"id","nie_malla_modi_id","ano","scd","scod","scmd","scmc"
150861,1697674,2012,32,109,157,2.00
150862,1697674,2013,24,56,88,2.00
150863,1697674,2014,16,117,125,0.00
150864,1700076,2001,48,48,165,4.00
150865,1700076,2002,48,64,157,3.00
150866,1700076,2003,32,72,197,3.00
150867,1700076,2004,64,47,165,5.00
150868,1700076,2005,72,48,165,4.00
150869,1700076,2006,40,88,133,2.00
150870,1700076,2007,16,96,101,1.00
150871,1700076,2008,80,63,149,3.00
150872,1700076,2009,80,80,173,4.00
150873,1700076,2010,40,72,141,3.00
150874,1700076,2011,8,72,72,1.00
150875,1700076,2012,24,117,157,2.00
150876,1700076,2013,24,64,117,3.00
150877,1700076,2014,16,117,125,0.00
150878,1702477,2001,32,48,157,3.00
150879,1702477,2002,56,64,173,4.00
150880,1702477,2003,40,72,197,3.00
150881,1702477,2004,56,71,165,3.00
150882,1702477,2005,72,88,165,2.00
150883,1702477,2006,24,88,125,2.00
150884,1702477,2007,32,80,237,3.00
150885,1702477,2008,72,63,149,3.00
150886,1702477,2009,72,88,173,4.00
150887,1702477,2010,32,125,149,1.00
150888,1702477,2011,8,181,181,1.00
150889,1702477,2012,16,117,157,2.00
150890,1702477,2013,16,64,117,2.00
150891,1702477,2014,16,117,125,0.00
150892,1707282,2001,16,48,157,2.00
150893,1707282,2002,40,64,157,3.00
150894,1707282,2003,16,78,189,2.00
150895,1707282,2004,32,95,165,3.00
150896,1707282,2005,48,109,157,2.00
150897,1707282,2006,16,88,125,2.00
150898,1707282,2007,8,96,96,1.00
150899,1707282,2008,80,63,165,4.00
150900,1707282,2009,64,80,173,5.00
150901,1707282,2010,16,125,133,1.00
150902,1707282,2011,0,0,0,0.00
150903,1707282,2012,8,157,157,1.00
150904,1707282,2013,8,64,64,1.00
150905,1707282,2014,8,117,117,0.00
150906,1709684,2001,24,48,157,3.00
150907,1709684,2002,32,64,149,3.00
150908,1709684,2003,8,78,78,1.00
150909,1709684,2004,32,95,165,3.00
150910,1709684,2005,32,109,133,1.00
150911,1709684,2006,16,88,125,2.00
150912,1709684,2007,8,96,96,1.00
150913,1709684,2008,56,63,141,3.00
150914,1709684,2009,40,8,165,5.00
150915,1709684,2010,8,125,125,1.00
150916,1709684,2011,0,0,0,0.00
150917,1709684,2012,8,157,157,1.00
150918,1709684,2013,0,0,0,0.00
150919,1709684,2014,8,117,117,0.00
150920,1712085,2001,8,48,48,1.00
150921,1712085,2002,16,109,141,2.00
150922,1712085,2003,8,78,78,1.00
150923,1712085,2004,24,141,165,2.00
150924,1712085,2005,24,109,125,1.00
150925,1712085,2006,8,88,88,1.00
150926,1712085,2007,8,96,96,1.00
150927,1712085,2008,48,63,141,3.00
150928,1712085,2009,16,80,125,2.00
150929,1712085,2010,0,0,0,0.00
150930,1712085,2011,0,0,0,0.00
150931,1712085,2012,8,157,157,1.00
150932,1712085,2013,8,117,117,1.00
150933,1712085,2014,8,117,117,0.00
150934,1714487,2001,8,48,48,1.00
150935,1714487,2002,8,141,141,1.00
150936,1714487,2003,0,0,0,0.00
150937,1714487,2004,24,141,165,2.00
150938,1714487,2005,24,109,125,1.00
150939,1714487,2006,8,88,88,1.00
150940,1714487,2007,8,96,96,1.00
150941,1714487,2008,40,63,133,3.00
150942,1714487,2009,8,125,125,1.00
150943,1714487,2010,0,0,0,0.00
150944,1714487,2011,0,0,0,0.00
150945,1714487,2012,8,157,157,1.00
150946,1714487,2013,8,117,117,1.00
150947,1714487,2014,0,0,0,0.00
150948,1719292,2001,0,0,0,0.00
150949,1719292,2002,8,141,141,1.00
150950,1719292,2003,0,0,0,0.00
150951,1719292,2004,24,141,165,2.00
150952,1719292,2005,8,125,125,1.00
150953,1719292,2006,8,88,88,1.00
150954,1719292,2007,0,0,0,0.00
150955,1719292,2008,24,63,109,2.00
150956,1719292,2009,8,125,125,1.00
150957,1719292,2010,0,0,0,0.00
150958,1719292,2011,0,0,0,0.00
150959,1719292,2012,8,157,157,1.00
150960,1719292,2013,0,0,0,0.00
150961,1719292,2014,0,0,0,0.00
150962,1721694,2001,0,0,0,0.00
150963,1721694,2002,8,141,141,1.00
150964,1721694,2003,0,0,0,0.00
150965,1721694,2004,16,157,165,1.00
150966,1721694,2005,8,125,125,1.00
150967,1721694,2006,8,88,88,1.00
150968,1721694,2007,0,0,0,0.00
150969,1721694,2008,8,109,109,1.00
150970,1721694,2009,8,125,125,1.00
150971,1721694,2010,0,0,0,0.00
150972,1721694,2011,0,0,0,0.00
150973,1721694,2012,8,157,157,1.00
150974,1721694,2013,0,0,0,0.00
150975,1721694,2014,0,0,0,0.00
150976,1724095,2001,0,0,0,0.00
150977,1724095,2002,8,141,141,1.00
150978,1724095,2003,0,0,0,0.00
150979,1724095,2004,24,87,165,2.00
150980,1724095,2005,8,125,125,1.00
150981,1724095,2006,0,0,0,0.00
150982,1724095,2007,0,0,0,0.00
150983,1724095,2008,8,109,109,1.00
150984,1724095,2009,16,88,125,2.00
150985,1724095,2010,0,0,0,0.00
150986,1724095,2011,0,0,0,0.00
150987,1724095,2012,8,157,157,1.00
150988,1724095,2013,0,0,0,0.00
150989,1724095,2014,0,0,0,0.00
150990,1726497,2001,0,0,0,0.00
150991,1726497,2002,0,0,0,0.00
150992,1726497,2003,0,0,0,0.00
150993,1726497,2004,24,87,165,2.00
150994,1726497,2005,0,0,0,0.00
150995,1726497,2006,0,0,0,0.00
150996,1726497,2007,0,0,0,0.00
150997,1726497,2008,8,109,109,1.00
150998,1726497,2009,16,88,125,2.00
150999,1726497,2010,0,0,0,0.00
151000,1726497,2011,0,0,0,0.00
151001,1726497,2012,8,157,157,1.00
151002,1726497,2013,0,0,0,0.00
151003,1726497,2014,0,0,0,0.00
151004,1731302,2001,0,0,0,0.00
151005,1731302,2002,0,0,0,0.00
151006,1731302,2003,0,0,0,0.00
151007,1731302,2004,24,157,173,1.00
151008,1731302,2005,0,0,0,0.00
151009,1731302,2006,0,0,0,0.00
151010,1731302,2007,0,0,0,0.00
151011,1731302,2008,8,109,109,1.00
151012,1731302,2009,0,0,0,0.00
151013,1731302,2010,0,0,0,0.00
151014,1731302,2011,0,0,0,0.00
151015,1731302,2012,0,0,0,0.00
151016,1731302,2013,0,0,0,0.00
151017,1731302,2014,0,0,0,0.00
151018,1733704,2001,0,0,0,0.00
151019,1733704,2002,0,0,0,0.00
151020,1733704,2003,0,0,0,0.00
151021,1733704,2004,24,157,173,1.00
151022,1733704,2005,8,125,125,1.00
151023,1733704,2006,0,0,0,0.00
151024,1733704,2007,0,0,0,0.00
151025,1733704,2008,8,109,109,1.00
151026,1733704,2009,0,0,0,0.00
151027,1733704,2010,0,0,0,0.00
151028,1733704,2011,0,0,0,0.00
151029,1733704,2012,0,0,0,0.00
151030,1733704,2013,0,0,0,0.00
151031,1733704,2014,0,0,0,0.00
151032,1736105,2001,0,0,0,0.00
151033,1736105,2002,0,0,0,0.00
151034,1736105,2003,0,0,0,0.00
151035,1736105,2004,24,157,173,1.00
151036,1736105,2005,8,125,125,1.00
151037,1736105,2006,0,0,0,0.00
151038,1736105,2007,0,0,0,0.00
151039,1736105,2008,16,63,109,2.00
151040,1736105,2009,0,0,0,0.00
151041,1736105,2010,0,0,0,0.00
151042,1736105,2011,0,0,0,0.00
151043,1736105,2012,0,0,0,0.00
151044,1736105,2013,0,0,0,0.00
151045,1736105,2014,0,0,0,0.00
151046,1738507,2001,0,0,0,0.00
151047,1738507,2002,0,0,0,0.00
151048,1738507,2003,0,0,0,0.00
151049,1738507,2004,24,157,173,1.00
151050,1738507,2005,0,0,0,0.00
151051,1738507,2006,0,0,0,0.00
151052,1738507,2007,0,0,0,0.00
151053,1738507,2008,16,63,109,2.00
151054,1738507,2009,0,0,0,0.00
151055,1738507,2010,0,0,0,0.00
151056,1738507,2011,0,0,0,0.00
151057,1738507,2012,0,0,0,0.00
151058,1738507,2013,0,0,0,0.00
151059,1738507,2014,0,0,0,0.00
151060,1740908,2001,0,0,0,0.00
151061,1740908,2002,0,0,0,0.00
151062,1740908,2003,0,0,0,0.00
151063,1740908,2004,0,0,0,0.00
151064,1740908,2005,8,125,125,1.00
151065,1740908,2006,0,0,0,0.00
151066,1740908,2007,0,0,0,0.00
151067,1740908,2008,16,63,109,2.00
151068,1740908,2009,0,0,0,0.00
151069,1740908,2010,0,0,0,0.00
151070,1740908,2011,0,0,0,0.00
151071,1740908,2012,0,0,0,0.00
151072,1740908,2013,0,0,0,0.00
151073,1740908,2014,0,0,0,0.00
151074,1697673,2001,56,40,165,4.00
151075,1697673,2002,40,64,157,3.00
151076,1697673,2003,32,72,197,3.00
151077,1697673,2004,48,71,165,3.00
151078,1697673,2005,64,88,165,3.00
151079,1697673,2006,16,88,96,1.00
151080,1697673,2007,16,96,101,1.00
151081,1697673,2008,72,63,149,3.00
151082,1697673,2009,96,80,357,4.00
151083,1697673,2010,32,96,141,2.00
151084,1697673,2011,8,181,181,1.00
151085,1697673,2012,32,109,157,2.00
151086,1697673,2013,24,64,117,3.00
151087,1697673,2014,16,117,125,0.00
151088,1700075,2001,32,48,157,3.00
151089,1700075,2002,56,64,173,4.00
151090,1700075,2003,24,72,157,2.00
151091,1700075,2004,48,71,165,3.00
151092,1700075,2005,72,48,165,4.00
151093,1700075,2006,32,88,125,2.00
151094,1700075,2007,24,96,237,2.00
151095,1700075,2008,64,63,149,4.00
151096,1700075,2009,80,80,173,4.00
151097,1700075,2010,32,125,149,1.00
151098,1700075,2011,8,181,181,1.00
151099,1700075,2012,32,109,157,2.00
151100,1700075,2013,24,64,117,3.00
151101,1700075,2014,16,117,125,0.00
151102,1702478,2001,48,48,165,4.00
151103,1702478,2002,48,64,173,4.00
151104,1702478,2003,40,72,197,3.00
151105,1702478,2004,56,71,165,3.00
151106,1702478,2005,80,48,165,3.00
151107,1702478,2006,32,88,125,2.00
151108,1702478,2007,32,80,181,3.00
151109,1702478,2008,80,63,149,3.00
151110,1702478,2009,88,72,173,4.00
151111,1702478,2010,32,125,149,1.00
151112,1702478,2011,0,0,0,0.00
151113,1702478,2012,16,117,157,2.00
151114,1702478,2013,16,64,117,2.00
151115,1702478,2014,16,117,125,0.00
151116,1704879,2001,16,48,157,2.00
151117,1704879,2002,48,64,157,3.00
151118,1704879,2003,40,72,197,3.00
151119,1704879,2004,48,71,165,3.00
151120,1704879,2005,56,109,157,1.00
151121,1704879,2006,16,88,125,2.00
151122,1704879,2007,16,96,237,2.00
151123,1704879,2008,80,63,165,4.00
151124,1704879,2009,64,80,173,5.00
151125,1704879,2010,16,125,133,1.00
151126,1704879,2011,0,0,0,0.00
151127,1704879,2012,16,117,157,2.00
151128,1704879,2013,16,64,117,2.00
151129,1704879,2014,8,117,117,0.00
151130,1704880,2001,24,48,157,3.00
151131,1704880,2002,40,64,157,3.00
151132,1704880,2003,40,72,197,3.00
151133,1704880,2004,56,71,165,3.00
151134,1704880,2005,56,109,157,1.00
151135,1704880,2006,16,88,125,2.00
151136,1704880,2007,16,96,101,1.00
151137,1704880,2008,80,63,165,4.00
151138,1704880,2009,72,80,173,5.00
151139,1704880,2010,16,125,133,1.00
151140,1704880,2011,0,0,0,0.00
151141,1704880,2012,16,117,157,2.00
151142,1704880,2013,8,64,64,1.00
151143,1704880,2014,8,117,117,0.00
151144,1707281,2001,16,48,157,2.00
151145,1707281,2002,40,64,157,3.00
151146,1707281,2003,16,78,189,2.00
151147,1707281,2004,32,95,165,3.00
151148,1707281,2005,48,109,157,2.00
151149,1707281,2006,16,88,125,2.00
151150,1707281,2007,8,96,96,1.00
151151,1707281,2008,80,63,165,4.00
151152,1707281,2009,48,80,173,5.00
151153,1707281,2010,16,125,133,1.00
151154,1707281,2011,8,181,181,1.00
151155,1707281,2012,8,157,157,1.00
151156,1707281,2013,0,0,0,0.00
151157,1707281,2014,8,117,117,0.00
151158,1709683,2001,16,48,157,2.00
151159,1709683,2002,24,109,149,2.00
151160,1709683,2003,8,78,78,1.00
151161,1709683,2004,32,95,165,3.00
151162,1709683,2005,32,109,133,1.00
151163,1709683,2006,8,88,88,1.00
151164,1709683,2007,8,96,96,1.00
151165,1709683,2008,56,63,141,3.00
151166,1709683,2009,40,8,165,5.00
151167,1709683,2010,8,125,125,1.00
151168,1709683,2011,0,0,0,0.00
151169,1709683,2012,8,157,157,1.00
151170,1709683,2013,0,0,0,0.00
151171,1709683,2014,8,117,117,0.00
151172,1712086,2001,16,48,80,2.00
151173,1712086,2002,16,141,149,1.00
151174,1712086,2003,8,78,78,1.00
151175,1712086,2004,24,141,165,2.00
151176,1712086,2005,24,109,125,1.00
151177,1712086,2006,8,88,88,1.00
151178,1712086,2007,8,96,96,1.00
151179,1712086,2008,56,63,141,3.00
151180,1712086,2009,32,80,125,3.00
151181,1712086,2010,8,125,125,1.00
151182,1712086,2011,0,0,0,0.00
151183,1712086,2012,8,157,157,1.00
151184,1712086,2013,8,117,117,1.00
151185,1712086,2014,8,117,117,0.00
151186,1714488,2001,0,0,0,0.00
151187,1714488,2002,8,141,141,1.00
151188,1714488,2003,0,0,0,0.00
151189,1714488,2004,24,141,165,2.00
151190,1714488,2005,16,109,125,2.00
151191,1714488,2006,8,88,88,1.00
151192,1714488,2007,8,96,96,1.00
151193,1714488,2008,40,63,133,3.00
151194,1714488,2009,8,125,125,1.00
151195,1714488,2010,0,0,0,0.00
151196,1714488,2011,0,0,0,0.00
151197,1714488,2012,8,157,157,1.00
151198,1714488,2013,8,117,117,1.00
151199,1714488,2014,8,117,117,0.00
151200,1716889,2001,0,0,0,0.00
151201,1716889,2002,8,141,141,1.00
151202,1716889,2003,0,0,0,0.00
151203,1716889,2004,24,141,165,2.00
151204,1716889,2005,16,109,125,2.00
151205,1716889,2006,8,88,88,1.00
151206,1716889,2007,8,96,96,1.00
151207,1716889,2008,24,63,133,3.00
151208,1716889,2009,8,125,125,1.00
151209,1716889,2010,0,0,0,0.00
151210,1716889,2011,0,0,0,0.00
151211,1716889,2012,8,157,157,1.00
151212,1716889,2013,8,117,117,1.00
151213,1716889,2014,0,0,0,0.00
151214,1716890,2001,0,0,0,0.00
151215,1716890,2002,8,141,141,1.00
151216,1716890,2003,0,0,0,0.00
151217,1716890,2004,24,141,165,2.00
151218,1716890,2005,8,125,125,1.00
151219,1716890,2006,8,88,88,1.00
151220,1716890,2007,8,96,96,1.00
151221,1716890,2008,24,63,133,3.00
151222,1716890,2009,8,125,125,1.00
151223,1716890,2010,0,0,0,0.00
151224,1716890,2011,0,0,0,0.00
151225,1716890,2012,8,157,157,1.00
151226,1716890,2013,0,0,0,0.00
151227,1716890,2014,0,0,0,0.00
151228,1719291,2001,0,0,0,0.00
151229,1719291,2002,8,141,141,1.00
151230,1719291,2003,0,0,0,0.00
151231,1719291,2004,24,141,165,2.00
151232,1719291,2005,16,109,125,2.00
151233,1719291,2006,8,88,88,1.00
151234,1719291,2007,0,0,0,0.00
151235,1719291,2008,32,63,133,3.00
151236,1719291,2009,8,125,125,1.00
151237,1719291,2010,0,0,0,0.00
151238,1719291,2011,0,0,0,0.00
151239,1719291,2012,8,157,157,1.00
151240,1719291,2013,8,117,117,1.00
151241,1719291,2014,0,0,0,0.00
151242,1721693,2001,0,0,0,0.00
151243,1721693,2002,8,141,141,1.00
151244,1721693,2003,0,0,0,0.00
151245,1721693,2004,16,157,165,1.00
151246,1721693,2005,8,125,125,1.00
151247,1721693,2006,8,88,88,1.00
151248,1721693,2007,0,0,0,0.00
151249,1721693,2008,16,63,109,2.00
151250,1721693,2009,16,88,125,2.00
151251,1721693,2010,0,0,0,0.00
151252,1721693,2011,0,0,0,0.00
151253,1721693,2012,8,157,157,1.00
151254,1721693,2013,8,117,117,1.00
151255,1721693,2014,0,0,0,0.00
151256,1724096,2001,0,0,0,0.00
151257,1724096,2002,0,0,0,0.00
151258,1724096,2003,0,0,0,0.00
151259,1724096,2004,16,157,165,1.00
151260,1724096,2005,8,125,125,1.00
151261,1724096,2006,0,0,0,0.00
151262,1724096,2007,0,0,0,0.00
151263,1724096,2008,8,109,109,1.00
151264,1724096,2009,8,125,125,1.00
151265,1724096,2010,0,0,0,0.00
151266,1724096,2011,0,0,0,0.00
151267,1724096,2012,8,157,157,1.00
151268,1724096,2013,0,0,0,0.00
151269,1724096,2014,0,0,0,0.00
151270,1726498,2001,0,0,0,0.00
151271,1726498,2002,0,0,0,0.00
151272,1726498,2003,0,0,0,0.00
151273,1726498,2004,16,157,165,1.00
151274,1726498,2005,8,125,125,1.00
151275,1726498,2006,0,0,0,0.00
151276,1726498,2007,0,0,0,0.00
151277,1726498,2008,8,109,109,1.00
151278,1726498,2009,8,125,125,1.00
151279,1726498,2010,0,0,0,0.00
151280,1726498,2011,0,0,0,0.00
151281,1726498,2012,8,157,157,1.00
151282,1726498,2013,0,0,0,0.00
151283,1726498,2014,0,0,0,0.00
151284,1728899,2001,0,0,0,0.00
151285,1728899,2002,0,0,0,0.00
151286,1728899,2003,0,0,0,0.00
151287,1728899,2004,24,87,165,2.00
151288,1728899,2005,0,0,0,0.00
151289,1728899,2006,0,0,0,0.00
151290,1728899,2007,0,0,0,0.00
151291,1728899,2008,8,109,109,1.00
151292,1728899,2009,8,125,125,1.00
151293,1728899,2010,0,0,0,0.00
151294,1728899,2011,0,0,0,0.00
151295,1728899,2012,0,0,0,0.00
151296,1728899,2013,0,0,0,0.00
151297,1728899,2014,0,0,0,0.00
151298,1728900,2001,0,0,0,0.00
151299,1728900,2002,0,0,0,0.00
151300,1728900,2003,0,0,0,0.00
151301,1728900,2004,16,157,165,1.00
151302,1728900,2005,8,125,125,1.00
151303,1728900,2006,0,0,0,0.00
151304,1728900,2007,0,0,0,0.00
151305,1728900,2008,8,109,109,1.00
151306,1728900,2009,8,125,125,1.00
151307,1728900,2010,0,0,0,0.00
151308,1728900,2011,0,0,0,0.00
151309,1728900,2012,0,0,0,0.00
151310,1728900,2013,0,0,0,0.00
151311,1728900,2014,0,0,0,0.00
151312,1731301,2001,0,0,0,0.00
151313,1731301,2002,0,0,0,0.00
151314,1731301,2003,0,0,0,0.00
151315,1731301,2004,24,157,173,1.00
151316,1731301,2005,0,0,0,0.00
151317,1731301,2006,0,0,0,0.00
151318,1731301,2007,0,0,0,0.00
151319,1731301,2008,8,109,109,1.00
151320,1731301,2009,8,125,125,1.00
151321,1731301,2010,0,0,0,0.00
151322,1731301,2011,0,0,0,0.00
151323,1731301,2012,0,0,0,0.00
151324,1731301,2013,0,0,0,0.00
151325,1731301,2014,0,0,0,0.00
151326,1733702,2001,0,0,0,0.00
151327,1733702,2002,0,0,0,0.00
151328,1733702,2003,0,0,0,0.00
151329,1733702,2004,16,157,165,1.00
151330,1733702,2005,8,125,125,1.00
151331,1733702,2006,0,0,0,0.00
151332,1733702,2007,0,0,0,0.00
151333,1733702,2008,8,109,109,1.00
151334,1733702,2009,0,0,0,0.00
151335,1733702,2010,0,0,0,0.00
151336,1733702,2011,0,0,0,0.00
151337,1733702,2012,8,157,157,1.00
151338,1733702,2013,0,0,0,0.00
151339,1733702,2014,0,0,0,0.00
151340,1733703,2001,0,0,0,0.00
151341,1733703,2002,0,0,0,0.00
151342,1733703,2003,0,0,0,0.00
151343,1733703,2004,24,157,173,1.00
151344,1733703,2005,8,125,125,1.00
151345,1733703,2006,0,0,0,0.00
151346,1733703,2007,0,0,0,0.00
151347,1733703,2008,8,109,109,1.00
151348,1733703,2009,0,0,0,0.00
151349,1733703,2010,0,0,0,0.00
151350,1733703,2011,0,0,0,0.00
151351,1733703,2012,0,0,0,0.00
151352,1733703,2013,0,0,0,0.00
151353,1733703,2014,0,0,0,0.00
151354,1736104,2001,0,0,0,0.00
151355,1736104,2002,0,0,0,0.00
151356,1736104,2003,0,0,0,0.00
151357,1736104,2004,24,157,173,1.00
151358,1736104,2005,8,125,125,1.00
151359,1736104,2006,0,0,0,0.00
151360,1736104,2007,0,0,0,0.00
151361,1736104,2008,8,109,109,1.00
151362,1736104,2009,0,0,0,0.00
151363,1736104,2010,0,0,0,0.00
151364,1736104,2011,0,0,0,0.00
151365,1736104,2012,8,157,157,1.00
151366,1736104,2013,0,0,0,0.00
151367,1736104,2014,0,0,0,0.00
151368,1736106,2001,0,0,0,0.00
151369,1736106,2002,0,0,0,0.00
151370,1736106,2003,0,0,0,0.00
151371,1736106,2004,16,157,173,2.00
151372,1736106,2005,0,0,0,0.00
151373,1736106,2006,0,0,0,0.00
151374,1736106,2007,0,0,0,0.00
151375,1736106,2008,8,109,109,1.00
151376,1736106,2009,0,0,0,0.00
151377,1736106,2010,0,0,0,0.00
151378,1736106,2011,0,0,0,0.00
151379,1736106,2012,0,0,0,0.00
151380,1736106,2013,0,0,0,0.00
151381,1736106,2014,0,0,0,0.00
151382,1738506,2001,0,0,0,0.00
151383,1738506,2002,0,0,0,0.00
151384,1738506,2003,0,0,0,0.00
151385,1738506,2004,24,157,173,1.00
151386,1738506,2005,8,125,125,1.00
151387,1738506,2006,0,0,0,0.00
151388,1738506,2007,0,0,0,0.00
151389,1738506,2008,16,63,109,2.00
151390,1738506,2009,0,0,0,0.00
151391,1738506,2010,0,0,0,0.00
151392,1738506,2011,0,0,0,0.00
151393,1738506,2012,0,0,0,0.00
151394,1738506,2013,0,0,0,0.00
151395,1738506,2014,0,0,0,0.00
151396,1738508,2001,0,0,0,0.00
151397,1738508,2002,0,0,0,0.00
151398,1738508,2003,0,0,0,0.00
151399,1738508,2004,16,157,173,2.00
151400,1738508,2005,0,0,0,0.00
151401,1738508,2006,0,0,0,0.00
151402,1738508,2007,0,0,0,0.00
151403,1738508,2008,8,109,109,1.00
151404,1738508,2009,0,0,0,0.00
151405,1738508,2010,0,0,0,0.00
151406,1738508,2011,0,0,0,0.00
151407,1738508,2012,0,0,0,0.00
151408,1738508,2013,0,0,0,0.00
151409,1738508,2014,0,0,0,0.00
151410,1659257,2001,0,0,0,0.00
151411,1659257,2002,0,0,0,0.00
151412,1659257,2003,8,229,229,1.00
151413,1659257,2004,0,0,0,0.00
151414,1659257,2005,0,0,0,0.00
151415,1659257,2006,8,125,125,1.00
151416,1659257,2007,0,0,0,0.00
151417,1659257,2008,8,109,109,1.00
151418,1659257,2009,0,0,0,0.00
151419,1659257,2010,0,0,0,0.00
151420,1659257,2011,0,0,0,0.00
151421,1659257,2012,0,0,0,0.00
151422,1659257,2013,0,0,0,0.00
151423,1659257,2014,0,0,0,0.00
151424,1661659,2001,0,0,0,0.00
151425,1661659,2002,8,109,109,1.00
151426,1661659,2003,0,0,0,0.00
151427,1661659,2004,0,0,0,0.00
151428,1661659,2005,0,0,0,0.00
151429,1661659,2006,8,125,125,1.00
151430,1661659,2007,0,0,0,0.00
151431,1661659,2008,8,109,109,1.00
151432,1661659,2009,0,0,0,0.00
151433,1661659,2010,0,0,0,0.00
151434,1661659,2011,0,0,0,0.00
151435,1661659,2012,0,0,0,0.00
151436,1661659,2013,0,0,0,0.00
151437,1661659,2014,0,0,0,0.00
151438,1664060,2001,0,0,0,0.00
151439,1664060,2002,8,109,109,1.00
151440,1664060,2003,8,229,229,1.00
151441,1664060,2004,0,0,0,0.00
151442,1664060,2005,0,0,0,0.00
151443,1664060,2006,8,125,125,1.00
151444,1664060,2007,0,0,0,0.00
151445,1664060,2008,8,109,109,1.00
151446,1664060,2009,0,0,0,0.00
151447,1664060,2010,8,125,125,1.00
151448,1664060,2011,0,0,0,0.00
151449,1664060,2012,8,157,157,1.00
151450,1664060,2013,0,0,0,0.00
151451,1664060,2014,0,0,0,0.00
151452,1666462,2001,0,0,0,0.00
151453,1666462,2002,8,109,109,1.00
151454,1666462,2003,8,229,229,1.00
151455,1666462,2004,0,0,0,0.00
151456,1666462,2005,0,0,0,0.00
151457,1666462,2006,8,125,125,1.00
151458,1666462,2007,0,0,0,0.00
151459,1666462,2008,8,109,109,1.00
151460,1666462,2009,0,0,0,0.00
151461,1666462,2010,8,125,125,1.00
151462,1666462,2011,8,96,96,1.00
151463,1666462,2012,8,157,157,1.00
151464,1666462,2013,0,0,0,0.00
151465,1666462,2014,0,0,0,0.00
151466,1671267,2001,0,0,0,0.00
151467,1671267,2002,16,109,141,2.00
151468,1671267,2003,8,173,173,1.00
151469,1671267,2004,8,157,157,1.00
151470,1671267,2005,8,125,125,1.00
151471,1671267,2006,8,125,125,1.00
151472,1671267,2007,0,0,0,0.00
151473,1671267,2008,8,109,109,1.00
151474,1671267,2009,0,0,0,0.00
151475,1671267,2010,8,125,125,1.00
151476,1671267,2011,0,0,0,0.00
151477,1671267,2012,8,157,157,1.00
151478,1671267,2013,0,0,0,0.00
151479,1671267,2014,8,117,117,0.00
151480,1673669,2001,0,0,0,0.00
151481,1673669,2002,8,109,109,1.00
151482,1673669,2003,8,173,173,1.00
151483,1673669,2004,16,157,165,1.00
151484,1673669,2005,8,125,125,1.00
151485,1673669,2006,8,125,125,1.00
151486,1673669,2007,0,0,0,0.00
151487,1673669,2008,8,109,109,1.00
151488,1673669,2009,8,125,125,1.00
151489,1673669,2010,0,0,0,0.00
151490,1673669,2011,0,0,0,0.00
151491,1673669,2012,8,157,157,1.00
151492,1673669,2013,0,0,0,0.00
151493,1673669,2014,8,117,117,0.00
151494,1676070,2001,0,0,0,0.00
151495,1676070,2002,16,109,141,2.00
151496,1676070,2003,8,173,173,1.00
151497,1676070,2004,16,157,165,1.00
151498,1676070,2005,16,109,125,2.00
151499,1676070,2006,8,125,125,1.00
151500,1676070,2007,0,0,0,0.00
151501,1676070,2008,8,109,109,1.00
151502,1676070,2009,8,125,125,1.00
151503,1676070,2010,0,0,0,0.00
151504,1676070,2011,0,0,0,0.00
151505,1676070,2012,16,117,157,2.00
151506,1676070,2013,0,0,0,0.00
151507,1676070,2014,8,117,117,0.00
151508,1678472,2001,0,0,0,0.00
151509,1678472,2002,8,109,109,1.00
151510,1678472,2003,8,173,173,1.00
151511,1678472,2004,8,157,157,1.00
151512,1678472,2005,0,0,0,0.00
151513,1678472,2006,0,0,0,0.00
151514,1678472,2007,0,0,0,0.00
151515,1678472,2008,24,63,109,3.00
151516,1678472,2009,8,125,125,1.00
151517,1678472,2010,0,0,0,0.00
151518,1678472,2011,0,0,0,0.00
151519,1678472,2012,0,0,0,0.00
151520,1678472,2013,0,0,0,0.00
151521,1678472,2014,8,117,117,0.00
151522,1688080,2001,0,0,0,0.00
151523,1688080,2002,16,109,141,2.00
151524,1688080,2003,8,173,173,1.00
151525,1688080,2004,24,95,165,2.00
151526,1688080,2005,16,109,125,2.00
151527,1688080,2006,16,88,125,2.00
151528,1688080,2007,0,0,0,0.00
151529,1688080,2008,24,63,109,3.00
151530,1688080,2009,16,125,245,2.00
151531,1688080,2010,16,88,125,2.00
151532,1688080,2011,0,0,0,0.00
151533,1688080,2012,24,117,157,2.00
151534,1688080,2013,8,117,117,1.00
151535,1688080,2014,16,117,125,0.00
151536,1690482,2001,0,0,0,0.00
151537,1690482,2002,16,109,141,2.00
151538,1690482,2003,0,0,0,0.00
151539,1690482,2004,16,157,165,1.00
151540,1690482,2005,16,109,125,2.00
151541,1690482,2006,16,88,125,2.00
151542,1690482,2007,0,0,0,0.00
151543,1690482,2008,24,63,109,3.00
151544,1690482,2009,16,125,245,2.00
151545,1690482,2010,8,56,56,1.00
151546,1690482,2011,0,0,0,0.00
151547,1690482,2012,16,117,125,1.00
151548,1690482,2013,0,0,0,0.00
151549,1690482,2014,16,117,125,0.00
151550,1702492,2001,0,0,0,0.00
151551,1702492,2002,8,141,141,1.00
151552,1702492,2003,0,0,0,0.00
151553,1702492,2004,16,157,165,1.00
151554,1702492,2005,8,109,109,1.00
151555,1702492,2006,8,88,88,1.00
151556,1702492,2007,0,0,0,0.00
151557,1702492,2008,24,63,109,2.00
151558,1702492,2009,16,125,141,2.00
