"sen.slope","sen.slope.pct","p.value","S","varS","miss","tau","nie_malla_modi_id"
0,0,0.62741,-9,271.67,0,-0.099,"1671274"
0,0,0.94363,-2,200,0,-0.022,"1671275"
0,0,0.41131,10,120,0,0.11,"1671276"
0,0,0.41131,10,120,0,0.11,"1671277"
0,0,1,0,120,0,0,"1671278"
0,NA,NA,0,0,0,0,"1671279"
0,NA,NA,0,0,0,0,"1671280"
0,0,0.32106,-9,65,0,-0.099,"1671281"
0,0,0.32106,-9,65,0,-0.099,"1671282"
0,0,0.04539,-32,240,0,-0.352,"1673508"
0,0,0.10123,-27,251.67,0,-0.297,"1673509"
0,0,0.1527,-24,258.67,0,-0.264,"1673510"
-0.727,-11.57,0.04401,-35,285,0,-0.385,"1673511"
-0.727,-9.79,0.05568,-33,279.67,0,-0.363,"1673512"
0,0,0.19165,-22,258.67,0,-0.242,"1673513"
0,0,0.21806,-21,263.67,0,-0.231,"1673514"
0,0,0.21806,-21,263.67,0,-0.231,"1673515"
-0.889,-7.78,0.23046,-22,306.67,0,-0.242,"1673517"
-1.6,-5.28,0.033,-39,317.67,0,-0.429,"1673518"
-2.667,-4.67,0.11772,-29,320.33,0,-0.319,"1673519"
-3.2,-4.48,0.07679,-33,327,0,-0.363,"1673520"
-3.2,-4.38,0.07439,-33,321.67,0,-0.363,"1673521"
-2,-2.65,0.08086,-32,315.33,0,-0.352,"1673522"
-1.6,-2.46,0.43881,-15,327,0,-0.165,"1673523"
0,0,0.53301,12,311.33,0,0.132,"1673524"
0,0,1,0,315.33,0,0,"1673525"
0,0,0.9549,-2,312.67,0,-0.022,"1673526"
0,0,0.56607,11,303.67,0,0.121,"1673527"
0,0,0.53648,12,316.67,0,0.132,"1673528"
0,0,0.86612,4,316.67,0,0.044,"1673529"
0,0,0.68644,8,300.67,0,0.088,"1673530"
0,0,0.95401,2,300.67,0,0.022,"1673531"
0,0,0.61228,10,315.33,0,0.11,"1673532"
0,0,0.69526,8,319.33,0,0.088,"1673533"
0,0,0.69647,8,322,0,0.088,"1673534"
0.8,1.39,0.65689,9,324.33,0,0.099,"1673535"
0,0,0.82351,-5,321.67,0,-0.055,"1673536"
0,0,0.95614,2,330.67,0,0.022,"1673537"
0,0,0.82494,5,327,0,0.055,"1673538"
0,0,1,-1,329.67,0,-0.011,"1673539"
0,0,1,-1,327,0,-0.011,"1673540"
-0.8,-0.68,0.57635,-11,320.33,0,-0.121,"1673541"
-1.143,-0.9,0.47107,-14,325.33,0,-0.154,"1673542"
-4,-2.89,0.09712,-31,327,0,-0.341,"1673543"
-2.667,-1.95,0.18623,-25,329.67,0,-0.275,"1673544"
-2.4,-1.81,0.24335,-22,324,0,-0.242,"1673545"
0,0,0.91193,-3,327,0,-0.033,"1673546"
-0.727,-0.71,0.78249,-6,328,0,-0.066,"1673547"
-1.455,-1.26,0.47288,-14,328,0,-0.154,"1673548"
-0.889,-0.77,0.6582,-9,327,0,-0.099,"1673549"
-1.6,-1.51,0.6178,-10,325.33,0,-0.11,"1673550"
0,0,1,0,328.67,0,0,"1673551"
0,0,1,1,320.33,0,0.011,"1673552"
0,0,0.95519,-2,316.67,0,-0.022,"1673553"
0,0,1,0,323.33,0,0,"1673554"
0,0,1,0,323.33,0,0,"1673555"
0,0,0.86857,-4,328.67,0,-0.044,"1673556"
0,0,0.91229,3,329.67,0,0.033,"1673557"
-1.143,-0.99,0.47107,-14,325.33,0,-0.154,"1673558"
-4,-2.72,0.03561,-39,327,0,-0.429,"1673559"
-4.364,-2.73,0.05353,-36,328.67,0,-0.396,"1673560"
-4,-2.33,0.0465,-37,327,0,-0.407,"1673561"
-4,-2.24,0.12304,-29,329.67,0,-0.319,"1673562"
-4,-2.19,0.0474,-37,329.67,0,-0.407,"1673563"
-3.2,-1.76,0.12153,-29,327,0,-0.319,"1673564"
-2.667,-1.42,0.19525,-24,315.33,0,-0.264,"1673565"
-3.2,-1.71,0.16573,-26,325.33,0,-0.286,"1673566"
-4,-2.15,0.08567,-32,325.33,0,-0.352,"1673567"
-2.667,-1.45,0.24815,-22,330.67,0,-0.242,"1673568"
-3.2,-1.76,0.24815,-22,330.67,0,-0.242,"1673569"
-4,-2.17,0.06113,-35,329.67,0,-0.385,"1673570"
-4,-2.19,0.09848,-31,329.67,0,-0.341,"1673571"
-4.8,-2.74,0.06844,-34,328,0,-0.374,"1673572"
-4.571,-2.64,0.07649,-33,326.33,0,-0.363,"1673573"
-4,-2.42,0.0465,-37,327,0,-0.407,"1673574"
-4.8,-2.94,0.04105,-38,328,0,-0.418,"1673575"
-4,-2.55,0.11076,-30,330.67,0,-0.33,"1673576"
-2.667,-1.82,0.10281,-30,316,0,-0.33,"1673577"
-4,-2.92,0.05112,-36,322,0,-0.396,"1673578"
-4,-3.08,0.08695,-32,328,0,-0.352,"1673579"
-2.909,-2.48,0.22517,-23,329,0,-0.253,"1673580"
-3.429,-3.08,0.09712,-31,327,0,-0.341,"1673581"
-3,-2.56,0.2041,-24,328,0,-0.264,"1673582"
-3,-2.51,0.11924,-29,323,0,-0.319,"1673583"
-3.429,-2.84,0.05329,-36,328,0,-0.396,"1673584"
-3,-2.51,0.06731,-34,325.33,0,-0.374,"1673585"
-4,-3.32,0.04428,-37,320.33,0,-0.407,"1673586"
-4.444,-3.6,0.06008,-35,327,0,-0.385,"1673587"
-5,-4.03,0.01538,-45,329.67,0,-0.495,"1673588"
-4,-3.24,0.0465,-37,327,0,-0.407,"1673589"
-4,-3.27,0.03077,-40,326,0,-0.44,"1673590"
-4.571,-3.9,0.00975,-48,330.67,0,-0.527,"1673591"
-4.571,-3.81,0.02744,-41,329,0,-0.451,"1673592"
-3.429,-2.78,0.06228,-34,313.33,0,-0.374,"1673593"
-3.2,-2.6,0.1181,-29,321,0,-0.319,"1673594"
-2.667,-2.35,0.13441,-28,325.33,0,-0.308,"1673595"
-2.667,-2.32,0.11848,-29,321.67,0,-0.319,"1673596"
-2.667,-2.36,0.14799,-27,323,0,-0.297,"1673597"
-4,-3.5,0.08567,-32,325.33,0,-0.352,"1673598"
-3.429,-3.05,0.09712,-31,327,0,-0.341,"1673599"
-3.429,-2.94,0.18623,-25,329.67,0,-0.275,"1673600"
-3.2,-2.76,0.20225,-24,325.33,0,-0.264,"1673601"
-2.286,-2.14,0.12115,-29,326.33,0,-0.319,"1673602"
-2.286,-2.12,0.27067,-21,329.67,0,-0.231,"1673603"
-2.182,-2.03,0.26873,-21,327,0,-0.231,"1673604"
-3,-2.69,0.16747,-26,328,0,-0.286,"1673605"
-4.571,-4.1,0.03198,-40,330.67,0,-0.44,"1673606"
-3,-2.66,0.13481,-28,326,0,-0.308,"1673607"
-2.667,-2.43,0.10462,-30,319.33,0,-0.33,"1673608"
-2.462,-2.34,0.15215,-27,329.67,0,-0.297,"1673609"
-3.429,-3.17,0.04023,-38,325.33,0,-0.418,"1673610"
-2.667,-2.36,0.06008,-35,327,0,-0.385,"1673611"
-2.667,-2.27,0.16356,-26,322,0,-0.286,"1673612"
-3.556,-3.52,0.22186,-23,324.33,0,-0.253,"1673613"
-1.6,-1.66,0.22186,-23,324.33,0,-0.253,"1673614"
-2.4,-2.4,0.29266,-20,326,0,-0.22,"1673615"
-2.4,-2.39,0.13601,-28,328,0,-0.308,"1673616"
-2.462,-2.24,0.06312,-34,315.33,0,-0.374,"1673617"
-2.667,-2.31,0.09712,-31,327,0,-0.341,"1673618"
-3.2,-2.84,0.10932,-30,328,0,-0.33,"1673619"
-3.333,-2.98,0.10788,-30,325.33,0,-0.33,"1673620"
-2.667,-2.46,0.14799,-27,323,0,-0.297,"1673621"
-3.556,-3.26,0.12,-29,324.33,0,-0.319,"1673622"
-3.429,-2.97,0.09848,-31,329.67,0,-0.341,"1673623"
-4,-3.59,0.04044,-38,326,0,-0.418,"1673624"
-3,-2.76,0.0384,-38,319.33,0,-0.418,"1673625"
-4,-3.65,0.06675,-34,324,0,-0.374,"1673626"
-3,-2.79,0.08278,-32,319.33,0,-0.352,"1673627"
-3,-2.95,0.22376,-23,327,0,-0.253,"1673628"
-2.4,-2.58,0.37626,-17,327,0,-0.187,"1673629"
-3.556,-4.48,0.29413,-20,328,0,-0.22,"1673630"
0,0,1,-1,327,0,-0.011,"1673631"
0,0,0.82169,-5,315,0,-0.055,"1673632"
0,0,0.61303,-10,316.67,0,-0.11,"1673633"
0,0,0.82315,-5,320.33,0,-0.055,"1673634"
-1.6,-1.72,0.40124,-16,319.33,0,-0.176,"1673635"
-1.455,-1.58,0.43881,-15,327,0,-0.165,"1673636"
-2.667,-3.09,0.37626,-17,327,0,-0.187,"1673637"
-2,-2.3,0.18265,-25,324.33,0,-0.275,"1673638"
-2.4,-2.58,0.04561,-37,324.33,0,-0.407,"1673639"
-2.909,-3.33,0.03077,-40,326,0,-0.44,"1673640"
-2.667,-3.17,0.09507,-31,323,0,-0.341,"1673641"
-2,-2.52,0.10824,-30,326,0,-0.33,"1673642"
-1.6,-2.07,0.2448,-22,326,0,-0.242,"1673643"
-3.2,-4.71,0.06759,-34,326,0,-0.374,"1673644"
-2.182,-3.64,0.20272,-24,326,0,-0.264,"1673645"
-1.6,-2.75,0.16181,-26,319.33,0,-0.286,"1673646"
-2.182,-3.32,0.13081,-28,319.33,0,-0.308,"1673647"
-2.4,-2.96,0.0937,-31,320.33,0,-0.341,"1673648"
-1.778,-2.47,0.2638,-21,320.33,0,-0.231,"1673649"
-1.778,-2.83,0.07019,-33,312.33,0,-0.363,"1673650"
-1.333,-2.29,0.57635,-11,320.33,0,-0.121,"1673651"
0,0,0.39323,-16,308.67,0,-0.176,"1673652"
0,0,0.95537,-2,319.33,0,-0.022,"1673653"
0,0,0.86804,4,326,0,0.044,"1673654"
0,0,1,-1,320.33,0,-0.011,"1673655"
-1.333,-2.46,0.19947,-24,321.33,0,-0.264,"1673656"
-1.143,-1.94,0.58026,-11,327,0,-0.121,"1673657"
0,0,0.77873,-6,316.67,0,-0.066,"1673658"
0,0,0.78096,6,323.33,0,0.066,"1673659"
-1.333,-2.88,0.31506,-19,321,0,-0.209,"1673660"
0,0,0.73559,-7,315.67,0,-0.077,"1673661"
-0.889,-3.38,0.33531,-18,311.33,0,-0.198,"1673662"
0,0,0.42777,-15,311.67,0,-0.165,"1673663"
-1.6,-13.33,0.02815,-39,299.67,0,-0.429,"1673664"
-0.8,-7.37,0.20678,-23,303.67,0,-0.253,"1673665"
0,0,0.42175,-15,303.67,0,-0.165,"1673666"
0,0,0.26289,-20,288,0,-0.22,"1673667"
0,0,0.44366,-14,288,0,-0.154,"1673668"
0,0,0.44939,-13,251.67,0,-0.143,"1673669"
0,0,0.80093,-5,251.67,0,-0.055,"1673670"
0,0,0.25652,-19,251.67,0,-0.209,"1673671"
0,0,0.21573,-21,261,0,-0.231,"1673672"
0,0,0.80093,-5,251.67,0,-0.055,"1673673"
0,0,0.27947,-19,277,0,-0.209,"1673674"
0,0,0.27947,-19,277,0,-0.209,"1673675"
0,0,0.72352,-7,287.67,0,-0.077,"1673676"
0,0,0.31318,17,251.67,0,0.187,"1673677"
0,0,0.85573,-3,121,0,-0.033,"1673678"
0,0,0.32106,-9,65,0,-0.099,"1673679"
0,0,0.64043,-7,165,0,-0.077,"1673680"
0,0,0.64043,-7,165,0,-0.077,"1673681"
0,NA,NA,0,0,0,0,"1673682"
0,NA,NA,0,0,0,0,"1673683"
0,0,1,0,120,0,0,"1673684"
0,0,0.32106,-9,65,0,-0.099,"1673685"
0,0,0.02341,-35,225,0,-0.385,"1675910"
0,0,0.07756,-29,251.67,0,-0.319,"1675911"
0,0,0.21573,-21,261,0,-0.231,"1675912"
0,0,0.28632,-19,285,0,-0.209,"1675913"
0,0,0.08307,-29,261,0,-0.319,"1675914"
0,0,0.08228,-29,259.67,0,-0.319,"1675915"
0,0,0.26836,-20,294.67,0,-0.22,"1675916"
0,0,0.56776,-11,306.33,0,-0.121,"1675917"
0,0,0.86442,-4,308.67,0,-0.044,"1675919"
0,0,0.32581,-18,299.33,0,-0.198,"1675920"
-1,-3.07,0.34144,-18,319.33,0,-0.198,"1675921"
-0.889,-2.25,0.43457,-15,321,0,-0.165,"1675922"
-0.889,-1.79,0.50433,-13,323,0,-0.143,"1675923"
-2,-3.5,0.3479,-18,328,0,-0.198,"1675924"
-1.231,-2.11,0.58026,-11,327,0,-0.121,"1675925"
-0.615,-1.24,0.82563,-5,329.67,0,-0.055,"1675926"
0,0,0.95565,-2,323.33,0,-0.022,"1675927"
0,0,1,-1,324.33,0,-0.011,"1675928"
0,0,0.73771,7,321,0,0.077,"1675929"
0,0,0.85952,4,287.33,0,0.044,"1675930"
0,0,0.48818,13,299.67,0,0.143,"1675931"
-0.727,-1.67,0.74004,-7,327,0,-0.077,"1675932"
0,0,1,0,326,0,0,"1675933"
0,0,0.78184,6,326,0,0.066,"1675934"
0,0,0.86723,4,322,0,0.044,"1675935"
0,0,0.955,2,314,0,0.022,"1675936"
0,0,0.77827,6,315.33,0,0.066,"1675937"
0.8,1.56,0.57871,11,324.33,0,0.121,"1675938"
1.6,2.86,0.6595,9,329.67,0,0.099,"1675939"
0,0,0.91157,3,324.33,0,0.033,"1675940"
0,0,0.86843,4,328,0,0.044,"1675941"
0,0,0.86843,-4,328,0,-0.044,"1675942"
-1.6,-1.51,0.50867,-13,329.67,0,-0.143,"1675943"
-2,-1.68,0.37626,-17,327,0,-0.187,"1675944"
-3,-2.21,0.2041,-24,328,0,-0.264,"1675945"
-2.286,-1.63,0.22376,-23,327,0,-0.253,"1675946"
-3.2,-2.26,0.16747,-26,328,0,-0.286,"1675947"
-1.6,-1.19,0.31954,-19,327,0,-0.209,"1675948"
-2.667,-2.11,0.32151,-19,329.67,0,-0.209,"1675949"
-1.6,-1.26,0.34839,-18,328.67,0,-0.198,"1675950"
-1.455,-1.17,0.40754,-16,328,0,-0.176,"1675951"
0,0,0.91193,-3,327,0,-0.033,"1675952"
0,0,1,-1,320.33,0,-0.011,"1675953"
0,0,0.73901,7,324.33,0,0.077,"1675954"
-1.333,-2.75,0.61959,-10,328.67,0,-0.11,"1675955"
0,0,1,1,327,0,0.011,"1675956"
0,0,0.82094,5,312.33,0,0.055,"1675957"
-1,-1.54,0.82563,-5,329.67,0,-0.055,"1675958"
0,0,1,1,329,0,0.011,"1675959"
-2,-1.74,0.61923,-10,328,0,-0.11,"1675960"
-3.429,-2.39,0.11924,-29,323,0,-0.319,"1675961"
-3.429,-2.16,0.13601,-28,328,0,-0.308,"1675962"
-3.429,-2.02,0.16617,-26,326,0,-0.286,"1675963"
-2.667,-1.45,0.09712,-31,327,0,-0.341,"1675964"
-2.667,-1.44,0.06086,-35,329,0,-0.385,"1675965"
-2.667,-1.41,0.07679,-33,327,0,-0.363,"1675966"
-1.6,-0.86,0.40754,-16,328,0,-0.176,"1675967"
-2.667,-1.45,0.22186,-23,324.33,0,-0.253,"1675968"
-2,-1.08,0.31954,-19,327,0,-0.209,"1675969"
-2.286,-1.25,0.29413,-20,328,0,-0.22,"1675970"
-4,-2.2,0.18444,-25,327,0,-0.275,"1675971"
-3.2,-1.79,0.18175,-25,323,0,-0.275,"1675972"
-4,-2.22,0.09712,-31,327,0,-0.341,"1675973"
-5.333,-3.05,0.0474,-37,329.67,0,-0.407,"1675974"
-4.571,-2.72,0.04165,-37,312.33,0,-0.407,"1675975"
-5.333,-3.29,0.078,-33,329.67,0,-0.363,"1675976"
-4,-2.46,0.08375,-32,321.33,0,-0.352,"1675977"
-4,-2.49,0.09712,-31,327,0,-0.341,"1675978"
-4,-2.57,0.03198,-40,330.67,0,-0.44,"1675979"
-3.692,-2.53,0.09712,-31,327,0,-0.341,"1675980"
-4,-2.83,0.06844,-34,328,0,-0.374,"1675981"
-4,-2.9,0.05329,-36,328,0,-0.396,"1675982"
-4,-2.98,0.03561,-39,327,0,-0.429,"1675983"
-4,-3.04,0.02358,-42,328,0,-0.462,"1675984"
-5.091,-3.87,0.03636,-39,329.67,0,-0.429,"1675985"
-4,-2.98,0.02358,-42,328,0,-0.462,"1675986"
-4,-2.94,0.06113,-35,329.67,0,-0.385,"1675987"
-4,-2.93,0.01969,-43,324.33,0,-0.473,"1675988"
-4,-2.97,0.02415,-42,330.67,0,-0.462,"1675989"
-4.8,-3.46,0.02975,-40,322,0,-0.44,"1675990"
-4.8,-3.53,0.05329,-36,328,0,-0.396,"1675991"
-4.8,-3.54,0.03617,-39,329,0,-0.429,"1675992"
-4,-2.95,0.03561,-39,327,0,-0.429,"1675993"
-4.8,-3.61,0.02744,-41,329,0,-0.451,"1675994"
-4,-3.03,0.03129,-40,328,0,-0.44,"1675995"
-4.8,-3.77,0.01242,-46,324,0,-0.505,"1675996"
-4.444,-3.52,0.03146,-40,328.67,0,-0.44,"1675997"
-4,-2.99,0.01713,-44,325.33,0,-0.484,"1675998"
-3.429,-2.55,0.09848,-31,329.67,0,-0.341,"1675999"
-2.286,-1.82,0.19807,-24,319.33,0,-0.264,"1676000"
-4,-3.23,0.078,-33,329.67,0,-0.363,"1676001"
-3.2,-2.57,0.0516,-36,323.33,0,-0.396,"1676002"
-3.429,-2.83,0.07679,-33,327,0,-0.363,"1676003"
-3.429,-2.88,0.0474,-37,329.67,0,-0.407,"1676004"
-2.667,-2.31,0.22186,-23,324.33,0,-0.253,"1676005"
-2.667,-2.38,0.29609,-20,330.67,0,-0.22,"1676006"
-2.182,-1.94,0.27067,-21,329.67,0,-0.231,"1676007"
-3.429,-2.94,0.0474,-37,329.67,0,-0.407,"1676008"
-4,-3.27,0.05426,-36,330.67,0,-0.396,"1676009"
-4,-3.3,0.03129,-40,328,0,-0.44,"1676010"
-4,-3.41,0.03129,-40,328,0,-0.44,"1676011"
-2.286,-2.14,0.10607,-30,322,0,-0.33,"1676012"
-4,-3.68,0.03561,-39,327,0,-0.429,"1676013"
-3.429,-3.16,0.16573,-26,325.33,0,-0.286,"1676014"
-2.667,-2.73,0.3782,-17,329.67,0,-0.187,"1676015"
-1.143,-1.33,0.50344,-13,321.67,0,-0.143,"1676016"
-1.333,-1.52,0.47288,-14,328,0,-0.154,"1676017"
-2.667,-2.64,0.24431,-22,325.33,0,-0.242,"1676018"
-2.4,-2.11,0.12,-29,324.33,0,-0.319,"1676019"
-3,-2.42,0.15049,-27,327,0,-0.297,"1676020"
-3.2,-2.59,0.05329,-36,328,0,-0.396,"1676021"
-3,-2.46,0.05904,-35,324.33,0,-0.385,"1676022"
-2.667,-2.27,0.09575,-31,324.33,0,-0.341,"1676023"
-3.429,-2.93,0.20272,-24,326,0,-0.264,"1676024"
-4.444,-3.93,0.06759,-34,326,0,-0.374,"1676025"
-4,-3.66,0.078,-33,329.67,0,-0.363,"1676026"
-3.2,-3.03,0.22376,-23,327,0,-0.253,"1676027"
-4,-3.72,0.10932,-30,328,0,-0.33,"1676028"
-2.4,-2.23,0.18444,-25,327,0,-0.275,"1676029"
-2.4,-2.39,0.43599,-15,323,0,-0.165,"1676030"
-1.333,-1.45,0.65689,-9,324.33,0,-0.099,"1676031"
-1.6,-1.99,0.65917,-9,329,0,-0.099,"1676032"
-1.333,-1.79,0.82563,-5,329.67,0,-0.055,"1676033"
0,0,0.91202,-3,327.67,0,-0.033,"1676034"
-1.6,-2.07,0.40754,-16,328,0,-0.176,"1676035"
-2.182,-2.5,0.19993,-24,322,0,-0.264,"1676036"
-2.667,-2.47,0.07379,-33,320.33,0,-0.363,"1676037"
-3.2,-2.8,0.06647,-34,323.33,0,-0.374,"1676038"
-3.2,-2.9,0.12153,-29,327,0,-0.319,"1676039"
-3.077,-2.85,0.03561,-39,327,0,-0.429,"1676040"
-2.667,-2.43,0.11619,-29,317.67,0,-0.319,"1676041"
-3.2,-3.03,0.06844,-34,328,0,-0.374,"1676042"
-4.8,-4.54,0.00272,-54,312.67,0,-0.593,"1676043"
-4,-4.12,0.06008,-35,327,0,-0.385,"1676044"
-1.333,-1.67,0.34445,-18,323.33,0,-0.198,"1676045"
-0.727,-1.06,0.40026,-16,318,0,-0.176,"1676046"
-1.143,-1.68,0.61816,-10,326,0,-0.11,"1676047"
-2.286,-2.56,0.34643,-18,326,0,-0.198,"1676048"
-1.6,-1.5,0.29067,-20,323.33,0,-0.22,"1676049"
-2.667,-2.47,0.07559,-33,324.33,0,-0.363,"1676050"
-2.667,-2.88,0.02635,-41,324.33,0,-0.451,"1676051"
-1.6,-1.79,0.06256,-34,314,0,-0.374,"1676052"
-1.333,-1.37,0.062,-34,312.67,0,-0.374,"1676053"
-1,-1.22,0.21319,-23,312.33,0,-0.253,"1676054"
0,0,0.95583,2,326,0,0.022,"1676055"
-1.143,-2.6,0.47016,-14,324,0,-0.154,"1676056"
0,0,0.78184,-6,326,0,-0.066,"1676057"
-1.333,-2.31,0.5818,-11,329.67,0,-0.121,"1676058"
-0.889,-1.41,0.5052,-13,324.33,0,-0.143,"1676059"
0,0,1,0,323.33,0,0,"1676060"
-1.333,-2.27,0.37626,-17,327,0,-0.187,"1676061"
-1.143,-2.15,0.47152,-14,326,0,-0.154,"1676062"
-2,-4.27,0.06145,-34,311.33,0,-0.374,"1676063"
-1,-3.12,0.15829,-26,314,0,-0.286,"1676064"
0,0,0.42777,-15,311.67,0,-0.165,"1676065"
-1.333,-11.11,0.0687,-33,309,0,-0.363,"1676066"
0,0,0.22276,-22,296.67,0,-0.242,"1676067"
0,0,0.63559,-9,285,0,-0.099,"1676068"
0,0,0.12353,-27,285,0,-0.297,"1676069"
0,0,0.34883,-17,291.67,0,-0.187,"1676070"
0,0,0.17524,-22,240,0,-0.242,"1676071"
0,0,0.38617,-15,261,0,-0.165,"1676072"
0,0,0.21573,-21,261,0,-0.231,"1676073"
0,0,0.32199,-17,261,0,-0.187,"1676074"
0,0,0.37751,-15,251.67,0,-0.165,"1676075"
0,0,0.37751,-15,251.67,0,-0.165,"1676076"
0,0,0.32199,-17,261,0,-0.187,"1676077"
0,0,0.18195,-23,271.67,0,-0.253,"1676078"
0,0,1,-1,205,0,-0.011,"1676079"
0,0,0.3502,-13,165,0,-0.143,"1676080"
0,0,0.52282,-8,120,0,-0.088,"1676081"
0,0,0.53342,-9,165,0,-0.099,"1676082"
0,0,0.53342,-9,165,0,-0.099,"1676083"
0,0,0.80408,-3,65,0,-0.033,"1676084"
0,0,0.32106,9,65,0,0.099,"1676085"
0,0,1,0,120,0,0,"1676086"
0,0,1,0,120,0,0,"1676087"
0,0,0.87627,-3,165,0,-0.033,"1676088"
0,0,0.21573,-21,261,0,-0.231,"1678314"
0,0,0.11824,-27,277,0,-0.297,"1678315"
-0.727,-11.57,0.07146,-31,277,0,-0.341,"1678316"
-0.727,-11.57,0.07146,-31,277,0,-0.341,"1678317"
0,0,0.52306,-12,296.67,0,-0.132,"1678318"
0,0,0.42478,-15,307.67,0,-0.165,"1678319"
0,0,0.61451,-10,319.33,0,-0.11,"1678322"
0,0,1,0,303.33,0,0,"1678323"
0,0,0.82423,-5,324.33,0,-0.055,"1678324"
-1.143,-2.82,0.74004,-7,327,0,-0.077,"1678325"
-0.889,-1.9,0.69941,-8,328.67,0,-0.088,"1678326"
0,0,0.91193,3,327,0,0.033,"1678327"
0,0,0.95556,2,322,0,0.022,"1678328"
0.889,1.97,0.54237,12,326,0,0.132,"1678329"
0,0,0.91157,3,324.33,0,0.033,"1678330"
0,0,0.69374,-8,316,0,-0.088,"1678331"
0,0,0.91229,-3,329.67,0,-0.033,"1678332"
0,0,1,0,325.33,0,0,"1678333"
-0.889,-1.22,0.82563,-5,329.67,0,-0.055,"1678334"
0,0,1,1,321,0,0.011,"1678335"
1.333,2.33,0.54401,12,328.67,0,0.132,"1678336"
0,0,0.73901,7,324.33,0,0.077,"1678337"
0,0,0.95583,2,326,0,0.022,"1678338"
0,0,0.95421,2,303.33,0,0.022,"1678339"
1,1.82,0.78249,6,328,0,0.066,"1678340"
0,0,0.86843,-4,328,0,-0.044,"1678341"
0,0,0.95614,-2,330.67,0,-0.022,"1678342"
-0.615,-0.9,0.86896,-4,330.67,0,-0.044,"1678343"
-1,-1.26,0.69795,-8,325.33,0,-0.088,"1678344"
-1.231,-1.46,0.65917,-9,329,0,-0.099,"1678345"
-2.667,-2.81,0.44205,-15,331.67,0,-0.165,"1678346"
-4,-3.41,0.13641,-28,328.67,0,-0.308,"1678347"
-2.286,-1.67,0.12153,-29,327,0,-0.319,"1678348"
-4,-2.79,0.08599,-32,326,0,-0.352,"1678349"
-2.182,-1.51,0.37431,-17,324.33,0,-0.187,"1678350"
-1.6,-1.13,0.43504,-15,321.67,0,-0.165,"1678351"
-2.667,-1.9,0.24815,-22,330.67,0,-0.242,"1678352"
-1.6,-1.22,0.50695,-13,327,0,-0.143,"1678353"
-2.286,-1.98,0.3782,-17,329.67,0,-0.187,"1678354"
-0.889,-0.95,0.6582,-9,327,0,-0.099,"1678355"
0.8,1.12,0.82546,5,329,0,0.055,"1678356"
0,0,1,1,324.33,0,0.011,"1678357"
0,0,1,-1,327,0,-0.011,"1678358"
0,0,0.95579,2,325.33,0,0.022,"1678359"
2,3.54,0.37626,17,327,0,0.187,"1678360"
0.727,0.94,0.54237,12,326,0,0.132,"1678361"
0,0,0.82494,-5,327,0,-0.055,"1678362"
-1,-0.76,0.61923,-10,328,0,-0.11,"1678363"
-2.667,-1.79,0.44021,-15,329,0,-0.165,"1678364"
-3.2,-1.99,0.1158,-29,317,0,-0.319,"1678365"
-2.286,-1.33,0.22376,-23,327,0,-0.253,"1678366"
-4.571,-2.61,0.078,-33,329.67,0,-0.363,"1678367"
-2.667,-1.48,0.24431,-22,325.33,0,-0.242,"1678368"
-3.2,-1.78,0.24624,-22,328,0,-0.242,"1678369"
-2.667,-1.5,0.31954,-19,327,0,-0.209,"1678370"
-2.667,-1.5,0.44067,-15,329.67,0,-0.165,"1678371"
-1.6,-0.9,0.31954,-19,327,0,-0.209,"1678372"
-2.667,-1.51,0.29609,-20,330.67,0,-0.22,"1678373"
-3.2,-1.85,0.16747,-26,328,0,-0.286,"1678374"
-4,-2.28,0.12153,-29,327,0,-0.319,"1678375"
-4,-2.35,0.09712,-31,327,0,-0.341,"1678376"
-4,-2.43,0.06008,-35,327,0,-0.385,"1678377"
-4.8,-2.99,0.04717,-37,329,0,-0.407,"1678378"
-4,-2.55,0.08695,-32,328,0,-0.352,"1678379"
-4.571,-2.89,0.06956,-34,330.67,0,-0.374,"1678380"
-4.571,-2.86,0.0474,-37,329.67,0,-0.407,"1678381"
-4,-2.53,0.07379,-33,320.33,0,-0.363,"1678382"
-2.909,-1.89,0.12266,-29,329,0,-0.319,"1678383"
-4,-2.62,0.0474,-37,329.67,0,-0.407,"1678384"
-5,-3.39,0.05329,-36,328,0,-0.396,"1678385"
-4.364,-3.03,0.08599,-32,326,0,-0.352,"1678386"
-5.333,-3.72,0.0306,-40,325.33,0,-0.44,"1678387"
-4,-2.73,0.02975,-40,322,0,-0.44,"1678388"
-3.429,-2.31,0.078,-33,329.67,0,-0.363,"1678389"
-4,-2.7,0.09677,-31,326.33,0,-0.341,"1678390"
-5.333,-3.7,0.01724,-44,326,0,-0.484,"1678391"
-4.8,-3.28,0.01538,-45,329.67,0,-0.495,"1678392"
-4.571,-3.17,0.01497,-45,327,0,-0.495,"1678393"
-4.364,-3.04,0.02759,-41,329.67,0,-0.451,"1678394"
-2.909,-2.1,0.10824,-30,326,0,-0.33,"1678395"
-4,-2.93,0.06113,-35,329.67,0,-0.385,"1678396"
-5,-3.62,0.00946,-48,328,0,-0.527,"1678397"
-4.571,-3.32,0.03129,-40,328,0,-0.44,"1678398"
-4.571,-3.27,0.02635,-41,324.33,0,-0.451,"1678399"
-4,-2.83,0.04023,-38,325.33,0,-0.418,"1678400"
-4,-2.87,0.05426,-36,330.67,0,-0.396,"1678401"
