"sen.slope";"sen.slope.pct";"p.value";"S";"varS";"miss";"tau";"nie_malla_modi_id"
0;0;0.86598;-4;316;0;-0.044;"1685679"
0;0;0.7785;-6;316;0;-0.066;"1685680"
0;0;0.86763;-4;324;0;-0.044;"1685681"
0;0;0.73849;-7;323;0;-0.077;"1685682"
0;0;0.7785;-6;316;0;-0.066;"1685683"
-2;-1.72;0.43599;-15;323;0;-0.165;"1685684"
-2;-1.78;0.43741;-15;325;0;-0.165;"1685685"
0;0;0.73849;-7;323;0;-0.077;"1685686"
0;0;0.73849;-7;323;0;-0.077;"1685687"
-1;-0.9;0.53605;-12;316;0;-0.132;"1685688"
0;0;0.65217;-9;315;0;-0.099;"1685689"
-2.286;-2.17;0.31954;-19;327;0;-0.209;"1685690"
2.333;2.54;0.47288;14;328;0;0.154;"1685691"
0;0;0.85442;4;267.33;0;0.044;"1685692"
0;0;0.89763;-3;241.67;0;-0.033;"1685693"
0;0;0.58989;8;168.67;0;0.088;"1685694"
0;0;0.46706;9;121;0;0.099;"1685695"
0;0;1;1;65;0;0.011;"1685696"
0;0;1;1;65;0;0.011;"1685697"
-0.8;-0.83;0.65622;-9;323;0;-0.099;"1687924"
0;0;0.73745;-7;320.33;0;-0.077;"1687925"
-1.143;-1.45;0.39677;-16;313.33;0;-0.176;"1687926"
0;0;0.90833;-3;301.67;0;-0.033;"1687927"
0;0;0.86723;4;322;0;0.044;"1687928"
0;0;0.91157;-3;324.33;0;-0.033;"1687929"
0;0;0.82494;-5;327;0;-0.055;"1687930"
0.667;0.55;0.74004;7;327;0;0.077;"1687931"
0;0;0.95597;-2;328;0;-0.022;"1687932"
0.667;0.54;0.74004;7;327;0;0.077;"1687933"
1.6;1.23;0.69912;8;328;0;0.088;"1687934"
-1.333;-0.93;0.2638;-21;320.33;0;-0.231;"1687935"
-1.778;-1.16;0.11848;-29;321.67;0;-0.319;"1687936"
-4;-2.49;0.03561;-39;327;0;-0.429;"1687937"
-3;-1.86;0.07559;-33;324.33;0;-0.363;"1687938"
-1.6;-0.95;0.10172;-30;314;0;-0.33;"1687939"
-3.2;-1.86;0.10607;-30;322;0;-0.33;"1687940"
-1.6;-0.89;0.50695;-13;327;0;-0.143;"1687941"
-1.6;-0.89;0.54196;-12;325.33;0;-0.132;"1687942"
0;0;0.53562;-12;315.33;0;-0.132;"1687943"
-3.2;-1.7;0.0937;-31;320.33;0;-0.341;"1687944"
-3.2;-1.7;0.15785;-26;313.33;0;-0.286;"1687945"
-3.2;-1.71;0.24431;-22;325.33;0;-0.242;"1687946"
-3.333;-1.72;0.05904;-35;324.33;0;-0.385;"1687947"
-2;-1.02;0.13441;-28;325.33;0;-0.308;"1687948"
-2.286;-1.15;0.05257;-36;326;0;-0.396;"1687949"
-0.889;-0.42;0.58026;-11;327;0;-0.121;"1687950"
-0.8;-0.38;0.53987;-12;322;0;-0.132;"1687951"
-2.286;-1.11;0.14882;-27;324.33;0;-0.297;"1687952"
-2.4;-1.15;0.08599;-32;326;0;-0.352;"1687953"
-2.667;-1.25;0.34643;-18;326;0;-0.198;"1687954"
-2.667;-1.25;0.34643;-18;326;0;-0.198;"1687955"
-2.667;-1.26;0.22376;-23;327;0;-0.253;"1687956"
-1;-0.46;0.47107;-14;325.33;0;-0.154;"1687957"
0;0;0.86763;-4;324;0;-0.044;"1687958"
-1;-0.45;0.61708;-10;324;0;-0.11;"1687959"
0;0;0.61451;-10;319.33;0;-0.11;"1687960"
-1.143;-0.54;0.6178;-10;325.33;0;-0.11;"1687961"
-1.6;-0.74;0.50695;-13;327;0;-0.143;"1687962"
-1.6;-0.74;0.54196;-12;325.33;0;-0.132;"1687963"
0;0;0.57515;-11;318.33;0;-0.121;"1687964"
-1.6;-0.81;0.28565;-20;316.67;0;-0.22;"1687965"
-1.333;-0.64;0.43694;-15;324.33;0;-0.165;"1687966"
-1.6;-0.75;0.47333;-14;328.67;0;-0.154;"1687967"
-0.889;-0.42;0.6582;-9;327;0;-0.099;"1687968"
-1.455;-0.68;0.61959;-10;328.67;0;-0.11;"1687969"
-2.286;-1.05;0.44067;-15;329.67;0;-0.165;"1687970"
-2.286;-1.04;0.47288;-14;328;0;-0.154;"1687971"
0;0;0.95597;-2;328;0;-0.022;"1687972"
0;0;0.82169;-5;315;0;-0.055;"1687973"
0.889;0.4;0.61816;10;326;0;0.11;"1687974"
0;0;0.78162;-6;325.33;0;-0.066;"1687975"
-1.333;-0.6;0.69912;-8;328;0;-0.088;"1687976"
0;0;0.86843;-4;328;0;-0.044;"1687977"
0;0;0.91139;-3;323;0;-0.033;"1687978"
0;0;0.8679;-4;325.33;0;-0.044;"1687979"
-1.6;-0.8;0.6178;-10;325.33;0;-0.11;"1687980"
-4;-1.97;0.24624;-22;328;0;-0.242;"1687981"
-1.333;-0.65;0.61923;-10;328;0;-0.11;"1687982"
-1.333;-0.65;0.50695;-13;327;0;-0.143;"1687983"
-2;-1;0.3479;-18;328;0;-0.198;"1687984"
-2.667;-1.32;0.24624;-22;328;0;-0.242;"1687985"
-4;-1.99;0.15049;-27;327;0;-0.297;"1687986"
-2.667;-1.32;0.29266;-20;326;0;-0.22;"1687987"
-1.333;-0.65;0.58026;-11;327;0;-0.121;"1687988"
-1.333;-0.63;0.57793;-11;323;0;-0.121;"1687989"
-1.6;-0.76;0.57871;-11;324.33;0;-0.121;"1687990"
-1.333;-0.63;0.6582;-9;327;0;-0.099;"1687991"
-1.6;-0.79;0.37431;-17;324.33;0;-0.187;"1687992"
-2.4;-1.19;0.1679;-26;328.67;0;-0.286;"1687993"
-2.667;-1.34;0.06008;-35;327;0;-0.385;"1687994"
-2.667;-1.33;0.10824;-30;326;0;-0.33;"1687995"
-4;-2.01;0.03374;-39;320.33;0;-0.429;"1687996"
-4;-2.02;0.02975;-40;322;0;-0.44;"1687997"
-2.286;-1.18;0.05016;-36;319.33;0;-0.396;"1687998"
-2.286;-1.17;0.09609;-31;325;0;-0.341;"1687999"
-2.667;-1.37;0.0384;-38;319.33;0;-0.418;"1688000"
-1.333;-0.7;0.1292;-28;316.67;0;-0.308;"1688001"
-4;-2.11;0.01233;-46;323.33;0;-0.505;"1688002"
-4;-2.12;0.00526;-51;321;0;-0.56;"1688003"
-4;-2.14;0.04165;-37;312.33;0;-0.407;"1688004"
-2.667;-1.4;0.14937;-26;300.67;0;-0.286;"1688005"
-2.909;-1.53;0.0513;-35;304.33;0;-0.385;"1688006"
-0.889;-0.47;0.15754;-25;288.33;0;-0.275;"1688007"
-0.889;-0.47;0.25005;-21;302.33;0;-0.231;"1688008"
-1.778;-0.93;0.04354;-36;300.67;0;-0.396;"1688009"
0;0;0.56392;-11;300.33;0;-0.121;"1688010"
-1;-0.58;0.28767;-20;319.33;0;-0.22;"1688011"
-2.182;-1.26;0.13321;-28;323.33;0;-0.308;"1688012"
-2.667;-1.53;0.14631;-27;320.33;0;-0.297;"1688013"
-0.889;-0.5;0.43409;-15;320.33;0;-0.165;"1688014"
-1.6;-0.89;0.31756;-19;324.33;0;-0.209;"1688015"
-1.6;-0.85;0.0376;-38;316.67;0;-0.418;"1688016"
-2.286;-1.21;0.02841;-40;316.67;0;-0.44;"1688017"
-3.429;-1.87;0.01233;-46;323.33;0;-0.505;"1688018"
-3.333;-1.84;0.01233;-46;323.33;0;-0.505;"1688019"
-2.286;-1.28;0.16617;-26;326;0;-0.286;"1688020"
-2.667;-1.46;0.10245;-30;315.33;0;-0.33;"1688021"
-1.778;-0.98;0.23993;-22;319.33;0;-0.242;"1688022"
-2;-1.09;0.31756;-19;324.33;0;-0.209;"1688023"
-2;-1.12;0.29413;-20;328;0;-0.22;"1688024"
-3;-1.69;0.27067;-21;329.67;0;-0.231;"1688025"
-2;-1.13;0.34593;-18;325.33;0;-0.198;"1688027"
-1.6;-0.86;0.50867;-13;329.67;0;-0.143;"1688028"
-0.889;-0.46;0.65622;-9;323;0;-0.099;"1688029"
0;0;0.82315;-5;320.33;0;-0.055;"1688030"
-1.143;-0.63;0.43694;-15;324.33;0;-0.165;"1688031"
-4;-2.28;0.04428;-37;320.33;0;-0.407;"1688032"
-4.8;-2.67;0.12153;-29;327;0;-0.319;"1688033"
-3.429;-1.83;0.09712;-31;327;0;-0.341;"1688034"
-1.6;-0.79;0.61598;-10;322;0;-0.11;"1688035"
-1.333;-0.73;0.69912;-8;328;0;-0.088;"1688036"
-1.333;-0.78;0.57793;-11;323;0;-0.121;"1688037"
-1.333;-0.81;0.50695;-13;327;0;-0.143;"1688038"
-1.5;-0.91;0.47288;-14;328;0;-0.154;"1688039"
-1.5;-0.9;0.5436;-12;328;0;-0.132;"1688040"
-1.333;-0.81;0.58026;-11;327;0;-0.121;"1688041"
-2;-1.15;0.43881;-15;327;0;-0.165;"1688042"
-1.6;-0.93;0.5436;-12;328;0;-0.132;"1688043"
-2;-1.13;0.47288;-14;328;0;-0.154;"1688044"
-1.6;-0.9;0.54196;-12;325.33;0;-0.132;"1688045"
-2.667;-1.54;0.31954;-19;327;0;-0.209;"1688046"
-2.667;-1.45;0.3479;-18;328;0;-0.198;"1688047"
-2.286;-1.24;0.32151;-19;329.67;0;-0.209;"1688048"
-2.286;-1.25;0.2041;-24;328;0;-0.264;"1688049"
-2;-1.09;0.40754;-16;328;0;-0.176;"1688050"
-1;-0.56;0.46878;-14;322;0;-0.154;"1688051"
-2;-1.15;0.54523;-12;330.67;0;-0.132;"1688052"
-2.667;-1.52;0.40801;-16;328.67;0;-0.176;"1688053"
-2.286;-1.3;0.29266;-20;326;0;-0.22;"1688054"
0;0;0.95509;-2;315.33;0;-0.022;"1688055"
0;0;1;1;314.33;0;0.011;"1688056"
0;0;0.9122;3;329;0;0.033;"1688057"
-2.667;-1.47;0.40754;-16;328;0;-0.176;"1688058"
-0.889;-0.45;0.6178;-10;325.33;0;-0.11;"1688059"
0;0;0.8679;-4;325.33;0;-0.044;"1688060"
-0.889;-0.44;0.74004;-7;327;0;-0.077;"1688061"
0;0;1;0;328;0;0;"1688062"
-1.6;-0.8;0.78334;-6;330.67;0;-0.066;"1688063"
-1.6;-0.81;0.74181;-7;331.67;0;-0.077;"1688064"
-1.6;-0.81;0.66046;-9;331.67;0;-0.099;"1688065"
-1.778;-0.92;0.61923;-10;328;0;-0.11;"1688066"
-2.667;-1.48;0.26677;-21;324.33;0;-0.231;"1688067"
-2.667;-1.48;0.0937;-31;320.33;0;-0.341;"1688068"
-2.667;-1.48;0.0937;-31;320.33;0;-0.341;"1688069"
-2.182;-1.22;0.13441;-28;325.33;0;-0.308;"1688070"
-4;-2.39;0.01497;-45;327;0;-0.495;"1688071"
-4;-2.44;0.08599;-32;326;0;-0.352;"1688072"
-3.2;-1.97;0.07559;-33;324.33;0;-0.363;"1688073"
-3.556;-2.19;0.10824;-30;326;0;-0.33;"1688074"
1.6;1.06;0.62065;10;330.67;0;0.11;"1688075"
-1.333;-0.99;0.95628;-2;332.67;0;-0.022;"1688076"
2.182;1.74;0.78398;6;332.67;0;0.066;"1688077"
0;0;0.7803;6;321.33;0;0.066;"1688078"
4.444;3.8;0.34494;18;324;0;0.198;"1688079"
0;0;0.69617;-8;321.33;0;-0.088;"1688080"
0;0;0.69617;-8;321.33;0;-0.088;"1688081"
0;0;0.69617;-8;321.33;0;-0.088;"1688082"
0;0;0.7785;-6;316;0;-0.066;"1688083"
0;0;0.61265;-10;316;0;-0.11;"1688084"
-0.833;-0.63;0.61598;-10;322;0;-0.11;"1688085"
-0.889;-0.74;0.57871;-11;324.33;0;-0.121;"1688086"
0;0;0.73849;-7;323;0;-0.077;"1688087"
-1.778;-1.62;0.50433;-13;323;0;-0.143;"1688088"
-1.778;-1.69;0.43409;-15;320.33;0;-0.165;"1688089"
0;0;1;1;316.33;0;0.011;"1688090"
0;0;0.91103;-3;320.33;0;-0.033;"1688091"
0;0;0.9099;-3;312.33;0;-0.033;"1688092"
0;0;0.90873;-3;304.33;0;-0.033;"1688093"
0;0;0.75975;6;267.33;0;0.066;"1688094"
0;0;0.07656;24;168.67;0;0.264;"1688095"
0;0;0.05423;26;168.67;0;0.286;"1688096"
0;0;0.46706;9;121;0;0.099;"1688097"
0;0;0.46706;9;121;0;0.099;"1688098"
0;0;1;1;65;0;0.011;"1688099"
0;0;0.73423;-7;312.33;0;-0.077;"1690326"
0;0;0.73745;-7;320.33;0;-0.077;"1690327"
-0.5;-0.65;0.49896;-13;315;0;-0.143;"1690328"
0;0;1;-1;288.33;0;-0.011;"1690329"
0;0;0.77405;6;303.33;0;0.066;"1690330"
0;0;1;1;288.33;0;0.011;"1690331"
0;0;1;1;327;0;0.011;"1690332"
0;0;1;-1;329.67;0;-0.011;"1690333"
0;0;0.95597;-2;328;0;-0.022;"1690334"
-0.8;-0.67;0.78249;-6;328;0;-0.066;"1690335"
-0.8;-0.58;0.57871;-11;324.33;0;-0.121;"1690336"
-1.143;-0.79;0.14463;-27;317.67;0;-0.297;"1690337"
-1.778;-1.14;0.14715;-27;321.67;0;-0.297;"1690338"
-4;-2.49;0.05904;-35;324.33;0;-0.385;"1690339"
-1.6;-0.95;0.2638;-21;320.33;0;-0.231;"1690340"
-2.667;-1.58;0.16356;-26;322;0;-0.286;"1690341"
-3.2;-1.83;0.15049;-27;327;0;-0.297;"1690342"
-1.6;-0.9;0.54196;-12;325.33;0;-0.132;"1690343"
-1.6;-0.87;0.47016;-14;324;0;-0.154;"1690344"
-3.429;-1.9;0.20225;-24;325.33;0;-0.264;"1690345"
-0.667;-0.36;0.65622;-9;323;0;-0.099;"1690346"
0;0;0.91139;-3;323;0;-0.033;"1690347"
-1.6;-0.86;0.37431;-17;324.33;0;-0.187;"1690348"
-2.667;-1.39;0.14882;-27;324.33;0;-0.297;"1690349"
-2.667;-1.4;0.22328;-23;326.33;0;-0.253;"1690350"
-2.286;-1.08;0.16573;-26;325.33;0;-0.286;"1690351"
-1.333;-0.63;0.47333;-14;328.67;0;-0.154;"1690352"
-1.333;-0.63;0.40801;-16;328.67;0;-0.176;"1690353"
-2.286;-1.1;0.06479;-34;319.33;0;-0.374;"1690354"
-2.667;-1.26;0.13441;-28;325.33;0;-0.308;"1690355"
-2.286;-1.06;0.37626;-17;327;0;-0.187;"1690356"
-2.4;-1.12;0.34345;-18;322;0;-0.198;"1690357"
-1.778;-0.8;0.40562;-16;325.33;0;-0.176;"1690358"
0;0;0.61451;-10;319.33;0;-0.11;"1690359"
0;0;1;-1;304.33;0;-0.011;"1690360"
-2;-0.88;0.31656;-19;323;0;-0.209;"1690361"
0;0;0.82423;-5;324.33;0;-0.055;"1690362"
-1.333;-0.59;0.47107;-14;325.33;0;-0.154;"1690363"
-1.333;-0.59;0.43694;-15;324.33;0;-0.165;"1690364"
-1.6;-0.72;0.40562;-16;325.33;0;-0.176;"1690365"
0;0;0.86843;-4;328;0;-0.044;"1690366"
-1.333;-0.62;0.43881;-15;327;0;-0.165;"1690367"
-2;-0.95;0.37134;-17;320.33;0;-0.187;"1690368"
-2;-0.97;0.29413;-20;328;0;-0.22;"1690369"
-3.2;-1.54;0.32151;-19;329.67;0;-0.209;"1690370"
-3.2;-1.53;0.20593;-24;330.67;0;-0.264;"1690371"
-1.6;-0.73;0.61923;-10;328;0;-0.11;"1690372"
-2.667;-1.23;0.32151;-19;329.67;0;-0.209;"1690373"
-1.143;-0.52;0.50695;-13;327;0;-0.143;"1690374"
-0.889;-0.4;0.57871;-11;324.33;0;-0.121;"1690375"
-1.143;-0.5;0.5052;-13;324.33;0;-0.143;"1690376"
0;0;0.82169;-5;315;0;-0.055;"1690377"
0;0;0.78184;-6;326;0;-0.066;"1690378"
-2.286;-1.02;0.50867;-13;329.67;0;-0.143;"1690379"
0;0;0.61451;-10;319.33;0;-0.11;"1690380"
-1.778;-0.88;0.58026;-11;327;0;-0.121;"1690381"
-3.2;-1.63;0.22704;-23;331.67;0;-0.253;"1690382"
-3.2;-1.61;0.29609;-20;330.67;0;-0.22;"1690383"
-2.667;-1.34;0.27067;-21;329.67;0;-0.231;"1690384"
-3;-1.52;0.32102;-19;329;0;-0.209;"1690385"
-3.2;-1.63;0.27067;-21;329.67;0;-0.231;"1690386"
-4;-2.03;0.1376;-28;330.67;0;-0.308;"1690387"
-4;-2.01;0.10932;-30;328;0;-0.33;"1690388"
-3.2;-1.6;0.15049;-27;327;0;-0.297;"1690389"
-3.2;-1.58;0.14799;-27;323;0;-0.297;"1690390"
-1.333;-0.63;0.54196;-12;325.33;0;-0.132;"1690391"
-1.333;-0.63;0.50433;-13;323;0;-0.143;"1690392"
-1.333;-0.63;0.6582;-9;327;0;-0.099;"1690393"
-1.333;-0.66;0.43409;-15;320.33;0;-0.165;"1690394"
-2.4;-1.2;0.16617;-26;326;0;-0.286;"1690395"
-3.2;-1.61;0.06759;-34;326;0;-0.374;"1690396"
-2.667;-1.34;0.13481;-28;326;0;-0.308;"1690397"
-3.556;-1.79;0.02635;-41;324.33;0;-0.451;"1690398"
-2.667;-1.36;0.03009;-40;323.33;0;-0.44;"1690399"
-2.4;-1.24;0.02068;-42;314;0;-0.462;"1690400"
-2.667;-1.38;0.01024;-47;321;0;-0.516;"1690401"
-2.667;-1.38;0.01233;-46;323.33;0;-0.505;"1690402"
-2.667;-1.39;0.0384;-38;319.33;0;-0.418;"1690403"
-2.667;-1.41;0.10172;-30;314;0;-0.33;"1690404"
-1.6;-0.87;0.21319;-23;312.33;0;-0.253;"1690405"
-2.286;-1.25;0.13081;-28;319.33;0;-0.308;"1690406"
-2.909;-1.47;0.10281;-30;316;0;-0.33;"1690407"
-3.2;-1.6;0.01944;-43;323;0;-0.473;"1690408"
-0.889;-0.47;0.24952;-21;301.67;0;-0.231;"1690409"
0;0;0.42225;-15;304.33;0;-0.165;"1690410"
0;0;0.7309;-7;304.33;0;-0.077;"1690411"
0;0;0.64868;-9;308.33;0;-0.099;"1690412"
-1.5;-0.88;0.7408;-7;329;0;-0.077;"1690413"
0;0;0.65286;-9;316.33;0;-0.099;"1690414"
-2.182;-1.32;0.16356;-26;322;0;-0.286;"1690415"
-4;-2.38;0.06113;-35;329.67;0;-0.385;"1690416"
-3;-1.75;0.2041;-24;328;0;-0.264;"1690417"
-2.667;-1.54;0.15215;-27;329.67;0;-0.297;"1690418"
-3.2;-1.76;0.00854;-48;319.33;0;-0.527;"1690419"
-3.556;-1.96;0.00103;-59;312.33;0;-0.648;"1690420"
-4;-2.25;0.01097;-47;327;0;-0.516;"1690421"
-4;-2.31;0.00659;-50;325.33;0;-0.549;"1690422"
-2.667;-1.49;0.05904;-35;324.33;0;-0.385;"1690423"
-1.333;-0.76;0.34295;-18;321.33;0;-0.198;"1690424"
-1.455;-0.8;0.57635;-11;320.33;0;-0.121;"1690425"
-1.6;-0.91;0.50867;-13;329.67;0;-0.143;"1690426"
-2.667;-1.57;0.47422;-14;330;0;-0.154;"1690427"
-2.667;-1.67;0.24624;-22;328;0;-0.242;"1690428"
-1.6;-0.91;0.17994;-25;320.33;0;-0.275;"1690429"
-3;-1.77;0.22376;-23;327;0;-0.253;"1690430"
-2;-1.08;0.37332;-17;323;0;-0.187;"1690431"
-3;-1.66;0.13361;-28;324;0;-0.308;"1690432"
-2.667;-1.46;0.26578;-21;323;0;-0.231;"1690433"
-4;-2.25;0.06479;-34;319.33;0;-0.374;"1690434"
-3;-1.64;0.40466;-16;324;0;-0.176;"1690435"
-3.429;-1.88;0.40943;-16;330.67;0;-0.176;"1690436"
-3.429;-1.87;0.15215;-27;329.67;0;-0.297;"1690437"
-1.6;-0.99;0.50695;-13;327;0;-0.143;"1690438"
-3;-1.88;0.16356;-26;322;0;-0.286;"1690439"
-1.6;-0.99;0.47288;-14;328;0;-0.154;"1690440"
0;0;0.65354;-9;317.67;0;-0.099;"1690441"
0;0;0.82494;-5;327;0;-0.055;"1690442"
0;0;1;-1;323;0;-0.011;"1690443"
-2;-1.26;0.40754;-16;328;0;-0.176;"1690444"
-1;-0.58;0.57871;-11;324.33;0;-0.121;"1690445"
-2;-1.2;0.4032;-16;322;0;-0.176;"1690446"
-1.6;-0.94;0.69912;-8;328;0;-0.088;"1690447"
-2.667;-1.67;0.34593;-18;325.33;0;-0.198;"1690448"
-2;-1.21;0.34985;-18;330.67;0;-0.198;"1690449"
-1.6;-0.94;0.4061;-16;326;0;-0.176;"1690450"
-2.667;-1.5;0.4061;-16;326;0;-0.176;"1690451"
-1.778;-1.06;0.5818;-11;329.67;0;-0.121;"1690452"
-1.6;-0.97;0.50824;-13;329;0;-0.143;"1690453"
-1.778;-1.1;0.57871;-11;324.33;0;-0.121;"1690454"
-1;-0.62;0.69912;-8;328;0;-0.088;"1690455"
0;0;0.95614;-2;330.67;0;-0.022;"1690456"
-0.8;-0.45;0.69795;-8;325.33;0;-0.088;"1690457"
0;0;0.95597;-2;328;0;-0.022;"1690458"
-2.667;-1.48;0.44021;-15;329;0;-0.165;"1690459"
-2.909;-1.59;0.27019;-21;329;0;-0.231;"1690460"
-2.667;-1.46;0.16356;-26;322;0;-0.286;"1690461"
-1.6;-0.81;0.6178;-10;325.33;0;-0.11;"1690462"
-3;-1.43;0.47107;-14;325.33;0;-0.154;"1690463"
-3.429;-1.64;0.40943;-16;330.67;0;-0.176;"1690464"
0;0;0.86843;-4;328;0;-0.044;"1690465"
-1.6;-0.85;0.65917;-9;329;0;-0.099;"1690466"
-2;-1.01;0.3479;-18;328;0;-0.198;"1690467"
-0.8;-0.42;0.69736;-8;324;0;-0.088;"1690468"
-2.667;-1.48;0.27067;-21;329.67;0;-0.231;"1690469"
-1.333;-0.76;0.40562;-16;325.33;0;-0.176;"1690470"
-1.6;-0.91;0.37431;-17;324.33;0;-0.187;"1690471"
-1.333;-0.75;0.74106;-7;329.67;0;-0.077;"1690472"
-1.333;-0.77;0.54401;-12;328.67;0;-0.132;"1690473"
0;0;1;-1;327;0;-0.011;"1690474"
0;0;0.95601;2;328.67;0;0.022;"1690475"
-2;-1.14;0.58026;-11;327;0;-0.121;"1690476"
-1.333;-0.74;0.5818;-11;329.67;0;-0.121;"1690477"
-1.6;-0.92;0.50651;-13;326.33;0;-0.143;"1690478"
0;0;1;0;330.67;0;0;"1690479"
4;4.01;0.50824;13;329;0;0.143;"1690480"
0;0;0.7803;6;321.33;0;0.066;"1690481"
0;0;0.8198;-5;308.33;0;-0.055;"1690482"
0;0;0.64508;-9;301.67;0;-0.099;"1690483"
-5.333;-5.31;0.13869;-27;308.33;0;-0.297;"1690484"
-12.818;-10.82;0.02218;-42;321.33;0;-0.462;"1690485"
-4.8;-4.84;0.16312;-26;321.33;0;-0.286;"1690486"
-2.286;-2.07;0.4032;-16;322;0;-0.176;"1690487"
0;0;0.73849;-7;323;0;-0.077;"1690488"
0;0;0.82494;-5;327;0;-0.055;"1690489"
0;0;0.9122;-3;329;0;-0.033;"1690490"
-1.6;-1.36;0.5436;-12;328;0;-0.132;"1690491"
0;0;0.95597;-2;328;0;-0.022;"1690492"
0;0;1;0;300.67;0;0;"1690493"
0;0;0.59374;-10;284.67;0;-0.11;"1690494"
0;0;0.65183;-8;240.67;0;-0.088;"1690495"
0;0;0.35893;-16;267.33;0;-0.176;"1690496"
0;0;0.3633;11;121;0;0.121;"1690497"
0;0;0.12245;21;167.67;0;0.231;"1690498"
0;0;0.12245;21;167.67;0;0.231;"1690499"
0;0;0.10588;22;168.67;0;0.242;"1690500"
0;0;0.42656;-14;267.33;0;-0.154;"1692728"
0;0;0.64654;-9;304.33;0;-0.099;"1692729"
0;0;0.82169;-5;315;0;-0.055;"1692730"
-1.333;-1.41;0.24189;-22;322;0;-0.242;"1692731"
-0.5;-0.45;0.78334;-6;330.67;0;-0.066;"1692732"
0;0;1;0;287.33;0;0;"1692733"
2;2.22;0.31954;19;327;0;0.209;"1692734"
0;0;0.91193;-3;327;0;-0.033;"1692735"
0;0;0.8679;-4;325.33;0;-0.044;"1692736"
0;0;0.86843;-4;328;0;-0.044;"1692737"
0;0;0.95597;2;328;0;0.022;"1692738"
0;0;0.82476;-5;326.33;0;-0.055;"1692739"
-1.6;-1.02;0.37332;-17;323;0;-0.187;"1692740"
-1;-0.62;0.57871;-11;324.33;0;-0.121;"1692741"
-2.667;-1.65;0.11924;-29;323;0;-0.319;"1692742"
-2.667;-1.58;0.29216;-20;325.33;0;-0.22;"1692743"
-0.8;-0.45;0.74004;-7;327;0;-0.077;"1692744"
-2;-1.13;0.43881;-15;327;0;-0.165;"1692745"
-1.6;-0.88;0.3479;-18;328;0;-0.198;"1692746"
-2.667;-1.54;0.17994;-25;320.33;0;-0.275;"1692747"
-2.667;-1.53;0.28918;-20;321.33;0;-0.22;"1692748"
-2.667;-1.53;0.28918;-20;321.33;0;-0.22;"1692749"
-3;-1.67;0.24431;-22;325.33;0;-0.242;"1692750"
-1.455;-0.79;0.61816;-10;326;0;-0.11;"1692751"
-1.6;-0.83;0.31954;-19;327;0;-0.209;"1692752"
-4;-2.02;0.08727;-32;328.67;0;-0.352;"1692753"
-3.2;-1.58;0.15049;-27;327;0;-0.297;"1692754"
-1.778;-0.89;0.22186;-23;324.33;0;-0.253;"1692755"
-2.667;-1.27;0.18175;-25;323;0;-0.275;"1692756"
-1.455;-0.68;0.31656;-19;323;0;-0.209;"1692757"
-2.667;-1.25;0.31954;-19;327;0;-0.209;"1692758"
-0.889;-0.4;0.57871;-11;324.33;0;-0.121;"1692759"
-0.8;-0.35;0.36682;-17;314.33;0;-0.187;"1692760"
0;0;0.57109;-11;311.67;0;-0.121;"1692761"
0;0;0.91018;-3;314.33;0;-0.033;"1692762"
-1.455;-0.64;0.50651;-13;326.33;0;-0.143;"1692763"
0;0;0.69374;-8;316;0;-0.088;"1692764"
-1.6;-0.69;0.61923;-10;328;0;-0.11;"1692765"
-1.455;-0.64;0.47288;-14;328;0;-0.154;"1692766"
-1.333;-0.59;0.50695;-13;327;0;-0.143;"1692767"
-1.143;-0.51;0.5791;-11;325;0;-0.121;"1692768"
-1.143;-0.52;0.6582;-9;327;0;-0.099;"1692769"
0;0;0.69647;-8;322;0;-0.088;"1692770"
0;0;0.61152;-10;314;0;-0.11;"1692771"
-1.6;-0.74;0.29117;-20;324;0;-0.22;"1692772"
-2.286;-1.06;0.29413;-20;328;0;-0.22;"1692773"
-2.667;-1.25;0.24624;-22;328;0;-0.242;"1692774"
-1.455;-0.66;0.43881;-15;327;0;-0.165;"1692775"
-1.143;-0.51;0.46832;-14;321.33;0;-0.154;"1692776"
-1.6;-0.7;0.25471;-21;308.33;0;-0.231;"1692777"
-0.8;-0.34;0.65689;-9;324.33;0;-0.099;"1692778"
-2;-0.86;0.43881;-15;327;0;-0.165;"1692779"
-2;-0.87;0.2448;-22;326;0;-0.242;"1692780"
-2.667;-1.21;0.26873;-21;327;0;-0.231;"1692781"
-1.455;-0.68;0.46693;-14;319.33;0;-0.154;"1692782"
-2;-0.99;0.36884;-17;317;0;-0.187;"1692783"
-1.778;-0.91;0.44021;-15;329;0;-0.165;"1692784"
-4;-2.03;0.03561;-39;327;0;-0.429;"1692785"
-4;-2.12;0.05618;-35;317;0;-0.385;"1692786"
-4;-2.04;0.15049;-27;327;0;-0.297;"1692787"
-3.429;-1.78;0.24624;-22;328;0;-0.242;"1692788"
-4;-2.04;0.20593;-24;330.67;0;-0.264;"1692789"
-4;-2.03;0.16747;-26;328;0;-0.286;"1692790"
-2;-1;0.29216;-20;325.33;0;-0.22;"1692791"
-1.143;-0.54;0.6178;-10;325.33;0;-0.11;"1692792"
-1.143;-0.54;0.58026;-11;327;0;-0.121;"1692793"
-1;-0.46;0.69824;-8;326;0;-0.088;"1692794"
-1.6;-0.79;0.24189;-22;322;0;-0.242;"1692795"
-2.286;-1.14;0.12153;-29;327;0;-0.319;"1692796"
