"sen.slope","sen.slope.pct","p.value","S","varS","miss","tau","nie_malla_modi_id"
0.889,0.99,0.32151,19,329.67,0,0.209,"1690490"
1.556,1.62,0.3479,18,328,0,0.198,"1690491"
3.625,4.33,0.06008,35,327,0,0.385,"1690492"
0,0,0.95421,2,303.33,0,0.022,"1690493"
0,0,0.34382,-17,285.67,0,-0.187,"1690494"
0,0,0.74722,-6,240.67,0,-0.066,"1690495"
0,0,0.29846,-18,267.33,0,-0.198,"1690496"
0,0,0.3633,11,121,0,0.121,"1690497"
0,0,0.05423,26,168.67,0,0.286,"1690498"
0,0,0.10588,22,168.67,0,0.242,"1690499"
0,0,0.10588,22,168.67,0,0.242,"1690500"
0,0,0.42656,-14,267.33,0,-0.154,"1692728"
0,0,0.64654,-9,304.33,0,-0.099,"1692729"
0,0,0.53475,-12,314,0,-0.132,"1692730"
-1,-1.13,0.43599,-15,323,0,-0.165,"1692731"
-0.333,-0.34,0.82615,-5,331.67,0,-0.055,"1692732"
0,0,0.76802,6,287.33,0,0.066,"1692733"
1.625,1.94,0.31756,19,324.33,0,0.209,"1692734"
-0.2,-0.2,0.95628,-2,332.67,0,-0.022,"1692735"
4,4.06,0.2956,20,330,0,0.22,"1692736"
4,4.68,0.2956,20,330,0,0.22,"1692737"
3.333,4.05,0.40943,16,330.67,0,0.176,"1692738"
3.4,4.1,0.18444,25,327,0,0.275,"1692739"
3.5,4.71,0.06759,34,326,0,0.374,"1692740"
4.2,5.98,0.02373,42,328.67,0,0.462,"1692741"
3,4.3,0.18623,25,329.67,0,0.275,"1692742"
2.75,4.15,0.22564,23,329.67,0,0.253,"1692743"
1.333,2.21,0.4061,16,326,0,0.176,"1692744"
1.6,2.59,0.31954,19,327,0,0.209,"1692745"
2.667,4.21,0.16747,26,328,0,0.286,"1692746"
4,6.67,0.08695,32,328,0,0.352,"1692747"
3.75,6.31,0.08695,32,328,0,0.352,"1692748"
4,7.29,0.04628,37,326.33,0,0.407,"1692749"
4,7.29,0.04628,37,326.33,0,0.407,"1692750"
2,3.63,0.31954,19,327,0,0.209,"1692751"
3,5.87,0.20225,24,325.33,0,0.264,"1692752"
4,8.4,0.03129,40,328,0,0.44,"1692753"
4,8.6,0.01758,44,328,0,0.484,"1692754"
2.462,5.93,0.13361,28,324,0,0.308,"1692755"
1.889,4.68,0.06008,35,327,0,0.385,"1692756"
1.889,4.68,0.06008,35,327,0,0.385,"1692757"
1.778,4.53,0.12,29,324.33,0,0.319,"1692758"
1.6,4.33,0.29462,20,328.67,0,0.22,"1692759"
1.6,4.54,0.18489,25,327.67,0,0.275,"1692760"
1.4,4.18,0.29266,20,326,0,0.22,"1692761"
0,0,0.82494,5,327,0,0.055,"1692762"
0,0,1,-1,324.33,0,-0.011,"1692763"
0,0,0.77963,6,319.33,0,0.066,"1692764"
1.6,4.2,0.08599,32,326,0,0.352,"1692765"
1.6,4.2,0.08599,32,326,0,0.352,"1692766"
0,0,0.91193,3,327,0,0.033,"1692767"
1.5,4.4,0.08599,32,326,0,0.352,"1692768"
1.778,4.81,0.10824,30,326,0,0.33,"1692769"
2.4,5.36,0.09712,31,327,0,0.341,"1692770"
1,2.25,0.3479,18,328,0,0.198,"1692771"
0,0,1,1,320.33,0,0.011,"1692772"
0,0,1,1,320.33,0,0.011,"1692773"
0,0,1,1,327,0,0.011,"1692774"
1.143,3.3,0.2041,24,328,0,0.264,"1692775"
1.4,3.98,0.04561,37,324.33,0,0.407,"1692776"
1.143,3.41,0.14799,27,323,0,0.297,"1692777"
0.667,2.06,0.12758,28,314,0,0.308,"1692778"
0.5,1.49,0.1943,24,314,0,0.264,"1692779"
1.846,4.85,0.02232,42,322,0,0.462,"1692780"
0.9,2.14,0.29266,20,326,0,0.22,"1692781"
1,2.2,0.29413,20,328,0,0.22,"1692782"
0.167,0.34,0.6582,9,327,0,0.099,"1692783"
2.182,4.32,0.07679,33,327,0,0.363,"1692784"
2,3.83,0.13601,28,328,0,0.308,"1692785"
1,1.98,0.47288,14,328,0,0.154,"1692786"
-0.2,-0.43,0.73978,-7,326.33,0,-0.077,"1692787"
1.778,3.1,0.29413,20,328,0,0.22,"1692788"
0.5,1.06,0.57988,11,326.33,0,0.121,"1692789"
0.5,1.1,0.54196,12,325.33,0,0.132,"1692790"
0,0,0.95579,2,325.33,0,0.022,"1692791"
1,2.51,0.54196,12,325.33,0,0.132,"1692792"
0,0,0.86843,4,328,0,0.044,"1692793"
-1.286,-3.1,0.44067,-15,329.67,0,-0.165,"1692794"
-1,-2.28,0.40801,-16,328.67,0,-0.176,"1692795"
-0.818,-1.87,0.69824,-8,326,0,-0.088,"1692796"
0,0,1,-1,327,0,-0.011,"1692797"
-0.8,-1.78,0.54237,-12,326,0,-0.132,"1692798"
0,0,0.91193,-3,327,0,-0.033,"1692799"
0,0,0.91193,-3,327,0,-0.033,"1692800"
-1.286,-2.72,0.34593,-18,325.33,0,-0.198,"1692801"
-1.143,-2.48,0.28514,-20,316,0,-0.22,"1692802"
-1.143,-2.42,0.37332,-17,323,0,-0.187,"1692803"
-0.2,-0.41,0.43022,-15,315,0,-0.165,"1692804"
-0.2,-0.39,0.57793,-11,323,0,-0.121,"1692805"
0,0,0.91193,3,327,0,0.033,"1692806"
1,1.65,0.6582,9,327,0,0.099,"1692807"
0,0,1,-1,323,0,-0.011,"1692808"
-1,-1.85,0.40562,-16,325.33,0,-0.176,"1692809"
0,0,0.78162,-6,325.33,0,-0.066,"1692810"
0,0,0.78162,-6,325.33,0,-0.066,"1692811"
0,0,0.82387,-5,323,0,-0.055,"1692812"
0,0,1,-1,323,0,-0.011,"1692813"
0,0,0.8679,-4,325.33,0,-0.044,"1692814"
0.667,1.01,0.53945,12,321.33,0,0.132,"1692815"
1.6,2.29,0.31049,19,315,0,0.209,"1692816"
2.4,3.28,0.27019,21,329,0,0.231,"1692817"
2.667,4.35,0.09507,31,323,0,0.341,"1692818"
0,0,0.73745,7,320.33,0,0.077,"1692819"
1.231,2.04,0.34295,18,321.33,0,0.198,"1692820"
0,0,0.95579,2,325.33,0,0.022,"1692821"
0.333,0.53,0.46412,14,315.33,0,0.154,"1692822"
0.667,1.02,0.50256,13,320.33,0,0.143,"1692823"
0.889,1.48,0.43022,15,315,0,0.165,"1692824"
2.5,3.96,0.22186,23,324.33,0,0.253,"1692825"
2.5,4.07,0.20225,24,325.33,0,0.264,"1692826"
1.778,3.01,0.37134,17,320.33,0,0.187,"1692827"
2,3.26,0.40562,16,325.33,0,0.176,"1692828"
2.667,4.23,0.2041,24,328,0,0.264,"1692829"
4,5.4,0.11924,29,323,0,0.319,"1692830"
1.8,2.32,0.24815,22,330.67,0,0.242,"1692832"
2.286,3.48,0.08695,32,328,0,0.352,"1692833"
1.6,2.58,0.24431,22,325.33,0,0.242,"1692834"
-1,-1.83,0.43409,-15,320.33,0,-0.165,"1692835"
2,2.86,0.12153,29,327,0,0.319,"1692836"
0.667,1,0.53945,12,321.33,0,0.132,"1692837"
0,0,1,1,323,0,0.011,"1692838"
0,0,1,-1,315,0,-0.011,"1692839"
0.667,1.05,0.50256,13,320.33,0,0.143,"1692840"
3.5,4.75,0.06844,34,328,0,0.374,"1692841"
3.364,4.36,0.1376,28,330.67,0,0.308,"1692842"
3.333,4.65,0.18444,25,327,0,0.275,"1692843"
4.417,4.58,0.06956,34,330.67,0,0.374,"1692844"
5,5.51,0.03198,40,330.67,0,0.44,"1692845"
2.286,2.89,0.34985,18,330.67,0,0.198,"1692846"
2.286,3.24,0.09712,31,327,0,0.341,"1692847"
2.4,3.28,0.07379,33,320.33,0,0.363,"1692848"
2.667,3.62,0.04717,37,329,0,0.407,"1692849"
2,2.47,0.16919,26,330.67,0,0.286,"1692850"
2,2.56,0.29216,20,325.33,0,0.22,"1692851"
1.333,1.76,0.50824,13,329,0,0.143,"1692852"
1,1.5,0.47107,14,325.33,0,0.154,"1692853"
2.667,3.65,0.18578,25,329,0,0.275,"1692854"
3.2,4.27,0.16747,26,328,0,0.286,"1692855"
3.2,4.18,0.16747,26,328,0,0.286,"1692856"
3.5,4.13,0.0777,33,329,0,0.363,"1692857"
4,4.83,0.06956,34,330.67,0,0.374,"1692858"
3,3.53,0.18756,25,331.67,0,0.275,"1692859"
3.4,4.54,0.10932,30,328,0,0.33,"1692860"
2.667,3.67,0.18399,25,326.33,0,0.275,"1692861"
0.889,1.37,0.50433,13,323,0,0.143,"1692862"
0.333,0.55,0.42826,15,312.33,0,0.165,"1692863"
0.333,0.55,0.42826,15,312.33,0,0.165,"1692864"
1.6,2.56,0.29216,20,325.33,0,0.22,"1692865"
0.727,1.13,0.46459,14,316,0,0.154,"1692866"
1.143,1.7,0.2414,22,321.33,0,0.242,"1692867"
1.333,2.1,0.40754,16,328,0,0.176,"1692868"
0.727,1.05,0.34295,18,321.33,0,0.198,"1692869"
0.667,0.88,0.47107,14,325.33,0,0.154,"1692870"
1,1.39,0.62065,10,330.67,0,0.11,"1692871"
4.2,5.07,0.03693,39,331.67,0,0.429,"1692872"
4.75,5.69,0.05329,36,328,0,0.396,"1692873"
4.75,6.48,0.04807,37,331.67,0,0.407,"1692874"
5,7.08,0.0084,49,331.67,0,0.538,"1692875"
5,7.02,0.00504,52,330.67,0,0.571,"1692876"
4.364,5.81,0.0425,38,332.67,0,0.418,"1692877"
2.143,3.12,0.3479,18,328,0,0.198,"1692878"
5.923,9.25,0.01154,47,331.67,0,0.516,"1692879"
5,8.25,0.06956,34,330.67,0,0.374,"1692880"
4.8,6.24,0.04517,37,323,0,0.407,"1692881"
2.286,2.97,0.29413,20,328,0,0.22,"1692882"
2.143,2.79,0.14882,27,324.33,0,0.297,"1692883"
0,0,0.95401,2,300.67,0,0.022,"1692884"
0,0,0.86324,-4,303.33,0,-0.044,"1692885"
0,0,0.82169,-5,315,0,-0.055,"1692886"
-12.6,-12.54,0.02604,-41,323,0,-0.451,"1692887"
-12.6,-12.68,0.04517,-37,323,0,-0.407,"1692888"
0.8,1.1,0.50256,13,320.33,0,0.143,"1692889"
2.286,2.61,0.20547,24,330,0,0.264,"1692890"
2.6,2.8,0.2073,24,332.67,0,0.264,"1692891"
1.6,1.89,0.37772,17,329,0,0.187,"1692892"
4.444,5.22,0.02415,42,330.67,0,0.462,"1692893"
3.625,4.91,0.24815,22,330.67,0,0.242,"1692894"
0,0,0.60651,-10,305.33,0,-0.11,"1692895"
0,0,0.58012,-10,264.67,0,-0.11,"1692896"
0,0,0.84666,4,240.67,0,0.044,"1692897"
0,0,0.5788,9,207.67,0,0.099,"1692898"
0,0,0.2481,16,168.67,0,0.176,"1692899"
0,0,0.3633,11,121,0,0.121,"1692900"
0,0,0.32106,9,65,0,0.099,"1692901"
0,0,0.32106,9,65,0,0.099,"1692902"
0,0,0.10588,-22,168.67,0,-0.242,"1695116"
0,0,0.60682,-9,241.67,0,-0.099,"1695130"
0,0,0.95123,2,267.33,0,0.022,"1695131"
5.6,6.16,0.24335,22,324,0,0.242,"1695132"
0,0,0.9122,3,329,0,0.033,"1695133"
-1,-1.39,0.39877,-16,316,0,-0.176,"1695134"
-1,-1.62,0.34144,-18,319.33,0,-0.198,"1695135"
1.143,1.34,0.78313,6,330,0,0.066,"1695136"
0,0,1,0,332.67,0,0,"1695137"
0,0,1,1,329,0,0.011,"1695138"
1.333,1.77,0.62029,10,330,0,0.11,"1695139"
-0.8,-1.05,0.78398,-6,332.67,0,-0.066,"1695140"
2.182,2.96,0.43881,15,327,0,0.165,"1695141"
3.625,4.89,0.44067,15,329.67,0,0.165,"1695142"
4,5.98,0.12304,29,329.67,0,0.319,"1695143"
2,2.99,0.61959,10,328.67,0,0.11,"1695144"
2.667,3.99,0.2041,24,328,0,0.264,"1695145"
3,4.32,0.20593,24,330.67,0,0.264,"1695146"
1.333,2.08,0.37626,17,327,0,0.187,"1695147"
3,4.78,0.16747,26,328,0,0.286,"1695148"
1.6,3.03,0.37578,17,326.33,0,0.187,"1695149"
2.667,5.16,0.08567,32,325.33,0,0.352,"1695150"
2.5,4.95,0.20225,24,325.33,0,0.264,"1695151"
2.5,5.01,0.20225,24,325.33,0,0.264,"1695152"
2.286,4.33,0.13441,28,325.33,0,0.308,"1695153"
3.75,7.97,0.03129,40,328,0,0.44,"1695154"
3.2,7.15,0.08503,32,324,0,0.352,"1695155"
3.2,6.97,0.05329,36,328,0,0.396,"1695156"
2.667,5.73,0.07679,33,327,0,0.363,"1695157"
1.667,3.86,0.18623,25,329.67,0,0.275,"1695158"
2,5.03,0.05329,36,328,0,0.396,"1695159"
1.6,4.33,0.08471,32,323.33,0,0.352,"1695160"
1.6,4.62,0.18489,25,327.67,0,0.275,"1695161"
1.6,4.62,0.18489,25,327.67,0,0.275,"1695162"
0.143,0.46,0.74004,7,327,0,0.077,"1695163"
0,0,0.8679,-4,325.33,0,-0.044,"1695164"
0,0,1,-1,320.33,0,-0.011,"1695165"
0,0,1,-1,320.33,0,-0.011,"1695166"
1.167,3.37,0.13241,28,322,0,0.308,"1695167"
0,0,0.86843,4,328,0,0.044,"1695168"
0,0,0.91193,3,327,0,0.033,"1695169"
1.5,4.4,0.08599,32,326,0,0.352,"1695170"
1.778,4.81,0.10824,30,326,0,0.33,"1695171"
1.5,4.19,0.34839,18,328.67,0,0.198,"1695172"
1.143,3.25,0.40801,16,328.67,0,0.176,"1695173"
1.5,3.94,0.29462,20,328.67,0,0.22,"1695174"
1,2.48,0.20272,24,326,0,0.264,"1695175"
1.143,3.25,0.02975,40,322,0,0.44,"1695176"
1,3.15,0.14631,27,320.33,0,0.297,"1695177"
0,0,0.78162,6,325.33,0,0.066,"1695178"
0.167,0.56,0.503,13,321,0,0.143,"1695179"
0,0,0.69282,8,314,0,0.088,"1695180"
1.5,4.13,0.22376,23,327,0,0.253,"1695181"
1.143,2.96,0.32151,19,329.67,0,0.209,"1695182"
1.778,4.34,0.22704,23,331.67,0,0.253,"1695183"
1,2.28,0.26873,21,327,0,0.231,"1695184"
0.333,0.71,0.54237,12,326,0,0.132,"1695185"
0.667,1.32,0.47152,14,326,0,0.154,"1695186"
1.286,2.41,0.26873,21,327,0,0.231,"1695187"
2.182,4.27,0.18756,25,331.67,0,0.275,"1695188"
2.182,4.22,0.15174,27,329,0,0.297,"1695189"
1.778,3.3,0.27019,21,329,0,0.231,"1695190"
2,4.05,0.3479,18,328,0,0.198,"1695191"
0.5,1.17,0.6178,10,325.33,0,0.11,"1695192"
0,0,0.95579,2,325.33,0,0.022,"1695193"
0,0,0.86843,4,328,0,0.044,"1695194"
1,2.99,0.78249,6,328,0,0.066,"1695195"
-1,-2.31,0.50867,-13,329.67,0,-0.143,"1695196"
-0.8,-1.8,0.47152,-14,326,0,-0.154,"1695197"
-0.8,-1.8,0.74004,-7,327,0,-0.077,"1695198"
0,0,0.95597,2,328,0,0.022,"1695199"
0,0,1,-1,329.67,0,-0.011,"1695200"
-0.8,-1.41,0.69795,-8,325.33,0,-0.088,"1695201"
-0.167,-0.31,0.61923,-10,328,0,-0.11,"1695202"
-0.167,-0.31,0.61923,-10,328,0,-0.11,"1695203"
-1.167,-2.41,0.26578,-21,323,0,-0.231,"1695204"
-1.167,-2.41,0.26578,-21,323,0,-0.231,"1695205"
-0.167,-0.33,0.57635,-11,320.33,0,-0.121,"1695206"
-0.8,-1.56,0.57793,-11,323,0,-0.121,"1695207"
1,1.65,0.31756,19,324.33,0,0.209,"1695208"
1.333,2.08,0.18265,25,324.33,0,0.275,"1695209"
1.778,2.67,0.12,29,324.33,0,0.319,"1695210"
1.778,2.72,0.26578,21,323,0,0.231,"1695211"
0,0,0.8679,-4,325.33,0,-0.044,"1695212"
0,0,0.8679,-4,325.33,0,-0.044,"1695213"
0,0,0.8679,-4,325.33,0,-0.044,"1695214"
1.778,2.7,0.26578,21,323,0,0.231,"1695215"
1.778,2.67,0.29117,20,324,0,0.22,"1695216"
1.778,2.63,0.31656,19,323,0,0.209,"1695217"
1.889,2.68,0.26578,21,323,0,0.231,"1695218"
1.778,2.42,0.22091,23,323,0,0.253,"1695219"
1.8,2.53,0.21319,23,312.33,0,0.253,"1695220"
0.8,1.27,0.57635,11,320.33,0,0.121,"1695221"
0,0,0.95556,-2,322,0,-0.022,"1695222"
0.333,0.52,0.65689,9,324.33,0,0.099,"1695223"
0.667,1.05,0.65689,9,324.33,0,0.099,"1695224"
0.667,1.04,0.6178,10,325.33,0,0.11,"1695225"
1.6,2.58,0.40754,16,328,0,0.176,"1695226"
2,3.09,0.24624,22,328,0,0.242,"1695227"
3.333,5.06,0.11924,29,323,0,0.319,"1695228"
2,3.14,0.13201,28,321.33,0,0.308,"1695229"
0.889,1.5,0.43599,15,323,0,0.165,"1695230"
1.333,2.05,0.47288,14,328,0,0.154,"1695231"
1.8,2.5,0.27067,21,329.67,0,0.231,"1695232"
4.6,5.15,0.0474,37,329.67,0,0.407,"1695234"
2.625,3.42,0.34985,18,330.67,0,0.198,"1695235"
1.6,2.21,0.5436,12,328,0,0.132,"1695236"
1,1.4,0.78249,6,328,0,0.066,"1695237"
3.077,3.9,0.04517,37,323,0,0.407,"1695238"
2,2.76,0.20225,24,325.33,0,0.264,"1695239"
1.778,2.53,0.26578,21,323,0,0.231,"1695240"
0.667,1.01,0.46832,14,321.33,0,0.154,"1695241"
0,0,0.95551,-2,321.33,0,-0.022,"1695242"
0,0,0.95597,2,328,0,0.022,"1695243"
1.889,2.52,0.29609,20,330.67,0,0.22,"1695244"
2.286,2.9,0.32151,19,329.67,0,0.209,"1695245"
2.286,2.88,0.29609,20,330.67,0,0.22,"1695246"
5,5.41,0.01154,47,331.67,0,0.516,"1695247"
2.833,3.67,0.06008,35,327,0,0.385,"1695248"
2,3.03,0.31954,19,327,0,0.209,"1695249"
2,3.03,0.32151,19,329.67,0,0.209,"1695250"
3.4,4.92,0.06844,34,328,0,0.374,"1695251"
2.833,3.62,0.02415,42,330.67,0,0.462,"1695252"
4.143,4.79,0.04188,38,330.67,0,0.418,"1695253"
1.778,2.24,0.44205,15,331.67,0,0.165,"1695254"
1,1.4,0.47016,14,324,0,0.154,"1695255"
1.778,2.17,0.22517,23,329,0,0.253,"1695256"
3.2,4.12,0.06956,34,330.67,0,0.374,"1695257"
1.231,1.86,0.44205,15,331.67,0,0.165,"1695258"
0.667,0.93,0.82615,5,331.67,0,0.055,"1695259"
1,1.29,0.66046,9,331.67,0,0.099,"1695260"
2.833,3.34,0.18756,25,331.67,0,0.275,"1695261"
4.143,5.18,0.078,33,329.67,0,0.363,"1695262"
2,2.67,0.15007,27,326.33,0,0.297,"1695263"
1.231,1.7,0.2414,22,321.33,0,0.242,"1695264"
0,0,0.49436,13,308.33,0,0.143,"1695265"
1,1.5,0.13612,27,304.33,0,0.297,"1695266"
1.6,2.2,0.1288,28,316,0,0.308,"1695267"
4,5.74,0.09609,31,325,0,0.341,"1695268"
2.4,3.49,0.06086,35,329,0,0.385,"1695269"
2.667,3.88,0.09814,31,329,0,0.341,"1695270"
3,3.95,0.15174,27,329,0,0.297,"1695271"
3,3.66,0.11076,30,330.67,0,0.33,"1695272"
1.143,1.33,0.31954,19,327,0,0.209,"1695273"
2.667,2.99,0.16747,26,328,0,0.286,"1695274"
4.333,5.07,0.05499,36,332.67,0,0.396,"1695275"
3.4,4.49,0.37964,17,331.67,0,0.187,"1695276"
4.111,5.3,0.03617,39,329,0,0.429,"1695277"
2,2.3,0.43881,15,327,0,0.165,"1695278"
-1.4,-1.74,0.74181,-7,331.67,0,-0.077,"1695279"
2.667,2.96,0.16919,26,330.67,0,0.286,"1695280"
2,2.68,0.47467,14,330.67,0,0.154,"1695281"
3.556,5.03,0.29754,20,332.67,0,0.22,"1695282"
4.143,5,0.0777,33,329,0,0.363,"1695283"
2.8,3.52,0.03942,38,322.67,0,0.418,"1695284"
1.778,2.52,0.53945,12,321.33,0,0.132,"1695285"
1.6,2.1,0.53945,12,321.33,0,0.132,"1695286"
0,0,0.53432,-12,313.33,0,-0.132,"1695287"
0,0,0.53432,-12,313.33,0,-0.132,"1695288"
0,0,0.955,2,314,0,0.022,"1695289"
0,0,1,1,320.33,0,0.011,"1695290"
-1.8,-2.14,0.6178,-10,325.33,0,-0.11,"1695291"
0.667,0.82,0.74106,7,329.67,0,0.077,"1695292"
0,0,0.82494,-5,327,0,-0.055,"1695293"
1.143,1.38,0.3479,18,328,0,0.198,"1695294"
1,1.23,0.57988,11,326.33,0,0.121,"1695295"
4.091,5.43,0.09677,31,326.33,0,0.341,"1695296"
2.182,3.87,0.50032,13,317,0,0.143,"1695297"
0,0,0.69374,-8,316,0,-0.088,"1695298"
-2,-2.55,0.2598,-21,315,0,-0.231,"1695299"
0,0,0.60682,9,241.67,0,0.099,"1695300"
0,0,0.2481,16,168.67,0,0.176,"1695301"
0,0,0.10588,22,168.67,0,0.242,"1695302"
0,0,0.07656,24,168.67,0,0.264,"1695303"
0,0,0.07656,24,168.67,0,0.264,"1695304"
0,0,0.0455,23,121,0,0.253,"1695305"
0,0,0.47829,-12,240.67,0,-0.132,"1697521"
0,0,0.48773,-11,207.67,0,-0.121,"1697522"
-2.286,-3.76,0.15251,-26,305.33,0,-0.286,"1697529"
0,0,0.26399,-20,289.33,0,-0.22,"1697530"
0,0,0.95312,-2,289.33,0,-0.022,"1697531"
0,0,0.66856,-8,267.33,0,-0.088,"1697532"
0,0,0.45541,14,303.33,0,0.154,"1697533"
4.286,4.51,0.24624,22,328,0,0.242,"1697534"
6.625,7.95,0.0043,53,331.67,0,0.582,"1697535"
0,0,0.95614,2,330.67,0,0.022,"1697536"
0,0,0.95583,2,326,0,0.022,"1697537"
2,3.09,0.13601,28,328,0,0.308,"1697538"
0,0,0.86843,4,328,0,0.044,"1697539"
0,0,0.77782,-6,314,0,-0.066,"1697540"
1,1.46,0.70028,8,330.67,0,0.088,"1697541"
-1.333,-1.97,0.2041,-24,328,0,-0.264,"1697542"
1.167,1.46,0.78398,6,332.67,0,0.066,"1697543"
1,1.42,0.70028,8,330.67,0,0.088,"1697544"
3.625,5.42,0.18623,25,329.67,0,0.275,"1697545"
3.636,5.22,0.13441,28,325.33,0,0.308,"1697546"
4,5.6,0.09848,31,329.67,0,0.341,"1697547"
4,5.88,0.09848,31,329.67,0,0.341,"1697548"
3,4.77,0.11076,30,330.67,0,0.33,"1697549"
2.667,5.11,0.13601,28,328,0,0.308,"1697550"
1.6,3.24,0.28918,20,321.33,0,0.22,"1697551"
0.667,1.32,0.57635,11,320.33,0,0.121,"1697552"
1,2.05,0.57793,11,323,0,0.121,"1697553"
0,0,0.82315,5,320.33,0,0.055,"1697554"
0,0,0.82315,5,320.33,0,0.055,"1697555"
0.667,1.48,0.31456,19,320.33,0,0.209,"1697556"
2.462,5.93,0.13361,28,324,0,0.308,"1697557"
2.462,5.93,0.13361,28,324,0,0.308,"1697558"
2,4.69,0.18175,25,323,0,0.275,"1697559"
2,4.63,0.09712,31,327,0,0.341,"1697560"
2,5.03,0.05329,36,328,0,0.396,"1697561"
1.889,4.89,0.09712,31,327,0,0.341,"1697562"
1.846,5.24,0.01724,44,326,0,0.484,"1697563"
1.778,5.13,0.02697,41,327,0,0.451,"1697564"
0,0,0.91121,3,321.67,0,0.033,"1697565"
0,0,0.95583,-2,326,0,-0.022,"1697566"
0,0,1,-1,320.33,0,-0.011,"1697567"
0,0,0.95537,2,319.33,0,0.022,"1697568"
0,0,1,-1,318.33,0,-0.011,"1697569"
0,0,1,1,324.33,0,0.011,"1697570"
1.4,3.91,0.26677,21,324.33,0,0.231,"1697571"
1.4,3.91,0.26677,21,324.33,0,0.231,"1697572"
1.4,3.85,0.22376,23,327,0,0.253,"1697573"
1.167,3.11,0.27067,21,329.67,0,0.231,"1697574"
0,0,0.95601,2,328.67,0,0.022,"1697575"
1.167,3.37,0.13241,28,322,0,0.308,"1697576"
0.5,1.66,0.23598,22,314,0,0.242,"1697577"
1,3.15,0.18039,25,321,0,0.275,"1697578"
1,4.01,0.34593,18,325.33,0,0.198,"1697579"
0,0,0.91065,3,317.67,0,0.033,"1697580"
0,0,0.91065,3,317.67,0,0.033,"1697581"
0,0,0.91028,3,315,0,0.033,"1697582"
1,3.26,0.28968,20,322,0,0.22,"1697583"
1.4,3.73,0.37626,17,327,0,0.187,"1697584"
1.6,3.96,0.07709,33,327.67,0,0.363,"1697585"
1.778,4.34,0.07709,33,327.67,0,0.363,"1697586"
1,2.23,0.18444,25,327,0,0.275,"1697587"
1,2.25,0.16573,26,325.33,0,0.286,"1697588"
1,2.07,0.18265,25,324.33,0,0.275,"1697589"
1.333,3.09,0.10932,30,328,0,0.33,"1697590"
2.182,4.32,0.18756,25,331.67,0,0.275,"1697591"
2.667,5.11,0.12418,29,331.67,0,0.319,"1697592"
0,0,1,0,330.67,0,0,"1697593"
-0.167,-0.38,0.82563,-5,329.67,0,-0.055,"1697594"
-0.167,-0.38,0.69795,-8,325.33,0,-0.088,"1697595"
0,0,1,-1,329.67,0,-0.011,"1697596"
-0.818,-2.18,0.47333,-14,328.67,0,-0.154,"1697597"
-0.167,-0.43,0.82563,-5,329.67,0,-0.055,"1697598"
-0.2,-0.51,0.61816,-10,326,0,-0.11,"1697599"
0,0,1,1,327,0,0.011,"1697600"
0,0,0.86843,4,328,0,0.044,"1697601"
0,0,1,1,329,0,0.011,"1697602"
0,0,1,1,329.67,0,0.011,"1697603"
1.778,3.3,0.5818,11,329.67,0,0.121,"1697604"
0,0,0.86843,-4,328,0,-0.044,"1697605"
-1.167,-2.41,0.40466,-16,324,0,-0.176,"1697606"
-1.167,-2.33,0.29117,-20,324,0,-0.22,"1697607"
-0.8,-1.53,0.43881,-15,327,0,-0.165,"1697608"
0,0,1,1,327,0,0.011,"1697609"
0,0,1,1,327,0,0.011,"1697610"
1,1.61,0.6595,9,329.67,0,0.099,"1697611"
1.778,2.65,0.16356,26,322,0,0.286,"1697612"
1.778,2.7,0.13081,28,319.33,0,0.308,"1697613"
1,1.66,0.61923,10,328,0,0.11,"1697614"
0,0,0.8679,-4,325.33,0,-0.044,"1697615"
0,0,0.8679,-4,325.33,0,-0.044,"1697616"
1.231,1.84,0.31456,19,320.33,0,0.209,"1697617"
1.778,2.63,0.31656,19,323,0,0.209,"1697618"
1.778,2.63,0.31656,19,323,0,0.209,"1697619"
2,2.81,0.14799,27,323,0,0.297,"1697620"
2.286,3.02,0.0465,37,327,0,0.407,"1697621"
4.2,5.38,0.06086,35,329,0,0.385,"1697622"
2.143,2.99,0.09575,31,324.33,0,0.341,"1697623"
0.667,1,0.6178,10,325.33,0,0.11,"1697624"
0.667,1.03,0.6178,10,325.33,0,0.11,"1697625"
0.667,1.03,0.6178,10,325.33,0,0.11,"1697626"
0.667,1.03,0.6178,10,325.33,0,0.11,"1697627"
0.667,1.03,0.6178,10,325.33,0,0.11,"1697628"
0.889,1.34,0.54196,12,325.33,0,0.132,"1697629"
0.889,1.38,0.54196,12,325.33,0,0.132,"1697630"
1.6,2.41,0.31954,19,327,0,0.209,"1697631"
1.6,2.61,0.3479,18,328,0,0.198,"1697632"
1.143,1.86,0.43834,15,326.33,0,0.165,"1697633"
1,1.39,0.40754,16,328,0,0.176,"1697634"
0.667,0.88,0.82615,5,331.67,0,0.055,"1697636"
1.778,2.74,0.6595,9,329.67,0,0.099,"1697637"
-1,-1.39,0.82615,-5,331.67,0,-0.055,"1697638"
-1.455,-1.92,0.54523,-12,330.67,0,-0.132,"1697639"
-1.286,-2.06,0.62065,-10,330.67,0,-0.11,"1697640"
0,0,0.78162,6,325.33,0,0.066,"1697641"
1.6,2.37,0.37578,17,326.33,0,0.187,"1697642"
1.846,2.71,0.2041,24,328,0,0.264,"1697643"
3.2,4.04,0.04188,38,330.67,0,0.418,"1697644"
