"nie_malla_modi_id","sen_slope_tempm08","sen_slope_per_tempm08","p_value_tempm08","tau_tempm08"
1692790,-0.027,-0.18,0.82667,-0.055
1692791,-0.028,-0.2,0.74256,-0.077
1692792,-0.027,-0.2,0.74256,-0.077
1692793,-0.03,-0.22,0.74256,-0.077
1692794,-0.028,-0.19,0.74256,-0.077
1692795,-0.027,-0.19,0.74256,-0.077
1692796,-0.027,-0.18,0.74256,-0.077
1692797,-0.027,-0.17,0.82667,-0.055
1692798,-0.04,-0.26,0.74256,-0.077
1692799,-0.037,-0.23,0.74256,-0.077
1692800,-0.031,-0.2,0.74256,-0.077
1692801,-0.024,-0.15,0.74256,-0.077
1692802,-0.032,-0.2,0.82615,-0.055
1692803,-0.032,-0.21,0.91281,-0.033
1692804,-0.028,-0.17,0.91255,-0.033
1692805,-0.038,-0.22,0.78398,-0.066
1692806,-0.02,-0.11,0.74256,-0.077
1692807,-0.019,-0.1,0.74256,-0.077
1692808,-0.011,-0.06,0.91281,-0.033
1692809,-0.004,-0.02,0.91281,-0.033
1692810,-0.007,-0.04,0.82667,-0.055
1692811,-0.007,-0.04,0.82667,-0.055
1692812,-0.005,-0.03,0.74256,-0.077
1692813,-0.001,-0.01,0.95628,-0.022
1692814,0.004,0.02,1,0.011
1692815,0,0,1,0
1692816,0.003,0.02,0.95628,0.022
1692817,0.02,0.1,0.82667,0.055
1692818,0.023,0.12,0.54644,0.132
1692819,0.017,0.09,0.70113,0.088
1692820,0.019,0.1,0.82667,0.055
1692821,0.016,0.09,0.82667,0.055
1692822,0.017,0.09,0.74256,0.077
1692823,0.025,0.13,0.66142,0.099
1692824,0.025,0.12,0.50995,0.143
1692825,0.025,0.12,0.44342,0.165
1692826,0.027,0.14,0.58407,0.121
1692827,0.027,0.15,0.70113,0.088
1692828,0.029,0.15,0.51122,0.143
1692829,0.03,0.15,0.476,0.154
1692830,0.03,0.15,0.32442,0.209
1692832,0.024,0.12,0.74256,0.077
1692833,0.025,0.13,0.74256,0.077
1692834,0.03,0.15,0.66142,0.099
1692835,0.03,0.15,0.27356,0.231
1692836,0.034,0.17,0.27356,0.231
1692837,0.034,0.18,0.38107,0.187
1692838,0.035,0.19,0.38107,0.187
1692839,0.037,0.2,0.38107,0.187
1692840,0.03,0.16,0.38107,0.187
1692841,0.03,0.15,0.32442,0.209
1692842,0.027,0.13,0.24958,0.242
1692843,0.034,0.16,0.18889,0.275
1692844,0.03,0.15,0.18889,0.275
1692845,0.026,0.13,0.29754,0.22
1692846,0.03,0.15,0.35131,0.198
1692847,0.02,0.1,0.32442,0.209
1692848,0.03,0.16,0.41085,0.176
1692849,0.025,0.13,0.41085,0.176
1692850,0.03,0.15,0.38107,0.187
1692851,0.03,0.14,0.35131,0.198
1692852,0.027,0.13,0.54644,0.132
1692853,0.025,0.12,0.58407,0.121
1692854,0.02,0.1,0.54644,0.132
1692855,0.018,0.09,0.476,0.154
1692856,0.025,0.12,0.35131,0.198
1692857,0.03,0.14,0.35131,0.198
1692858,0.037,0.17,0.35131,0.198
1692859,0.04,0.2,0.32442,0.209
1692860,0.04,0.2,0.27356,0.231
1692861,0.062,0.31,0.22844,0.253
1692862,0.06,0.31,0.2073,0.264
1692863,0.067,0.35,0.18889,0.275
1692864,0.05,0.26,0.35131,0.198
1692865,0.057,0.29,0.27356,0.231
1692866,0.052,0.27,0.29754,0.22
1692867,0.06,0.3,0.32442,0.209
1692868,0.06,0.3,0.32442,0.209
1692869,0.063,0.31,0.32442,0.209
1692870,0.06,0.28,0.32442,0.209
1692871,0.062,0.29,0.32442,0.209
1692872,0.031,0.15,0.70113,0.088
1692873,0.028,0.13,0.66142,0.099
1692874,0.03,0.14,0.70113,0.088
1692875,0.03,0.14,0.66142,0.099
1692876,0.021,0.1,0.82667,0.055
1692877,0.022,0.11,0.82667,0.055
1692878,0.019,0.09,0.82667,0.055
1692879,0.016,0.07,0.82667,0.055
1692880,0.017,0.08,0.82667,0.055
1692881,0.021,0.1,0.82667,0.055
1692882,0.022,0.1,0.82667,0.055
1692883,0.022,0.1,0.82667,0.055
1692884,0.023,0.1,0.82667,0.055
1692885,0.026,0.11,0.78398,0.066
1692886,0.024,0.1,0.82667,0.055
1692887,0.021,0.09,0.82667,0.055
1692888,0.018,0.08,0.74256,0.077
1692889,0.012,0.05,0.78398,0.066
1692890,0.008,0.04,0.78398,0.066
1692891,0.007,0.03,0.78398,0.066
1692892,0.008,0.04,0.78398,0.066
1692893,0.01,0.05,0.74256,0.077
1692894,0.012,0.05,0.74256,0.077
1692895,0.013,0.06,0.74256,0.077
1692896,0.017,0.07,0.74256,0.077
1692897,0.021,0.09,0.74256,0.077
1692898,0.023,0.09,0.70113,0.088
1692899,0.02,0.08,0.74256,0.077
1692900,0.024,0.09,0.66142,0.099
1692901,0.027,0.1,0.6217,0.11
1692902,0.028,0.1,0.66142,0.099
1695116,0.04,0.16,0.51122,0.143
1695130,0.038,0.16,0.51122,0.143
1695131,0.039,0.17,0.476,0.154
1695132,0.039,0.17,0.51122,0.143
1695133,0.042,0.19,0.41085,0.176
1695134,0.043,0.2,0.41085,0.176
1695135,0.045,0.22,0.44342,0.165
1695136,0.043,0.21,0.44342,0.165
1695137,0.042,0.19,0.38107,0.187
1695138,0.043,0.2,0.38107,0.187
1695139,0.044,0.21,0.38107,0.187
1695140,0.043,0.2,0.35131,0.198
1695141,0.045,0.22,0.35131,0.198
1695142,0.05,0.26,0.18889,0.275
1695143,0.05,0.27,0.22844,0.253
1695144,0.046,0.25,0.15463,0.297
1695145,0.057,0.3,0.10052,0.341
1695146,0.055,0.29,0.10052,0.341
1695147,0.055,0.3,0.10052,0.341
1695148,0.06,0.35,0.12531,0.319
1695149,0.042,0.24,0.18889,0.275
1695150,0.048,0.28,0.2073,0.264
1695151,0.053,0.32,0.24958,0.242
1695152,0.05,0.3,0.29754,0.22
1695153,0.042,0.25,0.35131,0.198
1695154,0.042,0.26,0.24958,0.242
1695155,0.045,0.27,0.20547,0.264
1695156,0.06,0.36,0.22844,0.253
1695157,0.058,0.36,0.2073,0.264
1695158,0.057,0.37,0.22844,0.253
1695159,0.06,0.4,0.15463,0.297
1695160,0.057,0.41,0.18889,0.275
1695161,0.055,0.4,0.18889,0.275
1695162,0.05,0.36,0.12531,0.319
1695163,0.045,0.33,0.11184,0.33
1695164,0.047,0.37,0.12531,0.319
1695165,0.05,0.41,0.12531,0.319
1695166,0.045,0.33,0.11184,0.33
1695167,0.048,0.34,0.11184,0.33
1695168,0.06,0.46,0.18889,0.275
1695169,0.055,0.39,0.22844,0.253
1695170,0.05,0.32,0.18889,0.275
1695171,0.042,0.26,0.27356,0.231
1695172,0.04,0.26,0.44342,0.165
1695173,0.048,0.31,0.41085,0.176
1695174,0.05,0.35,0.41085,0.176
1695175,0.056,0.37,0.38107,0.187
1695176,0.054,0.35,0.38107,0.187
1695177,0.055,0.42,0.51122,0.143
1695178,0.032,0.27,0.70113,0.088
1695179,0.042,0.35,0.74256,0.077
1695180,0.038,0.29,0.74256,0.077
1695181,0.035,0.25,0.82667,0.055
1695182,0.02,0.14,0.82667,0.055
1695183,0.022,0.15,0.91281,0.033
1695184,0.01,0.07,0.91281,0.033
1695185,0.002,0.01,1,0.011
1695186,-0.011,-0.07,0.95628,-0.022
1695187,0,0,1,0
1695188,-0.003,-0.02,0.86935,-0.044
1695189,-0.008,-0.05,0.74256,-0.077
1695190,-0.023,-0.14,0.74256,-0.077
1695191,-0.033,-0.21,0.82667,-0.055
1695192,-0.032,-0.21,0.74256,-0.077
1695193,-0.028,-0.2,0.66142,-0.099
1695194,-0.032,-0.23,0.58407,-0.121
1695195,-0.033,-0.24,0.66142,-0.099
1695196,-0.032,-0.21,0.58407,-0.121
1695197,-0.027,-0.19,0.6217,-0.11
1695198,-0.025,-0.17,0.74256,-0.077
1695199,-0.03,-0.19,0.82667,-0.055
1695200,-0.04,-0.25,0.74256,-0.077
1695201,-0.037,-0.23,0.74256,-0.077
1695202,-0.029,-0.17,0.74256,-0.077
1695203,-0.027,-0.17,0.74256,-0.077
1695204,-0.032,-0.2,0.74256,-0.077
1695205,-0.031,-0.2,0.86935,-0.044
1695206,-0.027,-0.17,0.82667,-0.055
1695207,-0.039,-0.23,0.78398,-0.066
1695208,-0.03,-0.17,0.74256,-0.077
1695209,-0.02,-0.11,0.70113,-0.088
1695210,-0.011,-0.06,0.82667,-0.055
1695211,-0.009,-0.05,0.86935,-0.044
1695212,-0.01,-0.06,0.86935,-0.044
1695213,-0.01,-0.06,0.82667,-0.055
1695214,-0.006,-0.03,0.95628,-0.022
1695215,0,0,1,0
1695216,-0.002,-0.01,1,-0.011
1695217,0,0,1,0
1695218,-0.003,-0.02,1,-0.011
1695219,0.02,0.1,0.95628,0.022
1695220,0.023,0.12,0.95628,0.022
1695221,0.016,0.08,0.66142,0.099
1695222,0.013,0.07,0.78398,0.066
1695223,0.01,0.05,0.82667,0.055
1695224,0.015,0.08,0.74256,0.077
1695225,0.02,0.11,0.74256,0.077
1695226,0.025,0.13,0.66046,0.099
1695227,0.02,0.1,0.51122,0.143
1695228,0.023,0.12,0.51122,0.143
1695229,0.025,0.13,0.66142,0.099
1695230,0.022,0.12,0.58407,0.121
1695231,0.027,0.14,0.41085,0.176
1695232,0.019,0.09,0.70113,0.088
1695234,0.02,0.1,0.74256,0.077
1695235,0.02,0.1,0.74256,0.077
1695236,0.022,0.11,0.74256,0.077
1695237,0.032,0.15,0.18889,0.275
1695238,0.028,0.14,0.24958,0.242
1695239,0.034,0.18,0.27356,0.231
1695240,0.035,0.19,0.38107,0.187
1695241,0.036,0.19,0.27356,0.231
1695242,0.03,0.15,0.24958,0.242
1695243,0.032,0.16,0.27356,0.231
1695244,0.033,0.16,0.18889,0.275
1695245,0.036,0.17,0.2073,0.264
1695246,0.04,0.19,0.2073,0.264
1695247,0.037,0.18,0.22844,0.253
1695248,0.022,0.11,0.24958,0.242
1695249,0.04,0.2,0.27356,0.231
1695250,0.035,0.18,0.32442,0.209
1695251,0.035,0.17,0.35131,0.198
1695252,0.037,0.18,0.38107,0.187
1695253,0.025,0.12,0.44342,0.165
1695254,0.021,0.1,0.54644,0.132
1695255,0.025,0.12,0.66142,0.099
1695256,0.022,0.11,0.66142,0.099
1695257,0.025,0.12,0.58294,0.121
1695258,0.025,0.12,0.44205,0.165
1695259,0.033,0.15,0.37964,0.187
1695260,0.043,0.2,0.38107,0.187
1695261,0.057,0.27,0.29754,0.22
1695262,0.06,0.3,0.24958,0.242
1695263,0.065,0.32,0.18889,0.275
1695264,0.065,0.33,0.18889,0.275
1695265,0.068,0.35,0.18889,0.275
1695266,0.067,0.34,0.18889,0.275
1695267,0.08,0.4,0.15463,0.297
1695268,0.08,0.4,0.15463,0.297
1695269,0.057,0.28,0.22844,0.253
1695270,0.057,0.27,0.22844,0.253
1695271,0.06,0.28,0.18889,0.275
1695272,0.065,0.3,0.2073,0.264
1695273,0.067,0.3,0.18889,0.275
1695274,0.07,0.31,0.18889,0.275
1695275,0.034,0.15,0.74256,0.077
1695276,0.032,0.15,0.66142,0.099
1695277,0.032,0.15,0.74256,0.077
1695278,0.022,0.1,0.82667,0.055
1695279,0.022,0.1,0.82667,0.055
1695280,0.021,0.1,0.82667,0.055
1695281,0.021,0.1,0.82667,0.055
1695282,0.017,0.08,0.82667,0.055
1695283,0.019,0.09,0.82667,0.055
1695284,0.021,0.09,0.82667,0.055
1695285,0.022,0.09,0.82667,0.055
1695286,0.023,0.1,0.82667,0.055
1695287,0.023,0.1,0.82667,0.055
1695288,0.021,0.09,0.82667,0.055
1695289,0.018,0.08,0.82667,0.055
1695290,0.013,0.06,0.78398,0.066
1695291,0.01,0.05,0.74256,0.077
1695292,0.01,0.05,0.74256,0.077
1695293,0.008,0.04,0.74256,0.077
1695294,0.008,0.04,0.74256,0.077
1695295,0.009,0.04,0.74256,0.077
1695296,0.008,0.03,0.74256,0.077
1695297,0.01,0.04,0.82667,0.055
1695298,0.014,0.06,0.82667,0.055
1695299,0.019,0.08,0.82667,0.055
1695300,0.018,0.07,0.82667,0.055
1695301,0.02,0.08,0.70028,0.088
1695302,0.02,0.08,0.70113,0.088
1695303,0.021,0.08,0.82667,0.055
1695304,0.023,0.09,0.74181,0.077
1695305,0.028,0.1,0.6217,0.11
1697521,0.04,0.16,0.51122,0.143
1697522,0.041,0.17,0.51122,0.143
1697529,0.041,0.17,0.44205,0.165
1697530,0.041,0.17,0.44342,0.165
1697531,0.04,0.17,0.476,0.154
1697532,0.041,0.18,0.476,0.154
1697533,0.041,0.18,0.51122,0.143
1697534,0.04,0.18,0.51122,0.143
1697535,0.044,0.2,0.38107,0.187
1697536,0.043,0.2,0.41085,0.176
1697537,0.044,0.21,0.44342,0.165
1697538,0.044,0.22,0.476,0.154
1697539,0.042,0.21,0.44342,0.165
1697540,0.043,0.2,0.38107,0.187
1697541,0.044,0.21,0.38107,0.187
1697542,0.043,0.21,0.38107,0.187
1697543,0.046,0.22,0.38107,0.187
1697544,0.052,0.26,0.18889,0.275
1697545,0.052,0.28,0.22844,0.253
1697546,0.054,0.28,0.17048,0.286
1697547,0.055,0.3,0.11184,0.33
1697548,0.054,0.3,0.11184,0.33
1697549,0.056,0.32,0.12531,0.319
1697550,0.057,0.33,0.12531,0.319
1697551,0.042,0.24,0.32442,0.209
1697552,0.045,0.27,0.32297,0.209
1697553,0.048,0.3,0.32442,0.209
1697554,0.05,0.3,0.38107,0.187
1697555,0.048,0.3,0.38107,0.187
1697556,0.044,0.28,0.35131,0.198
1697557,0.041,0.26,0.24958,0.242
1697558,0.044,0.28,0.18889,0.275
1697559,0.06,0.37,0.17048,0.286
1697560,0.057,0.36,0.18889,0.275
1697561,0.06,0.38,0.15463,0.297
1697562,0.063,0.42,0.15339,0.297
1697563,0.064,0.44,0.15339,0.297
1697564,0.05,0.36,0.15463,0.297
1697565,0.047,0.36,0.12531,0.319
1697566,0.048,0.38,0.12531,0.319
1697567,0.05,0.41,0.12531,0.319
1697568,0.045,0.35,0.12531,0.319
1697569,0.055,0.42,0.24958,0.242
1697570,0.049,0.38,0.22844,0.253
1697571,0.05,0.35,0.22844,0.253
1697572,0.035,0.25,0.44342,0.165
1697573,0.038,0.26,0.38107,0.187
1697574,0.052,0.36,0.38107,0.187
1697575,0.045,0.32,0.44342,0.165
1697576,0.047,0.35,0.44342,0.165
1697577,0.045,0.32,0.44342,0.165
1697578,0.05,0.36,0.476,0.154
1697579,0.05,0.39,0.51122,0.143
1697580,0.05,0.41,0.51122,0.143
1697581,0.038,0.31,0.70113,0.088
1697582,0.038,0.3,0.74256,0.077
1697583,0.03,0.22,0.82667,0.055
1697584,0.03,0.22,0.82667,0.055
1697585,0.02,0.15,0.91281,0.033
1697586,0.015,0.11,0.91281,0.033
1697587,0.002,0.01,0.95628,0.022
1697588,-0.002,-0.01,0.95628,-0.022
1697589,-0.007,-0.04,0.82667,-0.055
1697590,-0.005,-0.03,0.74256,-0.077
1697591,-0.012,-0.06,0.74256,-0.077
1697592,-0.02,-0.12,0.74256,-0.077
1697593,-0.03,-0.19,0.78398,-0.066
1697594,-0.032,-0.21,0.66142,-0.099
1697595,-0.035,-0.24,0.58294,-0.121
1697596,-0.037,-0.27,0.58407,-0.121
1697597,-0.033,-0.23,0.66142,-0.099
1697598,-0.033,-0.22,0.66046,-0.099
1697599,-0.037,-0.25,0.58407,-0.121
1697600,-0.03,-0.2,0.70113,-0.088
1697601,-0.028,-0.18,0.78398,-0.066
1697602,-0.04,-0.24,0.74256,-0.077
1697603,-0.036,-0.21,0.74256,-0.077
1697604,-0.034,-0.21,0.74256,-0.077
1697605,-0.029,-0.18,0.74256,-0.077
1697606,-0.032,-0.2,0.78398,-0.066
1697607,-0.027,-0.17,0.82667,-0.055
1697608,-0.032,-0.2,0.82667,-0.055
1697609,-0.038,-0.22,0.78398,-0.066
1697610,-0.03,-0.17,0.74256,-0.077
1697611,-0.016,-0.09,0.74256,-0.077
1697612,-0.013,-0.07,0.82667,-0.055
1697613,-0.014,-0.07,0.95628,-0.022
1697614,-0.013,-0.07,0.86935,-0.044
1697615,-0.014,-0.08,0.82667,-0.055
1697616,0,0,1,0
1697617,0.002,0.01,0.95628,0.022
1697618,-0.006,-0.03,1,-0.011
1697619,-0.007,-0.03,1,-0.011
1697620,0.01,0.05,1,0.011
1697621,0.019,0.09,0.91281,0.033
1697622,0.017,0.08,0.95628,0.022
1697623,0.015,0.08,0.74256,0.077
1697624,0.019,0.09,0.74256,0.077
1697625,0.018,0.09,0.70113,0.088
1697626,0.012,0.06,0.74256,0.077
1697627,0.025,0.13,0.74256,0.077
1697628,0.02,0.1,0.66142,0.099
1697629,0.02,0.1,0.54644,0.132
1697630,0.019,0.09,0.54644,0.132
1697631,0.022,0.11,0.51122,0.143
1697632,0.022,0.12,0.58407,0.121
1697633,0.021,0.11,0.44342,0.165
1697634,0.021,0.1,0.70113,0.088
1697636,0.019,0.09,0.74256,0.077
1697637,0.021,0.1,0.74256,0.077
1697638,0.024,0.11,0.74256,0.077
1697639,0.034,0.16,0.18889,0.275
1697640,0.03,0.15,0.2073,0.264
1697641,0.034,0.18,0.27356,0.231
1697642,0.034,0.18,0.32442,0.209
1697643,0.034,0.17,0.22844,0.253
1697644,0.033,0.16,0.18889,0.275
1697645,0.037,0.18,0.2073,0.264
1697646,0.037,0.17,0.2073,0.264
1697647,0.046,0.21,0.18756,0.275
1697648,0.043,0.2,0.22844,0.253
1697649,0.04,0.19,0.2073,0.264
1697650,0.043,0.21,0.18889,0.275
1697651,0.05,0.25,0.24958,0.242
1697652,0.038,0.19,0.27356,0.231
1697653,0.038,0.19,0.32442,0.209
1697654,0.025,0.12,0.41085,0.176
1697655,0.026,0.12,0.38107,0.187
1697656,0.022,0.1,0.62029,0.11
1697657,0.02,0.09,0.74256,0.077
1697658,0.02,0.09,0.74256,0.077
1697659,0.027,0.13,0.58407,0.121
1697660,0.026,0.12,0.38107,0.187
1697661,0.043,0.19,0.38107,0.187
1697662,0.053,0.24,0.35131,0.198
1697663,0.058,0.28,0.18889,0.275
1697664,0.062,0.31,0.22844,0.253
1697665,0.067,0.33,0.18889,0.275
1697666,0.073,0.36,0.17048,0.286
1697667,0.07,0.35,0.18889,0.275
1697668,0.073,0.37,0.18889,0.275
1697669,0.08,0.4,0.15463,0.297
1697670,0.083,0.41,0.15463,0.297
1697671,0.07,0.34,0.15463,0.297
1697672,0.08,0.38,0.15463,0.297
1697673,0.062,0.29,0.15463,0.297
1697674,0.07,0.32,0.15463,0.297
1697675,0.07,0.32,0.15463,0.297
1697676,0.073,0.32,0.17048,0.286
1697677,0.035,0.16,0.74256,0.077
1697678,0.036,0.16,0.74256,0.077
1697679,0.037,0.16,0.74256,0.077
1697680,0.024,0.11,0.82667,0.055
1697681,0.023,0.1,0.82667,0.055
1697682,0.023,0.1,0.82667,0.055
1697683,0.021,0.09,0.82667,0.055
1697684,0.018,0.08,0.82667,0.055
1697685,0.018,0.08,0.82667,0.055
1697686,0.02,0.09,0.82667,0.055
1697687,0.021,0.09,0.82667,0.055
1697688,0.021,0.09,0.82667,0.055
1697689,0.021,0.09,0.82667,0.055
1697690,0.021,0.09,0.82667,0.055
1697691,0.016,0.07,0.82667,0.055
1697692,0.012,0.05,0.74256,0.077
1697693,0.01,0.04,0.74256,0.077
1697694,0.008,0.04,0.78398,0.066
1697695,0.009,0.04,0.74256,0.077
1697696,0.006,0.02,0.82667,0.055
1697697,0.007,0.03,0.82667,0.055
1697698,0.008,0.03,0.82667,0.055
1697699,0.012,0.05,0.78398,0.066
1697700,0.011,0.05,0.78398,0.066
1697701,0.028,0.12,0.74256,0.077
1697702,0.03,0.12,0.74256,0.077
1697703,0.034,0.14,0.74256,0.077
1697704,0.032,0.13,0.82667,0.055
1697705,0.036,0.14,0.78398,0.066
1697706,0.03,0.12,0.74256,0.077
1697707,0.046,0.17,0.66046,0.099
1699921,0.042,0.18,0.51122,0.143
1699925,0.042,0.18,0.476,0.154
1699929,0.04,0.17,0.44342,0.165
1699930,0.039,0.17,0.51122,0.143
1699931,0.04,0.17,0.41085,0.176
1699932,0.039,0.16,0.44342,0.165
1699933,0.041,0.17,0.38107,0.187
1699934,0.04,0.17,0.44342,0.165
1699935,0.04,0.18,0.476,0.154
1699936,0.041,0.19,0.51122,0.143
1699937,0.046,0.22,0.51122,0.143
1699938,0.047,0.22,0.44342,0.165
1699939,0.044,0.21,0.44342,0.165
1699940,0.046,0.23,0.51122,0.143
1699941,0.043,0.21,0.51122,0.143
1699942,0.044,0.21,0.476,0.154
1699943,0.044,0.22,0.44342,0.165
1699944,0.044,0.22,0.44342,0.165
1699945,0.042,0.2,0.476,0.154
1699946,0.04,0.19,0.476,0.154
1699947,0.048,0.24,0.13878,0.308
1699948,0.047,0.24,0.12531,0.319
1699949,0.057,0.31,0.15339,0.297
1699950,0.053,0.3,0.17048,0.286
1699951,0.06,0.33,0.32442,0.209
1699952,0.068,0.38,0.32442,0.209
1699953,0.064,0.37,0.32442,0.209
1699954,0.06,0.35,0.32442,0.209
1699955,0.048,0.29,0.38107,0.187
1699956,0.048,0.3,0.38107,0.187
1699957,0.047,0.3,0.38107,0.187
1699958,0.05,0.32,0.38107,0.187
1699959,0.044,0.29,0.38107,0.187
1699960,0.041,0.27,0.24958,0.242
1699961,0.046,0.29,0.18889,0.275
1699962,0.06,0.39,0.18889,0.275
1699963,0.062,0.41,0.2073,0.264
1699964,0.06,0.41,0.17048,0.286
1699965,0.06,0.41,0.15463,0.297
1699966,0.06,0.43,0.18889,0.275
1699967,0.048,0.36,0.13878,0.308
1699968,0.05,0.41,0.22844,0.253
1699969,0.058,0.52,0.22844,0.253
1699970,0.058,0.49,0.22844,0.253
1699971,0.048,0.42,0.27356,0.231
1699972,0.044,0.34,0.20593,0.264
1699973,0.037,0.27,0.35131,0.198
1699974,0.038,0.28,0.44342,0.165
1699975,0.05,0.36,0.44342,0.165
1699976,0.045,0.34,0.44342,0.165
1699977,0.05,0.4,0.51122,0.143
1699978,0.055,0.42,0.51122,0.143
1699979,0.059,0.43,0.51122,0.143
1699980,0.052,0.4,0.51122,0.143
1699981,0.052,0.41,0.51122,0.143
1699982,0.055,0.41,0.51122,0.143
1699983,0.03,0.23,0.74256,0.077
1699984,0.04,0.31,0.74256,0.077
1699985,0.03,0.22,0.82667,0.055
1699986,0.033,0.24,0.82667,0.055
1699987,0.011,0.08,0.91281,0.033
1699988,0.005,0.03,1,0.011
1699989,0.005,0.03,1,0.011
1699990,-0.002,-0.01,0.95628,-0.022
1699991,-0.007,-0.04,0.82667,-0.055
1699992,-0.012,-0.07,0.78398,-0.066
1699993,-0.02,-0.11,0.74256,-0.077
1699994,-0.033,-0.19,0.74256,-0.077
1699995,-0.034,-0.21,0.70113,-0.088
1699996,-0.037,-0.24,0.6217,-0.11
1699997,-0.032,-0.21,0.66142,-0.099
1699998,-0.033,-0.23,0.58407,-0.121
1699999,-0.035,-0.24,0.6217,-0.11
1700000,-0.033,-0.22,0.66142,-0.099
1700001,-0.033,-0.22,0.6217,-0.11
1700002,-0.034,-0.21,0.6217,-0.11
1700003,-0.04,-0.24,0.66142,-0.099
1700004,-0.039,-0.23,0.74256,-0.077
1700005,-0.033,-0.19,0.74256,-0.077
1700006,-0.034,-0.21,0.74256,-0.077
1700007,-0.029,-0.18,0.74256,-0.077
1700008,-0.033,-0.21,0.82667,-0.055
1700009,-0.033,-0.2,0.78398,-0.066
1700010,-0.035,-0.21,0.74181,-0.077
1700011,-0.041,-0.24,0.74256,-0.077
1700012,-0.023,-0.13,0.70113,-0.088
1700013,-0.016,-0.08,0.78398,-0.066
1700014,-0.016,-0.08,0.82667,-0.055
1700015,-0.015,-0.08,0.82667,-0.055
1700016,-0.014,-0.07,0.91281,-0.033
1700017,-0.015,-0.08,0.82667,-0.055
1700018,-0.002,-0.01,0.86935,-0.044
1700019,-0.004,-0.02,1,-0.011
1700020,-0.007,-0.03,1,-0.011
1700021,-0.005,-0.02,1,-0.011
1700022,0.016,0.07,0.91281,0.033
1700023,0.01,0.05,0.86935,0.044
1700024,0.01,0.05,0.91281,0.033
1700025,0.012,0.06,0.74256,0.077
1700026,0.01,0.05,0.66046,0.099
1700027,0.016,0.08,0.70113,0.088
1700028,0.015,0.08,0.66142,0.099
1700029,0.015,0.08,0.78398,0.066
1700030,0.015,0.08,0.74256,0.077
1700031,0.018,0.09,0.58407,0.121
1700032,0.018,0.08,0.44342,0.165
1700033,0.018,0.09,0.58407,0.121
1700034,0.015,0.08,0.51122,0.143
1700035,0.025,0.12,0.82667,0.055
1700036,0.02,0.1,0.82667,0.055
1700039,0.019,0.09,0.78398,0.066
1700041,0.04,0.19,0.18889,0.275
1700042,0.037,0.18,0.18889,0.275
1700043,0.03,0.15,0.2073,0.264
1700044,0.03,0.16,0.22844,0.253
1700045,0.03,0.15,0.18889,0.275
1700046,0.037,0.18,0.18889,0.275
1700047,0.043,0.2,0.2073,0.264
1700048,0.048,0.22,0.2073,0.264
1700049,0.062,0.28,0.18756,0.275
1700050,0.065,0.29,0.15463,0.297
1700051,0.065,0.3,0.18756,0.275
1700052,0.055,0.26,0.18889,0.275
1700053,0.05,0.24,0.2073,0.264
1700054,0.047,0.24,0.27356,0.231
1700055,0.05,0.25,0.32442,0.209
1700056,0.024,0.12,0.38107,0.187
1700057,0.028,0.13,0.41085,0.176
1700058,0.022,0.1,0.6217,0.11
1700059,0.018,0.08,0.82667,0.055
1700060,0.015,0.07,0.82667,0.055
1700061,0.022,0.1,0.6217,0.11
1700062,0.03,0.13,0.44342,0.165
1700063,0.05,0.22,0.38107,0.187
1700064,0.055,0.25,0.27212,0.231
1700065,0.062,0.29,0.22844,0.253
1700066,0.067,0.33,0.15463,0.297
1700067,0.08,0.38,0.18889,0.275
1700068,0.09,0.43,0.17048,0.286
1700069,0.083,0.41,0.17048,0.286
1700070,0.09,0.44,0.15463,0.297
1700071,0.093,0.46,0.15463,0.297
1700072,0.08,0.39,0.15463,0.297
1700073,0.08,0.39,0.15463,0.297
1700074,0.071,0.34,0.15463,0.297
1700075,0.07,0.34,0.15463,0.297
1700076,0.08,0.39,0.15463,0.297
1700077,0.07,0.33,0.15463,0.297
1700078,0.08,0.36,0.17048,0.286
1700079,0.075,0.33,0.17048,0.286
1700080,0.038,0.16,0.66142,0.099
1700081,0.03,0.13,0.74256,0.077
1700082,0.026,0.11,0.82667,0.055
1700083,0.023,0.1,0.82667,0.055
1700084,0.024,0.11,0.82667,0.055
1700085,0.021,0.09,0.82667,0.055
1700086,0.02,0.09,0.82667,0.055
1700087,0.02,0.09,0.82667,0.055
1700088,0.016,0.07,0.82667,0.055
1700089,0.018,0.08,0.82667,0.055
1700090,0.02,0.08,0.82667,0.055
1700091,0.023,0.1,0.74256,0.077
1700092,0.021,0.09,0.86935,0.044
1700093,0.016,0.07,0.82667,0.055
1700094,0.011,0.05,0.82667,0.055
1700095,0.01,0.04,0.82667,0.055
1700096,0.008,0.03,0.82667,0.055
1700097,0.02,0.09,0.74256,0.077
1700098,0.018,0.08,0.78398,0.066
1700099,0.02,0.09,0.78398,0.066
1700100,0.014,0.06,0.82667,0.055
1700101,0.016,0.07,0.66142,0.099
1700102,0.016,0.07,0.66142,0.099
1700103,0.018,0.07,0.66142,0.099
1700104,0.02,0.08,0.70113,0.088
1700105,0.016,0.07,0.70113,0.088
1700106,0.02,0.08,0.66142,0.099
1700107,0.032,0.13,0.66142,0.099
1700108,0.036,0.14,0.78398,0.066
1700109,0.044,0.17,0.54644,0.132
1700110,0.04,0.15,0.58407,0.121
1702321,0.041,0.17,0.54644,0.132
1702322,0.042,0.18,0.51122,0.143
