"nie_malla_modi_id","sen_slope_pnm02","sen_slope_per_pnm02","p_value_pnm02","tau_pnm02"
1666321,2.51,5.06,0.32442,0.209
1666322,2.658,6.12,0.22844,0.253
1666323,3.054,6,0.22844,0.253
1666324,2.825,4.59,0.18889,0.275
1666325,3.318,4.68,0.18889,0.275
1666326,2.861,3.41,0.32442,0.209
1666327,2.894,3.26,0.44342,0.165
1666328,2.925,3.39,0.32442,0.209
1666329,3.028,3.28,0.44342,0.165
1666330,3.081,3.25,0.44342,0.165
1666331,3.009,3.03,0.58407,0.121
1666332,3.235,3.23,0.51122,0.143
1666333,3.075,3.04,0.58407,0.121
1666334,3.342,3.34,0.51122,0.143
1666335,3.207,3.41,0.38107,0.187
1666336,3.528,4.16,0.22844,0.253
1666338,3.542,5.29,0.12531,0.319
1666339,4.232,8.09,0.15463,0.297
1666340,4.008,7.84,0.0798,0.363
1666341,3.47,4.28,0.18889,0.275
1666342,4.201,5.7,0.15463,0.297
1666343,4.928,7.12,0.12531,0.319
1666344,5.117,8.51,0.0798,0.363
1666345,3.158,7.21,0.12531,0.319
1666346,1.72,8.3,0.05499,0.396
1666347,3.583,9.26,0.0798,0.363
1666348,4.492,8.74,0.0798,0.363
1666349,4.615,6.64,0.15463,0.297
1666350,3.906,4.98,0.22844,0.253
1666351,3.66,4.31,0.32442,0.209
1666352,3.5,3.83,0.44342,0.165
1666353,3.63,3.91,0.38107,0.187
1666354,3.747,3.95,0.44342,0.165
1666355,4.394,5.03,0.22844,0.253
1666356,3.755,3.94,0.44342,0.165
1666357,3.57,3.26,0.58407,0.121
1666358,3.717,3.11,0.58407,0.121
1666359,3.881,3.14,0.58407,0.121
1666360,4.604,3.96,0.58407,0.121
1666361,4.537,3.96,0.58407,0.121
1666362,4.85,4.05,0.51122,0.143
1666363,4.97,4.13,0.51122,0.143
1666364,4.496,3.93,0.58407,0.121
1666365,4.41,3.94,0.51122,0.143
1666366,4.116,3.9,0.51122,0.143
1666367,4.155,4.06,0.51122,0.143
1666368,4.535,4.69,0.51122,0.143
1666369,4.247,4.66,0.51122,0.143
1666370,3.514,4.3,0.44342,0.165
1666371,2.912,4.17,0.51122,0.143
1666372,2.521,4.13,0.51122,0.143
1666373,2.18,4.52,0.38107,0.187
1666374,2.138,4.69,0.32442,0.209
1666375,1.488,2.98,0.51122,0.143
1666376,2.165,4.9,0.38107,0.187
1666377,2.298,5.03,0.44342,0.165
1666378,1.677,2.99,0.51122,0.143
1666379,2.232,3.83,0.51122,0.143
1666380,1.587,3.27,0.51122,0.143
1666381,1.11,2.62,0.6217,0.11
1666382,1.722,3.57,0.44342,0.165
1666383,1.99,3.75,0.44342,0.165
1666384,1.93,3.91,0.38107,0.187
1666385,1.17,2.87,0.58407,0.121
1666386,1.212,2.9,0.51122,0.143
1666387,0.29,0.83,0.74256,0.077
1666388,1.37,3.04,0.44342,0.165
1666389,1.77,3.52,0.38107,0.187
1666390,1.433,3.17,0.44342,0.165
1666391,1.443,3.25,0.51122,0.143
1666392,1.698,3.35,0.44342,0.165
1666393,1.479,3.34,0.51122,0.143
1666394,0.162,0.5,1,0.011
1666395,0.095,0.35,0.91281,0.033
1666396,0.445,1.84,0.74256,0.077
1666397,0.098,0.35,1,0.011
1666398,0.098,0.36,1,0.011
1666399,0.193,0.97,0.91281,0.033
1666400,1.07,3.1,0.74256,0.077
1666401,1.43,3.23,0.58407,0.121
1666402,1.545,3.04,0.58407,0.121
1666403,1.648,2.93,0.38107,0.187
1666404,1.624,2.78,0.32442,0.209
1666405,1.611,3.12,0.66142,0.099
1666406,1.668,3.57,0.66142,0.099
1666407,1.751,3.36,0.58407,0.121
1666408,1.711,3.32,0.58407,0.121
1666409,1.8,3.05,0.44342,0.165
1666410,1.931,3.47,0.58407,0.121
1666411,1.693,3.51,0.51122,0.143
1666412,2.466,4.89,0.32442,0.209
1666413,2.115,3.83,0.32442,0.209
1666414,2.103,3.52,0.51122,0.143
1666415,2.521,4.84,0.32442,0.209
1666416,2.216,5.56,0.38107,0.187
1666417,1.933,5.83,0.38107,0.187
1666418,2.14,5.77,0.32442,0.209
1666419,2.027,5.27,0.32442,0.209
1666420,2.025,5.77,0.38107,0.187
1666421,2.181,5.65,0.32442,0.209
1666422,2.129,5.4,0.32442,0.209
1666423,2.418,5.25,0.27356,0.231
1666424,1.944,5.35,0.32442,0.209
1666425,1.034,3.58,0.44342,0.165
1666426,0.862,3.41,0.476,0.154
1666427,0.96,3.52,0.3748,0.187
1666428,0.968,3.68,0.47422,0.154
1666429,0.958,3.72,0.47422,0.154
1666430,0.94,3.04,0.54644,0.132
1666431,1.184,5.06,0.2956,0.22
1666432,1.025,3.34,0.62029,0.11
1666433,1.228,3.32,0.51122,0.143
1666434,1.502,3.99,0.58407,0.121
1666435,1.209,3.46,0.66142,0.099
1666436,1.07,4.15,0.2956,0.22
1666437,1.083,4.14,0.24768,0.242
1666438,1.136,4.28,0.34937,0.198
1666439,1.046,4.83,0.34937,0.198
1666440,1.075,4.96,0.34937,0.198
1666441,0.737,4.36,0.20547,0.264
1666442,0.52,4.57,0.20547,0.264
1666443,0.282,3.98,0.1831,0.275
1666444,0.005,0.11,0.15251,0.286
1666445,0,0,0.31759,0.198
1666446,0,0,0.31759,0.198
1666447,0,0,0.31759,0.198
1666448,0,0,0.31759,0.198
1666449,0.053,1.29,0.1223,0.308
1666450,0.057,1.25,0.1223,0.308
1666451,0.01,0.19,0.15251,0.286
1666452,0.044,0.94,0.1223,0.308
1666453,0.015,0.3,0.15251,0.286
1666454,0.015,0.28,0.15251,0.286
1666455,0.104,1.67,0.26131,0.231
1666456,0.121,1.81,0.1223,0.308
1666457,0.13,1.95,0.1223,0.308
1666458,0.131,1.91,0.21659,0.253
1666459,0.044,0.62,0.26131,0.231
1666460,0.415,3.76,0.22234,0.253
1666461,0.084,1.26,0.09699,0.33
1666462,0.01,0.25,0.11244,0.308
1666463,0,0,0.32869,0.187
1666464,0,0,0.46383,0.143
1666465,0,0,0.39274,0.165
1666466,0.02,0.38,0.18809,0.264
1666467,0.02,0.46,0.18809,0.264
1666468,0,0,0.39274,0.165
1666469,0,0,0.39274,0.165
1666470,0,0,0.79694,0.055
1666471,0,0,0.18841,0.22
1666472,0,0,0.48831,0.11
1666473,0,0,0.27531,0.143
1666475,0,NA,NA,0
1668702,0.031,1.24,0.11244,0.308
1668703,0.16,4.09,0.21659,0.253
1668704,0.085,1.91,0.26131,0.231
1668705,0.135,2.64,0.26131,0.231
1668706,0.115,1.97,0.26726,0.231
1668707,0.251,3.42,0.1104,0.33
1668708,0.337,3.81,0.0789,0.363
1668709,0.549,5.03,0.11184,0.33
1668710,1.467,9.82,0.07041,0.374
1668713,1.849,6.56,0.18889,0.275
1668714,1.99,5.08,0.32442,0.209
1668715,1.681,3.1,0.58407,0.121
1668716,3.33,5.62,0.44342,0.165
1668717,3.731,5.9,0.38107,0.187
1668718,2.333,4.23,0.51122,0.143
1668719,2.19,4.08,0.51122,0.143
1668720,4.287,6,0.32442,0.209
1668721,2.13,2.69,0.38107,0.187
1668722,4.022,6.34,0.32442,0.209
1668723,3.123,5.15,0.38107,0.187
1668724,2.602,5.16,0.32442,0.209
1668725,2.225,5.21,0.32442,0.209
1668726,3.056,5.73,0.18889,0.275
1668727,2.905,4.81,0.22844,0.253
1668728,3.223,4.69,0.18889,0.275
1668729,3.537,5.04,0.18889,0.275
1668730,3.868,5.14,0.18889,0.275
1668731,2.812,3.43,0.32442,0.209
1668732,2.974,3.46,0.38107,0.187
1668733,3.03,3.26,0.58407,0.121
1668734,2.974,2.98,0.58407,0.121
1668735,3.05,2.98,0.58407,0.121
1668736,2.981,2.86,0.58407,0.121
1668737,3.105,3.01,0.58407,0.121
1668738,3.245,3.25,0.58407,0.121
1668739,3.499,4.16,0.58407,0.121
1668741,2.969,4.61,0.27356,0.231
1668742,4.598,7.45,0.12531,0.319
1668743,3.497,4.21,0.27356,0.231
1668744,3.977,4.6,0.15463,0.297
1668745,3.644,4.35,0.18889,0.275
1668746,4.649,6.65,0.12531,0.319
1668747,4.764,9.21,0.0798,0.363
1668748,2.388,8.64,0.10052,0.341
1668749,2.418,8.78,0.11184,0.33
1668750,3.977,8.69,0.12531,0.319
1668751,5.185,7.93,0.12531,0.319
1668752,3.897,4.69,0.32442,0.209
1668753,3.758,3.78,0.51122,0.143
1668754,4.189,4.06,0.51122,0.143
1668755,4.408,4.14,0.58407,0.121
1668756,3.522,3.24,0.58407,0.121
1668757,3.828,3.61,0.58407,0.121
1668758,4.252,3.98,0.58407,0.121
1668759,4.22,4.01,0.51122,0.143
1668760,3.685,3.11,0.58407,0.121
1668761,4.137,3.19,0.58407,0.121
1668762,4.199,3.2,0.58407,0.121
1668763,4.492,3.91,0.58407,0.121
1668764,4.562,3.92,0.58407,0.121
1668765,4.684,3.86,0.51122,0.143
1668766,4.683,3.96,0.51122,0.143
1668767,4.547,3.96,0.58407,0.121
1668768,4.514,3.98,0.51122,0.143
1668769,4.24,4,0.51122,0.143
1668770,4.293,4.3,0.51122,0.143
1668771,4.354,4.65,0.51122,0.143
1668772,4.35,5.02,0.44342,0.165
1668773,3.16,4.04,0.44342,0.165
1668774,2.599,4.14,0.51122,0.143
1668775,1.904,3.43,0.51122,0.143
1668776,1.888,3.27,0.51122,0.143
1668777,1.854,3.4,0.51122,0.143
1668778,1.53,2.82,0.51122,0.143
1668779,2.204,3.76,0.51122,0.143
1668780,2.257,3.42,0.44342,0.165
1668781,2.528,3.74,0.44342,0.165
1668782,1.797,3.25,0.44342,0.165
1668783,1.733,3.34,0.38107,0.187
1668784,1.938,3.47,0.51122,0.143
1668785,2.022,3.43,0.44342,0.165
1668786,2.012,3.85,0.38107,0.187
1668787,1.803,3.79,0.51122,0.143
1668788,1.888,3.92,0.38107,0.187
1668789,1.203,2.96,0.58407,0.121
1668790,1.822,3.57,0.32442,0.209
1668791,1.812,3.03,0.51122,0.143
1668792,1.435,2.56,0.44342,0.165
1668793,1.683,3.21,0.32442,0.209
1668794,1.444,3.2,0.51122,0.143
1668795,1.137,2.95,0.82667,0.055
1668796,0.67,1.93,0.91281,0.033
1668797,1.36,3.65,0.66142,0.099
1668798,0.679,1.96,0.74256,0.077
1668799,1.403,3.62,0.66142,0.099
1668800,0.731,2.11,0.74256,0.077
1668801,-0.022,-0.08,1,-0.011
1668802,0.563,1.87,0.91281,0.033
1668803,0.573,1.67,0.82667,0.055
1668804,0.913,2.1,0.51122,0.143
1668805,1.768,3.1,0.38107,0.187
1668806,1.763,3.06,0.38107,0.187
1668807,1.757,3.32,0.58407,0.121
1668808,1.75,3.42,0.66142,0.099
1668809,1.748,3.42,0.58407,0.121
1668810,1.757,3.19,0.51122,0.143
1668811,1.579,2.54,0.38107,0.187
1668812,1.56,2.57,0.44342,0.165
1668813,1.919,3.47,0.66142,0.099
1668814,2.133,3.66,0.51122,0.143
1668815,2.266,3.41,0.38107,0.187
1668816,2.352,4.18,0.32442,0.209
1668817,1.998,3.83,0.22844,0.253
1668818,2.51,5.12,0.27356,0.231
1668819,2.721,5.57,0.22844,0.253
1668820,2.747,5.85,0.27356,0.231
1668821,2.809,5.7,0.18889,0.275
1668822,2.41,4.97,0.22844,0.253
1668823,2.2,4.53,0.18889,0.275
1668824,1.816,3.35,0.32442,0.209
1668825,1.79,3.36,0.27356,0.231
1668826,2.208,5.81,0.27356,0.231
1668827,1.615,4.68,0.32442,0.209
1668828,1.547,3.93,0.38107,0.187
1668829,1.188,3.53,0.51122,0.143
1668830,0.883,3.3,0.3748,0.187
1668831,1.167,3.7,0.476,0.154
1668832,1.473,3.88,0.38107,0.187
1668833,0.96,3.05,0.6217,0.11
1668834,1.284,3.38,0.44342,0.165
1668835,1.542,3.81,0.38107,0.187
1668836,1.624,3.78,0.38107,0.187
1668837,1.222,3.34,0.6217,0.11
1668838,1.35,4.43,0.476,0.154
1668839,1.137,3.56,0.41085,0.176
1668840,1.095,3.86,0.2956,0.22
1668841,1.014,4.35,0.2956,0.22
1668842,0.9,4.78,0.24768,0.242
1668843,0.568,3.93,0.24768,0.242
1668844,0.268,2.75,0.2956,0.22
1668845,0.035,0.58,0.21659,0.253
1668846,0.287,3.36,0.14924,0.297
1668847,0.224,3.32,0.14924,0.297
1668848,0,0,0.31759,0.198
1668849,0.01,0.22,0.15251,0.286
1668850,0.007,0.15,0.18809,0.264
1668851,0.03,0.46,0.26131,0.231
1668852,0.01,0.15,0.31203,0.209
1668853,0.21,2.82,0.2956,0.22
1668854,0.086,1.4,0.1223,0.308
1668855,0.155,2.16,0.21659,0.253
1668856,0.026,0.38,0.26131,0.231
1668857,0.125,1.91,0.26131,0.231
1668858,0.045,0.64,0.1223,0.308
1668859,0.137,2.01,0.1223,0.308
1668860,0.085,1.31,0.1223,0.308
1668861,0.025,0.33,0.31203,0.209
1668862,0.331,3.09,0.26726,0.231
1668863,0.075,1.13,0.09699,0.33
1668864,0.02,0.4,0.15251,0.286
1668865,0,0,0.32869,0.187
1668866,0,0,0.39274,0.165
1668867,0,0,0.39274,0.165
1668868,0.02,0.46,0.18809,0.264
1668869,0.027,0.37,0.18809,0.264
1668870,0.007,0.16,0.14163,0.286
1668871,0,0,0.39274,0.165
1668872,0,0,0.39274,0.165
1668873,0,0,0.46383,0.143
1668874,0,0,0.39274,0.165
1668875,0,0,0.14601,0.242
1668876,0,0,0.27531,0.143
1668877,0,0,0.27531,0.143
1668879,0,NA,NA,0
1671104,0.02,0.73,0.14163,0.286
1671105,0.094,3.19,0.22944,0.242
1671106,0.074,2.52,0.22944,0.242
1671107,0.135,2.36,0.26131,0.231
1671108,0.2,2.88,0.1104,0.33
1671109,0.232,3.02,0.17048,0.286
1671110,0.448,4.4,0.11184,0.33
1671111,0.596,5.16,0.11184,0.33
1671112,1.516,9.1,0.17048,0.286
1671113,1.69,9.79,0.17048,0.286
1671115,2.088,8.73,0.18889,0.275
1671116,2.38,5.29,0.38107,0.187
1671117,3.483,5.63,0.51122,0.143
1671118,4.129,5.94,0.27356,0.231
1671119,3.877,5.59,0.27356,0.231
1671120,4.218,6.34,0.38107,0.187
1671121,4.182,6.17,0.32442,0.209
1671122,4.19,5.85,0.38107,0.187
1671123,3.451,4.46,0.32442,0.209
1671124,3.1,5.04,0.38107,0.187
1671125,2.839,5.95,0.38107,0.187
1671126,2.414,4.5,0.32442,0.209
1671127,2.393,5.1,0.22844,0.253
1671128,2.455,5.32,0.27356,0.231
1671129,2.702,5.21,0.22844,0.253
1671130,2.984,5.17,0.15463,0.297
1671131,3.067,4.95,0.18889,0.275
1671132,3.178,4.63,0.27356,0.231
1671133,3.519,4.94,0.22844,0.253
1671134,3.22,3.98,0.27356,0.231
1671135,3.508,4.03,0.44342,0.165
1671136,3.362,3.66,0.51122,0.143
1671137,3.45,3.67,0.51122,0.143
1671138,3.198,3.31,0.51122,0.143
1671139,2.84,2.74,0.66142,0.099
1671140,2.891,2.78,0.66142,0.099
1671141,2.857,3.07,0.66142,0.099
1671142,3.34,3.39,0.58407,0.121
1671143,4.5,5.31,0.44342,0.165
1671144,3.728,5.32,0.32442,0.209
1671145,4.745,5.77,0.27356,0.231
1671146,4.362,4.79,0.44342,0.165
1671147,4.177,4.35,0.38107,0.187
1671148,3.973,5.21,0.15463,0.297
1671149,5.157,8.88,0.0798,0.363
1671150,3.712,9.57,0.04874,0.407
1671151,3.1,9.83,0.11184,0.33
1671152,3.063,9.48,0.05499,0.396
1671153,5.151,9.06,0.10052,0.341
1671154,3.875,5.1,0.22844,0.253
1671155,3.087,3.35,0.44342,0.165
1671156,4.286,4.07,0.51122,0.143
1671157,3.504,3.05,0.66142,0.099
1671158,3.644,3.05,0.66142,0.099
1671159,3.554,3.03,0.66142,0.099
1671160,3.658,3.06,0.66142,0.099
1671161,3.534,3.05,0.58407,0.121
1671162,3.696,3.07,0.66142,0.099
1671163,4.197,3.19,0.58407,0.121
1671164,3.965,3.15,0.66142,0.099
1671165,3.78,3.11,0.58407,0.121
1671166,4.146,3.72,0.51122,0.143
1671167,4.584,3.82,0.51122,0.143
1671168,4.538,3.82,0.51122,0.143
1671169,4.368,3.85,0.51122,0.143
1671170,4.288,3.86,0.51122,0.143
1671171,4.278,3.9,0.51122,0.143
1671172,4.363,4.22,0.58407,0.121
1671173,4.432,4.58,0.58407,0.121
1671174,4.048,4.41,0.58407,0.121
1671175,3.388,4.09,0.44342,0.165
1671176,2.879,4.07,0.44342,0.165
1671177,2.486,3.88,0.51122,0.143
1671178,2.422,3.62,0.44342,0.165
1671179,2.212,3.67,0.51122,0.143
1671180,2.639,3.76,0.44342,0.165
1671181,2.438,3.59,0.44342,0.165
1671182,2.762,3.73,0.44342,0.165
1671183,2.712,3.72,0.44342,0.165
1671184,2.137,3.3,0.44342,0.165
1671185,2.274,3.69,0.44342,0.165
1671186,2.454,3.8,0.38107,0.187
1671187,2.64,3.84,0.44342,0.165
1671188,2.01,3.4,0.44342,0.165
1671189,2.057,3.49,0.44342,0.165
1671190,1.789,3.15,0.44342,0.165
1671191,2.082,4.1,0.32442,0.209
1671192,1.95,3.85,0.32442,0.209
1671193,1.925,3,0.44342,0.165
1671194,1.819,2.9,0.44342,0.165
1671195,1.5,2.62,0.44342,0.165
1671196,1.684,3.19,0.38107,0.187
1671197,1.492,3.18,0.51122,0.143
1671198,1.478,3.26,0.51122,0.143
1671199,0.888,2.07,0.66142,0.099
1671200,1.473,3.22,0.58407,0.121
1671201,1.555,3.26,0.58407,0.121
1671202,1.383,3.55,0.66142,0.099
1671203,0.7,2.23,0.91281,0.033
1671204,1.237,3.1,0.66142,0.099
1671205,1.051,2.81,0.74256,0.077
1671206,1.112,2.86,0.58407,0.121
1671207,1.627,2.92,0.51122,0.143
1671208,1.828,3.05,0.38107,0.187
1671209,2.123,3.58,0.32442,0.209
1671210,2.087,3.7,0.44342,0.165
1671211,1.602,3.38,0.58407,0.121
1671212,1.789,3.16,0.66142,0.099
1671213,1.801,2.73,0.44342,0.165
1671214,1.889,2.71,0.58407,0.121
1671215,2.108,3.24,0.51122,0.143
1671216,1.735,2.65,0.44342,0.165
1671217,1.661,2.3,0.51122,0.143
1671218,2.207,3.24,0.38107,0.187
1671219,1.55,2.4,0.51122,0.143
1671220,2.377,3.95,0.44342,0.165
1671221,2.346,4.06,0.51122,0.143
1671222,2.341,3.96,0.51122,0.143
1671223,2.354,3.92,0.66142,0.099
1671224,1.882,3.37,0.32442,0.209
1671225,1.846,3.34,0.32442,0.209
1671226,2.747,4.11,0.51122,0.143
1671227,1.802,3.25,0.32442,0.209
1671228,1.585,3.95,0.32442,0.209
1671229,1.532,3.48,0.32442,0.209
1671230,1.485,3.19,0.18889,0.275
1671231,2.471,5.76,0.27356,0.231
1671232,1.286,3.71,0.44342,0.165
1671233,1.588,4,0.38107,0.187
1671234,2.522,5.49,0.27356,0.231
1671235,0.985,2.79,0.51122,0.143
1671236,1.613,3.89,0.38107,0.187
1671237,1.631,3.19,0.27356,0.231
1671238,2.355,4.88,0.32442,0.209
1671239,0.994,2.99,0.66142,0.099
1671240,1.691,3.8,0.38107,0.187
1671241,1.14,2.99,0.58407,0.121
1671242,1.241,4.22,0.24768,0.242
1671243,0.864,4.21,0.34937,0.198
1671244,0.713,4.67,0.16876,0.286
1671245,0.255,2.81,0.1831,0.275
1671246,0.261,2.77,0.1831,0.275
1671247,0.58,4.23,0.2956,0.22
1671248,0.262,2.81,0.1831,0.275
1671249,0.01,0.2,0.15251,0.286
1671250,0.007,0.16,0.18809,0.264
1671251,0.01,0.17,0.15251,0.286
1671252,0.204,2.89,0.14924,0.297
1671253,0.308,3.54,0.24768,0.242
1671254,0.481,4.41,0.2956,0.22
1671255,0.479,4.51,0.24768,0.242
1671256,0.477,4,0.32102,0.209
1671257,0.457,4.11,0.2956,0.22
1671258,0.337,3.09,0.22234,0.253
1671259,0.267,3.03,0.1831,0.275
1671260,0.205,2.46,0.14924,0.297
1671261,0.064,0.88,0.26131,0.231
1671262,0.097,1.4,0.09699,0.33
1671263,0.025,0.32,0.31203,0.209
1671264,0.121,1.69,0.21659,0.253
1671265,0.024,0.31,0.31203,0.209
1671266,0.05,0.78,0.09699,0.33
1671267,0.017,0.34,0.15251,0.286
1671268,0,0,0.32869,0.187
1671269,0,0,0.39274,0.165
1671270,0.007,0.16,0.11244,0.308
1671271,0.023,0.33,0.18809,0.264
1671272,0.023,0.32,0.18809,0.264
1671273,0.017,0.35,0.18809,0.264
1671274,0,0,0.39274,0.165
1671275,0,0,0.46383,0.143
1671276,0,0,0.52005,0.121
1671277,0,0,0.14601,0.242
1671278,0,0,0.14601,0.242
1671279,0,0,0.27531,0.143
1671280,0,0,0.48831,0.11
1671281,0,0,0.27531,0.143
1671282,0,NA,NA,0
1673508,0.124,3.16,0.27689,0.22
1673509,0.135,2.35,0.26131,0.231
1673510,0.185,2.64,0.09609,0.341
1673511,0.301,3.65,0.11184,0.33
1673512,0.533,5.08,0.0892,0.352
1673513,0.75,6.21,0.11184,0.33
1673514,0.967,6.62,0.24958,0.242
1673515,1.653,9.22,0.22844,0.253
1673517,2.189,7.83,0.18889,0.275
1673518,2.627,6.25,0.27356,0.231
1673519,2.373,3.96,0.51122,0.143
1673520,4.183,5.75,0.32442,0.209
1673521,4.033,5.43,0.32442,0.209
1673522,3.896,5.31,0.32442,0.209
1673523,3.877,5.24,0.38107,0.187
1673524,4.268,6.12,0.38107,0.187
1673525,3.687,4.86,0.51122,0.143
1673526,3.072,4.86,0.51122,0.143
1673527,2.507,4.89,0.38107,0.187
1673528,2.693,5.31,0.38107,0.187
1673529,2.995,4.6,0.22844,0.253
1673530,2.961,5.74,0.27356,0.231
1673531,2.152,4.65,0.27356,0.231
1673532,2.037,4.38,0.22844,0.253
1673533,2.482,4.8,0.18889,0.275
1673534,2.877,5.04,0.22844,0.253
1673535,3.241,4.82,0.27356,0.231
1673536,3.628,4.89,0.22844,0.253
1673537,3.653,4.96,0.22844,0.253
1673538,3.771,4.93,0.22844,0.253
1673539,3.485,4.42,0.44342,0.165
1673540,2.741,3.02,0.74256,0.077
1673541,2.765,2.79,0.66142,0.099
1673542,2.905,2.82,0.66142,0.099
1673543,3.415,3.09,0.66142,0.099
1673544,3.356,3.17,0.58407,0.121
1673545,3.518,3.65,0.44342,0.165
1673546,3.744,5.05,0.32442,0.209
1673547,4.57,5.42,0.27356,0.231
1673548,3.377,3.53,0.38107,0.187
1673549,3.447,3.47,0.44342,0.165
1673550,4.533,5.68,0.22844,0.253
1673551,4.297,7.21,0.15463,0.297
1673552,3.033,9.48,0.11184,0.33
1673553,4.27,8.88,0.0798,0.363
1673554,3.736,9.78,0.04874,0.407
1673555,4.013,8.77,0.10052,0.341
1673556,5.227,8.65,0.12531,0.319
1673557,3.907,4.84,0.32442,0.209
1673558,4.096,3.98,0.51122,0.143
1673559,3.564,3.06,0.66142,0.099
1673560,3.829,3.07,0.58407,0.121
1673561,4.13,3.23,0.58407,0.121
1673562,4.374,3.3,0.58407,0.121
1673563,3.995,3.12,0.58407,0.121
1673564,3.824,3.09,0.58407,0.121
1673565,4.219,3.18,0.58407,0.121
1673566,3.95,3.14,0.58407,0.121
1673567,3.711,3.08,0.66142,0.099
1673568,3.655,3.08,0.58407,0.121
1673569,4.418,3.63,0.58407,0.121
1673570,4.52,3.66,0.51122,0.143
1673571,4.326,3.67,0.58407,0.121
1673572,3.954,3.62,0.51122,0.143
1673573,3.888,3.68,0.58407,0.121
1673574,3.962,3.71,0.58407,0.121
1673575,4.22,3.98,0.58407,0.121
1673576,4.434,4.6,0.58407,0.121
1673577,3.916,4.42,0.58407,0.121
1673578,3.46,4.14,0.44342,0.165
1673579,2.776,3.66,0.44342,0.165
1673580,2.59,3.57,0.44342,0.165
1673581,2.521,3.61,0.44342,0.165
1673582,2.868,3.74,0.44342,0.165
1673583,3.169,4.04,0.44342,0.165
1673584,3.264,4,0.44342,0.165
1673585,2.938,3.83,0.44342,0.165
1673586,2.513,3.56,0.44342,0.165
1673587,2.704,3.61,0.44342,0.165
1673588,2.909,3.78,0.51122,0.143
1673589,3.07,4.03,0.51122,0.143
1673590,2.551,3.71,0.44342,0.165
1673591,2.639,3.94,0.38107,0.187
1673592,2.168,3.37,0.38107,0.187
1673593,1.897,3.12,0.44342,0.165
1673594,1.625,2.87,0.44342,0.165
1673595,2.05,3.1,0.44342,0.165
1673596,2.432,3.33,0.44342,0.165
1673597,2.181,3.27,0.44342,0.165
1673598,2.068,3.14,0.44342,0.165
1673599,2.083,3.26,0.35131,0.198
1673600,1.62,2.81,0.32442,0.209
1673601,1.358,2.5,0.44342,0.165
1673602,1.357,2.5,0.44342,0.165
1673603,1.601,2.84,0.44342,0.165
1673604,0.778,1.65,0.51122,0.143
1673605,0.779,1.68,0.51122,0.143
1673606,1.711,3.4,0.58407,0.121
1673607,1.614,3.03,0.58407,0.121
1673608,1.718,3.3,0.44342,0.165
1673609,2.062,3.57,0.44342,0.165
1673610,2.024,2.95,0.51122,0.143
1673611,1.876,2.82,0.51122,0.143
1673612,2.097,3.66,0.44342,0.165
1673613,1.668,3.59,0.66142,0.099
1673614,1.75,3.23,0.51122,0.143
1673615,1.792,2.96,0.51122,0.143
1673616,2.046,2.89,0.51122,0.143
1673617,1.87,2.51,0.44342,0.165
1673618,1.847,2.45,0.44342,0.165
1673619,1.976,2.47,0.66142,0.099
1673620,1.882,2.43,0.58407,0.121
1673621,2.115,3.07,0.38107,0.187
1673622,2.068,2.89,0.51122,0.143
1673623,2.082,2.95,0.58407,0.121
1673624,2.013,2.82,0.66142,0.099
1673625,2.724,4.03,0.44342,0.165
1673626,2.703,4.03,0.51122,0.143
1673627,2.632,3.85,0.51122,0.143
1673628,2.047,2.91,0.51122,0.143
1673629,2.065,3.13,0.51122,0.143
1673630,1.753,3.05,0.38107,0.187
1673631,1.602,3,0.27356,0.231
1673632,1.815,3.18,0.32442,0.209
1673633,1.288,2.72,0.27356,0.231
1673634,1.341,3.41,0.44342,0.165
1673635,1.091,2.26,0.32442,0.209
1673636,1.783,3.43,0.27356,0.231
1673637,1.713,3.97,0.38107,0.187
1673638,2.024,4.73,0.38107,0.187
1673639,1.764,3.15,0.22844,0.253
1673640,2.008,4.1,0.32442,0.209
1673641,1.816,4.28,0.38107,0.187
1673642,1.644,3.25,0.38107,0.187
1673643,1.324,3.24,0.38107,0.187
1673644,1.273,5.15,0.2956,0.22
1673645,1.009,5.19,0.20547,0.264
1673646,0.454,3.62,0.20547,0.264
1673647,0.62,4.09,0.24768,0.242
1673648,0.862,4.74,0.24768,0.242
1673649,0.608,4.15,0.24768,0.242
1673650,0.278,3.34,0.14924,0.297
1673651,0.268,2.69,0.1831,0.275
1673652,0.25,3.43,0.1831,0.275
1673653,0.075,1.13,0.21659,0.253
1673654,0.545,4.66,0.20547,0.264
1673655,0.373,3.01,0.2956,0.22
1673656,0.45,2.83,0.24768,0.242
1673657,0.44,2.8,0.32102,0.209
1673658,0.644,3.05,0.47422,0.154
1673659,0.552,3.02,0.20547,0.264
1673660,0.323,2.34,0.47422,0.154
1673661,0.296,2.25,0.40896,0.176
1673662,0.272,2.64,0.26726,0.231
1673663,0.041,0.49,0.26131,0.231
1673664,0.08,1.09,0.21659,0.253
1673665,0.11,1.54,0.21659,0.253
1673666,0.031,0.55,0.1223,0.308
1673667,0.06,0.86,0.1223,0.308
1673668,0.024,0.51,0.15251,0.286
1673669,0.008,0.19,0.11244,0.308
1673670,0,0,0.32869,0.187
1673671,0,0,0.39274,0.165
1673672,0,0,0.39274,0.165
1673673,0.018,0.33,0.18809,0.264
1673674,0.023,0.33,0.18809,0.264
1673675,0.023,0.43,0.18809,0.264
1673676,0,0,0.39274,0.165
