"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1668738",1.172,2.01,0.12531,0.319
"1668739",0.508,0.99,0.51122,0.143
"1668741",0.56,1.55,0.38107,0.187
"1668742",0.729,2.37,0.27356,0.231
"1668743",0.579,1.3,0.38107,0.187
"1668744",0.265,0.59,0.51122,0.143
"1668745",0.513,1.18,0.38107,0.187
"1668746",0.86,2.49,0.44342,0.165
"1668747",0.984,3.81,0.24958,0.242
"1668748",1.052,7.11,0.0798,0.363
"1668749",1.1,6.98,0.12531,0.319
"1668750",0.907,3.65,0.18889,0.275
"1668751",0.701,2.01,0.38107,0.187
"1668752",-0.033,-0.07,1,-0.011
"1668753",0.59,1.04,0.58407,0.121
"1668754",0.659,1.11,0.66142,0.099
"1668755",0.704,1.15,0.44342,0.165
"1668756",0.78,1.24,0.51122,0.143
"1668757",0.76,1.24,0.58407,0.121
"1668758",0.603,0.96,0.58407,0.121
"1668759",0.732,1.19,0.51122,0.143
"1668760",0.331,0.47,0.66142,0.099
"1668761",0.364,0.46,0.32442,0.209
"1668762",0.469,0.59,0.32442,0.209
"1668763",0.295,0.39,0.74256,0.077
"1668764",0.197,0.26,0.91281,0.033
"1668765",0.397,0.5,0.58407,0.121
"1668766",0.233,0.3,0.74256,0.077
"1668767",0.265,0.35,0.74256,0.077
"1668768",0.294,0.39,0.82667,0.055
"1668769",0.263,0.37,0.74256,0.077
"1668770",0.47,0.71,0.44342,0.165
"1668771",0.935,1.52,0.38107,0.187
"1668772",0.653,1.14,0.51122,0.143
"1668773",0.055,0.11,1,0.011
"1668774",0.247,0.57,0.74256,0.077
"1668775",0.403,1.08,0.58407,0.121
"1668776",-0.027,-0.07,1,-0.011
"1668777",0.128,0.34,0.66142,0.099
"1668778",0.16,0.43,0.74256,0.077
"1668779",0.115,0.28,0.91281,0.033
"1668780",0.095,0.21,1,0.011
"1668781",0.027,0.06,1,0.011
"1668782",0.354,0.9,0.82667,0.055
"1668783",0.311,0.85,0.74256,0.077
"1668784",0.486,1.23,0.66142,0.099
"1668785",0.598,1.44,0.44342,0.165
"1668786",0.473,1.28,0.66142,0.099
"1668787",0.591,1.73,0.70113,0.088
"1668788",0.648,1.88,0.66142,0.099
"1668789",0.4,1.39,0.6217,0.11
"1668790",0.69,1.9,0.38107,0.187
"1668791",0.985,2.33,0.38107,0.187
"1668792",0.846,2.11,0.44342,0.165
"1668793",0.82,2.19,0.44342,0.165
"1668794",0.701,2.13,0.44342,0.165
"1668795",0.565,2.04,0.58407,0.121
"1668796",0.378,1.48,0.74256,0.077
"1668797",0.626,2.28,0.58407,0.121
"1668798",0.41,1.58,0.66142,0.099
"1668799",0.497,1.73,0.44342,0.165
"1668800",0.474,1.83,0.66142,0.099
"1668801",0.365,1.88,0.44342,0.165
"1668802",0.491,2.22,0.66142,0.099
"1668803",0.392,1.53,0.66142,0.099
"1668804",0.462,1.46,0.58407,0.121
"1668805",0.79,1.98,0.38107,0.187
"1668806",0.752,1.87,0.44342,0.165
"1668807",0.398,1.07,0.51122,0.143
"1668808",0.397,1.11,0.58407,0.121
"1668809",0.682,1.93,0.58407,0.121
"1668810",0.328,0.85,0.66142,0.099
"1668811",0.524,1.21,0.32442,0.209
"1668812",0.562,1.33,0.38107,0.187
"1668813",0.428,1.12,0.51122,0.143
"1668814",0.252,0.62,0.66142,0.099
"1668815",0.711,1.56,0.44342,0.165
"1668816",0.251,0.64,0.66142,0.099
"1668817",0.298,0.79,0.58407,0.121
"1668818",0.487,1.36,0.74256,0.077
"1668819",0.466,1.3,0.66142,0.099
"1668820",0.22,0.65,0.74256,0.077
"1668821",0.35,0.97,0.66142,0.099
"1668822",0.547,1.57,0.66142,0.099
"1668823",0.308,0.9,0.66142,0.099
"1668824",0.313,0.83,0.66142,0.099
"1668825",0.217,0.58,0.58407,0.121
"1668826",0.12,0.41,0.82667,0.055
"1668827",0.004,0.02,1,0.011
"1668828",0.09,0.33,1,0.011
"1668829",0.364,1.6,0.58407,0.121
"1668830",0.24,1.32,0.51122,0.143
"1668831",0.272,1.28,0.66142,0.099
"1668832",0.372,1.5,0.44342,0.165
"1668833",0.274,1.29,0.44342,0.165
"1668834",0.418,1.65,0.51122,0.143
"1668835",0.373,1.4,0.66142,0.099
"1668836",0.5,1.75,0.66142,0.099
"1668837",0.38,1.57,0.51122,0.143
"1668838",0.63,3.09,0.38107,0.187
"1668839",0.336,1.61,0.38107,0.187
"1668840",0.61,3.22,0.38107,0.187
"1668841",0.286,1.71,0.51122,0.143
"1668842",0.414,3.01,0.58407,0.121
"1668843",0.356,3.13,0.91281,0.033
"1668844",0.208,2.55,0.91281,0.033
"1668845",0.111,2.04,0.74256,0.077
"1668846",0.177,2.35,0.82667,0.055
"1668847",0.202,3.29,0.66142,0.099
"1668848",-0.008,-0.26,0.86935,-0.044
"1668849",0.037,0.97,1,0.011
"1668850",0.039,1.03,1,0.011
"1668851",0.14,2.24,0.82667,0.055
"1668852",0.129,1.98,0.74256,0.077
"1668853",0.113,1.53,1,0.011
"1668854",0.124,1.95,0.82667,0.055
"1668855",0.147,2.16,0.91281,0.033
"1668856",0.09,1.31,0.91281,0.033
"1668857",0.102,1.55,0.91281,0.033
"1668858",0.048,0.7,0.91281,0.033
"1668859",0.002,0.03,1,0.011
"1668860",0.024,0.39,0.91281,0.033
"1668861",-0.029,-0.38,1,-0.011
"1668862",0.028,0.3,0.91281,0.033
"1668863",0.014,0.24,1,0.011
"1668864",-0.028,-0.61,0.91281,-0.033
"1668865",-0.03,-1.08,0.82667,-0.055
"1668866",-0.027,-1.96,0.78398,-0.066
"1668867",-0.029,-1.47,0.78398,-0.066
"1668868",0.098,2.48,0.66142,0.099
"1668869",0.056,0.89,0.66142,0.099
"1668870",0.073,1.85,0.74256,0.077
"1668871",-0.027,-1.2,0.58407,-0.121
"1668872",-0.033,-1.54,0.74256,-0.077
"1668873",0.002,0.28,0.95628,0.022
"1668874",0.003,0.39,0.82667,0.055
"1668875",0.002,0.32,0.54483,0.132
"1668876",0,0,0.81377,-0.055
"1668877",0,0,0.59374,0.11
"1668879",0,0,0.5788,-0.099
"1671104",0.055,2.69,0.54644,0.132
"1671105",0.067,3.15,0.51122,0.143
"1671106",0.06,2.89,0.44342,0.165
"1671107",0.199,4.38,0.32442,0.209
"1671108",0.179,3.21,0.51122,0.143
"1671109",0.132,2.1,0.51122,0.143
"1671110",0.29,3.67,0.41085,0.176
"1671111",0.383,4.34,0.44342,0.165
"1671112",0.563,5.07,0.18889,0.275
"1671113",0.403,3.49,0.18889,0.275
"1671115",0.768,5,0.12531,0.319
"1671116",0.287,1.08,0.58407,0.121
"1671117",0.348,0.92,0.44342,0.165
"1671118",0.167,0.37,0.74256,0.077
"1671119",0.186,0.41,0.74256,0.077
"1671120",0.112,0.25,0.74256,0.077
"1671121",0.014,0.03,1,0.011
"1671122",0.066,0.14,0.86935,0.044
"1671123",-0.125,-0.24,0.91281,-0.033
"1671124",0.07,0.17,0.91281,0.033
"1671125",0.433,1.43,0.38107,0.187
"1671126",0.414,1.25,0.38107,0.187
"1671127",0.667,2.25,0.27356,0.231
"1671128",0.535,1.87,0.22844,0.253
"1671129",0.666,2.04,0.22844,0.253
"1671130",0.524,1.46,0.27356,0.231
"1671131",0.371,0.97,0.58407,0.121
"1671132",0.341,0.82,0.51122,0.143
"1671133",0.373,0.87,0.66142,0.099
"1671134",0.504,1.02,0.38107,0.187
"1671135",0.556,1.06,0.44342,0.165
"1671136",0.577,1.06,0.38107,0.187
"1671137",0.73,1.32,0.22844,0.253
"1671138",1.015,1.8,0.22844,0.253
"1671139",0.965,1.47,0.38107,0.187
"1671140",0.892,1.37,0.24958,0.242
"1671141",0.727,1.27,0.22844,0.253
"1671142",0.646,1.14,0.51122,0.143
"1671143",0.37,0.77,0.58407,0.121
"1671144",0.65,1.78,0.58407,0.121
"1671145",0.451,0.99,0.58407,0.121
"1671146",0.6,1.21,0.58407,0.121
"1671147",0.66,1.28,0.51122,0.143
"1671148",0.837,2.19,0.29754,0.22
"1671149",0.866,2.95,0.22844,0.253
"1671150",1.089,5.21,0.0798,0.363
"1671151",1.06,5.99,0.10052,0.341
"1671152",1.024,5.6,0.0798,0.363
"1671153",0.672,2.17,0.29754,0.22
"1671154",0.401,0.94,0.66142,0.099
"1671155",0.235,0.45,0.66142,0.099
"1671156",0.694,1.15,0.51122,0.143
"1671157",0.455,0.68,0.58407,0.121
"1671158",0.457,0.64,0.44342,0.165
"1671159",0.463,0.66,0.51122,0.143
"1671160",0.513,0.71,0.51122,0.143
"1671161",0.511,0.73,0.44342,0.165
"1671162",0.464,0.63,0.51122,0.143
"1671163",0.349,0.44,0.32442,0.209
"1671164",0.393,0.51,0.44342,0.165
"1671165",0.116,0.16,0.44342,0.165
"1671166",0.111,0.15,0.91281,0.033
"1671167",0.214,0.27,0.74256,0.077
"1671168",0.24,0.31,0.66142,0.099
"1671169",0.294,0.39,0.74256,0.077
"1671170",0.143,0.2,0.82667,0.055
"1671171",0.092,0.13,1,0.011
"1671172",0.43,0.63,0.66142,0.099
"1671173",0.714,1.11,0.44342,0.165
"1671174",1.02,1.69,0.44342,0.165
"1671175",0.561,1.02,0.66142,0.099
"1671176",0.092,0.19,0.91281,0.033
"1671177",0.239,0.54,0.74256,0.077
"1671178",-0.125,-0.27,0.82667,-0.055
"1671179",-0.075,-0.18,0.91281,-0.033
"1671180",0.001,0,1,0.011
"1671181",-0.102,-0.22,0.91281,-0.033
"1671182",0.242,0.47,0.91281,0.033
"1671183",0.337,0.67,0.82667,0.055
"1671184",0.048,0.11,1,0.011
"1671185",0.572,1.32,0.51122,0.143
"1671186",0.602,1.34,0.44342,0.165
"1671187",0.915,1.93,0.32442,0.209
"1671188",0.602,1.45,0.44342,0.165
"1671189",0.626,1.51,0.44342,0.165
"1671190",0.558,1.4,0.44342,0.165
"1671191",0.64,1.78,0.58407,0.121
"1671192",0.53,1.48,0.44342,0.165
"1671193",0.974,2.19,0.32442,0.209
"1671194",1.101,2.51,0.32442,0.209
"1671195",0.929,2.28,0.38107,0.187
"1671196",0.831,2.22,0.44342,0.165
"1671197",0.6,1.82,0.51122,0.143
"1671198",0.752,2.37,0.51122,0.143
"1671199",0.597,1.98,0.58407,0.121
"1671200",0.5,1.51,0.51122,0.143
"1671201",0.475,1.37,0.51122,0.143
"1671202",0.623,2.18,0.51122,0.143
"1671203",0.376,1.6,0.6217,0.11
"1671204",0.459,1.59,0.51122,0.143
"1671205",0.53,1.97,0.51122,0.143
"1671206",0.357,1.28,0.51122,0.143
"1671207",0.652,1.65,0.44342,0.165
"1671208",0.915,2.22,0.38107,0.187
"1671209",0.679,1.65,0.51122,0.143
"1671210",0.545,1.38,0.44342,0.165
"1671211",0.566,1.71,0.58407,0.121
"1671212",0.284,0.72,0.58407,0.121
"1671213",0.851,1.88,0.32442,0.209
"1671214",0.981,2.04,0.22844,0.253
"1671215",0.514,1.16,0.58407,0.121
"1671216",0.498,1.11,0.51122,0.143
"1671217",1.208,2.41,0.22844,0.253
"1671218",0.815,1.74,0.44342,0.165
"1671219",0.502,1.14,0.58407,0.121
"1671220",0.262,0.63,0.74256,0.077
"1671221",0.495,1.22,0.51122,0.143
"1671222",0.28,0.68,0.58407,0.121
"1671223",0.385,0.93,0.51122,0.143
"1671224",0.318,0.81,0.58407,0.121
"1671225",0.432,1.12,0.58407,0.121
"1671226",0.333,0.75,0.66142,0.099
"1671227",0.322,0.84,0.74256,0.077
"1671228",0.045,0.15,1,0.011
"1671229",-0.11,-0.37,0.82667,-0.055
"1671230",-0.025,-0.08,0.74256,-0.077
"1671231",0.145,0.5,0.82667,0.055
"1671232",0.42,1.77,0.58407,0.121
"1671233",0.242,0.92,0.66142,0.099
"1671234",0.272,0.9,0.74256,0.077
"1671235",0.394,1.68,0.44342,0.165
"1671236",0.407,1.49,0.44342,0.165
"1671237",0.437,1.34,0.91281,0.033
"1671238",0.146,0.46,1,0.011
"1671239",0.4,1.82,0.38107,0.187
"1671240",0.465,1.59,0.58407,0.121
"1671241",0.568,2.4,0.44342,0.165
"1671242",0.54,2.78,0.51122,0.143
"1671243",0.373,2.54,0.44342,0.165
"1671244",0.417,3.6,0.66142,0.099
"1671245",0.196,2.61,0.74256,0.077
"1671246",0.21,2.73,0.74256,0.077
"1671247",-0.046,-0.43,1,-0.011
"1671248",0.18,2.32,0.74256,0.077
"1671249",0.019,0.45,0.95628,0.022
"1671250",0.037,0.96,1,0.011
"1671251",0.05,0.97,0.91281,0.033
"1671252",0.143,2.26,0.82667,0.055
"1671253",-0.043,-0.55,0.91281,-0.033
"1671254",0.098,1.07,1,0.011
"1671255",-0.196,-2.16,1,-0.011
"1671256",0.07,0.71,1,0.011
"1671257",-0.277,-3,0.82667,-0.055
"1671258",-0.13,-1.4,0.91281,-0.033
"1671259",-0.07,-0.86,0.91281,-0.033
"1671260",-0.063,-0.79,0.91281,-0.033
"1671261",-0.125,-1.7,1,-0.011
"1671262",-0.028,-0.41,1,-0.011
"1671263",-0.128,-1.63,1,-0.011
"1671264",-0.125,-1.82,0.91281,-0.033
"1671265",-0.113,-1.53,0.91281,-0.033
"1671266",0.137,2.36,1,0.011
"1671267",0.104,2.54,0.82667,0.055
"1671268",-0.039,-1.64,0.91281,-0.033
"1671269",-0.041,-2.16,0.70113,-0.088
"1671270",0.05,1.21,1,0.011
"1671271",0.032,0.52,0.86935,0.044
"1671272",0.036,0.57,0.70113,0.088
"1671273",0.073,1.79,0.74256,0.077
"1671274",-0.03,-1.33,0.66142,-0.099
"1671275",0.003,0.34,0.86935,0.044
"1671276",0,0,1,0
"1671277",0.001,0.17,0.65787,0.099
"1671278",0.001,0.15,0.69795,0.088
"1671279",0,0,1,0.011
"1671280",0,0,1,-0.011
"1671281",0,0,0.35652,0.176
"1671282",0,0,0.85573,-0.033
"1673508",0.074,2.92,0.66142,0.099
"1673509",0.197,4.15,0.44342,0.165
"1673510",0.215,3.68,0.44342,0.165
"1673511",0.355,5.15,0.44342,0.165
"1673512",0.437,5.33,0.24958,0.242
"1673513",0.374,3.95,0.38107,0.187
"1673514",0.405,3.76,0.32442,0.209
"1673515",0.699,5.69,0.13878,0.308
"1673517",0.803,4.79,0.15463,0.297
"1673518",0.397,1.61,0.58407,0.121
"1673519",0.527,1.48,0.44342,0.165
"1673520",0.103,0.22,0.82667,0.055
"1673521",-0.026,-0.05,0.91281,-0.033
"1673522",-0.057,-0.12,1,-0.011
"1673523",0.01,0.02,1,0.011
"1673524",0.09,0.2,0.91281,0.033
"1673525",0.01,0.02,1,0.011
"1673526",0.14,0.34,0.74256,0.077
"1673527",0.418,1.3,0.38107,0.187
"1673528",0.421,1.34,0.38107,0.187
"1673529",0.385,0.91,0.44342,0.165
"1673530",0.674,2.09,0.22844,0.253
"1673531",0.377,1.36,0.32442,0.209
"1673532",0.484,1.78,0.22844,0.253
"1673533",0.73,2.32,0.22844,0.253
"1673534",0.44,1.3,0.32442,0.209
"1673535",0.357,0.9,0.44342,0.165
"1673536",0.38,0.86,0.51122,0.143
"1673537",0.244,0.57,0.41085,0.176
"1673538",0.207,0.47,0.66142,0.099
"1673539",0.398,0.81,0.44342,0.165
"1673540",0.438,0.78,0.32442,0.209
"1673541",0.848,1.37,0.27356,0.231
"1673542",1.003,1.56,0.27356,0.231
"1673543",0.593,0.91,0.38107,0.187
"1673544",0.957,1.54,0.32442,0.209
"1673545",0.682,1.25,0.58407,0.121
"1673546",0.837,2.26,0.44342,0.165
"1673547",0.51,1.14,0.51122,0.143
"1673548",0.672,1.29,0.32442,0.209
"1673549",0.77,1.42,0.44342,0.165
"1673550",0.652,1.56,0.51122,0.143
"1673551",0.94,3.05,0.22844,0.253
"1673552",1.04,5.9,0.0798,0.363
"1673553",0.889,3.45,0.27356,0.231
"1673554",1.122,5.4,0.0627,0.385
"1673555",0.923,3.7,0.15463,0.297
"1673556",0.641,1.97,0.44342,0.165
"1673557",0.188,0.41,0.74256,0.077
"1673558",0.613,1.04,0.51122,0.143
"1673559",0.455,0.66,0.44342,0.165
"1673560",0.567,0.76,0.27356,0.231
"1673561",0.65,0.84,0.18889,0.275
"1673562",0.489,0.6,0.38107,0.187
"1673563",0.388,0.49,0.476,0.154
"1673564",0.497,0.65,0.38107,0.187
"1673565",0.407,0.5,0.54644,0.132
"1673566",0.144,0.18,0.74256,0.077
"1673567",0.25,0.33,0.58407,0.121
"1673568",0.33,0.46,0.66142,0.099
"1673569",0.148,0.18,0.74256,0.077
"1673570",0.28,0.35,0.66142,0.099
"1673571",0.17,0.22,0.78398,0.066
"1673572",0.11,0.15,1,0.011
"1673573",0.257,0.37,0.74256,0.077
"1673574",0.308,0.44,0.74256,0.077
"1673575",0.471,0.68,0.74256,0.077
"1673576",0.611,0.96,0.51122,0.143
"1673577",0.602,1.03,0.58407,0.121
"1673578",0.357,0.65,0.66142,0.099
"1673579",0.252,0.49,0.74256,0.077
"1673580",0.14,0.28,0.91281,0.033
"1673581",-0.049,-0.1,0.91281,-0.033
"1673582",0.245,0.47,0.74256,0.077
"1673583",0.322,0.59,0.58407,0.121
"1673584",0.741,1.32,0.44342,0.165
"1673585",0.403,0.76,0.51122,0.143
"1673586",0.133,0.27,0.82667,0.055
"1673587",0.648,1.29,0.44342,0.165
"1673588",0.55,1.06,0.44342,0.165
"1673589",0.613,1.19,0.32442,0.209
"1673590",0.772,1.63,0.38107,0.187
"1673591",0.74,1.6,0.32442,0.209
"1673592",0.773,1.73,0.32442,0.209
"1673593",0.845,1.98,0.38107,0.187
"1673594",0.634,1.59,0.44342,0.165
"1673595",0.895,1.96,0.38107,0.187
"1673596",0.975,1.96,0.27356,0.231
"1673597",0.96,2.07,0.29754,0.22
"1673598",0.978,2.15,0.29754,0.22
"1673599",1.033,2.43,0.44342,0.165
"1673600",0.91,2.3,0.44342,0.165
"1673601",0.758,2.05,0.44342,0.165
"1673602",0.735,1.99,0.51122,0.143
"1673603",0.643,1.65,0.44342,0.165
"1673604",0.585,1.77,0.74256,0.077
"1673605",0.557,1.69,0.74256,0.077
"1673606",0.51,1.45,0.58407,0.121
"1673607",0.442,1.2,0.44342,0.165
"1673608",0.475,1.31,0.51122,0.143
"1673609",0.685,1.7,0.51122,0.143
"1673610",0.947,2.02,0.15463,0.297
"1673611",0.9,1.99,0.27356,0.231
"1673612",0.475,1.2,0.44342,0.165
"1673613",0.524,1.62,0.74256,0.077
"1673614",0.436,1.17,0.51122,0.143
"1673615",0.992,2.37,0.38107,0.187
"1673616",1.053,2.16,0.18889,0.275
"1673617",1.004,1.97,0.27356,0.231
"1673618",1.022,1.97,0.22844,0.253
"1673619",1.168,2.13,0.18889,0.275
"1673620",1.144,2.14,0.22844,0.253
"1673621",0.638,1.36,0.38107,0.187
"1673622",0.917,1.87,0.32442,0.209
"1673623",0.862,1.8,0.38107,0.187
"1673624",0.669,1.39,0.44342,0.165
"1673625",0.5,1.08,0.54644,0.132
"1673626",0.425,0.93,0.44342,0.165
"1673627",0.458,0.99,0.44342,0.165
"1673628",0.58,1.23,0.66142,0.099
"1673629",0.587,1.41,0.74256,0.077
"1673630",0.207,0.56,0.91281,0.033
"1673631",0.025,0.07,0.82667,0.055
"1673632",0.302,0.84,0.66142,0.099
"1673633",-0.022,-0.07,1,-0.011
"1673634",0.208,0.81,0.6217,0.11
"1673635",0.04,0.13,1,0.011
"1673636",0.292,0.9,0.91281,0.033
"1673637",0.446,1.57,0.66142,0.099
"1673638",0.488,1.75,0.44342,0.165
"1673639",0.197,0.55,0.78398,0.066
"1673640",0.4,1.26,0.91281,0.033
"1673641",0.525,1.91,0.44342,0.165
"1673642",0.523,1.61,0.82667,0.055
"1673643",0.532,1.97,0.51122,0.143
"1673644",0.558,3.44,0.44342,0.165
"1673645",0.539,4.22,0.51122,0.143
"1673646",0.169,1.76,0.91281,0.033
"1673647",0.376,3.3,0.70113,0.088
"1673648",0.405,3.08,0.58407,0.121
"1673649",0.277,2.48,0.91281,0.033
"1673650",0.142,2.03,0.82667,0.055
"1673651",0.262,3.27,0.82667,0.055
"1673652",0.14,2.14,0.66142,0.099
"1673653",0.078,1.31,0.91281,0.033
"1673654",-0.14,-1.46,1,-0.011
"1673655",-0.177,-1.69,1,-0.011
"1673656",-0.228,-1.83,1,-0.011
"1673657",-0.04,-0.32,0.91281,-0.033
"1673658",-0.061,-0.4,1,-0.011
"1673659",0.047,0.33,1,0.011
"1673660",-0.096,-0.86,1,-0.011
"1673661",-0.134,-1.27,0.82667,-0.055
"1673662",-0.137,-1.56,0.82667,-0.055
"1673663",-0.14,-1.77,1,-0.011
"1673664",-0.13,-1.78,0.91281,-0.033
"1673665",-0.094,-1.39,0.91281,-0.033
"1673666",-0.001,-0.02,1,-0.011
"1673667",0.158,2.6,1,0.011
"1673668",0.072,1.82,0.82667,0.055
"1673669",0.083,2.16,0.82667,0.055
"1673670",-0.014,-0.49,0.86935,-0.044
"1673671",-0.027,-1.91,0.78398,-0.066
"1673672",-0.003,-0.1,1,-0.011
"1673673",0.04,0.89,0.82667,0.055
"1673674",0.051,0.85,0.66142,0.099
"1673675",0.082,1.8,0.70113,0.088
"1673676",-0.004,-0.13,1,-0.011
"1673677",-0.038,-1.58,0.74256,-0.077
"1673678",0.003,0.37,0.86935,0.044
"1673679",0,0,0.9557,0.022
"1673680",0.002,0.26,0.70028,0.088
"1673681",0.002,0.28,0.66046,0.099
"1673682",0,0,1,0.011
"1673683",0,0,0.91028,-0.033
"1673684",0,0,0.66699,0.088
"1673685",0,0,1,-0.011
"1675910",0.067,2.67,0.70113,0.088
"1675911",0.086,3.27,0.66142,0.099
"1675912",0.218,3.86,0.44342,0.165
"1675913",0.184,2.6,0.44342,0.165
"1675914",0.392,4.53,0.44342,0.165
"1675915",0.436,4.29,0.27356,0.231
"1675916",0.381,3.47,0.32442,0.209
"1675917",0.698,5.46,0.12531,0.319
"1675919",0.7,5.64,0.15463,0.297
"1675920",0.504,2.34,0.27356,0.231
"1675921",0.64,1.78,0.38107,0.187
"1675922",0.297,0.69,0.66142,0.099
"1675923",0.147,0.33,0.66142,0.099
"1675924",-0.015,-0.03,1,-0.011
"1675925",0.161,0.33,0.91281,0.033
"1675926",-0.06,-0.13,0.82667,-0.055
"1675927",0.13,0.24,0.74256,0.077
"1675928",-0.081,-0.18,0.91281,-0.033
"1675929",0.422,1.34,0.38107,0.187
"1675930",0.094,0.23,0.58407,0.121
"1675931",0.445,1.02,0.54644,0.132
"1675932",0.347,0.89,0.51122,0.143
"1675933",0.55,1.59,0.32442,0.209
"1675934",0.641,1.96,0.22844,0.253
"1675935",0.402,1.12,0.35131,0.198
"1675936",0.583,1.73,0.32442,0.209
"1675937",0.719,2.41,0.22844,0.253
"1675938",0.627,1.96,0.22844,0.253
"1675939",0.54,1.63,0.38107,0.187
"1675940",0.549,1.54,0.38107,0.187
"1675941",0.309,0.73,0.44342,0.165
"1675942",0.491,0.99,0.38107,0.187
"1675943",0.571,1.06,0.44342,0.165
"1675944",0.915,1.48,0.32442,0.209
"1675945",0.49,0.77,0.38107,0.187
"1675946",0.43,0.66,0.51122,0.143
"1675947",0.602,1.09,0.44342,0.165
"1675948",0.524,1.17,0.51122,0.143
"1675949",0.409,0.85,0.58407,0.121
"1675950",0.709,1.27,0.38107,0.187
"1675951",0.922,1.55,0.27356,0.231
"1675952",0.569,1.29,0.44342,0.165
"1675953",0.838,2.81,0.32442,0.209
"1675954",0.988,4.15,0.10052,0.341
"1675955",0.72,1.97,0.51122,0.143
"1675956",0.972,4.09,0.10052,0.341
"1675957",0.891,3.78,0.12531,0.319
"1675958",0.684,1.74,0.51122,0.143
"1675959",0.31,0.61,0.66142,0.099
"1675960",0.683,1.13,0.51122,0.143
"1675961",0.614,0.92,0.74256,0.077
"1675962",0.639,0.85,0.32442,0.209
"1675963",0.642,0.83,0.18889,0.275
"1675964",0.51,0.65,0.22844,0.253
"1675965",0.575,0.71,0.35131,0.198
"1675966",0.147,0.18,0.82667,0.055
"1675967",0.248,0.32,0.58407,0.121
"1675968",0.265,0.35,0.51122,0.143
"1675969",0.567,0.8,0.54644,0.132
"1675970",0.214,0.29,0.66142,0.099
"1675971",0.231,0.28,0.66142,0.099
"1675972",0.063,0.08,0.91281,0.033
"1675973",0.24,0.32,0.82667,0.055
"1675974",0.18,0.24,0.82667,0.055
"1675975",0.233,0.34,0.66142,0.099
"1675976",0.3,0.44,0.74256,0.077
"1675977",0.219,0.3,0.82667,0.055
"1675978",0.513,0.76,0.51122,0.143
"1675979",0.596,0.92,0.44342,0.165
"1675980",0.523,0.85,0.38107,0.187
"1675981",0.471,0.8,0.66142,0.099
"1675982",0.464,0.82,0.54644,0.132
"1675983",0.43,0.76,0.51122,0.143
"1675984",0.643,1.12,0.58407,0.121
"1675985",0.633,1.06,0.58407,0.121
"1675986",0.727,1.19,0.58407,0.121
"1675987",0.685,1.22,0.51122,0.143
"1675988",0.73,1.3,0.38107,0.187
"1675989",0.681,1.2,0.51122,0.143
"1675990",0.937,1.61,0.44342,0.165
"1675991",0.937,1.63,0.44342,0.165
"1675992",0.786,1.45,0.32442,0.209
"1675993",0.856,1.63,0.32442,0.209
"1675994",0.877,1.64,0.32442,0.209
"1675995",0.874,1.64,0.27356,0.231
"1675996",0.916,1.82,0.32442,0.209
"1675997",0.969,1.82,0.38107,0.187
"1675998",1.324,2.32,0.51122,0.143
"1675999",1.129,2.04,0.51122,0.143
"1676000",1.107,2.27,0.27356,0.231
"1676001",0.937,2.08,0.32442,0.209
"1676002",1.103,2.32,0.18889,0.275
"1676003",1.158,2.41,0.18889,0.275
"1676004",1.136,2.49,0.32442,0.209
"1676005",0.931,2.18,0.44342,0.165
"1676006",0.679,1.64,0.51122,0.143
"1676007",1.11,2.53,0.44342,0.165
"1676008",1.031,2.35,0.27356,0.231
"1676009",1.072,2.42,0.27356,0.231
"1676010",0.939,2.09,0.32442,0.209
"1676011",0.99,2.13,0.18889,0.275
"1676012",0.881,2.01,0.38107,0.187
"1676013",0.821,1.87,0.38107,0.187
"1676014",0.591,1.39,0.32442,0.209
"1676015",0.474,1.33,0.51122,0.143
"1676016",0.272,0.85,0.66142,0.099
"1676017",0.44,1.11,0.58407,0.121
"1676018",1.288,2.53,0.18889,0.275
"1676019",0.935,1.61,0.32442,0.209
"1676020",0.872,1.48,0.38107,0.187
"1676021",1.103,1.84,0.44342,0.165
"1676022",1.087,1.87,0.27356,0.231
"1676023",1.029,1.89,0.27356,0.231
"1676024",1.11,2.05,0.27356,0.231
"1676025",0.942,1.76,0.32442,0.209
"1676026",0.848,1.61,0.32442,0.209
"1676027",0.845,1.59,0.38107,0.187
"1676028",1.031,1.91,0.27356,0.231
"1676029",0.97,1.81,0.27356,0.231
"1676030",0.803,1.49,0.44342,0.165
"1676031",0.695,1.34,0.27356,0.231
"1676032",0.463,0.98,0.58407,0.121
"1676033",0.347,0.85,0.82667,0.055
"1676034",0.072,0.17,0.91281,0.033
"1676035",0.245,0.67,0.78398,0.066
"1676036",0.243,0.75,0.82667,0.055
"1676037",0.045,0.12,1,0.011
"1676038",0.173,0.47,0.91281,0.033
"1676039",0.37,1.05,0.82667,0.055
"1676040",0.418,1.26,0.74256,0.077
"1676041",0.458,1.23,0.74256,0.077
"1676042",0.461,1.32,0.58407,0.121
"1676043",0.278,0.77,0.74256,0.077
"1676044",0.26,0.71,0.91281,0.033
"1676045",0.484,1.72,0.44342,0.165
"1676046",0.604,3.79,0.35131,0.198
"1676047",0.703,4.6,0.44342,0.165
"1676048",0.438,2.95,0.44342,0.165
"1676049",0.366,1.88,0.44342,0.165
"1676050",0.375,2.16,0.51122,0.143
"1676051",0.252,2.29,0.82667,0.055
"1676052",0.188,1.7,1,0.011
