"nie_malla_modi_id","sen_slope_tempm10","sen_slope_per_tempm10","p_value_tempm10","tau_tempm10"
1666469,0.072,0.44,0.32442,0.209
1666470,0.069,0.41,0.32442,0.209
1666471,0.064,0.37,0.32442,0.209
1666472,0.063,0.36,0.32442,0.209
1666473,0.066,0.37,0.32442,0.209
1666475,0.063,0.35,0.27356,0.231
1668702,0.05,0.31,0.66142,0.099
1668703,0.051,0.33,0.51122,0.143
1668704,0.05,0.33,0.51122,0.143
1668705,0.049,0.33,0.38107,0.187
1668706,0.06,0.42,0.44342,0.165
1668707,0.061,0.44,0.41085,0.176
1668708,0.062,0.45,0.41085,0.176
1668709,0.062,0.47,0.41085,0.176
1668710,0.066,0.51,0.32442,0.209
1668713,0.071,0.62,0.27356,0.231
1668714,0.067,0.62,0.22844,0.253
1668715,0.08,0.8,0.27356,0.231
1668716,0.077,0.81,0.22844,0.253
1668717,0.079,0.86,0.22844,0.253
1668718,0.072,0.74,0.27356,0.231
1668719,0.072,0.73,0.22844,0.253
1668720,0.077,0.91,0.22844,0.253
1668721,0.078,0.99,0.22844,0.253
1668722,0.075,0.84,0.22844,0.253
1668723,0.075,0.83,0.27356,0.231
1668724,0.077,0.78,0.27356,0.231
1668725,0.073,0.71,0.27356,0.231
1668726,0.077,0.8,0.27356,0.231
1668727,0.08,0.88,0.27356,0.231
1668728,0.082,0.95,0.27356,0.231
1668729,0.085,0.98,0.27356,0.231
1668730,0.087,1.04,0.27356,0.231
1668731,0.091,1.13,0.27356,0.231
1668732,0.093,1.19,0.27356,0.231
1668733,0.095,1.27,0.27356,0.231
1668734,0.102,1.44,0.27356,0.231
1668735,0.101,1.46,0.27356,0.231
1668736,0.102,1.5,0.32442,0.209
1668737,0.098,1.41,0.32442,0.209
1668738,0.099,1.36,0.35131,0.198
1668739,0.1,1.24,0.32442,0.209
1668741,0.074,0.79,0.38107,0.187
1668742,0.068,0.68,0.44342,0.165
1668743,0.08,0.91,0.32442,0.209
1668744,0.096,1.1,0.41085,0.176
1668745,0.098,1.1,0.41085,0.176
1668746,0.096,0.99,0.44342,0.165
1668747,0.082,0.78,0.44342,0.165
1668748,0.069,0.57,0.44342,0.165
1668749,0.074,0.62,0.51122,0.143
1668750,0.095,0.88,0.44342,0.165
1668751,0.096,0.99,0.38107,0.187
1668752,0.1,1.15,0.38107,0.187
1668753,0.104,1.34,0.38107,0.187
1668754,0.107,1.43,0.38107,0.187
1668755,0.104,1.45,0.38107,0.187
1668756,0.105,1.51,0.32442,0.209
1668757,0.103,1.45,0.32442,0.209
1668758,0.11,1.52,0.27356,0.231
1668759,0.108,1.47,0.22844,0.253
1668760,0.126,2.13,0.32442,0.209
1668761,0.12,2.57,0.27356,0.231
1668762,0.116,2.62,0.27356,0.231
1668763,0.122,2.37,0.32442,0.209
1668764,0.118,2.38,0.32442,0.209
1668765,0.116,2.66,0.32442,0.209
1668766,0.118,2.51,0.38107,0.187
1668767,0.116,2.28,0.38107,0.187
1668768,0.114,2.19,0.41085,0.176
1668769,0.11,1.92,0.44342,0.165
1668770,0.09,1.41,0.44342,0.165
1668771,0.082,1.16,0.44342,0.165
1668772,0.08,1.05,0.44342,0.165
1668773,0.079,0.96,0.44342,0.165
1668774,0.077,0.85,0.51122,0.143
1668775,0.076,0.79,0.54644,0.132
1668776,0.068,0.75,0.58407,0.121
1668777,0.065,0.69,0.58407,0.121
1668778,0.067,0.71,0.58407,0.121
1668779,0.068,0.75,0.58407,0.121
1668780,0.068,0.8,0.58407,0.121
1668781,0.068,0.81,0.58407,0.121
1668782,0.066,0.71,0.51122,0.143
1668783,0.074,0.78,0.6217,0.11
1668784,0.077,0.84,0.58407,0.121
1668785,0.081,0.91,0.58407,0.121
1668786,0.1,1.06,0.51122,0.143
1668787,0.087,0.9,0.51122,0.143
1668788,0.1,1.03,0.51122,0.143
1668789,0.107,1.04,0.58407,0.121
1668790,0.11,1.15,0.51122,0.143
1668791,0.113,1.29,0.51122,0.143
1668792,0.113,1.25,0.51122,0.143
1668793,0.116,1.24,0.51122,0.143
1668794,0.117,1.19,0.51122,0.143
1668795,0.104,1,0.51122,0.143
1668796,0.103,0.96,0.54644,0.132
1668797,0.129,1.24,0.476,0.154
1668798,0.129,1.22,0.44342,0.165
1668799,0.129,1.25,0.44342,0.165
1668800,0.129,1.22,0.476,0.154
1668801,0.127,1.12,0.51122,0.143
1668802,0.127,1.16,0.44342,0.165
1668803,0.128,1.21,0.44342,0.165
1668804,0.106,1.07,0.51122,0.143
1668805,0.109,1.22,0.44342,0.165
1668806,0.111,1.25,0.44342,0.165
1668807,0.113,1.22,0.44342,0.165
1668808,0.12,1.26,0.32442,0.209
1668809,0.123,1.3,0.32442,0.209
1668810,0.138,1.5,0.35131,0.198
1668811,0.141,1.63,0.32442,0.209
1668812,0.139,1.58,0.32442,0.209
1668813,0.139,1.5,0.32442,0.209
1668814,0.137,1.52,0.32442,0.209
1668815,0.139,1.62,0.29754,0.22
1668816,0.14,1.52,0.27356,0.231
1668817,0.137,1.44,0.27356,0.231
1668818,0.135,1.39,0.27356,0.231
1668819,0.134,1.38,0.29754,0.22
1668820,0.132,1.34,0.32442,0.209
1668821,0.132,1.36,0.32442,0.209
1668822,0.134,1.37,0.27356,0.231
1668823,0.136,1.37,0.27356,0.231
1668824,0.138,1.44,0.24958,0.242
1668825,0.139,1.44,0.27356,0.231
1668826,0.128,1.21,0.32442,0.209
1668827,0.129,1.17,0.32442,0.209
1668828,0.13,1.18,0.32442,0.209
1668829,0.128,1.11,0.32442,0.209
1668830,0.127,1.06,0.32442,0.209
1668831,0.133,1.13,0.32442,0.209
1668832,0.132,1.16,0.27356,0.231
1668833,0.128,1.08,0.27356,0.231
1668834,0.126,1.1,0.27356,0.231
1668835,0.127,1.12,0.27356,0.231
1668836,0.132,1.19,0.27356,0.231
1668837,0.129,1.11,0.27356,0.231
1668838,0.124,1.03,0.27356,0.231
1668839,0.126,1.04,0.35131,0.198
1668840,0.125,1.01,0.35131,0.198
1668841,0.121,0.95,0.38107,0.187
1668842,0.117,0.88,0.38107,0.187
1668843,0.11,0.81,0.38107,0.187
1668844,0.107,0.75,0.38107,0.187
1668845,0.101,0.68,0.41085,0.176
1668846,0.106,0.73,0.44342,0.165
1668847,0.105,0.71,0.44342,0.165
1668848,0.097,0.62,0.38107,0.187
1668849,0.1,0.65,0.38107,0.187
1668850,0.098,0.64,0.38107,0.187
1668851,0.099,0.67,0.41085,0.176
1668852,0.096,0.65,0.44342,0.165
1668853,0.098,0.67,0.44342,0.165
1668854,0.097,0.65,0.41085,0.176
1668855,0.094,0.64,0.38107,0.187
1668856,0.096,0.65,0.38107,0.187
1668857,0.093,0.63,0.38107,0.187
1668858,0.093,0.64,0.38107,0.187
1668859,0.092,0.63,0.38107,0.187
1668860,0.088,0.59,0.38107,0.187
1668861,0.09,0.62,0.38107,0.187
1668862,0.092,0.65,0.32442,0.209
1668863,0.083,0.56,0.32442,0.209
1668864,0.079,0.52,0.32442,0.209
1668865,0.076,0.48,0.32442,0.209
1668866,0.075,0.46,0.29754,0.22
1668867,0.076,0.47,0.32442,0.209
1668868,0.083,0.54,0.32442,0.209
1668869,0.083,0.56,0.32442,0.209
1668870,0.08,0.52,0.32442,0.209
1668871,0.072,0.45,0.29754,0.22
1668872,0.072,0.44,0.32442,0.209
1668873,0.072,0.44,0.32442,0.209
1668874,0.07,0.42,0.32442,0.209
1668875,0.066,0.39,0.32442,0.209
1668876,0.063,0.36,0.32442,0.209
1668877,0.063,0.35,0.29754,0.22
1668879,0.066,0.36,0.27356,0.231
1671104,0.03,0.19,0.66142,0.099
1671105,0.027,0.17,0.66142,0.099
1671106,0.029,0.18,0.70113,0.088
1671107,0.05,0.34,0.41085,0.176
1671108,0.061,0.43,0.41085,0.176
1671109,0.062,0.45,0.41085,0.176
1671110,0.062,0.46,0.37964,0.187
1671111,0.061,0.47,0.38107,0.187
1671112,0.067,0.52,0.32442,0.209
1671113,0.07,0.56,0.32442,0.209
1671115,0.072,0.61,0.27356,0.231
1671116,0.074,0.71,0.27356,0.231
1671117,0.083,0.9,0.27356,0.231
1671118,0.095,1.09,0.24958,0.242
1671119,0.093,1.08,0.22844,0.253
1671120,0.081,0.93,0.27356,0.231
1671121,0.077,0.88,0.22844,0.253
1671122,0.083,0.98,0.22844,0.253
1671123,0.08,1,0.2073,0.264
1671124,0.08,0.88,0.27356,0.231
1671125,0.08,0.81,0.27356,0.231
1671126,0.076,0.79,0.27356,0.231
1671127,0.075,0.75,0.27356,0.231
1671128,0.083,0.82,0.27356,0.231
1671129,0.08,0.82,0.27356,0.231
1671130,0.087,0.92,0.27356,0.231
1671131,0.085,0.92,0.27356,0.231
1671132,0.087,0.99,0.27356,0.231
1671133,0.093,1.07,0.27356,0.231
1671134,0.093,1.14,0.27356,0.231
1671135,0.098,1.25,0.32442,0.209
1671136,0.098,1.28,0.32442,0.209
1671137,0.096,1.26,0.32442,0.209
1671138,0.098,1.33,0.32442,0.209
1671139,0.111,1.67,0.32442,0.209
1671140,0.11,1.65,0.32442,0.209
1671141,0.104,1.38,0.32442,0.209
1671142,0.097,1.25,0.32442,0.209
1671143,0.086,1.01,0.32442,0.209
1671144,0.068,0.71,0.44342,0.165
1671145,0.084,0.96,0.38107,0.187
1671146,0.093,1.1,0.38107,0.187
1671147,0.1,1.22,0.41085,0.176
1671148,0.09,0.96,0.51122,0.143
1671149,0.08,0.78,0.44342,0.165
1671150,0.068,0.6,0.44342,0.165
1671151,0.072,0.61,0.51122,0.143
1671152,0.08,0.69,0.54644,0.132
1671153,0.097,0.95,0.44342,0.165
1671154,0.1,1.1,0.38107,0.187
1671155,0.104,1.27,0.38107,0.187
1671156,0.108,1.47,0.38107,0.187
1671157,0.109,1.67,0.35131,0.198
1671158,0.11,1.85,0.22844,0.253
1671159,0.107,1.77,0.22844,0.253
1671160,0.107,1.86,0.22844,0.253
1671161,0.092,1.57,0.27356,0.231
1671162,0.093,1.73,0.32442,0.209
1671163,0.114,2.57,0.35131,0.198
1671164,0.116,2.31,0.38107,0.187
1671165,0.118,2.18,0.38107,0.187
1671166,0.116,2.11,0.38107,0.187
1671167,0.105,2.32,0.38107,0.187
1671168,0.09,1.95,0.44342,0.165
1671169,0.093,1.79,0.44342,0.165
1671170,0.09,1.65,0.44342,0.165
1671171,0.083,1.5,0.44342,0.165
1671172,0.081,1.33,0.476,0.154
1671173,0.079,1.19,0.51122,0.143
1671174,0.08,1.11,0.54644,0.132
1671175,0.075,0.96,0.58407,0.121
1671176,0.074,0.86,0.58407,0.121
1671177,0.073,0.82,0.58407,0.121
1671178,0.065,0.76,0.58407,0.121
1671179,0.065,0.73,0.58407,0.121
1671180,0.055,0.67,0.6217,0.11
1671181,0.054,0.64,0.66142,0.099
1671182,0.055,0.69,0.70113,0.088
1671183,0.055,0.68,0.70113,0.088
1671184,0.06,0.7,0.58407,0.121
1671185,0.074,0.85,0.58407,0.121
1671186,0.08,0.94,0.58407,0.121
1671187,0.084,1.03,0.58407,0.121
1671188,0.084,0.94,0.58407,0.121
1671189,0.089,0.99,0.58407,0.121
1671190,0.093,1.02,0.58407,0.121
1671191,0.1,1.05,0.51122,0.143
1671192,0.11,1.15,0.51122,0.143
1671193,0.114,1.35,0.51122,0.143
1671194,0.114,1.35,0.51122,0.143
1671195,0.116,1.29,0.51122,0.143
1671196,0.117,1.26,0.51122,0.143
1671197,0.102,1.03,0.51122,0.143
1671198,0.102,1.02,0.51122,0.143
1671199,0.103,1.02,0.51122,0.143
1671200,0.132,1.35,0.44342,0.165
1671201,0.132,1.37,0.44342,0.165
1671202,0.131,1.27,0.44342,0.165
1671203,0.1,0.93,0.51122,0.143
1671204,0.103,1.02,0.51122,0.143
1671205,0.101,0.97,0.51122,0.143
1671206,0.103,1.01,0.476,0.154
1671207,0.11,1.22,0.38107,0.187
1671208,0.113,1.29,0.44342,0.165
1671209,0.13,1.48,0.32442,0.209
1671210,0.127,1.4,0.32442,0.209
1671211,0.126,1.3,0.32442,0.209
1671212,0.139,1.52,0.32442,0.209
1671213,0.141,1.66,0.32442,0.209
1671214,0.141,1.72,0.32442,0.209
1671215,0.141,1.63,0.32442,0.209
1671216,0.142,1.64,0.32442,0.209
1671217,0.141,1.73,0.27356,0.231
1671218,0.14,1.64,0.27356,0.231
1671219,0.139,1.58,0.27356,0.231
1671220,0.135,1.49,0.27356,0.231
1671221,0.135,1.47,0.27356,0.231
1671222,0.136,1.48,0.27356,0.231
1671223,0.137,1.5,0.22844,0.253
1671224,0.134,1.44,0.27356,0.231
1671225,0.133,1.42,0.32442,0.209
1671226,0.138,1.56,0.22844,0.253
1671227,0.137,1.44,0.24958,0.242
1671228,0.135,1.29,0.27356,0.231
1671229,0.136,1.28,0.29754,0.22
1671230,0.143,1.37,0.22844,0.253
1671231,0.129,1.19,0.32442,0.209
1671232,0.128,1.12,0.32442,0.209
1671233,0.134,1.19,0.29754,0.22
1671234,0.133,1.23,0.27356,0.231
1671235,0.129,1.11,0.27356,0.231
1671236,0.128,1.14,0.27356,0.231
1671237,0.131,1.23,0.27356,0.231
1671238,0.131,1.21,0.27356,0.231
1671239,0.127,1.07,0.27356,0.231
1671240,0.131,1.18,0.27356,0.231
1671241,0.129,1.09,0.32442,0.209
1671242,0.126,1.02,0.38107,0.187
1671243,0.121,0.93,0.38107,0.187
1671244,0.114,0.84,0.35131,0.198
1671245,0.108,0.74,0.38107,0.187
1671246,0.109,0.75,0.35131,0.198
1671247,0.11,0.8,0.38107,0.187
1671248,0.109,0.75,0.38107,0.187
1671249,0.102,0.67,0.44342,0.165
1671250,0.101,0.66,0.44342,0.165
1671251,0.101,0.67,0.44342,0.165
1671252,0.103,0.7,0.44342,0.165
1671253,0.102,0.71,0.44342,0.165
1671254,0.101,0.72,0.44342,0.165
1671255,0.102,0.72,0.44342,0.165
1671256,0.102,0.73,0.41085,0.176
1671257,0.099,0.7,0.38107,0.187
1671258,0.098,0.69,0.38107,0.187
1671259,0.097,0.67,0.38107,0.187
1671260,0.096,0.66,0.38107,0.187
1671261,0.092,0.63,0.38107,0.187
1671262,0.089,0.6,0.35131,0.198
1671263,0.093,0.65,0.32442,0.209
1671264,0.089,0.61,0.32442,0.209
1671265,0.086,0.59,0.32442,0.209
1671266,0.083,0.56,0.32442,0.209
1671267,0.083,0.55,0.32442,0.209
1671268,0.077,0.49,0.32442,0.209
1671269,0.075,0.47,0.29754,0.22
1671270,0.08,0.52,0.32442,0.209
1671271,0.083,0.56,0.32442,0.209
1671272,0.083,0.56,0.32442,0.209
1671273,0.077,0.5,0.32442,0.209
1671274,0.074,0.46,0.32442,0.209
1671275,0.072,0.43,0.29754,0.22
1671276,0.069,0.4,0.29754,0.22
1671277,0.065,0.38,0.32442,0.209
1671278,0.066,0.38,0.27356,0.231
1671279,0.064,0.37,0.27356,0.231
1671280,0.063,0.36,0.27356,0.231
1671281,0.062,0.36,0.27356,0.231
1671282,0.064,0.35,0.27356,0.231
1673508,0.032,0.21,0.78398,0.066
1673509,0.043,0.3,0.66142,0.099
1673510,0.055,0.39,0.58407,0.121
1673511,0.066,0.49,0.51122,0.143
1673512,0.065,0.49,0.51122,0.143
1673513,0.065,0.51,0.51122,0.143
1673514,0.068,0.54,0.41085,0.176
1673515,0.07,0.57,0.32442,0.209
1673517,0.072,0.63,0.27356,0.231
1673518,0.073,0.69,0.27356,0.231
1673519,0.08,0.84,0.27356,0.231
1673520,0.099,1.16,0.27356,0.231
1673521,0.1,1.2,0.22844,0.253
1673522,0.103,1.23,0.24958,0.242
1673523,0.086,1.04,0.24958,0.242
1673524,0.08,0.93,0.22844,0.253
1673525,0.082,1,0.22844,0.253
1673526,0.077,0.85,0.27356,0.231
1673527,0.075,0.77,0.27356,0.231
1673528,0.08,0.81,0.27356,0.231
1673529,0.083,0.93,0.27356,0.231
1673530,0.08,0.82,0.27356,0.231
1673531,0.087,0.85,0.27356,0.231
1673532,0.085,0.83,0.32442,0.209
1673533,0.087,0.88,0.32442,0.209
1673534,0.089,0.93,0.32442,0.209
1673535,0.091,1.01,0.32442,0.209
1673536,0.093,1.08,0.32442,0.209
1673537,0.093,1.07,0.32442,0.209
1673538,0.093,1.09,0.32442,0.209
1673539,0.1,1.21,0.32442,0.209
1673540,0.11,1.44,0.32442,0.209
1673541,0.113,1.61,0.32442,0.209
1673542,0.114,1.69,0.32442,0.209
1673543,0.1,1.47,0.32442,0.209
1673544,0.106,1.47,0.32442,0.209
1673545,0.088,1.11,0.38107,0.187
1673546,0.074,0.78,0.41085,0.176
1673547,0.09,1.02,0.38107,0.187
1673548,0.097,1.18,0.38107,0.187
1673549,0.093,1.16,0.38107,0.187
1673550,0.092,1,0.38107,0.187
1673551,0.078,0.77,0.44342,0.165
1673552,0.062,0.54,0.51122,0.143
1673553,0.086,0.81,0.44205,0.165
1673554,0.084,0.75,0.47467,0.154
1673555,0.094,0.87,0.44342,0.165
1673556,0.093,0.93,0.38107,0.187
1673557,0.104,1.18,0.38107,0.187
1673558,0.108,1.44,0.38107,0.187
1673559,0.111,1.76,0.32442,0.209
1673560,0.117,2.16,0.24958,0.242
1673561,0.114,2.3,0.27212,0.231
1673562,0.114,2.65,0.29754,0.22
1673563,0.1,2.17,0.32442,0.209
1673564,0.093,1.88,0.32442,0.209
1673565,0.08,2.01,0.476,0.154
1673566,0.081,1.73,0.51122,0.143
1673567,0.081,1.56,0.54644,0.132
1673568,0.09,1.6,0.44342,0.165
1673569,0.097,2.21,0.44342,0.165
1673570,0.087,2.1,0.51122,0.143
1673571,0.083,1.75,0.51122,0.143
1673572,0.08,1.42,0.51122,0.143
1673573,0.079,1.32,0.51122,0.143
1673574,0.072,1.24,0.44342,0.165
1673575,0.071,1.22,0.51122,0.143
1673576,0.068,1.02,0.54644,0.132
1673577,0.062,0.84,0.58407,0.121
1673578,0.062,0.81,0.58407,0.121
1673579,0.061,0.75,0.51122,0.143
1673580,0.051,0.63,0.66142,0.099
1673581,0.05,0.61,0.66142,0.099
1673582,0.052,0.67,0.66142,0.099
1673583,0.052,0.69,0.66142,0.099
1673584,0.052,0.71,0.66142,0.099
1673585,0.051,0.66,0.66142,0.099
1673586,0.053,0.65,0.66142,0.099
1673587,0.079,0.99,0.58407,0.121
1673588,0.08,1.03,0.58407,0.121
1673589,0.086,1.1,0.58407,0.121
1673590,0.083,1.01,0.58407,0.121
1673591,0.089,1.06,0.66142,0.099
1673592,0.093,1.1,0.58407,0.121
1673593,0.1,1.15,0.58407,0.121
1673594,0.105,1.15,0.54644,0.132
1673595,0.115,1.38,0.58407,0.121
1673596,0.119,1.5,0.54644,0.132
1673597,0.116,1.41,0.51122,0.143
1673598,0.121,1.47,0.51122,0.143
1673599,0.102,1.16,0.54644,0.132
1673600,0.099,1.08,0.54644,0.132
1673601,0.097,1.03,0.51122,0.143
1673602,0.101,1.07,0.51122,0.143
1673603,0.1,1.1,0.38107,0.187
1673604,0.097,0.99,0.44342,0.165
1673605,0.098,1,0.44342,0.165
1673606,0.101,1.06,0.44342,0.165
1673607,0.102,1.1,0.38107,0.187
1673608,0.099,1.05,0.38107,0.187
1673609,0.117,1.31,0.38107,0.187
1673610,0.127,1.55,0.32442,0.209
1673611,0.128,1.54,0.32442,0.209
1673612,0.126,1.4,0.32442,0.209
1673613,0.126,1.28,0.35131,0.198
1673614,0.114,1.22,0.32442,0.209
1673615,0.139,1.56,0.32442,0.209
1673616,0.142,1.75,0.32442,0.209
1673617,0.143,1.79,0.27356,0.231
1673618,0.144,1.81,0.29754,0.22
1673619,0.143,1.87,0.24958,0.242
1673620,0.141,1.8,0.27356,0.231
1673621,0.138,1.62,0.27356,0.231
1673622,0.14,1.68,0.27356,0.231
1673623,0.139,1.64,0.22844,0.253
1673624,0.143,1.69,0.22844,0.253
1673625,0.138,1.59,0.22844,0.253
1673626,0.138,1.58,0.22844,0.253
1673627,0.138,1.59,0.22844,0.253
1673628,0.139,1.62,0.22844,0.253
1673629,0.137,1.49,0.22844,0.253
1673630,0.139,1.42,0.27356,0.231
1673631,0.137,1.36,0.24958,0.242
1673632,0.146,1.46,0.22844,0.253
1673633,0.147,1.39,0.27356,0.231
1673634,0.148,1.32,0.27356,0.231
1673635,0.157,1.46,0.27356,0.231
1673636,0.134,1.27,0.27356,0.231
1673637,0.131,1.18,0.27356,0.231
1673638,0.131,1.18,0.27356,0.231
1673639,0.137,1.31,0.27356,0.231
1673640,0.132,1.22,0.27356,0.231
1673641,0.132,1.17,0.27356,0.231
1673642,0.134,1.24,0.27356,0.231
1673643,0.131,1.15,0.27356,0.231
1673644,0.12,0.94,0.38107,0.187
1673645,0.118,0.88,0.38107,0.187
1673646,0.114,0.81,0.35131,0.198
1673647,0.115,0.84,0.38107,0.187
1673648,0.117,0.87,0.38107,0.187
1673649,0.114,0.83,0.38107,0.187
1673650,0.108,0.74,0.38107,0.187
1673651,0.111,0.77,0.38107,0.187
1673652,0.112,0.76,0.38107,0.187
1673653,0.107,0.72,0.41085,0.176
1673654,0.109,0.78,0.35131,0.198
1673655,0.107,0.77,0.44342,0.165
1673656,0.109,0.81,0.44342,0.165
1673657,0.107,0.79,0.44342,0.165
1673658,0.107,0.82,0.44342,0.165
1673659,0.108,0.82,0.38107,0.187
1673660,0.101,0.74,0.38107,0.187
1673661,0.1,0.72,0.38107,0.187
1673662,0.1,0.7,0.38107,0.187
1673663,0.092,0.64,0.38107,0.187
1673664,0.09,0.62,0.35131,0.198
1673665,0.091,0.62,0.32442,0.209
1673666,0.087,0.58,0.32442,0.209
1673667,0.083,0.56,0.32442,0.209
1673668,0.08,0.52,0.32442,0.209
1673669,0.08,0.52,0.32442,0.209
1673670,0.078,0.49,0.32442,0.209
1673671,0.075,0.46,0.32442,0.209
1673672,0.084,0.54,0.32442,0.209
1673673,0.08,0.52,0.32442,0.209
1673674,0.083,0.56,0.32442,0.209
1673675,0.08,0.52,0.35131,0.198
1673676,0.08,0.51,0.29754,0.22
1673677,0.074,0.46,0.32442,0.209
1673678,0.07,0.42,0.29754,0.22
1673679,0.064,0.37,0.29754,0.22
1673680,0.073,0.43,0.27356,0.231
1673681,0.073,0.44,0.27356,0.231
1673682,0.067,0.39,0.27356,0.231
1673683,0.061,0.36,0.27356,0.231
1673684,0.063,0.35,0.27356,0.231
1673685,0.064,0.36,0.27356,0.231
1675910,0.054,0.35,0.70113,0.088
1675911,0.056,0.37,0.74256,0.077
1675912,0.064,0.45,0.66142,0.099
1675913,0.065,0.48,0.54644,0.132
1675914,0.065,0.49,0.51122,0.143
1675915,0.067,0.52,0.41085,0.176
1675916,0.07,0.56,0.35131,0.198
1675917,0.071,0.58,0.27356,0.231
1675919,0.072,0.59,0.27356,0.231
1675920,0.077,0.71,0.27356,0.231
1675921,0.083,0.88,0.27356,0.231
1675922,0.095,1.07,0.27356,0.231
1675923,0.098,1.12,0.24958,0.242
1675924,0.088,1.08,0.22844,0.253
1675925,0.088,1.08,0.27356,0.231
1675926,0.087,1.04,0.27356,0.231
1675927,0.088,1.12,0.24958,0.242
1675928,0.083,0.96,0.27356,0.231
1675929,0.08,0.81,0.27356,0.231
1675930,0.083,0.91,0.27356,0.231
1675931,0.084,0.96,0.27356,0.231
1675932,0.087,0.95,0.27356,0.231
1675933,0.085,0.89,0.27356,0.231
1675934,0.087,0.89,0.32442,0.209
1675935,0.089,0.94,0.32442,0.209
1675936,0.09,0.94,0.32442,0.209
1675937,0.085,0.85,0.38107,0.187
1675938,0.083,0.84,0.38107,0.187
1675939,0.08,0.84,0.38107,0.187
1675940,0.082,0.87,0.32442,0.209
1675941,0.09,1.02,0.32442,0.209
1675942,0.09,1.09,0.32442,0.209
1675943,0.09,1.13,0.32442,0.209
1675944,0.102,1.41,0.32442,0.209
1675945,0.103,1.49,0.32442,0.209
1675946,0.103,1.52,0.32442,0.209
1675947,0.09,1.13,0.38107,0.187
1675948,0.08,0.91,0.44342,0.165
1675949,0.082,0.96,0.44342,0.165
1675950,0.092,1.17,0.38107,0.187
1675951,0.1,1.34,0.38107,0.187
1675952,0.088,0.99,0.38107,0.187
1675953,0.074,0.72,0.38107,0.187
1675954,0.064,0.59,0.44342,0.165
1675955,0.097,1.01,0.44342,0.165
1675956,0.084,0.77,0.58407,0.121
1675957,0.093,0.85,0.51122,0.143
1675958,0.097,1.03,0.38107,0.187
1675959,0.104,1.25,0.38107,0.187
1675960,0.108,1.47,0.38107,0.187
1675961,0.108,1.65,0.37964,0.187
1675962,0.12,2.22,0.27356,0.231
1675963,0.113,2.25,0.27356,0.231
1675964,0.112,2.37,0.32442,0.209
1675965,0.114,2.74,0.32442,0.209
1675966,0.08,1.79,0.44342,0.165
1675967,0.08,1.67,0.58407,0.121
1675968,0.069,1.35,0.58407,0.121
1675969,0.078,1.36,0.66142,0.099
1675970,0.068,1.32,0.70113,0.088
1675971,0.073,1.78,0.58407,0.121
1675972,0.073,1.75,0.58407,0.121
1675973,0.075,1.47,0.51122,0.143
1675974,0.072,1.34,0.51122,0.143
1675975,0.066,1.06,0.6217,0.11
1675976,0.067,1.1,0.66142,0.099
1675977,0.066,1.22,0.66142,0.099
1675978,0.061,1,0.66142,0.099
1675979,0.06,0.91,0.66142,0.099
1675980,0.058,0.84,0.66142,0.099
1675981,0.055,0.75,0.66142,0.099
1675982,0.052,0.72,0.66142,0.099
1675983,0.055,0.75,0.66142,0.099
1675984,0.05,0.69,0.66142,0.099
1675985,0.05,0.72,0.66142,0.099
1675986,0.051,0.75,0.66142,0.099
1675987,0.049,0.67,0.66142,0.099
1675988,0.051,0.69,0.66142,0.099
1675989,0.074,1.03,0.58407,0.121
1675990,0.08,1.14,0.58407,0.121
1675991,0.083,1.16,0.58407,0.121
1675992,0.089,1.18,0.58407,0.121
1675993,0.09,1.18,0.58407,0.121
1675994,0.094,1.25,0.58407,0.121
1675995,0.1,1.32,0.6217,0.11
1675996,0.101,1.3,0.58407,0.121
1675997,0.11,1.46,0.58407,0.121
1675998,0.114,1.63,0.58407,0.121
1675999,0.12,1.66,0.58407,0.121
1676000,0.099,1.23,0.54644,0.132
1676001,0.097,1.14,0.58407,0.121
1676002,0.097,1.18,0.54644,0.132
1676003,0.098,1.21,0.58407,0.121
1676004,0.103,1.24,0.44342,0.165
1676005,0.095,1.1,0.38107,0.187
1676006,0.097,1.09,0.41085,0.176
1676007,0.103,1.21,0.38107,0.187
1676008,0.117,1.38,0.38107,0.187
1676009,0.113,1.35,0.38107,0.187
1676010,0.107,1.27,0.38107,0.187
1676011,0.123,1.5,0.38107,0.187
1676012,0.128,1.5,0.32442,0.209
1676013,0.12,1.41,0.32442,0.209
1676014,0.118,1.36,0.32442,0.209
1676015,0.11,1.16,0.38107,0.187
1676016,0.112,1.13,0.38107,0.187
1676017,0.137,1.5,0.27356,0.231
1676018,0.141,1.75,0.27356,0.231
1676019,0.145,2,0.32442,0.209
1676020,0.146,2.04,0.27356,0.231
1676021,0.142,2.03,0.22844,0.253
1676022,0.142,1.95,0.18889,0.275
1676023,0.141,1.84,0.24958,0.242
1676024,0.142,1.85,0.2073,0.264
1676025,0.148,1.91,0.18889,0.275
1676026,0.146,1.83,0.22844,0.253
1676027,0.141,1.81,0.22844,0.253
1676028,0.141,1.83,0.18889,0.275
1676029,0.142,1.83,0.2073,0.264
1676030,0.141,1.79,0.2073,0.264
1676031,0.141,1.72,0.22844,0.253
1676032,0.144,1.66,0.22844,0.253
1676033,0.141,1.51,0.22844,0.253
1676034,0.15,1.62,0.22844,0.253
1676035,0.152,1.52,0.27356,0.231
1676036,0.154,1.47,0.27356,0.231
1676037,0.159,1.61,0.24958,0.242
1676038,0.161,1.59,0.22844,0.253
1676039,0.162,1.57,0.22844,0.253
1676040,0.136,1.27,0.27356,0.231
