"nie_malla_modi_id","sen_slope_pnwi","sen_slope_per_pnwi","p_value_pnwi","tau_pnwi"
1676064,1.237,3.67,0.44342,0.165
1676065,1.565,5.77,0.27356,0.231
1676066,0.733,4.1,0.32442,0.209
1676067,0.868,5.7,0.13878,0.308
1676068,0.36,3.54,0.22234,0.253
1676069,0.293,3.7,0.1831,0.275
1676070,0.17,2.3,0.1831,0.275
1676071,0.083,1.34,0.34494,0.198
1676072,0.078,1.46,0.3748,0.187
1676073,0.01,0.19,0.5791,0.121
1676074,0.066,1.16,0.3748,0.187
1676075,0.4,4.12,0.1831,0.275
1676076,0.608,4.78,0.20547,0.264
1676077,0.685,5.02,0.24768,0.242
1676078,0.417,4.2,0.22234,0.253
1676079,0.009,0.16,0.5791,0.121
1676080,0,0,0.86368,0.044
1676081,0,0,1,0
1676082,0,0,0.86368,0.044
1676083,0,0,0.73612,0.077
1676084,0,0,1,0
1676085,0,0,0.89763,0.033
1676086,0,0,0.72924,0.066
1676087,0,0,0.72924,0.066
1676088,0,0,1,0.011
1678314,0.365,4.13,0.41085,0.176
1678315,0.61,5.13,0.38107,0.187
1678316,1.885,7.33,0.18889,0.275
1678317,2.133,6.67,0.15463,0.297
1678318,3.544,7.21,0.12531,0.319
1678319,3.396,6.95,0.12531,0.319
1678322,3.898,4.71,0.10052,0.341
1678323,4.495,3.31,0.38107,0.187
1678324,6.486,3.93,0.32442,0.209
1678325,7.031,4.01,0.38107,0.187
1678326,6.438,3.22,0.44342,0.165
1678327,6.388,3.09,0.44342,0.165
1678328,5.989,3.13,0.38107,0.187
1678329,6.068,3.21,0.38107,0.187
1678330,5.729,3.35,0.38107,0.187
1678331,4.32,2.82,0.38107,0.187
1678332,6.194,3.65,0.51122,0.143
1678333,5.582,2.69,0.51122,0.143
1678334,8.76,4.66,0.38107,0.187
1678335,7.486,4.42,0.27356,0.231
1678336,5.887,3.57,0.38107,0.187
1678337,8.505,4.81,0.27356,0.231
1678338,6.542,4.09,0.44342,0.165
1678339,5.744,3.23,0.38107,0.187
1678340,6.06,3.51,0.44342,0.165
1678341,6.677,3.67,0.44342,0.165
1678342,5.791,3.25,0.44342,0.165
1678343,6.741,3.5,0.38107,0.187
1678344,8.028,4.08,0.32442,0.209
1678345,9.861,4.46,0.27356,0.231
1678346,11.604,4.78,0.22844,0.253
1678347,10.56,4.06,0.27356,0.231
1678348,11.572,3.89,0.58407,0.121
1678349,11.789,4.17,0.44342,0.165
1678350,11.542,4.76,0.22844,0.253
1678351,11.35,4.32,0.32442,0.209
1678352,11.987,4.19,0.38107,0.187
1678353,11.541,4.38,0.38107,0.187
1678354,8.803,4.27,0.18889,0.275
1678355,8.893,7.47,0.0798,0.363
1678356,8.25,5.41,0.12531,0.319
1678357,9.541,4.79,0.27356,0.231
1678358,7.963,5.49,0.0627,0.385
1678359,7.552,8.56,0.04874,0.407
1678360,8.553,7.51,0.0798,0.363
1678361,8.827,4.53,0.32442,0.209
1678362,9.502,4.14,0.18889,0.275
1678363,12.058,4.23,0.38107,0.187
1678364,11.847,3.88,0.38107,0.187
1678365,12.335,3.82,0.38107,0.187
1678366,14.25,4.16,0.27356,0.231
1678367,14.742,4.05,0.32442,0.209
1678368,12.752,3.77,0.38107,0.187
1678369,11.949,3.75,0.38107,0.187
1678370,12.873,4.35,0.38107,0.187
1678371,12.373,4.3,0.38107,0.187
1678372,11.437,3.53,0.38107,0.187
1678373,13.493,3.88,0.32442,0.209
1678374,12.627,3.7,0.38107,0.187
1678375,10.231,3.37,0.38107,0.187
1678376,10.151,3.61,0.38107,0.187
1678377,9.89,3.66,0.32442,0.209
1678378,9.482,3.53,0.32442,0.209
1678379,9.686,3.33,0.38107,0.187
1678380,10.018,3.5,0.38107,0.187
1678381,9.854,3.41,0.38107,0.187
1678382,10.603,3.74,0.44342,0.165
1678383,9.16,3.35,0.44342,0.165
1678384,8.575,3.3,0.44342,0.165
1678385,8.5,3.25,0.38107,0.187
1678386,7.957,3.01,0.38107,0.187
1678387,8.003,3.07,0.38107,0.187
1678388,9.093,3.54,0.38107,0.187
1678389,10.425,4.26,0.32442,0.209
1678390,10.543,4.43,0.32442,0.209
1678391,6.695,2.9,0.32442,0.209
1678392,6.638,2.76,0.27356,0.231
1678393,6.525,2.8,0.32442,0.209
1678394,6.537,2.92,0.32442,0.209
1678395,6.532,3.06,0.38107,0.187
1678396,6.452,3.1,0.38107,0.187
1678397,6.668,3.14,0.38107,0.187
1678398,6.907,3.15,0.38107,0.187
1678399,6.154,2.86,0.38107,0.187
1678400,9.047,3.94,0.27356,0.231
1678401,6.94,3.32,0.27356,0.231
1678402,7.93,4.36,0.22844,0.253
1678403,6.342,4.1,0.27356,0.231
1678404,6.583,4.19,0.32442,0.209
1678405,6.97,4.04,0.22844,0.253
1678406,7.847,4.12,0.22844,0.253
1678407,8.506,4.58,0.22844,0.253
1678408,8.51,4.64,0.22844,0.253
1678409,6.036,3.4,0.27356,0.231
1678410,8.696,4.7,0.18889,0.275
1678411,8.528,4.44,0.15463,0.297
1678412,8.726,4.59,0.15463,0.297
1678413,7.78,4.51,0.22844,0.253
1678414,5.546,4,0.22844,0.253
1678415,6,4.84,0.10052,0.341
1678416,5.923,4.72,0.10052,0.341
1678417,5.79,4.77,0.12531,0.319
1678418,4.717,4.39,0.22844,0.253
1678419,7.163,4.75,0.15463,0.297
1678420,9.236,5.17,0.15463,0.297
1678421,8.868,4.02,0.18889,0.275
1678422,12.07,4.91,0.18889,0.275
1678423,11.604,4.75,0.18889,0.275
1678424,11.58,4.81,0.15463,0.297
1678425,10.561,4.45,0.15463,0.297
1678426,10.518,4.53,0.15463,0.297
1678427,10.553,4.81,0.18889,0.275
1678428,10.042,5,0.18889,0.275
1678429,10.019,5.04,0.18889,0.275
1678430,10.25,5.08,0.18889,0.275
1678431,12.007,5.48,0.10052,0.341
1678432,11.886,5.44,0.12531,0.319
1678433,11.072,5.15,0.12531,0.319
1678434,11.268,5.18,0.15463,0.297
1678435,10.093,4.79,0.15463,0.297
1678436,10.161,4.81,0.15463,0.297
1678437,9.452,4.91,0.22844,0.253
1678438,8.393,4.65,0.22844,0.253
1678439,8.698,4.7,0.22844,0.253
1678440,9.38,4.87,0.22844,0.253
1678441,8.626,4.56,0.22844,0.253
1678442,7.909,4.5,0.18889,0.275
1678443,8.24,4.01,0.27356,0.231
1678444,8.278,4.55,0.18889,0.275
1678445,9.89,5.19,0.22844,0.253
1678446,7.759,4.95,0.18889,0.275
1678447,5.707,5.4,0.18889,0.275
1678448,4.664,5.64,0.15463,0.297
1678449,4.336,5.33,0.18889,0.275
1678450,3.721,5,0.22844,0.253
1678451,4.538,4.91,0.27356,0.231
1678452,2.97,5.03,0.15463,0.297
1678453,2.403,4.73,0.12531,0.319
1678454,3.241,5.27,0.15463,0.297
1678455,3.47,4.95,0.22844,0.253
1678456,2.53,4.92,0.15463,0.297
1678457,2.497,4.73,0.22844,0.253
1678458,2.28,4.48,0.18889,0.275
1678459,2.971,5.1,0.22844,0.253
1678460,2.908,4.3,0.32442,0.209
1678461,3.528,4.18,0.44342,0.165
1678462,3.123,3.85,0.32442,0.209
1678463,3.184,4.49,0.38107,0.187
1678464,2.258,4.1,0.38107,0.187
1678465,2.658,4.59,0.32442,0.209
1678466,1.285,3.01,0.32442,0.209
1678467,1.427,4.25,0.44342,0.165
1678468,1.322,4.79,0.27356,0.231
1678469,0.745,3.92,0.32442,0.209
1678470,0.419,3.92,0.22234,0.253
1678471,0.225,2.98,0.22234,0.253
1678472,0.168,2.31,0.1831,0.275
1678473,0.079,1.43,0.34494,0.198
1678474,0.089,1.56,0.3748,0.187
1678475,0.01,0.19,0.50564,0.143
1678476,0.236,2.71,0.26726,0.231
1678477,0.393,3.8,0.31806,0.209
1678478,0.467,4.12,0.1831,0.275
1678479,0.651,4.69,0.20547,0.264
1678480,0.558,4.38,0.24768,0.242
1678481,0.403,4.1,0.1831,0.275
1678482,0.075,1.21,0.3748,0.187
1678483,0.072,1.1,0.3748,0.187
1678484,0.07,1.02,0.43741,0.165
1678485,0,0,0.82224,0.055
1678486,0,0,0.73612,0.077
1678487,0,0,0.95436,0.022
1678488,0,0,0.95436,-0.022
1678489,0,0,0.72924,0.066
1678490,0,0,1,0.011
1680717,0.54,4.55,0.38107,0.187
1680718,0.625,5.05,0.32442,0.209
1680719,1.074,6.7,0.18889,0.275
1680720,3.504,6.48,0.22844,0.253
1680724,3.312,5.57,0.15463,0.297
1680725,3.471,3.56,0.27356,0.231
1680726,3.363,2.89,0.44342,0.165
1680727,5.027,3.6,0.44342,0.165
1680728,4.835,3.12,0.38107,0.187
1680729,4.98,3.16,0.44342,0.165
1680730,4.937,3.24,0.44342,0.165
1680731,4.783,3.12,0.44342,0.165
1680732,4.587,2.51,0.51122,0.143
1680733,5.279,2.67,0.38107,0.187
1680734,4.543,2.38,0.51122,0.143
1680735,8.548,4.08,0.27356,0.231
1680736,8.387,4.08,0.32442,0.209
1680737,7.082,3.33,0.32442,0.209
1680738,8.097,3.76,0.32442,0.209
1680739,7.81,3.97,0.32442,0.209
1680740,5.765,3.42,0.44342,0.165
1680741,7.358,3.73,0.51122,0.143
1680742,10.246,4.52,0.27356,0.231
1680743,9.358,4.36,0.32442,0.209
1680744,9.95,4.51,0.27356,0.231
1680745,9.709,4.3,0.27356,0.231
1680746,9.821,4.44,0.27356,0.231
1680747,10.274,4.44,0.27356,0.231
1680748,9.019,4.07,0.32442,0.209
1680749,10.65,4.06,0.27356,0.231
1680750,10.971,3.64,0.51122,0.143
1680751,10.684,3.46,0.51122,0.143
1680752,12.522,4.47,0.44342,0.165
1680753,10.881,3.59,0.44342,0.165
1680754,10.733,3.38,0.44342,0.165
1680755,11.675,4.43,0.38107,0.187
1680756,9.35,5.07,0.27356,0.231
1680757,8.878,5.12,0.18889,0.275
1680758,9.917,4.82,0.27356,0.231
1680759,9.973,4.58,0.22844,0.253
1680760,8.509,5.21,0.10052,0.341
1680761,8.381,8.7,0.0798,0.363
1680762,8.541,7.16,0.0627,0.385
1680763,8.237,4.63,0.32442,0.209
1680764,10.45,4.19,0.32442,0.209
1680765,10.077,3.98,0.32442,0.209
1680766,11.69,4.2,0.38107,0.187
1680767,11.983,3.86,0.38107,0.187
1680768,13.012,3.93,0.27356,0.231
1680769,14.302,4.05,0.32442,0.209
1680770,12.614,3.75,0.38107,0.187
1680771,11.835,3.75,0.38107,0.187
1680772,12.217,4.2,0.32442,0.209
1680773,12.49,4.4,0.32442,0.209
1680774,11.326,3.57,0.38107,0.187
1680775,12.07,3.58,0.38107,0.187
1680776,11.303,3.39,0.38107,0.187
1680777,10.978,3.52,0.38107,0.187
1680778,10.222,3.44,0.38107,0.187
1680779,10.296,3.87,0.38107,0.187
1680780,9.111,3.32,0.38107,0.187
1680781,10.128,3.4,0.38107,0.187
1680782,9.721,3.48,0.38107,0.187
1680783,9.974,3.53,0.38107,0.187
1680784,10.605,3.74,0.44342,0.165
1680785,9.77,3.32,0.44342,0.165
1680786,9.705,3.19,0.44342,0.165
1680787,9.86,3.26,0.44342,0.165
1680788,9.258,3.2,0.38107,0.187
1680789,8.493,3.08,0.38107,0.187
1680790,7.935,3.01,0.38107,0.187
1680791,10.598,4.34,0.32442,0.209
1680792,5.9,2.55,0.32442,0.209
1680793,8.028,3.27,0.38107,0.187
1680794,6.045,2.58,0.27356,0.231
1680795,6.84,2.98,0.32442,0.209
1680796,5.428,2.52,0.32442,0.209
1680797,6.061,2.97,0.27356,0.231
1680798,5.7,2.93,0.32442,0.209
1680799,8.074,4.09,0.27356,0.231
1680800,6.61,3.14,0.27356,0.231
1680801,8.93,3.88,0.32442,0.209
1680802,6.78,3.17,0.27356,0.231
1680803,6.758,3.27,0.22844,0.253
1680804,6.442,3.78,0.27356,0.231
1680805,6.05,4.04,0.32442,0.209
1680806,6.069,4.28,0.27356,0.231
1680807,6.057,3.59,0.32442,0.209
1680808,8.591,4.59,0.22844,0.253
1680809,6.804,3.25,0.22844,0.253
1680810,8.013,3.77,0.22844,0.253
1680811,9.392,4.92,0.15463,0.297
1680812,8.42,4.67,0.22844,0.253
1680813,7.715,4.38,0.22844,0.253
1680814,8.758,4.56,0.15463,0.297
1680815,6.355,3.65,0.27356,0.231
1680816,5.959,4.28,0.18889,0.275
1680817,5.282,4.81,0.12531,0.319
1680818,5.094,5.48,0.18889,0.275
1680819,5.345,6.3,0.27356,0.231
1680820,5.595,5.07,0.12531,0.319
1680821,7.115,4.96,0.10052,0.341
1680822,9.056,4.95,0.15463,0.297
1680823,9.838,4.36,0.18889,0.275
1680824,10.458,4.59,0.18889,0.275
1680825,10.654,5.06,0.22844,0.253
1680826,10.872,5.01,0.22844,0.253
1680827,9.227,3.99,0.18889,0.275
1680828,10.67,4.76,0.18889,0.275
1680829,10.002,4.96,0.18889,0.275
1680830,8.932,4.82,0.22844,0.253
1680831,8.895,4.69,0.22844,0.253
1680832,9.285,4.85,0.22844,0.253
1680833,9.942,4.99,0.18889,0.275
1680834,8.835,4.7,0.22844,0.253
1680835,9.584,4.98,0.22844,0.253
1680836,9.798,4.93,0.22844,0.253
1680837,12.058,5.53,0.15463,0.297
1680838,11.722,4.94,0.15463,0.297
1680839,12.622,5.55,0.18889,0.275
1680840,10.715,4.89,0.15463,0.297
1680841,12.262,5.29,0.18889,0.275
1680842,10.323,4.71,0.18889,0.275
1680843,10.373,4.75,0.22844,0.253
1680844,10.815,4.82,0.15463,0.297
1680845,10.488,4.74,0.18889,0.275
1680846,10.457,4.75,0.18889,0.275
1680847,8.81,4.16,0.22844,0.253
1680848,9.51,4.8,0.22844,0.253
1680849,7.101,4.54,0.27356,0.231
1680850,4.529,3.36,0.32442,0.209
1680851,5.791,5.68,0.22844,0.253
1680852,5.376,5.45,0.22844,0.253
1680853,4.68,4.66,0.32442,0.209
1680854,3.923,4.72,0.32442,0.209
1680855,3.53,5.11,0.18889,0.275
1680856,3.765,5.27,0.18889,0.275
1680857,4.514,4.44,0.38107,0.187
1680858,3.3,5.25,0.18889,0.275
1680859,4.198,4.34,0.44342,0.165
1680860,3.872,4.47,0.44342,0.165
1680861,3.622,5.06,0.27356,0.231
1680862,3.418,4.19,0.32442,0.209
1680863,3.152,3.85,0.32442,0.209
1680864,3.08,4.25,0.32442,0.209
1680865,2.82,4.09,0.38107,0.187
1680866,3.029,3.94,0.51122,0.143
1680867,2.746,3.96,0.38107,0.187
1680868,2.192,3.86,0.38107,0.187
1680869,1.647,3.94,0.38107,0.187
1680870,1.458,4.54,0.32442,0.209
1680871,1.115,6.18,0.17048,0.286
1680872,0.644,4.86,0.16876,0.286
1680873,0.433,3.76,0.22234,0.253
1680874,0.368,4.06,0.22234,0.253
1680875,0.26,3.04,0.26726,0.231
1680876,0.098,1.47,0.31806,0.209
1680877,0.124,1.57,0.31806,0.209
1680878,0.118,1.51,0.31806,0.209
1680879,0.437,4.1,0.22234,0.253
1680880,0.47,4.19,0.22234,0.253
1680881,0.88,4.74,0.32442,0.209
1680882,0.871,4.78,0.32442,0.209
1680883,0.701,5.35,0.20547,0.264
1680884,0.468,4.47,0.22234,0.253
1680885,0.42,3.94,0.22234,0.253
1680886,0.418,4.06,0.22234,0.253
1680887,0.124,1.63,0.3748,0.187
1680888,0,0,0.6532,0.099
1680889,0,0,0.60651,0.11
1680890,0,0,1,-0.011
1680891,0,0,1,0.011
1680892,0,0,0.83548,0.044
1683119,0.53,4.42,0.24958,0.242
1683120,0.924,6.15,0.2073,0.264
1683121,0.908,5.47,0.27356,0.231
1683122,1.235,6.4,0.15463,0.297
1683123,2.537,5.98,0.18889,0.275
1683127,2.563,5.28,0.18889,0.275
1683128,3.43,3.33,0.32442,0.209
1683129,3.942,3.09,0.44342,0.165
1683130,3.205,2.94,0.44342,0.165
1683131,2.207,1.99,0.44342,0.165
1683132,2.634,2.24,0.44342,0.165
1683133,4.03,3.14,0.38107,0.187
1683134,3.339,2.48,0.32442,0.209
1683135,4.218,2.91,0.44342,0.165
1683136,5.785,3.31,0.44342,0.165
1683137,6.95,3.68,0.44342,0.165
1683138,8.79,4.16,0.27356,0.231
1683139,7.85,3.64,0.32442,0.209
1683140,8.379,3.53,0.51122,0.143
1683141,7.429,3.36,0.38107,0.187
1683142,8.417,4.44,0.44342,0.165
1683143,7.575,3.55,0.27356,0.231
1683144,9.43,3.85,0.44342,0.165
1683145,10.84,4.25,0.44342,0.165
1683146,10.348,4.15,0.32442,0.209
1683147,10.331,3.96,0.38107,0.187
1683148,11.687,4.73,0.27356,0.231
1683149,10.92,4.34,0.27356,0.231
1683150,10.534,4.58,0.32442,0.209
1683151,12.405,4.42,0.44342,0.165
1683152,10.63,3.43,0.51122,0.143
1683153,10.572,3.25,0.44342,0.165
1683154,11.612,3.91,0.51122,0.143
1683155,10.502,3.32,0.44342,0.165
1683156,12.071,3.58,0.44342,0.165
1683157,11.77,4.04,0.51122,0.143
1683158,9.764,5.57,0.22844,0.253
1683159,10.718,4.71,0.27356,0.231
1683160,10.985,4.25,0.38107,0.187
1683161,11.097,4.45,0.22844,0.253
1683162,9.188,4.73,0.32442,0.209
1683163,8.938,7.94,0.10052,0.341
1683164,8.798,6.33,0.0798,0.363
1683165,9.744,6.96,0.10052,0.341
1683166,8.009,4.56,0.32442,0.209
1683167,8.926,3.82,0.18889,0.275
1683168,11.99,4.52,0.32442,0.209
1683169,10.862,3.65,0.32442,0.209
1683170,12.884,3.96,0.32442,0.209
1683171,14.274,4.22,0.32442,0.209
1683172,12.052,3.78,0.38107,0.187
1683173,12.211,3.98,0.38107,0.187
1683174,12.74,4.61,0.27356,0.231
1683175,12.68,4.58,0.27356,0.231
1683176,11.442,3.8,0.38107,0.187
1683177,10.977,3.46,0.38107,0.187
1683178,10.626,3.32,0.38107,0.187
1683179,10.324,3.43,0.38107,0.187
1683180,9.844,3.35,0.38107,0.187
1683181,10.407,4.02,0.32442,0.209
1683182,10.483,3.88,0.38107,0.187
1683183,10.052,3.4,0.38107,0.187
1683184,10.005,3.54,0.44342,0.165
1683185,10.036,3.52,0.44342,0.165
1683186,10.436,3.47,0.38107,0.187
1683187,9.355,3.05,0.44342,0.165
1683188,9.335,3.11,0.44342,0.165
1683189,9.435,3.17,0.38107,0.187
1683190,10.057,3.42,0.38107,0.187
1683191,9.48,3.45,0.51122,0.143
1683192,9.923,4.15,0.38107,0.187
1683193,5.06,2.18,0.32442,0.209
1683194,4.972,2.26,0.27356,0.231
1683195,6.302,2.69,0.27356,0.231
1683196,5.752,2.52,0.27356,0.231
1683197,4.78,2.21,0.27356,0.231
1683198,6.69,3.26,0.27356,0.231
1683199,6.584,3.52,0.32442,0.209
1683200,4.987,3,0.44342,0.165
1683201,6.887,3.87,0.38107,0.187
1683202,8.167,4.09,0.27356,0.231
1683203,6.698,3.04,0.32442,0.209
1683204,8.511,4.25,0.22844,0.253
1683205,8.107,4.24,0.22844,0.253
1683206,7.103,4.35,0.32442,0.209
1683207,4.9,3.5,0.38107,0.187
1683208,3.532,3.04,0.44342,0.165
1683209,6.632,4.22,0.32442,0.209
1683210,5.71,3.15,0.27356,0.231
1683211,7.984,3.98,0.22844,0.253
1683212,8.374,4.07,0.18889,0.275
1683213,5.94,3.3,0.27356,0.231
1683214,6.387,4.1,0.27356,0.231
1683215,6.16,4.28,0.22844,0.253
1683216,6.288,4.03,0.18889,0.275
1683217,8.426,4.79,0.22844,0.253
1683218,7.072,4.47,0.18889,0.275
1683219,5.957,4.22,0.15463,0.297
1683220,5.882,4.99,0.12531,0.319
1683221,5.456,5.81,0.18889,0.275
1683222,5.276,5.12,0.10052,0.341
1683223,6.964,4.94,0.10052,0.341
1683224,8.203,4.88,0.10052,0.341
1683225,10.855,5.32,0.22844,0.253
1683226,11.048,5.32,0.22844,0.253
1683227,9.623,5.04,0.18889,0.275
1683228,8.897,4.59,0.22844,0.253
1683229,11.438,5.34,0.18889,0.275
1683230,11.478,5.35,0.18889,0.275
1683231,10.438,5.15,0.22844,0.253
1683232,8.061,4.86,0.32442,0.209
1683233,8.476,5.31,0.22844,0.253
1683234,7.843,4.84,0.22844,0.253
1683235,8.722,4.83,0.22844,0.253
1683236,7.923,4.73,0.22844,0.253
1683237,8.07,5.05,0.27356,0.231
1683238,8.262,4.54,0.22844,0.253
1683239,10.363,4.97,0.18889,0.275
1683240,11.968,5.39,0.18889,0.275
1683241,9.886,4.71,0.22844,0.253
1683242,10.116,4.72,0.22844,0.253
1683243,10.507,4.79,0.18889,0.275
1683244,10.346,5.07,0.22844,0.253
1683245,10.256,4.93,0.22844,0.253
1683246,10.454,4.92,0.22844,0.253
1683247,10.369,4.92,0.22844,0.253
1683248,10.056,5,0.22844,0.253
1683249,8.813,4.55,0.18889,0.275
1683250,8.813,4.48,0.18889,0.275
1683251,8.2,3.98,0.22844,0.253
1683252,8.433,4.39,0.18889,0.275
1683253,6.788,4.18,0.22844,0.253
1683254,6.173,3.81,0.27356,0.231
1683255,5.134,3.86,0.15463,0.297
1683256,6.894,4.47,0.18889,0.275
1683257,5.06,4.12,0.18889,0.275
1683258,5.053,4.36,0.22844,0.253
1683259,4.967,3.44,0.22844,0.253
1683260,4.958,4.37,0.27356,0.231
1683261,4.701,3.81,0.32442,0.209
1683262,4.746,3.64,0.32442,0.209
1683263,4.43,4.01,0.51122,0.143
1683264,3.902,3.52,0.51122,0.143
1683265,3.725,3.72,0.44342,0.165
1683266,3.5,3.91,0.38107,0.187
1683267,2.469,3.28,0.44342,0.165
1683268,2.765,4.7,0.38107,0.187
1683269,2.606,4.52,0.38107,0.187
1683270,2.1,3.76,0.38107,0.187
1683271,1.463,3.07,0.51122,0.143
1683272,1.473,4.52,0.38107,0.187
1683273,1.386,4.89,0.32442,0.209
1683274,0.909,3.92,0.38107,0.187
1683275,1.051,5.61,0.13878,0.308
1683276,0.845,5.53,0.1372,0.308
1683277,0.445,3.85,0.22234,0.253
1683278,0.477,3.91,0.20547,0.264
1683279,0.835,5.49,0.16876,0.286
1683280,0.8,5.34,0.16876,0.286
1683281,0.95,5.56,0.17048,0.286
1683282,0.838,5.23,0.17048,0.286
1683283,0.799,3.91,0.32442,0.209
1683284,1.385,5.69,0.22844,0.253
1683285,0.968,5.07,0.32442,0.209
1683286,0.896,5.16,0.27356,0.231
1683287,0.882,5.62,0.17048,0.286
1683288,0.406,3.77,0.29117,0.22
1683289,0.258,3.12,0.26726,0.231
1683290,0.042,1.23,0.57435,0.121
1683291,0.023,0.78,0.50032,0.143
1683292,0,0,0.52901,0.132
1683293,0,0,1,-0.011
1683294,0,0,0.58989,0.088
1685521,0.668,4.59,0.24958,0.242
1685522,1.208,6,0.15463,0.297
1685523,1.042,5.11,0.18889,0.275
1685524,1.086,5.27,0.18889,0.275
1685525,3.045,5.77,0.18889,0.275
1685526,2.803,5.08,0.18889,0.275
1685528,2.881,4.95,0.2073,0.264
1685529,3.318,4.32,0.15463,0.297
1685530,3.442,4.54,0.15463,0.297
1685531,3.403,3.86,0.22844,0.253
1685532,3.06,2.8,0.44342,0.165
1685533,4.065,3.01,0.38107,0.187
1685534,5.53,3.89,0.32442,0.209
1685535,5.64,3.28,0.44342,0.165
1685536,5.22,3.18,0.58407,0.121
1685537,4.457,3.13,0.44342,0.165
1685538,3.58,2.4,0.44342,0.165
1685539,7.562,4.34,0.32442,0.209
1685540,8.208,4,0.32442,0.209
1685541,8.679,3.41,0.51122,0.143
1685542,8.917,3.45,0.58407,0.121
1685543,8.675,3.43,0.66142,0.099
1685544,8.382,3.41,0.51122,0.143
1685545,9.775,3.86,0.44342,0.165
1685546,10.466,3.94,0.44342,0.165
1685547,9.878,3.74,0.38107,0.187
1685548,10.43,3.83,0.38107,0.187
1685549,10.576,3.97,0.44342,0.165
1685550,10.716,4.03,0.51122,0.143
1685551,12.407,4.5,0.44342,0.165
1685552,11.965,4.42,0.44342,0.165
1685553,12.875,4.61,0.44342,0.165
1685554,10.472,3.22,0.44342,0.165
1685555,11.207,3.32,0.44342,0.165
1685556,10.829,3.3,0.44342,0.165
1685557,11.482,3.46,0.44342,0.165
1685558,12.588,3.63,0.38107,0.187
1685559,11.34,4.02,0.38107,0.187
1685560,8.813,4.33,0.22844,0.253
1685561,10.983,4.29,0.32442,0.209
1685562,11.075,3.69,0.32442,0.209
1685563,11.289,4.4,0.32442,0.209
1685564,9.737,4.76,0.27356,0.231
1685565,9.445,7.87,0.0627,0.385
1685566,8.626,5.18,0.18889,0.275
1685567,8.956,4.77,0.32442,0.209
1685568,8.641,4.63,0.32442,0.209
1685569,10.317,4.87,0.18889,0.275
1685570,12.072,4.67,0.27356,0.231
1685571,11.018,3.68,0.32442,0.209
1685572,14.384,4.2,0.27356,0.231
1685573,13.81,4,0.27356,0.231
1685574,11.765,3.72,0.38107,0.187
1685575,12.648,4.34,0.32442,0.209
1685576,11.998,4.58,0.22844,0.253
1685577,11.042,4.24,0.22844,0.253
1685578,11.762,4.1,0.32442,0.209
1685579,11.217,3.81,0.38107,0.187
1685580,10.986,3.82,0.38107,0.187
1685581,11.359,4.1,0.32442,0.209
1685582,10.417,3.9,0.38107,0.187
1685583,9.288,3.71,0.32442,0.209
1685584,9.095,3.72,0.32442,0.209
1685585,9.935,3.51,0.44342,0.165
1685586,10.425,3.81,0.38107,0.187
1685587,10.022,3.44,0.44342,0.165
1685588,10.239,3.34,0.38107,0.187
1685589,10.22,3.35,0.38107,0.187
1685590,10.022,3.42,0.44342,0.165
1685591,9.261,3.15,0.38107,0.187
1685592,10.086,3.52,0.51122,0.143
1685593,10.246,3.94,0.38107,0.187
1685594,7.028,2.99,0.38107,0.187
1685595,5.682,2.39,0.51122,0.143
1685596,5.058,2.18,0.27356,0.231
1685597,8.627,3.72,0.44342,0.165
1685598,5.29,2.4,0.27356,0.231
1685599,7.567,3.99,0.32442,0.209
1685600,6.93,3.78,0.32442,0.209
1685601,5.632,3.24,0.44342,0.165
1685602,5.756,3.9,0.22844,0.253
1685603,5.44,3.21,0.38107,0.187
1685604,8.046,4.07,0.22844,0.253
1685605,6.406,2.93,0.27356,0.231
1685606,8.497,4.2,0.27356,0.231
1685607,6.552,4,0.38107,0.187
1685608,6.772,4.42,0.27356,0.231
1685609,3.968,3.24,0.32442,0.209
1685610,4.655,4.44,0.32442,0.209
1685611,5.54,3.92,0.38107,0.187
1685612,5.986,3.65,0.32442,0.209
1685613,5.624,3.13,0.27356,0.231
1685614,9.532,4.82,0.18889,0.275
1685615,6.44,3.51,0.22844,0.253
1685616,6.732,3.83,0.22844,0.253
1685617,6.357,4.32,0.15463,0.297
1685618,5.441,4.36,0.10052,0.341
1685619,6.397,4.33,0.18889,0.275
1685620,6.92,4.1,0.15463,0.297
1685621,6.23,4.36,0.15463,0.297
1685622,6.325,4.93,0.10052,0.341
1685623,5.678,5.79,0.18889,0.275
1685624,5.786,6.29,0.12531,0.319
1685625,5.889,4.91,0.10052,0.341
1685626,7.739,5.16,0.15463,0.297
1685627,9.803,5.06,0.15463,0.297
1685628,9.373,4.92,0.18889,0.275
1685629,7.719,4.61,0.27356,0.231
1685630,8.272,4.66,0.32442,0.209
1685631,8.889,4.63,0.22844,0.253
1685632,10.73,5.19,0.22844,0.253
1685633,8.966,4.6,0.22844,0.253
1685634,8.505,4.72,0.27356,0.231
1685635,5.704,4.13,0.32442,0.209
1685636,5.61,4.27,0.32442,0.209
1685637,7.341,4.86,0.32442,0.209
1685638,5.007,3.74,0.32442,0.209
1685639,6.708,4.28,0.27356,0.231
1685640,8.498,4.68,0.22844,0.253
1685641,9.588,4.92,0.27356,0.231
1685642,9.815,4.74,0.18889,0.275
1685643,9.689,4.98,0.27356,0.231
1685644,10.028,5.09,0.22844,0.253
1685645,10.01,5.06,0.22844,0.253
