"nie_malla_modi_id","sen_slope_tempm05","sen_slope_per_tempm05","p_value_tempm05","tau_tempm05"
1661545,0.14,1.28,0.38107,0.187
1661546,0.147,1.41,0.32442,0.209
1661547,0.153,1.52,0.32442,0.209
1661548,0.153,1.57,0.29754,0.22
1661549,0.147,1.55,0.32442,0.209
1661550,0.15,1.65,0.32442,0.209
1661551,0.167,2.07,0.32442,0.209
1661552,0.15,2.08,0.32442,0.209
1661553,0.17,2.95,0.32442,0.209
1661554,0.17,3.16,0.32442,0.209
1661555,0.163,2.74,0.44342,0.165
1661556,0.163,2.64,0.44342,0.165
1661557,0.16,2.81,0.44342,0.165
1661558,0.157,3.16,0.44342,0.165
1661559,0.156,3.79,0.44342,0.165
1661560,0.153,4.18,0.44342,0.165
1661561,0.153,3.33,0.476,0.154
1661562,0.157,2.82,0.51122,0.143
1661563,0.15,2.28,0.51122,0.143
1661564,0.15,1.81,0.51122,0.143
1661565,0.147,1.71,0.51122,0.143
1661566,0.143,1.68,0.51122,0.143
1661567,0.14,1.57,0.51122,0.143
1661568,0.147,1.5,0.51122,0.143
1661569,0.164,1.55,0.51122,0.143
1661570,0.144,1.34,0.58407,0.121
1661571,0.144,1.32,0.58407,0.121
1661572,0.138,1.25,0.58407,0.121
1661573,0.136,1.24,0.58407,0.121
1661574,0.126,1.21,0.66142,0.099
1661575,0.118,1.26,0.58407,0.121
1661576,0.158,1.55,0.58407,0.121
1661577,0.162,1.42,0.58407,0.121
1661578,0.162,1.43,0.51122,0.143
1661579,0.124,1.14,0.58407,0.121
1661580,0.126,1.17,0.51122,0.143
1661581,0.126,1.1,0.51122,0.143
1661582,0.12,0.97,0.51122,0.143
1661583,0.142,1.23,0.51122,0.143
1661584,0.148,1.4,0.44342,0.165
1661585,0.155,1.52,0.44342,0.165
1661586,0.161,1.46,0.476,0.154
1661587,0.164,1.36,0.44342,0.165
1661588,0.176,1.56,0.44342,0.165
1661589,0.172,1.46,0.38107,0.187
1661590,0.19,1.66,0.32442,0.209
1661591,0.191,1.66,0.32442,0.209
1661592,0.188,1.54,0.32442,0.209
1661593,0.188,1.45,0.32442,0.209
1661594,0.184,1.38,0.32442,0.209
1661595,0.186,1.48,0.32442,0.209
1661596,0.19,1.61,0.32442,0.209
1661597,0.191,1.69,0.27356,0.231
1661598,0.193,1.77,0.27356,0.231
1661599,0.193,1.9,0.27356,0.231
1661600,0.188,1.83,0.27356,0.231
1661601,0.185,1.74,0.27356,0.231
1661602,0.173,1.55,0.27356,0.231
1661603,0.163,1.45,0.29754,0.22
1661604,0.155,1.4,0.27356,0.231
1661605,0.15,1.41,0.32442,0.209
1661606,0.143,1.43,0.29754,0.22
1661607,0.13,1.19,0.32442,0.209
1661608,0.12,1.1,0.38107,0.187
1661609,0.138,1.32,0.38107,0.187
1661610,0.143,1.48,0.38107,0.187
1661611,0.138,1.4,0.38107,0.187
1661612,0.131,1.32,0.38107,0.187
1661613,0.125,1.18,0.38107,0.187
1661614,0.118,1.06,0.38107,0.187
1661615,0.11,0.89,0.476,0.154
1661616,0.116,1.03,0.41085,0.176
1661617,0.123,1.13,0.51122,0.143
1661618,0.122,1.18,0.51122,0.143
1661619,0.118,1.11,0.51122,0.143
1661620,0.12,1.05,0.51122,0.143
1661621,0.117,1,0.51122,0.143
1661622,0.117,1.04,0.51122,0.143
1661623,0.115,0.95,0.51122,0.143
1661624,0.11,0.83,0.51122,0.143
1661625,0.105,0.82,0.51122,0.143
1661626,0.1,0.82,0.51122,0.143
1661627,0.102,0.85,0.51122,0.143
1661628,0.106,0.94,0.51122,0.143
1661629,0.103,0.88,0.51122,0.143
1661630,0.045,0.37,0.51122,0.143
1661631,0.049,0.42,0.54644,0.132
1661632,0.044,0.36,0.66142,0.099
1661633,0.05,0.37,0.74256,0.077
1661634,0.06,0.44,0.66142,0.099
1661635,0.073,0.56,0.66142,0.099
1661636,0.035,0.25,0.78398,0.066
1661637,0.04,0.28,0.82667,0.055
1661638,0.032,0.21,0.91281,0.033
1661639,0.03,0.2,0.91281,0.033
1661640,0.035,0.23,0.91281,0.033
1661641,0.04,0.26,0.91281,0.033
1661642,0.05,0.32,0.91281,0.033
1661643,0.057,0.36,0.91281,0.033
1661644,0.048,0.3,0.82667,0.055
1661645,0.041,0.25,0.82667,0.055
1661646,0.04,0.24,0.82667,0.055
1661647,0.041,0.25,0.82667,0.055
1661648,0.046,0.29,0.82667,0.055
1661649,0.049,0.32,0.82667,0.055
1661650,0.044,0.28,0.82667,0.055
1661651,0.044,0.29,0.82667,0.055
1661652,0.041,0.27,0.82667,0.055
1661653,0.041,0.26,0.74256,0.077
1661654,0.031,0.2,0.74256,0.077
1661655,0.024,0.15,0.74256,0.077
1661656,0.027,0.16,0.70113,0.088
1661657,0.03,0.18,0.66142,0.099
1661658,0.03,0.18,0.66142,0.099
1661659,0.027,0.16,0.58407,0.121
1661660,0.019,0.1,0.6217,0.11
1661661,0.024,0.14,0.6217,0.11
1661662,0.03,0.17,0.70113,0.088
1661663,0.029,0.17,0.58407,0.121
1661664,0.036,0.2,0.66142,0.099
1661665,0.034,0.19,0.74256,0.077
1661666,0.03,0.16,0.74256,0.077
1661667,0.025,0.13,0.74256,0.077
1663900,0.045,0.28,0.74256,0.077
1663901,0.041,0.26,0.74256,0.077
1663902,0.039,0.25,0.74256,0.077
1663903,0.041,0.28,0.74256,0.077
1663904,0.042,0.29,0.66142,0.099
1663905,0.044,0.32,0.66142,0.099
1663909,0.065,0.5,0.66142,0.099
1663910,0.065,0.52,0.66142,0.099
1663911,0.074,0.66,0.58407,0.121
1663912,0.07,0.64,0.58407,0.121
1663913,0.065,0.58,0.66142,0.099
1663914,0.062,0.54,0.66142,0.099
1663915,0.062,0.53,0.66142,0.099
1663916,0.064,0.57,0.66142,0.099
1663917,0.065,0.6,0.66142,0.099
1663918,0.064,0.58,0.66142,0.099
1663919,0.075,0.77,0.44342,0.165
1663920,0.075,0.75,0.44342,0.165
1663921,0.076,0.81,0.44342,0.165
1663922,0.077,0.85,0.44342,0.165
1663923,0.081,0.95,0.38107,0.187
1663924,0.084,1.04,0.38107,0.187
1663925,0.09,1.22,0.38107,0.187
1663926,0.091,1.32,0.38107,0.187
1663927,0.096,1.4,0.38107,0.187
1663928,0.1,1.58,0.41085,0.176
1663929,0.101,1.51,0.44342,0.165
1663930,0.101,1.41,0.44342,0.165
1663931,0.104,1.48,0.44342,0.165
1663932,0.106,1.4,0.44342,0.165
1663933,0.114,1.41,0.44342,0.165
1663934,0.122,1.44,0.51122,0.143
1663937,0.12,1.07,0.32442,0.209
1663938,0.14,1.41,0.32442,0.209
1663939,0.136,1.57,0.32442,0.209
1663940,0.148,1.66,0.27356,0.231
1663941,0.124,1.18,0.32442,0.209
1663942,0.126,1.22,0.35131,0.198
1663943,0.12,1.06,0.38107,0.187
1663944,0.106,0.84,0.38107,0.187
1663945,0.102,0.94,0.44342,0.165
1663946,0.102,1.01,0.44342,0.165
1663947,0.105,1.06,0.44342,0.165
1663948,0.14,1.46,0.35131,0.198
1663949,0.155,1.7,0.32442,0.209
1663950,0.152,1.71,0.27356,0.231
1663951,0.153,1.82,0.27356,0.231
1663952,0.155,1.86,0.32442,0.209
1663953,0.16,1.97,0.32442,0.209
1663954,0.16,2.34,0.32442,0.209
1663955,0.16,2.81,0.32442,0.209
1663956,0.153,3.07,0.51122,0.143
1663957,0.154,2.81,0.51122,0.143
1663958,0.16,2.82,0.476,0.154
1663959,0.16,2.91,0.476,0.154
1663960,0.154,3.45,0.476,0.154
1663961,0.146,4.14,0.51122,0.143
1663962,0.143,3.46,0.51122,0.143
1663963,0.143,2.73,0.51122,0.143
1663964,0.147,2.41,0.51122,0.143
1663965,0.15,2.18,0.51122,0.143
1663966,0.143,2.01,0.51122,0.143
1663967,0.143,1.91,0.51122,0.143
1663968,0.137,1.74,0.51122,0.143
1663969,0.137,1.58,0.51122,0.143
1663970,0.153,1.59,0.51122,0.143
1663971,0.157,1.55,0.51122,0.143
1663972,0.138,1.28,0.58407,0.121
1663973,0.13,1.26,0.58407,0.121
1663974,0.132,1.22,0.58407,0.121
1663975,0.126,1.26,0.58407,0.121
1663976,0.12,1.24,0.58407,0.121
1663977,0.11,1.23,0.58407,0.121
1663978,0.116,1.18,0.6217,0.11
1663979,0.119,1.03,0.54644,0.132
1663980,0.118,1.09,0.51122,0.143
1663981,0.122,1.18,0.51122,0.143
1663982,0.122,1.19,0.44342,0.165
1663983,0.122,1.08,0.476,0.154
1663984,0.123,1.09,0.44342,0.165
1663985,0.14,1.23,0.476,0.154
1663986,0.141,1.31,0.44342,0.165
1663987,0.154,1.55,0.44342,0.165
1663988,0.159,1.52,0.51122,0.143
1663989,0.164,1.45,0.51122,0.143
1663990,0.174,1.62,0.44342,0.165
1663991,0.174,1.61,0.44342,0.165
1663992,0.191,1.71,0.27356,0.231
1663993,0.186,1.55,0.32442,0.209
1663994,0.184,1.49,0.32442,0.209
1663995,0.181,1.4,0.32442,0.209
1663996,0.183,1.43,0.32442,0.209
1663997,0.184,1.5,0.32442,0.209
1663998,0.193,1.71,0.27356,0.231
1663999,0.192,1.79,0.27356,0.231
1664000,0.192,1.91,0.27356,0.231
1664001,0.188,1.88,0.27356,0.231
1664002,0.185,1.86,0.27356,0.231
1664003,0.181,1.76,0.27356,0.231
1664004,0.169,1.65,0.27356,0.231
1664005,0.164,1.6,0.27356,0.231
1664006,0.15,1.4,0.32442,0.209
1664007,0.149,1.54,0.29754,0.22
1664008,0.15,1.54,0.32442,0.209
1664009,0.133,1.25,0.38107,0.187
1664010,0.13,1.3,0.38107,0.187
1664011,0.139,1.35,0.38107,0.187
1664012,0.137,1.44,0.38107,0.187
1664013,0.137,1.43,0.38107,0.187
1664014,0.129,1.28,0.38107,0.187
1664015,0.121,1.14,0.44342,0.165
1664016,0.118,1.06,0.38107,0.187
1664017,0.117,0.99,0.44342,0.165
1664018,0.117,1.02,0.44342,0.165
1664019,0.128,1.14,0.44342,0.165
1664020,0.125,1.2,0.44342,0.165
1664021,0.125,1.2,0.51122,0.143
1664022,0.122,1.09,0.51122,0.143
1664023,0.122,1.01,0.51122,0.143
1664024,0.118,0.96,0.51122,0.143
1664025,0.122,0.98,0.51122,0.143
1664026,0.115,0.9,0.51122,0.143
1664027,0.11,0.86,0.51122,0.143
1664028,0.108,0.85,0.51122,0.143
1664029,0.1,0.81,0.51122,0.143
1664030,0.102,0.86,0.51122,0.143
1664031,0.104,0.9,0.51122,0.143
1664032,0.102,0.87,0.51122,0.143
1664033,0.049,0.43,0.44342,0.165
1664034,0.047,0.38,0.70113,0.088
1664035,0.067,0.51,0.66142,0.099
1664036,0.07,0.55,0.66142,0.099
1664037,0.073,0.56,0.66142,0.099
1664038,0.063,0.48,0.66142,0.099
1664039,0.07,0.51,0.66142,0.099
1664040,0.045,0.31,0.91281,0.033
1664041,0.035,0.23,0.91281,0.033
1664042,0.04,0.26,0.91281,0.033
1664043,0.035,0.22,0.91281,0.033
1664044,0.055,0.36,0.91281,0.033
1664045,0.054,0.34,0.91281,0.033
1664046,0.04,0.25,0.82667,0.055
1664047,0.041,0.25,0.82667,0.055
1664048,0.043,0.27,0.82667,0.055
1664049,0.043,0.27,0.82667,0.055
1664050,0.041,0.25,0.82667,0.055
1664051,0.043,0.28,0.82667,0.055
1664052,0.046,0.3,0.82667,0.055
1664053,0.047,0.32,0.82667,0.055
1664054,0.047,0.31,0.82667,0.055
1664055,0.04,0.27,0.78398,0.066
1664056,0.037,0.24,0.74256,0.077
1664057,0.03,0.19,0.74256,0.077
1664058,0.033,0.22,0.66142,0.099
1664059,0.03,0.19,0.66142,0.099
1664060,0.034,0.21,0.66142,0.099
1664061,0.023,0.13,0.58407,0.121
1664062,0.02,0.11,0.58407,0.121
1664063,0.029,0.17,0.66142,0.099
1664064,0.03,0.19,0.66142,0.099
1664065,0.034,0.21,0.66142,0.099
1664066,0.033,0.19,0.66142,0.099
1664067,0.036,0.21,0.66142,0.099
1664068,0.034,0.19,0.74256,0.077
1664069,0.025,0.14,0.74256,0.077
1664070,0.015,0.08,0.74256,0.077
1666300,0.045,0.27,0.74256,0.077
1666302,0.043,0.27,0.74256,0.077
1666303,0.041,0.26,0.74256,0.077
1666304,0.042,0.28,0.74256,0.077
1666305,0.043,0.29,0.74256,0.077
1666306,0.046,0.32,0.66142,0.099
1666307,0.047,0.34,0.66142,0.099
1666308,0.043,0.32,0.66142,0.099
1666311,0.06,0.47,0.66142,0.099
1666312,0.058,0.51,0.58407,0.121
1666313,0.074,0.69,0.54644,0.132
1666314,0.072,0.69,0.51122,0.143
1666315,0.074,0.71,0.51122,0.143
1666316,0.068,0.65,0.44342,0.165
1666317,0.065,0.59,0.66142,0.099
1666318,0.072,0.73,0.44342,0.165
1666319,0.072,0.77,0.44342,0.165
1666320,0.08,0.91,0.38107,0.187
1666321,0.073,0.73,0.476,0.154
1666322,0.071,0.68,0.51122,0.143
1666323,0.074,0.75,0.44342,0.165
1666324,0.079,0.87,0.41085,0.176
1666325,0.082,0.97,0.38107,0.187
1666326,0.095,1.26,0.38107,0.187
1666327,0.093,1.29,0.38107,0.187
1666328,0.093,1.27,0.38107,0.187
1666329,0.097,1.37,0.41085,0.176
1666330,0.103,1.52,0.44342,0.165
1666331,0.106,1.63,0.44342,0.165
1666332,0.109,1.68,0.44342,0.165
1666333,0.114,1.78,0.44342,0.165
1666334,0.12,1.84,0.44342,0.165
1666335,0.13,1.83,0.44342,0.165
1666336,0.14,1.83,0.41085,0.176
1666338,0.15,1.68,0.38107,0.187
1666339,0.13,1.32,0.32442,0.209
1666340,0.14,1.41,0.32442,0.209
1666341,0.155,1.87,0.32442,0.209
1666342,0.13,1.45,0.32442,0.209
1666343,0.144,1.56,0.32442,0.209
1666344,0.13,1.34,0.32442,0.209
1666345,0.126,1.17,0.35131,0.198
1666346,0.116,0.94,0.38107,0.187
1666347,0.11,0.99,0.38107,0.187
1666348,0.106,1.05,0.44342,0.165
1666349,0.102,1.13,0.44342,0.165
1666350,0.11,1.31,0.38107,0.187
1666351,0.125,1.55,0.44342,0.165
1666352,0.128,1.67,0.44342,0.165
1666353,0.149,1.94,0.27356,0.231
1666354,0.15,2,0.27356,0.231
1666355,0.15,1.88,0.32442,0.209
1666356,0.16,2.16,0.32442,0.209
1666357,0.15,2.43,0.32442,0.209
1666358,0.143,2.8,0.51122,0.143
1666359,0.14,3.04,0.51122,0.143
1666360,0.14,3.36,0.51122,0.143
1666361,0.14,3.21,0.51122,0.143
1666362,0.14,3.78,0.51122,0.143
1666363,0.134,3.73,0.51122,0.143
1666364,0.14,3.24,0.51122,0.143
1666365,0.14,3.05,0.51122,0.143
1666366,0.137,2.67,0.51122,0.143
1666367,0.133,2.43,0.51122,0.143
1666368,0.133,2.18,0.51122,0.143
1666369,0.123,1.82,0.51122,0.143
1666370,0.14,1.85,0.51122,0.143
1666371,0.136,1.62,0.51122,0.143
1666372,0.14,1.56,0.51122,0.143
1666373,0.146,1.46,0.58407,0.121
1666374,0.124,1.24,0.58407,0.121
1666375,0.122,1.25,0.58407,0.121
1666376,0.118,1.17,0.58407,0.121
1666377,0.114,1.15,0.58407,0.121
1666378,0.112,1.24,0.58407,0.121
1666379,0.106,1.2,0.58407,0.121
1666380,0.11,1.13,0.58407,0.121
1666381,0.106,1,0.51122,0.143
1666382,0.11,1.1,0.51122,0.143
1666383,0.112,1.15,0.51122,0.143
1666384,0.12,1.2,0.44342,0.165
1666385,0.123,1.15,0.44342,0.165
1666386,0.123,1.15,0.44342,0.165
1666387,0.138,1.23,0.44342,0.165
1666388,0.136,1.3,0.44342,0.165
1666389,0.147,1.47,0.44342,0.165
1666390,0.154,1.47,0.51122,0.143
1666391,0.159,1.51,0.51122,0.143
1666392,0.173,1.71,0.476,0.154
1666393,0.176,1.66,0.44342,0.165
1666394,0.188,1.62,0.32442,0.209
1666395,0.184,1.51,0.32442,0.209
1666396,0.181,1.46,0.32442,0.209
1666397,0.186,1.54,0.32442,0.209
1666398,0.186,1.53,0.32442,0.209
1666399,0.18,1.41,0.32442,0.209
1666400,0.188,1.65,0.29754,0.22
1666401,0.192,1.81,0.27356,0.231
1666402,0.19,1.9,0.27356,0.231
1666403,0.187,1.96,0.27356,0.231
1666404,0.185,1.98,0.27356,0.231
1666405,0.175,1.76,0.27356,0.231
1666406,0.13,1.26,0.32442,0.209
1666407,0.14,1.43,0.24958,0.242
1666408,0.152,1.53,0.29754,0.22
1666409,0.158,1.73,0.38107,0.187
1666410,0.157,1.67,0.32442,0.209
1666411,0.13,1.3,0.38107,0.187
1666412,0.138,1.42,0.38107,0.187
1666413,0.142,1.52,0.38107,0.187
1666414,0.14,1.56,0.38107,0.187
1666415,0.133,1.4,0.38107,0.187
1666416,0.123,1.18,0.41085,0.176
1666417,0.119,1.1,0.41085,0.176
1666418,0.117,1.11,0.38107,0.187
1666419,0.118,1.13,0.41085,0.176
1666420,0.123,1.15,0.44342,0.165
1666421,0.128,1.23,0.44342,0.165
1666422,0.128,1.23,0.44342,0.165
1666423,0.127,1.26,0.44342,0.165
1666424,0.127,1.18,0.476,0.154
1666425,0.125,1.07,0.51122,0.143
1666426,0.123,1.04,0.54644,0.132
1666427,0.12,1,0.51122,0.143
1666428,0.115,0.94,0.51122,0.143
1666429,0.112,0.91,0.51122,0.143
1666430,0.11,0.93,0.51122,0.143
1666431,0.103,0.83,0.51122,0.143
1666432,0.101,0.84,0.51122,0.143
1666433,0.106,0.92,0.51122,0.143
1666434,0.117,1.03,0.51122,0.143
1666435,0.103,0.89,0.51122,0.143
1666436,0.09,0.73,0.51122,0.143
1666437,0.067,0.54,0.58407,0.121
1666438,0.07,0.57,0.66142,0.099
1666439,0.077,0.6,0.66142,0.099
1666440,0.07,0.55,0.66142,0.099
1666441,0.07,0.53,0.70113,0.088
1666442,0.073,0.52,0.74256,0.077
1666443,0.05,0.34,0.78398,0.066
1666444,0.035,0.23,0.86935,0.044
1666445,0.035,0.22,0.82667,0.055
1666446,0.04,0.25,0.86935,0.044
1666447,0.04,0.25,0.91281,0.033
1666448,0.044,0.28,0.86935,0.044
1666449,0.044,0.28,0.82667,0.055
1666450,0.048,0.31,0.82667,0.055
1666451,0.048,0.31,0.82667,0.055
1666452,0.044,0.29,0.82667,0.055
1666453,0.046,0.3,0.82667,0.055
1666454,0.042,0.27,0.82667,0.055
1666455,0.044,0.3,0.82667,0.055
1666456,0.042,0.28,0.78398,0.066
1666457,0.04,0.27,0.74256,0.077
1666458,0.034,0.23,0.74256,0.077
1666459,0.037,0.25,0.74256,0.077
1666460,0.033,0.23,0.66142,0.099
1666461,0.038,0.25,0.66142,0.099
1666462,0.037,0.23,0.66142,0.099
1666463,0.029,0.17,0.66142,0.099
1666464,0.023,0.13,0.6217,0.11
1666465,0.027,0.17,0.66142,0.099
1666466,0.033,0.21,0.66142,0.099
1666467,0.036,0.22,0.66142,0.099
1666468,0.034,0.21,0.66142,0.099
1666469,0.036,0.21,0.74256,0.077
1666470,0.036,0.2,0.74256,0.077
1666471,0.025,0.14,0.74256,0.077
1666472,0.03,0.16,0.74256,0.077
1666473,0.025,0.13,0.74256,0.077
1666475,0.025,0.13,0.74256,0.077
1668702,0.059,0.35,0.66142,0.099
1668703,0.042,0.26,0.74256,0.077
1668704,0.045,0.28,0.74256,0.077
1668705,0.042,0.27,0.74256,0.077
1668706,0.042,0.28,0.74256,0.077
1668707,0.042,0.29,0.74256,0.077
1668708,0.046,0.32,0.66142,0.099
1668709,0.046,0.33,0.66142,0.099
1668710,0.046,0.34,0.66142,0.099
1668713,0.055,0.46,0.58407,0.121
1668714,0.07,0.63,0.58407,0.121
1668715,0.075,0.74,0.51122,0.143
1668716,0.076,0.79,0.51122,0.143
1668717,0.077,0.83,0.51122,0.143
1668718,0.071,0.71,0.44342,0.165
1668719,0.069,0.69,0.44342,0.165
1668720,0.082,0.97,0.38107,0.187
1668721,0.084,1.07,0.38107,0.187
1668722,0.078,0.87,0.41085,0.176
1668723,0.078,0.85,0.44342,0.165
1668724,0.075,0.76,0.44342,0.165
1668725,0.073,0.69,0.44342,0.165
1668726,0.077,0.8,0.44342,0.165
1668727,0.09,0.99,0.44342,0.165
1668728,0.086,0.99,0.38107,0.187
1668729,0.088,1.03,0.41085,0.176
1668730,0.093,1.14,0.41085,0.176
1668731,0.097,1.24,0.44342,0.165
1668732,0.103,1.38,0.44342,0.165
1668733,0.108,1.52,0.44342,0.165
1668734,0.116,1.77,0.44342,0.165
1668735,0.12,1.89,0.44342,0.165
1668736,0.132,2.14,0.38107,0.187
1668737,0.144,2.28,0.38107,0.187
1668738,0.152,2.28,0.32442,0.209
1668739,0.162,2.16,0.32442,0.209
1668741,0.15,1.67,0.32442,0.209
1668742,0.155,1.6,0.32442,0.209
1668743,0.17,2.07,0.32442,0.209
1668744,0.15,1.85,0.27356,0.231
1668745,0.16,1.94,0.29754,0.22
1668746,0.13,1.42,0.32442,0.209
1668747,0.13,1.28,0.32442,0.209
1668748,0.128,1.09,0.38107,0.187
1668749,0.12,1.02,0.38107,0.187
1668750,0.114,1.08,0.38107,0.187
1668751,0.104,1.11,0.44342,0.165
1668752,0.11,1.35,0.38107,0.187
1668753,0.112,1.57,0.44342,0.165
1668754,0.116,1.71,0.44342,0.165
1668755,0.118,1.81,0.44342,0.165
1668756,0.12,1.91,0.44342,0.165
1668757,0.124,1.91,0.44342,0.165
1668758,0.155,2.4,0.32442,0.209
1668759,0.158,2.4,0.32442,0.209
1668760,0.137,2.63,0.51122,0.143
1668761,0.138,3.62,0.51122,0.143
1668762,0.13,3.66,0.51122,0.143
1668763,0.134,3.07,0.51122,0.143
1668764,0.132,3.18,0.51122,0.143
1668765,0.126,3.62,0.51122,0.143
1668766,0.13,3.35,0.51122,0.143
1668767,0.128,2.96,0.51122,0.143
1668768,0.12,2.7,0.51122,0.143
1668769,0.12,2.38,0.51122,0.143
1668770,0.12,2.06,0.51122,0.143
1668771,0.123,1.9,0.51122,0.143
1668772,0.124,1.73,0.51122,0.143
1668773,0.124,1.57,0.51122,0.143
1668774,0.128,1.44,0.51122,0.143
1668775,0.132,1.39,0.58407,0.121
1668776,0.123,1.38,0.58407,0.121
1668777,0.12,1.29,0.58407,0.121
1668778,0.12,1.29,0.58407,0.121
1668779,0.104,1.17,0.58407,0.121
1668780,0.1,1.21,0.58407,0.121
1668781,0.099,1.22,0.58407,0.121
1668782,0.106,1.17,0.58407,0.121
1668783,0.102,1.04,0.54644,0.132
1668784,0.102,1.08,0.51122,0.143
1668785,0.106,1.15,0.51122,0.143
1668786,0.112,1.15,0.44342,0.165
1668787,0.122,1.2,0.44342,0.165
1668788,0.122,1.21,0.44342,0.165
1668789,0.125,1.16,0.44342,0.165
1668790,0.135,1.36,0.44342,0.165
1668791,0.146,1.59,0.44342,0.165
1668792,0.154,1.61,0.51122,0.143
1668793,0.157,1.59,0.51122,0.143
1668794,0.165,1.57,0.51122,0.143
1668795,0.13,1.17,0.32442,0.209
1668796,0.136,1.19,0.32442,0.209
1668797,0.188,1.67,0.32442,0.209
1668798,0.185,1.63,0.32442,0.209
1668799,0.185,1.67,0.32442,0.209
1668800,0.186,1.64,0.32442,0.209
1668801,0.18,1.47,0.32442,0.209
1668802,0.18,1.53,0.32442,0.209
1668803,0.175,1.54,0.32442,0.209
1668804,0.12,1.13,0.32442,0.209
1668805,0.13,1.37,0.27212,0.231
1668806,0.127,1.35,0.27212,0.231
1668807,0.13,1.33,0.29754,0.22
1668808,0.127,1.27,0.27356,0.231
1668809,0.13,1.31,0.38107,0.187
1668810,0.15,1.58,0.27356,0.231
1668811,0.15,1.7,0.32442,0.209
1668812,0.15,1.68,0.38107,0.187
1668813,0.14,1.49,0.38107,0.187
1668814,0.147,1.62,0.38107,0.187
1668815,0.146,1.72,0.38107,0.187
1668816,0.137,1.49,0.38107,0.187
1668817,0.133,1.4,0.38107,0.187
1668818,0.129,1.33,0.41085,0.176
1668819,0.124,1.27,0.38107,0.187
1668820,0.13,1.32,0.44342,0.165
1668821,0.122,1.26,0.44342,0.165
1668822,0.133,1.37,0.41085,0.176
1668823,0.133,1.36,0.44342,0.165
1668824,0.13,1.38,0.44342,0.165
1668825,0.13,1.36,0.41085,0.176
1668826,0.127,1.2,0.44342,0.165
1668827,0.128,1.16,0.51122,0.143
1668828,0.122,1.11,0.51122,0.143
1668829,0.12,1.04,0.51122,0.143
1668830,0.117,0.96,0.51122,0.143
1668831,0.117,0.99,0.51122,0.143
1668832,0.113,0.99,0.51122,0.143
1668833,0.11,0.93,0.51122,0.143
1668834,0.11,0.97,0.51122,0.143
1668835,0.12,1.07,0.51122,0.143
1668836,0.111,1.01,0.51122,0.143
1668837,0.12,1.04,0.51122,0.143
1668838,0.1,0.83,0.51122,0.143
1668839,0.07,0.59,0.51122,0.143
1668840,0.073,0.6,0.58407,0.121
1668841,0.073,0.58,0.66142,0.099
1668842,0.07,0.53,0.66142,0.099
1668843,0.07,0.51,0.70113,0.088
1668844,0.065,0.45,0.74256,0.077
1668845,0.045,0.3,0.74256,0.077
1668846,0.067,0.46,0.82667,0.055
1668847,0.06,0.4,0.91281,0.033
1668848,0.04,0.25,0.91281,0.033
1668849,0.055,0.35,0.91281,0.033
1668850,0.062,0.4,0.91281,0.033
1668851,0.051,0.34,0.82667,0.055
1668852,0.051,0.34,0.82667,0.055
1668853,0.051,0.35,0.82667,0.055
1668854,0.048,0.32,0.82667,0.055
1668855,0.049,0.33,0.82667,0.055
1668856,0.046,0.31,0.82667,0.055
1668857,0.044,0.3,0.82667,0.055
1668858,0.041,0.28,0.78398,0.066
1668859,0.038,0.25,0.74256,0.077
1668860,0.036,0.23,0.74256,0.077
1668861,0.036,0.24,0.66142,0.099
1668862,0.034,0.24,0.66142,0.099
1668863,0.037,0.24,0.66142,0.099
1668864,0.039,0.25,0.66142,0.099
1668865,0.03,0.18,0.66142,0.099
1668866,0.03,0.18,0.66142,0.099
1668867,0.03,0.18,0.66142,0.099
1668868,0.034,0.21,0.66142,0.099
1668869,0.036,0.23,0.66142,0.099
1668870,0.039,0.24,0.66142,0.099
1668871,0.039,0.23,0.70113,0.088
1668872,0.036,0.21,0.70113,0.088
1668873,0.037,0.22,0.70113,0.088
1668874,0.036,0.2,0.66142,0.099
1668875,0.036,0.2,0.70113,0.088
1668876,0.03,0.16,0.74256,0.077
1668877,0.025,0.13,0.74256,0.077
1668879,0.025,0.13,0.82667,0.055
1671104,0.06,0.36,0.66142,0.099
1671105,0.06,0.36,0.66142,0.099
1671106,0.063,0.38,0.66142,0.099
1671107,0.043,0.28,0.74256,0.077
1671108,0.046,0.31,0.74256,0.077
1671109,0.043,0.3,0.74256,0.077
1671110,0.046,0.33,0.66142,0.099
1671111,0.048,0.35,0.66142,0.099
1671112,0.048,0.36,0.66142,0.099
1671113,0.048,0.36,0.66142,0.099
1671115,0.068,0.56,0.66142,0.099
1671116,0.074,0.7,0.66142,0.099
1671117,0.065,0.68,0.54644,0.132
1671118,0.067,0.77,0.51122,0.143
1671119,0.069,0.79,0.54644,0.132
1671120,0.069,0.77,0.51122,0.143
1671121,0.079,0.91,0.38107,0.187
1671122,0.083,0.99,0.38107,0.187
1671123,0.083,1.04,0.38107,0.187
1671124,0.081,0.88,0.44342,0.165
1671125,0.077,0.77,0.44342,0.165
1671126,0.077,0.79,0.44342,0.165
1671127,0.077,0.76,0.44342,0.165
1671128,0.078,0.76,0.44342,0.165
1671129,0.08,0.82,0.44342,0.165
1671130,0.084,0.89,0.44342,0.165
1671131,0.09,0.99,0.44342,0.165
1671132,0.094,1.09,0.51122,0.143
1671133,0.098,1.15,0.476,0.154
1671134,0.106,1.35,0.44342,0.165
1671135,0.114,1.53,0.44342,0.165
