"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1640011",0,0,0.31318,-0.187
"1640012",0,0,0.19011,-0.231
"1640013",0,0,0.10123,-0.297
"1640014",0,0,0.26521,-0.209
"1640015",0,0,0.26521,-0.209
"1640016",0,0,0.24231,-0.209
"1640017",0,0,0.24231,-0.209
"1640018",0,0,0.18628,-0.22
"1640019",0,0,0.21164,-0.209
"1640020",0,0,0.20869,-0.209
"1640021",0,0,0.51239,-0.121
"1640022",0,0,0.16551,-0.253
"1640023",0,0,0.51239,-0.121
"1642331",0,0,0.64974,-0.099
"1642332",-0.1,-3.68,0.36984,-0.187
"1642333",-0.091,-3.35,0.53818,-0.132
"1642334",0,0,0.69587,-0.088
"1642335",0,0,0.49668,-0.143
"1642336",0,0,0.90951,-0.033
"1642337",-0.091,-2.65,0.42973,-0.165
"1642338",0,0,0.24478,-0.231
"1642339",-0.2,-5.83,0.10099,-0.33
"1642340",-0.222,-5.87,0.05702,-0.374
"1642341",-0.2,-5.6,0.09808,-0.33
"1642342",-0.143,-4.17,0.19807,-0.264
"1642343",-0.2,-5.96,0.18084,-0.275
"1642344",-0.333,-10.14,0.0118,-0.505
"1642345",-0.222,-7.24,0.0364,-0.418
"1642346",-0.25,-7.61,0.03962,-0.418
"1642347",-0.2,-6.09,0.0516,-0.396
"1642348",-0.143,-4.44,0.25777,-0.231
"1642349",-0.2,-5.71,0.05774,-0.385
"1642350",-0.2,-6.36,0.24286,-0.242
"1642351",-0.25,-7.14,0.02095,-0.462
"1642352",-0.25,-7.14,0.02122,-0.462
"1642353",-0.125,-3.89,0.14124,-0.297
"1642354",-0.167,-4.86,0.04635,-0.396
"1642355",-0.125,-3.57,0.05832,-0.363
"1642356",-0.182,-5.53,0.06256,-0.374
"1642357",-0.125,-3.8,0.1943,-0.264
"1642358",-0.125,-3.98,0.28464,-0.22
"1642359",0,0,1,0.011
"1642360",0,0,0.56521,0.121
"1642361",0,0,0.72772,0.077
"1642362",0.143,5,0.19619,0.264
"1642363",0,0,0.52491,0.132
"1642364",0.1,4.83,0.36477,0.187
"1642365",0,0,0.39323,0.176
"1642366",0.111,6.22,0.39727,0.176
"1642367",0,0,0.592,-0.11
"1642368",0,0,0.86442,-0.044
"1642369",0,0,0.3455,-0.187
"1642370",0,0,0.60212,-0.11
