"nie_malla_modi_id","sen_slope_presu","sen_slope_per_presu","p_value_presu","tau_presu"
1707265,-0.335,-0.66,0.91281,-0.033
1707266,-0.27,-0.54,1,-0.011
1707267,-0.075,-0.15,1,-0.011
1707268,0.32,0.68,0.91281,0.033
1707269,0.73,1.51,0.82667,0.055
1707270,0.962,1.93,0.66142,0.099
1707271,0.825,1.63,0.66142,0.099
1707272,0.784,1.57,0.58407,0.121
1707273,0.774,1.56,0.58407,0.121
1707274,1.015,2.05,0.58407,0.121
1707275,1.192,2.38,0.58407,0.121
1707276,1.07,2.15,0.44342,0.165
1707277,1.3,2.64,0.44342,0.165
1707278,1.335,2.83,0.38107,0.187
1707279,1.463,3.08,0.51122,0.143
1707280,1.635,3.53,0.38107,0.187
1707281,1.505,3.41,0.38107,0.187
1707282,1.488,3.38,0.38107,0.187
1707283,1.615,3.75,0.44342,0.165
1707284,1.497,3.62,0.51122,0.143
1707285,1.367,3.4,0.51122,0.143
1707286,1.32,3.37,0.51122,0.143
1707287,1.517,3.9,0.51122,0.143
1707288,1.425,3.78,0.44342,0.165
1707289,1.095,3.03,0.44342,0.165
1707290,1.325,3.89,0.54644,0.132
1707291,1.303,3.95,0.66142,0.099
1707292,1.088,3.44,0.66142,0.099
1707293,0.936,3.02,0.74256,0.077
1707294,1.126,3.52,0.66142,0.099
1707295,1.343,3.92,0.58407,0.121
1707296,1.321,3.93,0.66142,0.099
1707297,1.168,3.74,0.66142,0.099
1707298,0.818,2.86,0.66142,0.099
1707299,1.226,3.92,0.66142,0.099
1707300,1.24,3.84,0.66142,0.099
1707301,1.132,3.47,0.58407,0.121
1707302,0.945,2.96,0.66142,0.099
1707303,0.564,1.76,0.66142,0.099
1707304,0.589,1.89,0.74256,0.077
1707305,0.5,1.67,0.82667,0.055
1707306,0.653,2.07,0.82667,0.055
1707307,1.038,3.24,0.82667,0.055
1707308,1.03,3.27,0.82667,0.055
1707309,0.985,3.25,0.82667,0.055
1707310,0.934,3.25,0.82667,0.055
1707311,0.66,2.39,0.91281,0.033
1707312,0.461,1.56,0.82667,0.055
1707313,0.47,1.57,0.91281,0.033
1707314,0.344,1.18,0.82667,0.055
1707315,0.16,0.59,0.91281,0.033
1707316,0.023,0.09,1,0.011
1707317,0.115,0.5,1,0.011
1709527,1.278,3.43,0.74256,0.077
1709528,1.352,3.42,0.66142,0.099
1709529,1.404,3.42,0.66142,0.099
1709530,1.424,3.48,0.66142,0.099
1709531,1.43,3.46,0.66142,0.099
1709532,1.397,3.36,0.66142,0.099
1709533,1.335,3.09,0.74256,0.077
1709534,1.197,2.68,0.74256,0.077
1709535,0.988,2.23,0.74256,0.077
1709536,0.883,1.99,0.74256,0.077
1709537,0.693,1.61,0.82667,0.055
1709538,0.724,1.61,0.82667,0.055
1709539,0.41,0.92,0.91281,0.033
1709540,0.352,0.81,1,0.011
1709541,0.271,0.61,1,0.011
1709542,0.277,0.64,1,0.011
1709543,0.303,0.73,1,0.011
1709544,0.453,0.98,0.82667,0.055
1709545,0.517,1.05,0.91281,0.033
1709546,0.745,1.55,0.74256,0.077
1709547,1.04,2.03,0.74256,0.077
1709548,1.208,2.3,0.74256,0.077
1709549,1.431,2.68,0.74256,0.077
1709550,1.709,3.08,0.74256,0.077
1709551,1.999,3.44,0.66142,0.099
1709552,2.247,3.74,0.66142,0.099
1709553,2.453,3.88,0.58407,0.121
1709554,2.589,3.96,0.58407,0.121
1709555,2.71,4.07,0.58407,0.121
1709556,2.78,4.17,0.58407,0.121
1709557,2.728,4.15,0.58407,0.121
1709558,2.695,4.03,0.58407,0.121
1709559,2.64,3.85,0.58407,0.121
1709560,2.527,3.71,0.66142,0.099
1709561,2.73,3.94,0.66142,0.099
1709562,3.113,4.35,0.66142,0.099
1709563,2.867,3.92,0.66142,0.099
1709564,2.83,3.85,0.66142,0.099
1709565,2.443,3.39,0.66142,0.099
1709566,2.242,3.15,0.66142,0.099
1709567,2.288,3.17,0.66142,0.099
1709568,1.84,2.49,0.74256,0.077
1709569,1.32,1.77,0.74256,0.077
1709570,0.813,1.07,0.82667,0.055
1709571,0.363,0.48,0.82667,0.055
1709572,0.56,0.74,0.82667,0.055
1709573,0.381,0.52,0.91281,0.033
1709574,0.57,0.78,0.91281,0.033
1709575,0.46,0.66,0.82667,0.055
1709576,0.597,0.85,0.82667,0.055
1709577,0.376,0.53,0.91281,0.033
1709578,0.393,0.58,0.91281,0.033
1709579,0.212,0.34,0.82667,0.055
1709580,0.4,0.64,0.91281,0.033
1709581,0.372,0.6,0.91281,0.033
1709582,0.977,1.6,0.74256,0.077
1709583,1.324,2.1,0.66142,0.099
1709584,1.427,2.33,0.66142,0.099
1709585,1.505,2.54,0.66142,0.099
1709586,1.362,2.23,0.66142,0.099
1709587,1.137,1.75,0.58407,0.121
1709588,1.147,1.69,0.58407,0.121
1709589,1.175,1.75,0.58407,0.121
1709590,1.218,1.84,0.58407,0.121
1709591,1.292,2,0.58407,0.121
1709592,1.567,2.59,0.58407,0.121
1709593,1.375,2.34,0.58407,0.121
1709594,1.446,2.57,0.51122,0.143
1709595,1.525,2.83,0.51122,0.143
1709596,1.579,3.09,0.44342,0.165
1709597,2.175,4.45,0.38107,0.187
1709598,2.643,5.66,0.38107,0.187
1709599,2.58,5.44,0.38107,0.187
1709600,2.575,5.5,0.38107,0.187
1709601,2.617,5.79,0.32442,0.209
1709602,2.601,5.35,0.38107,0.187
1709603,2.206,4.21,0.38107,0.187
1709604,2.612,4.67,0.44342,0.165
1709605,2.73,4.8,0.44342,0.165
1709606,2.328,4.37,0.38107,0.187
1709607,2.244,4.28,0.32442,0.209
1709608,2.29,4.52,0.38107,0.187
1709609,2.878,5.81,0.38107,0.187
1709610,2.857,5.63,0.32442,0.209
1709611,2.659,5.5,0.38107,0.187
1709612,3.063,6.82,0.32442,0.209
1709613,2.61,5.39,0.38107,0.187
1709614,2.434,4.87,0.38107,0.187
1709615,2.497,4.7,0.32442,0.209
1709616,2.398,4.51,0.32442,0.209
1709617,2.241,4.34,0.44342,0.165
1709618,2.158,4.18,0.44342,0.165
1709619,2.129,4.11,0.38107,0.187
1709620,2.12,4.2,0.44342,0.165
1709621,1.808,3.73,0.38107,0.187
1709622,1.759,3.76,0.51122,0.143
1709623,1.768,3.59,0.38107,0.187
1709624,1.851,3.55,0.32442,0.209
1709625,1.81,3.47,0.32442,0.209
1709626,1.816,3.61,0.44342,0.165
1709627,1.834,3.81,0.51122,0.143
1709628,1.844,3.85,0.51122,0.143
1709629,1.92,4,0.51122,0.143
1709630,2.283,4.86,0.51122,0.143
1709631,2.394,5.31,0.51122,0.143
1709632,2.106,4.88,0.51122,0.143
1709633,1.9,4.69,0.51122,0.143
1709634,1.923,4.54,0.51122,0.143
1709635,2.043,4.46,0.44342,0.165
1709636,1.045,2.07,0.74256,0.077
1709637,0.974,1.9,0.82667,0.055
1709638,0.995,1.93,0.91281,0.033
1709639,1.249,2.41,0.58407,0.121
1709640,1.146,2.3,0.66142,0.099
1709641,1.114,2.39,0.74256,0.077
1709642,1.199,2.62,0.74256,0.077
1709643,1.231,2.61,0.74256,0.077
1709644,1.276,2.59,0.74256,0.077
1709645,1.284,2.61,0.74256,0.077
1709649,1.255,2.61,0.74256,0.077
1709650,1.293,2.57,0.74256,0.077
1709651,1.007,1.94,0.74256,0.077
1709652,0.932,1.74,0.82667,0.055
1709653,0.73,1.35,0.82667,0.055
1709654,0.405,0.76,0.82667,0.055
1709655,-0.043,-0.08,1,-0.011
1709656,0.338,0.67,1,0.011
1709657,0.077,0.16,1,0.011
1709658,-0.376,-0.8,0.91281,-0.033
1709659,-0.307,-0.62,0.91281,-0.033
1709660,-0.231,-0.44,0.91281,-0.033
1709661,-0.499,-0.9,0.82667,-0.055
1709662,-0.562,-1.01,0.82667,-0.055
1709663,-0.748,-1.35,0.82667,-0.055
1709664,-0.68,-1.24,0.82667,-0.055
1709665,-0.612,-1.15,0.82667,-0.055
1709666,-0.39,-0.76,0.74256,-0.077
1709667,-0.387,-0.8,0.74256,-0.077
1709668,-0.274,-0.58,0.82667,-0.055
1709669,0.189,0.39,0.91281,0.033
1709670,0.732,1.49,0.82667,0.055
1709671,0.939,1.84,0.66142,0.099
1709672,0.94,1.84,0.66142,0.099
1709673,1.02,1.93,0.58407,0.121
1709674,1.11,2.14,0.58407,0.121
1709675,1.338,2.59,0.51122,0.143
1709676,1.394,2.74,0.51122,0.143
1709677,1.282,2.56,0.58407,0.121
1709678,1.048,2.12,0.51122,0.143
1709679,1.316,2.63,0.44342,0.165
1709680,1.2,2.63,0.51122,0.143
1709681,1.528,3.27,0.51122,0.143
1709682,1.571,3.47,0.44342,0.165
1709683,1.473,3.38,0.38107,0.187
1709684,1.511,3.43,0.38107,0.187
1709685,1.6,3.74,0.44342,0.165
1709686,1.601,3.8,0.51122,0.143
1709687,1.627,3.97,0.51122,0.143
1709688,1.585,3.93,0.51122,0.143
1709689,1.514,3.9,0.44342,0.165
1709690,1.492,3.9,0.44342,0.165
1709691,1.275,3.49,0.44342,0.165
1709692,1.359,3.93,0.54644,0.132
1709693,1.27,3.85,0.66142,0.099
1709694,1.102,3.45,0.66142,0.099
1709695,0.56,1.91,0.74256,0.077
1709696,0.778,2.55,0.74256,0.077
1709697,1.12,3.48,0.66142,0.099
1709698,1.308,3.94,0.66142,0.099
1709699,1.148,3.65,0.66142,0.099
1709700,0.716,2.52,0.66142,0.099
1709701,0.802,2.87,0.58407,0.121
1709702,1.148,3.77,0.66142,0.099
1709703,1.185,3.85,0.66142,0.099
1709704,0.815,2.66,0.66142,0.099
1709705,0.538,1.77,0.66142,0.099
1709706,0.521,1.74,0.82667,0.055
1709707,0.466,1.65,0.82667,0.055
1709708,0.616,2,0.82667,0.055
1709709,0.853,2.76,0.82667,0.055
1709710,1.006,3.33,0.82667,0.055
1709711,0.955,3.31,0.82667,0.055
1709712,0.961,3.25,0.82667,0.055
1709713,0.429,1.56,0.91281,0.033
1709714,0.44,1.56,0.91281,0.033
1709715,0.392,1.4,0.91281,0.033
1709716,0.227,0.81,0.91281,0.033
1709717,0.127,0.47,0.91281,0.033
1709718,-0.146,-0.6,1,-0.011
1711930,1.28,3.38,0.66142,0.099
1711931,1.27,3.17,0.70113,0.088
1711932,1.27,3.1,0.66142,0.099
1711933,1.22,3.09,0.66142,0.099
1711934,1.26,3.06,0.66142,0.099
1711935,1.36,3.15,0.74256,0.077
1711936,1.433,3.27,0.78398,0.066
1711937,1.202,2.79,0.74256,0.077
1711938,0.93,2.21,0.74256,0.077
1711939,0.74,1.76,0.74256,0.077
1711940,0.713,1.67,0.82667,0.055
1711941,0.724,1.67,0.82667,0.055
1711942,0.763,1.66,0.91281,0.033
1711943,0.751,1.66,0.91281,0.033
1711944,0.71,1.69,0.91281,0.033
1711945,0.687,1.7,0.91281,0.033
1711946,0.632,1.37,0.91281,0.033
1711947,0.752,1.64,0.74256,0.077
1711948,0.84,1.84,0.74256,0.077
1711949,1.02,2.05,0.74256,0.077
1711950,1.127,2.25,0.74256,0.077
1711951,1.508,2.89,0.74256,0.077
1711952,1.797,3.36,0.66142,0.099
1711953,2.048,3.66,0.66142,0.099
1711954,2.289,3.88,0.66142,0.099
1711955,2.35,3.93,0.58407,0.121
1711956,2.47,4.01,0.58407,0.121
1711957,2.686,4.18,0.58407,0.121
1711958,2.738,4.2,0.58407,0.121
1711959,2.785,4.16,0.58407,0.121
1711960,2.732,4.04,0.58407,0.121
1711961,2.663,3.87,0.58407,0.121
1711962,2.695,3.77,0.66142,0.099
1711963,3.11,4.34,0.66142,0.099
1711964,3.107,4.29,0.66142,0.099
1711965,2.85,3.9,0.66142,0.099
1711966,2.89,3.92,0.66142,0.099
1711967,2.473,3.36,0.66142,0.099
1711968,2.33,3.2,0.66142,0.099
1711969,2.258,3.09,0.66142,0.099
1711970,1.739,2.31,0.74256,0.077
1711971,1.179,1.54,0.74256,0.077
1711972,0.651,0.89,0.82667,0.055
1711973,0.603,0.81,0.74256,0.077
1711974,0.396,0.54,0.91281,0.033
1711975,0.436,0.63,1,0.011
1711976,0.431,0.62,0.82667,0.055
1711977,0.445,0.66,0.82667,0.055
1711978,0.75,1.09,0.82667,0.055
1711979,0.414,0.6,0.91281,0.033
1711980,0.139,0.2,1,0.011
1711981,0.134,0.2,1,0.011
1711982,0.2,0.33,0.91281,0.033
1711983,0.379,0.61,0.91281,0.033
1711984,0.555,0.94,0.74256,0.077
1711985,1.272,2.14,0.66142,0.099
1711986,1.527,2.6,0.66142,0.099
1711987,0.917,1.63,0.66142,0.099
1711988,1.408,2.37,0.66142,0.099
1711989,1.257,2.02,0.58407,0.121
1711990,1.193,1.87,0.58407,0.121
1711991,1.138,1.74,0.58407,0.121
1711992,1.184,1.8,0.58407,0.121
1711993,1.325,2.08,0.58407,0.121
1711994,1.507,2.45,0.58407,0.121
1711995,1.58,2.66,0.58407,0.121
1711996,1.438,2.51,0.44342,0.165
1711997,1.516,2.73,0.51122,0.143
1711998,1.58,3,0.51122,0.143
1711999,2.208,4.38,0.38107,0.187
1712000,2.63,5.56,0.38107,0.187
1712001,2.798,6.3,0.38107,0.187
1712002,2.818,6.48,0.38107,0.187
1712003,2.653,5.82,0.32442,0.209
1712004,2.558,5.21,0.32442,0.209
1712005,2.188,4.18,0.38107,0.187
1712006,2.532,4.58,0.44342,0.165
1712007,2.772,4.83,0.38107,0.187
1712008,2.376,4.41,0.44342,0.165
1712009,2.55,5.02,0.38107,0.187
1712010,2.823,5.76,0.38107,0.187
1712011,2.835,5.64,0.32442,0.209
1712012,2.593,5.18,0.38107,0.187
1712013,2.77,5.83,0.38107,0.187
1712014,2.86,6.41,0.32442,0.209
1712015,2.405,5.08,0.38107,0.187
1712016,2.356,4.71,0.38107,0.187
1712017,2.335,4.51,0.32442,0.209
1712018,2.265,4.35,0.38107,0.187
1712019,2.094,4.16,0.44342,0.165
1712020,1.938,3.98,0.44342,0.165
1712021,1.96,3.89,0.44342,0.165
1712022,1.812,3.72,0.38107,0.187
1712023,1.77,3.77,0.51122,0.143
1712024,1.788,3.75,0.51122,0.143
1712025,1.798,3.56,0.38107,0.187
1712026,1.838,3.47,0.32442,0.209
1712027,1.826,3.47,0.32442,0.209
1712028,1.842,3.64,0.44342,0.165
1712029,1.856,3.89,0.51122,0.143
1712030,1.864,4.03,0.44342,0.165
1712031,1.869,3.85,0.51122,0.143
1712032,1.874,3.87,0.51122,0.143
1712033,1.877,4.01,0.44342,0.165
1712034,1.922,4.57,0.51122,0.143
1712035,1.823,4.48,0.51122,0.143
1712036,2.032,4.68,0.51122,0.143
1712037,1.745,3.62,0.51122,0.143
1712038,1.111,2.24,0.74256,0.077
1712039,0.938,1.87,0.82667,0.055
1712040,0.981,1.95,0.91281,0.033
1712041,1.157,2.3,0.58407,0.121
1712042,1.179,2.34,0.66142,0.099
1712043,1.202,2.49,0.74256,0.077
1712044,1.19,2.57,0.74256,0.077
1712045,1.146,2.54,0.82667,0.055
1712046,1.205,2.52,0.74256,0.077
1712047,1.228,2.55,0.82667,0.055
1712050,1.214,2.66,0.82667,0.055
1712051,1.254,2.67,0.82667,0.055
1712052,1.283,2.62,0.74256,0.077
1712053,1.05,2.06,0.74256,0.077
1712054,0.973,1.87,0.82667,0.055
1712055,0.775,1.47,0.82667,0.055
1712056,0.462,0.89,0.82667,0.055
1712057,0.257,0.5,0.82667,0.055
1712058,0.429,0.87,1,0.011
1712059,0.111,0.23,1,0.011
1712060,-0.16,-0.35,0.82667,-0.055
1712061,-0.233,-0.47,0.91281,-0.033
1712062,-0.198,-0.38,0.91281,-0.033
1712063,-0.346,-0.64,0.91281,-0.033
1712064,-0.527,-0.97,0.82667,-0.055
1712065,-0.52,-0.97,0.82667,-0.055
1712066,-0.524,-0.98,0.82667,-0.055
1712067,-0.34,-0.66,0.91281,-0.033
1712068,-0.321,-0.65,0.91281,-0.033
1712069,-0.51,-1.09,0.82667,-0.055
1712070,-0.19,-0.41,0.82667,-0.055
1712071,0.642,1.32,0.91281,0.033
1712072,1.06,2.16,0.74256,0.077
1712073,1.188,2.35,0.66142,0.099
1712074,0.957,1.81,0.58407,0.121
1712075,1.156,2.27,0.58407,0.121
1712076,0.98,1.94,0.58407,0.121
1712077,1.211,2.43,0.58407,0.121
1712078,1.19,2.41,0.51122,0.143
1712079,1.133,2.33,0.58407,0.121
1712080,1.048,2.17,0.51122,0.143
1712081,1.259,2.7,0.51122,0.143
1712082,0.993,2.23,0.51122,0.143
1712083,1.512,3.32,0.58407,0.121
1712084,1.471,3.39,0.51122,0.143
1712085,1.518,3.43,0.38107,0.187
1712086,1.524,3.51,0.38107,0.187
1712087,1.56,3.65,0.44342,0.165
1712088,1.593,3.82,0.51122,0.143
1712089,1.603,3.93,0.51122,0.143
1712090,1.543,3.88,0.51122,0.143
1712091,1.515,3.9,0.44342,0.165
1712092,1.305,3.51,0.44342,0.165
1712093,1.11,3.11,0.44342,0.165
1712094,1.15,3.32,0.58407,0.121
1712095,1.256,3.81,0.66142,0.099
1712096,1.038,3.27,0.74256,0.077
1712097,0.614,2.06,0.74256,0.077
1712098,0.525,1.81,0.66142,0.099
1712099,0.994,3.14,0.74256,0.077
1712100,1.136,3.54,0.66142,0.099
1712101,1.018,3.29,0.66142,0.099
1712102,0.926,3.12,0.66142,0.099
1712103,0.706,2.55,0.58407,0.121
1712104,0.822,2.95,0.66142,0.099
1712105,0.89,3.09,0.66142,0.099
1712106,0.545,1.86,0.74256,0.077
1712107,0.52,1.78,0.74256,0.077
1712108,0.507,1.74,0.82667,0.055
1712109,0.336,1.23,0.82667,0.055
1712110,0.48,1.67,0.82667,0.055
1712111,0.597,2.01,0.82667,0.055
1712112,0.942,3.22,0.82667,0.055
1712113,0.934,3.35,0.82667,0.055
1712114,0.602,2.15,0.82667,0.055
1712115,0.418,1.56,1,0.011
1712116,0.402,1.55,1,0.011
1712117,0.289,1.12,1,0.011
1712118,0.057,0.23,1,0.011
1712119,-0.115,-0.48,1,-0.011
1712120,-0.174,-0.73,0.91281,-0.033
1714333,1.1,2.93,0.66142,0.099
1714334,1.51,3.94,0.66142,0.099
1714335,1.667,4.29,0.66142,0.099
1714336,1.714,4.18,0.66142,0.099
1714337,1.63,3.94,0.66142,0.099
1714338,1.16,2.79,0.66142,0.099
1714339,1.22,3.01,0.74256,0.077
1714340,1.068,2.63,0.74256,0.077
1714341,0.807,1.89,0.74256,0.077
1714342,0.76,1.79,0.82667,0.055
1714343,0.757,1.73,0.82667,0.055
1714344,0.773,1.74,0.91281,0.033
1714345,0.786,1.73,0.91281,0.033
1714346,0.769,1.74,0.91281,0.033
1714347,0.701,1.78,0.91281,0.033
1714348,0.713,1.77,0.91281,0.033
1714349,0.792,1.77,0.74256,0.077
1714350,0.97,2.06,0.74256,0.077
1714351,0.809,1.74,0.74256,0.077
1714352,1.151,2.37,0.74256,0.077
1714353,1.56,3.04,0.74256,0.077
1714354,1.792,3.32,0.66142,0.099
1714355,2.047,3.63,0.66142,0.099
1714356,2.25,3.72,0.66142,0.099
1714357,2.444,3.88,0.6217,0.11
1714358,2.58,4.04,0.58407,0.121
1714359,2.672,4,0.58407,0.121
1714360,2.78,4.1,0.58407,0.121
1714361,2.787,4.07,0.58407,0.121
1714362,2.712,3.96,0.58407,0.121
1714363,2.675,3.81,0.66142,0.099
1714364,2.743,3.85,0.66142,0.099
1714365,3.296,4.53,0.66142,0.099
1714366,3.084,4.19,0.66142,0.099
1714367,3.001,4.08,0.66142,0.099
1714368,2.81,3.77,0.66142,0.099
1714369,2.567,3.42,0.66142,0.099
1714370,2.415,3.26,0.66142,0.099
1714371,2.161,2.92,0.74256,0.077
1714372,1.574,2.05,0.74256,0.077
1714373,0.994,1.35,0.74256,0.077
1714374,0.46,0.63,0.74256,0.077
1714375,0.415,0.56,0.74256,0.077
1714376,0.444,0.64,0.91281,0.033
1714377,0.469,0.69,0.91281,0.033
1714378,0.432,0.64,0.91281,0.033
1714379,0.487,0.74,0.91281,0.033
1714380,0.485,0.74,0.91281,0.033
1714381,0.17,0.26,0.91281,0.033
1714382,0.091,0.13,1,0.011
1714383,0.072,0.11,1,0.011
1714384,0.108,0.17,0.91281,0.033
1714385,0.405,0.67,0.91281,0.033
1714386,0.563,0.95,0.74256,0.077
1714387,0.867,1.55,0.74256,0.077
1714388,0.891,1.62,0.74256,0.077
1714389,0.877,1.63,0.74256,0.077
1714390,1.19,2.09,0.58407,0.121
1714391,1.343,2.23,0.58407,0.121
1714392,1.305,2.12,0.58407,0.121
1714393,1.26,1.99,0.66142,0.099
1714394,1.217,1.88,0.66142,0.099
1714395,1.377,2.19,0.58407,0.121
1714396,1.45,2.33,0.58407,0.121
1714397,1.605,2.66,0.58407,0.121
1714398,1.424,2.44,0.58407,0.121
1714399,1.505,2.69,0.51122,0.143
1714400,1.59,2.92,0.51122,0.143
1714401,2.103,4.02,0.44342,0.165
1714402,1.89,3.84,0.38107,0.187
1714403,2.41,5.26,0.38107,0.187
1714404,2.915,6.79,0.38107,0.187
1714405,2.7,5.86,0.38107,0.187
1714406,2.473,5.02,0.38107,0.187
1714407,2.7,5.16,0.38107,0.187
1714408,2.476,4.49,0.44342,0.165
1714409,2.692,4.73,0.38107,0.187
1714410,2.368,4.38,0.38107,0.187
1714411,2.862,5.56,0.38107,0.187
1714412,2.714,5.56,0.38107,0.187
1714413,2.668,5.33,0.38107,0.187
1714414,2.835,5.82,0.38107,0.187
1714415,2.685,5.73,0.38107,0.187
1714416,2.53,5.69,0.38107,0.187
1714417,2.191,4.68,0.38107,0.187
1714418,2.254,4.49,0.32442,0.209
1714419,2.285,4.34,0.38107,0.187
1714420,2.138,4.16,0.44342,0.165
1714421,2.124,4.23,0.44342,0.165
1714422,1.798,3.78,0.38107,0.187
1714423,1.785,3.68,0.38107,0.187
1714424,1.786,3.77,0.51122,0.143
1714425,1.812,3.97,0.44342,0.165
1714426,1.822,3.79,0.51122,0.143
1714427,1.828,3.53,0.32442,0.209
1714428,1.841,3.52,0.32442,0.209
1714429,1.857,3.6,0.38107,0.187
1714430,1.863,3.63,0.38107,0.187
1714431,1.873,3.74,0.51122,0.143
1714432,1.9,4.14,0.44342,0.165
1714433,1.882,3.98,0.51122,0.143
1714434,1.887,3.88,0.51122,0.143
1714435,2.017,4.35,0.44342,0.165
1714436,1.88,4.28,0.44342,0.165
1714437,1.619,3.95,0.44342,0.165
1714438,1.587,3.59,0.51122,0.143
1714439,1.677,3.53,0.51122,0.143
1714440,1.727,3.58,0.51122,0.143
1714441,0.906,1.85,0.82667,0.055
1714442,0.96,1.95,0.74256,0.077
1714443,1.16,2.36,0.66142,0.099
1714444,1.198,2.45,0.66142,0.099
1714445,1.217,2.59,0.74256,0.077
1714446,1.144,2.53,0.82667,0.055
1714447,1.167,2.71,0.91281,0.033
1714448,1.202,2.57,0.82667,0.055
1714449,1.236,2.57,0.82667,0.055
1714453,1.299,2.83,0.74256,0.077
1714454,1.28,2.66,0.82667,0.055
1714455,1.128,2.26,0.74256,0.077
1714456,1.1,2.15,0.74256,0.077
1714457,0.86,1.69,0.82667,0.055
1714458,0.638,1.25,0.82667,0.055
1714459,0.627,1.25,0.74256,0.077
1714460,0.525,1.09,0.82667,0.055
1714461,0.265,0.56,1,0.011
1714462,-0.125,-0.27,0.91281,-0.033
1714463,-0.008,-0.02,1,-0.011
1714464,-0.045,-0.09,1,-0.011
1714465,-0.185,-0.35,0.91281,-0.033
1714466,-0.257,-0.49,0.91281,-0.033
1714467,-0.28,-0.54,1,-0.011
1714468,-0.286,-0.56,1,-0.011
1714469,-0.265,-0.52,1,-0.011
1714470,-0.187,-0.38,1,-0.011
1714471,-0.218,-0.47,0.91281,-0.033
1714472,0.153,0.33,0.82667,0.055
1714473,0.747,1.59,0.74256,0.077
1714474,1.285,2.69,0.74256,0.077
1714475,1.08,2.19,0.58407,0.121
1714476,1.12,2.28,0.51122,0.143
1714477,1.128,2.34,0.44342,0.165
1714478,1.028,2.16,0.51122,0.143
1714479,1.252,2.62,0.58407,0.121
1714480,0.83,1.76,0.58407,0.121
1714481,0.898,1.92,0.58407,0.121
1714482,1.015,2.16,0.51122,0.143
1714483,1.16,2.61,0.51122,0.143
1714484,0.963,2.18,0.51122,0.143
1714485,1.258,2.83,0.58407,0.121
1714486,1.487,3.41,0.51122,0.143
1714487,1.305,3.21,0.51122,0.143
1714488,1.438,3.49,0.44342,0.165
1714489,1.388,3.33,0.38107,0.187
1714490,1.398,3.44,0.51122,0.143
1714491,1.302,3.27,0.51122,0.143
1714492,1.13,2.97,0.44342,0.165
1714493,1.295,3.41,0.44342,0.165
1714494,1.095,3.01,0.44342,0.165
1714495,1.302,3.76,0.51122,0.143
1714496,1.258,3.76,0.66142,0.099
1714497,1.116,3.46,0.74256,0.077
1714498,0.814,2.65,0.74256,0.077
1714499,0.55,1.88,0.74256,0.077
1714500,0.343,1.26,0.74256,0.077
1714501,0.598,2.02,0.74256,0.077
1714502,0.968,3.1,0.74256,0.077
1714503,0.978,3.18,0.66142,0.099
1714504,0.68,2.39,0.66142,0.099
1714505,0.57,2.11,0.66142,0.099
1714506,0.445,1.72,0.66142,0.099
1714507,0.73,2.6,0.66142,0.099
1714508,0.506,1.81,0.82667,0.055
1714509,0.502,1.78,0.82667,0.055
1714510,0.346,1.26,0.82667,0.055
1714511,0.265,0.99,0.82667,0.055
1714512,0.447,1.67,0.82667,0.055
1714513,0.456,1.64,0.82667,0.055
1714514,0.61,2.21,0.82667,0.055
1714515,0.838,3.11,0.91281,0.033
1714516,0.419,1.58,0.91281,0.033
1714517,0.401,1.55,1,0.011
1714518,0.396,1.55,1,0.011
1714519,0.213,0.85,1,0.011
1714520,-0.005,-0.02,1,-0.011
1714521,-0.003,-0.01,1,-0.011
1714522,-0.079,-0.31,0.91281,-0.033
1714523,-0.115,-0.46,0.91281,-0.033
1714524,-0.17,-0.73,1,-0.011
1714525,-0.145,-0.63,1,-0.011
1716737,1.638,4.48,0.66142,0.099
1716738,1.689,4.37,0.66142,0.099
1716739,1.735,4.42,0.66142,0.099
1716740,1.667,4.31,0.66142,0.099
1716741,1.02,2.61,0.74256,0.077
1716742,0.992,2.56,0.74256,0.077
1716743,0.82,2.02,0.74256,0.077
1716744,0.741,1.82,0.82667,0.055
1716745,0.779,1.79,0.91281,0.033
1716746,0.72,1.6,0.91281,0.033
1716747,0.703,1.57,1,0.011
1716748,0.739,1.74,1,0.011
1716749,0.74,1.83,0.91281,0.033
1716750,0.64,1.45,0.91281,0.033
1716751,0.811,1.64,0.82667,0.055
1716752,1.078,2.05,0.82667,0.055
1716753,1.104,2.17,0.74256,0.077
1716754,1.177,2.38,0.74256,0.077
1716755,1.51,2.82,0.74256,0.077
1716756,1.748,3.12,0.66142,0.099
1716757,1.99,3.48,0.66142,0.099
1716758,2.24,3.69,0.66142,0.099
1716759,2.367,3.69,0.66142,0.099
1716760,2.499,3.74,0.66142,0.099
1716761,2.603,3.8,0.58407,0.121
1716762,2.723,3.92,0.58407,0.121
1716763,2.735,3.91,0.58407,0.121
1716764,2.703,3.82,0.66142,0.099
1716765,2.63,3.68,0.66142,0.099
1716766,3.06,4.22,0.66142,0.099
1716767,3.324,4.5,0.66142,0.099
1716768,3,4.02,0.66142,0.099
1716769,2.929,3.92,0.66142,0.099
1716770,2.593,3.45,0.66142,0.099
1716771,2.625,3.44,0.66142,0.099
1716772,2.446,3.22,0.66142,0.099
1716773,2.003,2.64,0.74256,0.077
1716774,1.391,1.9,0.74256,0.077
1716775,0.791,1.11,0.82667,0.055
1716776,0.555,0.75,0.82667,0.055
1716777,0.554,0.78,0.82667,0.055
1716778,0.477,0.7,1,0.011
1716779,0.495,0.75,0.91281,0.033
