"nie_malla_modi_id","sen_slope_prewi","sen_slope_per_prewi","p_value_prewi","tau_prewi"
1673656,4.742,2.73,0.51122,0.143
1673657,4.825,2.78,0.51122,0.143
1673658,6.262,3.54,0.32442,0.209
1673659,6.191,3.57,0.32442,0.209
1673660,5.777,3.52,0.38107,0.187
1673661,5.757,3.56,0.38107,0.187
1673662,4.76,3.09,0.44342,0.165
1673663,5.259,3.49,0.38107,0.187
1673664,4.747,3.21,0.38107,0.187
1673665,3.89,2.69,0.32442,0.209
1673666,3.87,2.8,0.38107,0.187
1673667,4,2.84,0.32442,0.209
1673668,4.064,3.03,0.38107,0.187
1673669,3.928,2.97,0.32442,0.209
1673670,3.417,2.73,0.32442,0.209
1673671,3.311,2.9,0.51122,0.143
1673672,4.221,3.27,0.51122,0.143
1673673,4.583,3.42,0.38107,0.187
1673674,4.949,3.56,0.38107,0.187
1673675,4.358,3.3,0.38107,0.187
1673676,3.606,2.92,0.32442,0.209
1673677,3.12,2.64,0.32442,0.209
1673678,2.47,2.29,0.44342,0.165
1673679,1.687,1.76,0.38107,0.187
1673680,2.4,2.32,0.38107,0.187
1673681,2.57,2.46,0.38107,0.187
1673682,1.791,1.85,0.38107,0.187
1673683,1.78,1.86,0.44342,0.165
1673684,1.38,1.63,0.58407,0.121
1673685,1.404,1.7,0.51122,0.143
1675910,0.63,0.35,0.91281,0.033
1675911,1.304,0.7,0.91281,0.033
1675912,1.167,0.63,0.91281,0.033
1675913,1.36,0.7,0.91281,0.033
1675914,1.446,0.72,1,0.011
1675915,1.544,0.76,1,0.011
1675916,1.573,0.76,1,0.011
1675917,-0.205,-0.1,1,-0.011
1675919,-0.624,-0.31,1,-0.011
1675920,0.014,0.01,1,0.011
1675921,-0.742,-0.29,1,-0.011
1675922,-0.524,-0.2,1,-0.011
1675923,-0.551,-0.21,1,-0.011
1675924,-0.23,-0.09,1,-0.011
1675925,-0.37,-0.14,1,-0.011
1675926,-0.548,-0.21,1,-0.011
1675927,0.204,0.07,1,0.011
1675928,-0.65,-0.25,0.91281,-0.033
1675929,-1.137,-0.48,1,-0.011
1675930,-0.745,-0.3,0.91281,-0.033
1675931,-0.594,-0.23,0.91281,-0.033
1675932,-0.394,-0.15,0.91281,-0.033
1675933,-0.666,-0.27,1,-0.011
1675934,-0.692,-0.28,0.91281,-0.033
1675935,-0.153,-0.06,0.91281,-0.033
1675936,-0.112,-0.04,0.91281,-0.033
1675937,-0.336,-0.13,0.91281,-0.033
1675938,-0.07,-0.03,1,-0.011
1675939,-0.121,-0.05,1,-0.011
1675940,1.313,0.51,1,0.011
1675941,2.141,0.79,0.74256,0.077
1675942,2.896,1.02,0.58407,0.121
1675943,7.079,2.35,0.66142,0.099
1675944,7.993,2.51,0.58407,0.121
1675945,8.515,2.61,0.51122,0.143
1675946,8.872,2.68,0.51122,0.143
1675947,8.62,2.69,0.51122,0.143
1675948,8.025,2.65,0.51122,0.143
1675949,8.386,2.72,0.51122,0.143
1675950,9.08,2.83,0.51122,0.143
1675951,9.532,2.9,0.51122,0.143
1675952,8.432,2.81,0.51122,0.143
1675953,7.38,2.7,0.44342,0.165
1675954,8.622,3.45,0.38107,0.187
1675955,9.263,3.38,0.38107,0.187
1675956,8.615,3.47,0.38107,0.187
1675957,8.57,3.49,0.38107,0.187
1675958,9.352,3.39,0.38107,0.187
1675959,9.87,3.34,0.38107,0.187
1675960,10.508,3.34,0.32442,0.209
1675961,11.566,3.52,0.32442,0.209
1675962,13.13,3.75,0.32442,0.209
1675963,13.654,3.82,0.38107,0.187
1675964,14.04,3.88,0.38107,0.187
1675965,14.786,3.98,0.38107,0.187
1675966,14.26,3.92,0.44342,0.165
1675967,13.736,3.87,0.38107,0.187
1675968,13.224,3.81,0.38107,0.187
1675969,12.356,3.71,0.38107,0.187
1675970,13.006,3.8,0.38107,0.187
1675971,14.32,3.96,0.44342,0.165
1675972,11.447,3.4,0.44342,0.165
1675973,10.21,3.16,0.44342,0.165
1675974,9.97,3.14,0.44342,0.165
1675975,9.24,3.08,0.44342,0.165
1675976,9.41,3.12,0.44342,0.165
1675977,9.975,3.17,0.44342,0.165
1675978,9.45,3.14,0.44342,0.165
1675979,9.08,3.13,0.44342,0.165
1675980,8.85,3.13,0.44342,0.165
1675981,8.665,3.15,0.51122,0.143
1675982,8.26,3.16,0.44342,0.165
1675983,8.295,3.2,0.44342,0.165
1675984,8.48,3.25,0.44342,0.165
1675985,8.87,3.34,0.44342,0.165
1675986,9.15,3.4,0.44342,0.165
1675987,8.446,3.31,0.44342,0.165
1675988,8.402,3.31,0.44342,0.165
1675989,8.844,3.42,0.44342,0.165
1675990,9.12,3.5,0.44342,0.165
1675991,8.984,3.49,0.44342,0.165
1675992,8.5,3.41,0.38107,0.187
1675993,8.322,3.39,0.38107,0.187
1675994,8.512,3.46,0.38107,0.187
1675995,8.506,3.48,0.44342,0.165
1675996,8.224,3.45,0.44342,0.165
1675997,8.476,3.48,0.44342,0.165
1675998,8.845,3.5,0.38107,0.187
1675999,8.487,3.43,0.38107,0.187
1676000,8.232,3.45,0.44342,0.165
1676001,7.715,3.37,0.44342,0.165
1676002,7.85,3.35,0.44342,0.165
1676003,7.915,3.36,0.38107,0.187
1676004,7.305,3.24,0.44342,0.165
1676005,6.9,3.16,0.44342,0.165
1676006,6.67,3.11,0.44342,0.165
1676007,6.86,3.13,0.44342,0.165
1676008,6.871,3.1,0.38107,0.187
1676009,6.898,3.09,0.38107,0.187
1676010,6.874,3.07,0.38107,0.187
1676011,6.985,3.07,0.38107,0.187
1676012,6.766,3.05,0.44342,0.165
1676013,6.952,3.13,0.44342,0.165
1676014,6.966,3.17,0.44342,0.165
1676015,5.431,2.65,0.51122,0.143
1676016,4.931,2.5,0.58407,0.121
1676017,5.529,2.59,0.58407,0.121
1676018,7.847,3.15,0.44342,0.165
1676019,8.284,3.12,0.38107,0.187
1676020,8.188,3.04,0.51122,0.143
1676021,7.93,2.9,0.51122,0.143
1676022,7.508,2.79,0.51122,0.143
1676023,6.232,2.49,0.51122,0.143
1676024,6.018,2.4,0.51122,0.143
1676025,5.826,2.32,0.51122,0.143
1676026,5.458,2.21,0.51122,0.143
1676027,5.41,2.16,0.58407,0.121
1676028,5.391,2.12,0.58407,0.121
1676029,5.23,2.06,0.51122,0.143
1676030,7.1,2.63,0.51122,0.143
1676031,7.817,2.96,0.51122,0.143
1676032,7.622,2.97,0.44342,0.165
1676033,7.375,3,0.38107,0.187
1676034,7.403,2.96,0.44342,0.165
1676035,7.145,2.99,0.38107,0.187
1676036,6.967,3.01,0.38107,0.187
1676037,7.217,2.92,0.38107,0.187
1676038,7.128,2.92,0.38107,0.187
1676039,7.033,2.92,0.38107,0.187
1676040,6.845,2.93,0.44342,0.165
1676041,7.002,2.88,0.38107,0.187
1676042,6.835,2.89,0.44342,0.165
1676043,6.803,2.85,0.44342,0.165
1676044,6.748,2.83,0.38107,0.187
1676045,5.73,2.59,0.38107,0.187
1676046,5.877,2.94,0.44342,0.165
1676047,6.007,3.04,0.44342,0.165
1676048,5.208,2.78,0.44342,0.165
1676049,5.881,2.96,0.44342,0.165
1676050,5.781,3.01,0.44342,0.165
1676051,4.75,2.79,0.51122,0.143
1676052,5.06,2.98,0.51122,0.143
1676053,5.755,3.15,0.44342,0.165
1676054,4.258,2.6,0.51122,0.143
1676055,3.144,2.06,0.44342,0.165
1676056,4.363,2.57,0.58407,0.121
1676057,4.871,2.75,0.51122,0.143
1676058,5.47,2.92,0.44342,0.165
1676059,5.728,3,0.44342,0.165
1676060,6.918,3.69,0.32442,0.209
1676061,6.824,3.71,0.27356,0.231
1676062,6.592,3.71,0.32442,0.209
1676063,5.08,3.09,0.32442,0.209
1676064,4.84,2.93,0.27356,0.231
1676065,5.771,3.66,0.27356,0.231
1676066,4.39,3,0.44342,0.165
1676067,4.557,3.21,0.38107,0.187
1676068,3.72,2.77,0.38107,0.187
1676069,3.916,2.95,0.38107,0.187
1676070,3.685,2.85,0.38107,0.187
1676071,3.42,2.72,0.44342,0.165
1676072,3.258,2.64,0.44342,0.165
1676073,3.402,2.76,0.58407,0.121
1676074,3.462,2.8,0.51122,0.143
1676075,4.396,3.34,0.44342,0.165
1676076,4.806,3.51,0.38107,0.187
1676077,4.861,3.52,0.38107,0.187
1676078,4.22,3.23,0.32442,0.209
1676079,3.216,2.7,0.32442,0.209
1676080,2.727,2.44,0.38107,0.187
1676081,2.733,2.49,0.38107,0.187
1676082,3.013,2.69,0.32442,0.209
1676083,2.675,2.38,0.32442,0.209
1676084,1.994,2.01,0.32442,0.209
1676085,1.814,1.89,0.51122,0.143
1676086,1.407,1.6,0.44342,0.165
1676087,1.56,1.74,0.44342,0.165
1676088,1.398,1.78,0.66142,0.099
1678314,0.497,0.27,1,0.011
1678315,1.307,0.66,1,0.011
1678316,1.278,0.64,1,0.011
1678317,1.406,0.68,1,0.011
1678318,0.097,0.04,1,0.011
1678319,-0.086,-0.04,1,-0.011
1678322,-0.122,-0.05,1,-0.011
1678323,-0.744,-0.3,1,-0.011
1678324,0.008,0,1,0.011
1678325,0.162,0.06,1,0.011
1678326,0.369,0.14,1,0.011
1678327,0.259,0.1,1,0.011
1678328,-0.206,-0.08,1,-0.011
1678329,-0.431,-0.16,1,-0.011
1678330,-0.497,-0.2,1,-0.011
1678331,-0.052,-0.02,1,-0.011
1678332,0.37,0.15,1,0.011
1678333,1.025,0.38,0.91281,0.033
1678334,0.435,0.16,1,0.011
1678335,-0.195,-0.07,1,-0.011
1678336,-0.32,-0.12,1,-0.011
1678337,-0.045,-0.02,1,-0.011
1678338,-0.401,-0.15,1,-0.011
1678339,0.15,0.05,0.91281,0.033
1678340,0.165,0.06,0.91281,0.033
1678341,2.357,0.81,0.82667,0.055
1678342,2.026,0.75,0.91281,0.033
1678343,2.507,0.91,0.66142,0.099
1678344,6.175,2.17,0.66142,0.099
1678345,6.855,2.31,0.66142,0.099
1678346,7.481,2.44,0.58407,0.121
1678347,8.378,2.6,0.58407,0.121
1678348,9.185,2.73,0.51122,0.143
1678349,9.099,2.75,0.51122,0.143
1678350,8.58,2.72,0.51122,0.143
1678351,9.071,2.81,0.51122,0.143
1678352,9.572,2.89,0.51122,0.143
1678353,9.338,2.9,0.51122,0.143
1678354,8.479,2.83,0.51122,0.143
1678355,7.139,2.68,0.44342,0.165
1678356,9.217,3.39,0.38107,0.187
1678357,9.698,3.34,0.38107,0.187
1678358,9.058,3.42,0.38107,0.187
1678359,8.4,3.52,0.38107,0.187
1678360,8.738,3.48,0.38107,0.187
1678361,9.593,3.37,0.38107,0.187
1678362,9.962,3.35,0.38107,0.187
1678363,11.132,3.45,0.32442,0.209
1678364,11.794,3.56,0.32442,0.209
1678365,12.62,3.69,0.32442,0.209
1678366,13.528,3.82,0.32442,0.209
1678367,14.762,3.98,0.38107,0.187
1678368,13.674,3.86,0.38107,0.187
1678369,12.772,3.74,0.38107,0.187
1678370,11.934,3.64,0.38107,0.187
1678371,11.564,3.59,0.38107,0.187
1678372,13.086,3.82,0.38107,0.187
1678373,13.937,3.88,0.44342,0.165
1678374,13.15,3.72,0.38107,0.187
1678375,9.82,3.06,0.44342,0.165
1678376,9.195,3.01,0.44342,0.165
1678377,8.995,2.99,0.44342,0.165
1678378,8.96,2.99,0.44342,0.165
1678379,9.58,3.06,0.44342,0.165
1678380,9.49,3.06,0.44342,0.165
1678381,9.605,3.09,0.44342,0.165
1678382,9.52,3.1,0.44342,0.165
1678383,9.315,3.1,0.44342,0.165
1678384,9,3.12,0.44342,0.165
1678385,9.18,3.18,0.44342,0.165
1678386,9.39,3.24,0.38107,0.187
1678387,9.44,3.28,0.38107,0.187
1678388,9.48,3.33,0.44342,0.165
1678389,9.32,3.36,0.44342,0.165
1678390,9.275,3.39,0.44342,0.165
1678391,9.44,3.45,0.44342,0.165
1678392,9.855,3.53,0.38107,0.187
1678393,9.685,3.54,0.32442,0.209
1678394,9.505,3.55,0.32442,0.209
1678395,9.345,3.57,0.38107,0.187
1678396,9.175,3.56,0.38107,0.187
1678397,9.325,3.58,0.32442,0.209
1678398,9.505,3.6,0.32442,0.209
1678399,9.365,3.58,0.38107,0.187
1678400,9.89,3.62,0.32442,0.209
1678401,9.195,3.54,0.32442,0.209
1678402,8.283,3.42,0.38107,0.187
1678403,7.545,3.34,0.44342,0.165
1678404,7.57,3.32,0.44342,0.165
1678405,7.975,3.35,0.38107,0.187
1678406,8.255,3.37,0.32442,0.209
1678407,8.03,3.33,0.38107,0.187
1678408,7.91,3.3,0.38107,0.187
1678409,7.68,3.26,0.38107,0.187
1678410,7.681,3.19,0.32442,0.209
1678411,7.961,3.25,0.32442,0.209
1678412,7.979,3.27,0.32442,0.209
1678413,7.463,3.21,0.38107,0.187
1678414,6.495,3.04,0.44342,0.165
1678415,5.863,2.85,0.51122,0.143
1678416,5.475,2.66,0.58407,0.121
1678417,5.26,2.57,0.58407,0.121
1678418,4.795,2.42,0.58407,0.121
1678419,7.008,3.07,0.44342,0.165
1678420,7.411,3.04,0.44342,0.165
1678421,8.153,3.04,0.51122,0.143
1678422,8.51,3,0.44342,0.165
1678423,8.155,2.89,0.44342,0.165
1678424,7.857,2.8,0.51122,0.143
1678425,7.555,2.7,0.51122,0.143
1678426,7.218,2.6,0.51122,0.143
1678427,6.653,2.46,0.58407,0.121
1678428,5.91,2.28,0.58407,0.121
1678429,5.199,2.06,0.58407,0.121
1678430,5.113,2.01,0.58407,0.121
1678431,7.007,2.56,0.51122,0.143
1678432,6.947,2.55,0.51122,0.143
1678433,6.78,2.5,0.51122,0.143
1678434,6.987,2.55,0.51122,0.143
1678435,7.28,2.7,0.51122,0.143
1678436,6.827,2.51,0.51122,0.143
1678437,7.612,2.9,0.51122,0.143
1678438,7.482,2.92,0.51122,0.143
1678439,7.522,2.9,0.44342,0.165
1678440,7.615,2.87,0.44342,0.165
1678441,7.538,2.87,0.44342,0.165
1678442,7.403,2.88,0.44342,0.165
1678443,7.31,2.66,0.38107,0.187
1678444,7.423,2.85,0.44342,0.165
1678445,7.452,2.83,0.38107,0.187
1678446,7.09,2.89,0.44342,0.165
1678447,6.587,2.99,0.44342,0.165
1678448,6.3,2.92,0.38107,0.187
1678449,5.693,2.66,0.38107,0.187
1678450,5.581,2.77,0.38107,0.187
1678451,6.12,2.92,0.44342,0.165
1678452,5.602,2.93,0.44342,0.165
1678453,5.477,2.99,0.44342,0.165
1678454,6.02,3.14,0.51122,0.143
1678455,6.115,3.1,0.51122,0.143
1678456,5.638,3.1,0.51122,0.143
1678457,5.466,2.98,0.51122,0.143
1678458,5.07,2.78,0.51122,0.143
1678459,5.477,2.9,0.51122,0.143
1678460,5.464,2.8,0.44342,0.165
1678461,5.912,2.89,0.44342,0.165
1678462,5.554,2.73,0.44342,0.165
1678463,7.42,3.84,0.27356,0.231
1678464,6.82,3.78,0.32442,0.209
1678465,6.998,3.84,0.32442,0.209
1678466,4.88,2.83,0.32442,0.209
1678467,5.25,3.18,0.27356,0.231
1678468,4.655,2.96,0.44342,0.165
1678469,5.077,3.41,0.38107,0.187
1678470,3.82,2.71,0.38107,0.187
1678471,3.815,2.89,0.44342,0.165
1678472,3.688,2.84,0.44342,0.165
1678473,3.373,2.69,0.44342,0.165
1678474,3.716,2.9,0.58407,0.121
1678475,3.548,2.83,0.58407,0.121
1678476,4.046,3.08,0.51122,0.143
1678477,4.598,3.44,0.44342,0.165
1678478,4.746,3.49,0.38107,0.187
1678479,4.989,3.58,0.38107,0.187
1678480,4.768,3.47,0.32442,0.209
1678481,4.142,3.18,0.32442,0.209
1678482,3.348,2.77,0.32442,0.209
1678483,3.503,2.89,0.32442,0.209
1678484,3.459,2.83,0.27356,0.231
1678485,3.107,2.63,0.27356,0.231
1678486,2.688,2.38,0.32442,0.209
1678487,2.675,2.49,0.32442,0.209
1678488,2.149,2.14,0.32442,0.209
1678489,1.62,1.78,0.44342,0.165
1678490,1.308,1.61,0.58407,0.121
1680717,0.585,0.3,1,0.011
1680718,0.147,0.07,1,0.011
1680719,0.143,0.07,1,0.011
1680720,0.303,0.14,1,0.011
1680724,-0.404,-0.18,1,-0.011
1680725,-0.788,-0.33,0.91281,-0.033
1680726,-0.262,-0.11,0.91281,-0.033
1680727,-0.172,-0.07,1,-0.011
1680728,-0.296,-0.12,1,-0.011
1680729,-0.54,-0.21,1,-0.011
1680730,0.057,0.02,1,0.011
1680731,0.69,0.28,0.91281,0.033
1680732,0.69,0.26,1,0.011
1680733,0.51,0.19,0.91281,0.033
1680734,-0.06,-0.02,1,-0.011
1680735,0.318,0.12,0.91281,0.033
1680736,0.282,0.1,1,0.011
1680737,0.458,0.16,1,0.011
1680738,0.647,0.23,1,0.011
1680739,0.431,0.15,1,0.011
1680740,0.085,0.03,1,0.011
1680741,0.569,0.2,1,0.011
1680742,2.493,0.82,0.74256,0.077
1680743,2.647,0.87,0.74256,0.077
1680744,6.078,2.07,0.74256,0.077
1680745,6.424,2.17,0.66142,0.099
1680746,6.64,2.24,0.66142,0.099
1680747,7.115,2.35,0.66142,0.099
1680748,7.591,2.46,0.58407,0.121
1680749,8.434,2.61,0.51122,0.143
1680750,9.308,2.75,0.51122,0.143
1680751,9.618,2.82,0.51122,0.143
1680752,9.24,2.81,0.51122,0.143
1680753,9.823,2.9,0.51122,0.143
1680754,10.257,2.97,0.51122,0.143
1680755,9.388,2.92,0.51122,0.143
1680756,8.132,2.81,0.51122,0.143
1680757,8.068,2.83,0.44342,0.165
1680758,9.768,3.33,0.38107,0.187
1680759,9.897,3.32,0.38107,0.187
1680760,9.325,3.39,0.38107,0.187
1680761,8.618,3.49,0.38107,0.187
1680762,8.803,3.47,0.38107,0.187
1680763,9.398,3.4,0.38107,0.187
1680764,10.168,3.32,0.38107,0.187
1680765,10.242,3.33,0.38107,0.187
1680766,10.942,3.43,0.32442,0.209
1680767,12.05,3.61,0.32442,0.209
1680768,12.966,3.74,0.32442,0.209
1680769,14.354,3.93,0.38107,0.187
1680770,13.542,3.84,0.38107,0.187
1680771,12.676,3.74,0.38107,0.187
1680772,11.74,3.61,0.38107,0.187
1680773,11.444,3.58,0.38107,0.187
1680774,12.737,3.77,0.38107,0.187
1680775,13.223,3.76,0.38107,0.187
1680776,12.47,3.58,0.38107,0.187
1680777,11.035,3.31,0.38107,0.187
1680778,10.748,3.34,0.38107,0.187
1680779,10.3,3.38,0.44342,0.165
1680780,9.185,3.04,0.44342,0.165
1680781,9.543,3.02,0.44342,0.165
1680782,9.247,3.03,0.44342,0.165
1680783,9.245,3.01,0.44342,0.165
1680784,9.22,3,0.44342,0.165
1680785,9.6,3.05,0.44342,0.165
1680786,10.82,3.33,0.51122,0.143
1680787,10.935,3.37,0.51122,0.143
1680788,9.805,3.18,0.38107,0.187
1680789,9.6,3.21,0.38107,0.187
1680790,9.315,3.22,0.38107,0.187
1680791,9.01,3.24,0.44342,0.165
1680792,8.93,3.27,0.44342,0.165
1680793,9.515,3.37,0.38107,0.187
1680794,9.395,3.4,0.44342,0.165
1680795,9.36,3.44,0.44342,0.165
1680796,9.125,3.46,0.44342,0.165
1680797,8.795,3.45,0.38107,0.187
1680798,8.6,3.45,0.38107,0.187
1680799,8.81,3.49,0.38107,0.187
1680800,9.245,3.53,0.32442,0.209
1680801,9.81,3.58,0.27356,0.231
1680802,9.28,3.53,0.38107,0.187
1680803,9.08,3.51,0.38107,0.187
1680804,8.002,3.37,0.44342,0.165
1680805,7.455,3.32,0.44342,0.165
1680806,7.215,3.28,0.44342,0.165
1680807,7.73,3.32,0.44342,0.165
1680808,8.155,3.36,0.38107,0.187
1680809,8.82,3.42,0.32442,0.209
1680810,8.835,3.41,0.32442,0.209
1680811,8.13,3.34,0.38107,0.187
1680812,7.746,3.24,0.38107,0.187
1680813,7.644,3.24,0.38107,0.187
1680814,8.194,3.33,0.32442,0.209
1680815,7.591,3.24,0.38107,0.187
1680816,6.38,2.96,0.51122,0.143
1680817,5.15,2.58,0.58407,0.121
1680818,4.595,2.41,0.58407,0.121
1680819,4.28,2.28,0.66142,0.099
1680820,5.91,2.81,0.44342,0.165
1680821,6.4,2.82,0.44342,0.165
1680822,7.113,2.87,0.51122,0.143
1680823,8.007,2.94,0.51122,0.143
1680824,7.818,2.85,0.51122,0.143
1680825,7.145,2.7,0.51122,0.143
1680826,7.124,2.64,0.51122,0.143
1680827,7.285,2.62,0.51122,0.143
1680828,6.876,2.5,0.58407,0.121
1680829,5.985,2.3,0.58407,0.121
1680830,5.535,2.2,0.58407,0.121
1680831,5.7,2.24,0.58407,0.121
1680832,5.743,2.24,0.66142,0.099
1680833,7.913,3.02,0.51122,0.143
1680834,7.745,3.03,0.58407,0.121
1680835,7.718,2.99,0.58407,0.121
1680836,7.755,2.94,0.58407,0.121
1680837,7.06,2.56,0.51122,0.143
1680838,7.963,2.75,0.58407,0.121
1680839,7.663,2.69,0.51122,0.143
1680840,7.487,2.65,0.51122,0.143
1680841,8.027,2.77,0.58407,0.121
1680842,7.733,2.72,0.51122,0.143
1680843,7.79,2.74,0.51122,0.143
1680844,8.068,2.8,0.58407,0.121
1680845,8.045,2.81,0.38107,0.187
1680846,8.033,2.81,0.32442,0.209
1680847,7.79,2.77,0.32442,0.209
1680848,7.24,2.68,0.32442,0.209
1680849,7.332,2.94,0.44342,0.165
1680850,7.153,2.98,0.44342,0.165
1680851,6.862,3.03,0.44342,0.165
1680852,6.39,2.85,0.44342,0.165
1680853,6.17,2.87,0.44342,0.165
1680854,6.015,2.93,0.51122,0.143
1680855,5.35,2.7,0.51122,0.143
1680856,5.253,2.64,0.51122,0.143
1680857,6.175,2.89,0.44342,0.165
1680858,5.725,2.96,0.51122,0.143
1680859,6.678,3.17,0.44342,0.165
1680860,6.275,3.03,0.44342,0.165
1680861,5.896,2.97,0.44342,0.165
1680862,5.966,2.93,0.44342,0.165
1680863,5.678,2.78,0.44342,0.165
1680864,4.972,2.5,0.44342,0.165
1680865,7.404,3.87,0.27356,0.231
1680866,7.709,3.94,0.27356,0.231
1680867,7.57,3.95,0.32442,0.209
1680868,5.06,2.78,0.27356,0.231
1680869,4.628,2.68,0.27356,0.231
1680870,4.89,2.98,0.38107,0.187
1680871,5.363,3.51,0.38107,0.187
1680872,4.247,2.91,0.38107,0.187
1680873,3.993,2.8,0.38107,0.187
1680874,4.183,3.06,0.44342,0.165
1680875,4.258,3.13,0.58407,0.121
1680876,3.911,2.99,0.58407,0.121
1680877,3.992,3.04,0.58407,0.121
1680878,3.884,3,0.51122,0.143
1680879,4.788,3.52,0.44342,0.165
1680880,4.886,3.56,0.38107,0.187
1680881,5.654,3.84,0.32442,0.209
1680882,5.357,3.65,0.32442,0.209
1680883,4.87,3.51,0.32442,0.209
1680884,4.372,3.28,0.27356,0.231
1680885,4.337,3.25,0.27356,0.231
1680886,4.279,3.23,0.27356,0.231
1680887,3.778,2.99,0.27356,0.231
1680888,3.294,2.74,0.27356,0.231
1680889,3.177,2.82,0.32442,0.209
1680890,2.4,2.35,0.38107,0.187
1680891,1.933,2.01,0.38107,0.187
1680892,1.277,1.46,0.38107,0.187
1683119,0.576,0.29,1,0.011
1683120,-0.096,-0.05,1,-0.011
1683121,0.074,0.04,1,0.011
1683122,0.452,0.21,1,0.011
1683123,0.177,0.08,1,0.011
1683127,-0.946,-0.44,1,-0.011
1683128,-0.432,-0.18,1,-0.011
1683129,-0.503,-0.2,1,-0.011
1683130,0.474,0.2,1,0.011
1683131,0.268,0.11,0.91281,0.033
1683132,0.632,0.27,1,0.011
1683133,1.068,0.45,1,0.011
1683134,1.578,0.65,1,0.011
1683135,1.99,0.8,1,0.011
1683136,-0.076,-0.03,1,-0.011
1683137,0.203,0.08,1,0.011
1683138,0.643,0.23,1,0.011
1683139,0.831,0.29,1,0.011
1683140,1.238,0.42,1,0.011
1683141,1.041,0.36,1,0.011
1683142,0.562,0.2,1,0.011
1683143,1.008,0.35,1,0.011
1683144,2.453,0.78,0.74256,0.077
1683145,2.773,0.87,0.66142,0.099
1683146,6.629,2.16,0.66142,0.099
1683147,7.145,2.28,0.66142,0.099
1683148,7.539,2.37,0.66142,0.099
1683149,7.855,2.46,0.58407,0.121
1683150,7.725,2.49,0.58407,0.121
1683151,8.772,2.66,0.51122,0.143
1683152,9.521,2.78,0.51122,0.143
1683153,10.023,2.87,0.51122,0.143
1683154,9.621,2.86,0.51122,0.143
1683155,10.175,2.95,0.51122,0.143
1683156,10.833,3.04,0.51122,0.143
1683157,9.94,2.99,0.51122,0.143
1683158,8.046,2.82,0.44342,0.165
1683159,9.097,2.96,0.44342,0.165
1683160,10.298,3.28,0.32442,0.209
1683161,10.237,3.29,0.38107,0.187
1683162,9.672,3.36,0.38107,0.187
1683163,8.83,3.46,0.38107,0.187
1683164,9.117,3.43,0.38107,0.187
1683165,9.172,3.44,0.38107,0.187
1683166,9.407,3.41,0.38107,0.187
1683167,10.013,3.35,0.38107,0.187
1683168,10.47,3.35,0.38107,0.187
1683169,11.608,3.54,0.32442,0.209
1683170,12.804,3.72,0.32442,0.209
1683171,13.478,3.82,0.32442,0.209
1683172,12.84,3.75,0.38107,0.187
1683173,12.336,3.69,0.38107,0.187
1683174,11.204,3.53,0.38107,0.187
1683175,11.238,3.55,0.38107,0.187
1683176,11.81,3.6,0.38107,0.187
1683177,11.993,3.56,0.38107,0.187
1683178,11.51,3.4,0.38107,0.187
1683179,10.825,3.34,0.38107,0.187
1683180,10.698,3.34,0.38107,0.187
1683181,10.186,3.39,0.44342,0.165
1683182,10.37,3.38,0.44342,0.165
1683183,10.722,3.35,0.38107,0.187
1683184,10.533,3.37,0.44342,0.165
1683185,10.562,3.36,0.38107,0.187
1683186,10.822,3.34,0.38107,0.187
1683187,10.38,3.18,0.44342,0.165
1683188,10.315,3.2,0.51122,0.143
1683189,10.445,3.25,0.51122,0.143
1683190,10.515,3.29,0.51122,0.143
1683191,10.2,3.33,0.51122,0.143
1683192,8.405,3.03,0.44342,0.165
1683193,8.51,3.1,0.44342,0.165
1683194,8.355,3.13,0.44342,0.165
1683195,8.975,3.24,0.44342,0.165
1683196,8.9,3.27,0.44342,0.165
1683197,8.76,3.31,0.44342,0.165
1683198,8.66,3.33,0.44342,0.165
1683199,8.32,3.34,0.44342,0.165
1683200,7.72,3.25,0.44342,0.165
1683201,8.235,3.37,0.38107,0.187
1683202,8.725,3.43,0.38107,0.187
1683203,9.375,3.51,0.32442,0.209
1683204,8.8,3.46,0.32442,0.209
1683205,8.55,3.44,0.44342,0.165
1683206,7.875,3.36,0.44342,0.165
1683207,7.235,3.27,0.44342,0.165
1683208,6.378,3.07,0.51122,0.143
1683209,7.53,3.29,0.44342,0.165
1683210,8.035,3.35,0.38107,0.187
1683211,8.545,3.4,0.32442,0.209
1683212,8.665,3.4,0.32442,0.209
1683213,7.83,3.3,0.38107,0.187
1683214,7.133,3.17,0.38107,0.187
1683215,6.857,3.14,0.44342,0.165
1683216,7.178,3.18,0.38107,0.187
1683217,7.512,3.18,0.38107,0.187
1683218,6.52,2.87,0.58407,0.121
1683219,5.852,2.69,0.58407,0.121
1683220,5.106,2.49,0.58407,0.121
1683221,5.533,2.72,0.51122,0.143
1683222,5.318,2.55,0.51122,0.143
1683223,6.091,2.67,0.44342,0.165
1683224,6.54,2.7,0.51122,0.143
1683225,7.213,2.77,0.51122,0.143
1683226,7.127,2.71,0.51122,0.143
1683227,6.413,2.53,0.58407,0.121
1683228,6.343,2.47,0.58407,0.121
1683229,6.704,2.48,0.58407,0.121
1683230,6.478,2.4,0.58407,0.121
1683231,5.89,2.24,0.58407,0.121
1683232,5.013,2.05,0.66142,0.099
1683233,4.757,1.97,0.58407,0.121
1683234,4.84,1.99,0.58407,0.121
1683235,7.747,3.06,0.58407,0.121
