"nie_malla_modi_id","sen_slope_tempm06","sen_slope_per_tempm06","p_value_tempm06","tau_tempm06"
1661647,-0.166,-0.77,0.12531,-0.319
1661648,-0.166,-0.79,0.11184,-0.33
1661649,-0.173,-0.84,0.10052,-0.341
1661650,-0.167,-0.8,0.10052,-0.341
1661651,-0.173,-0.83,0.10052,-0.341
1661652,-0.18,-0.87,0.12531,-0.319
1661653,-0.188,-0.9,0.12531,-0.319
1661654,-0.19,-0.89,0.13878,-0.308
1661655,-0.19,-0.86,0.15463,-0.297
1661656,-0.2,-0.92,0.15463,-0.297
1661657,-0.194,-0.89,0.15463,-0.297
1661658,-0.192,-0.86,0.15463,-0.297
1661659,-0.19,-0.84,0.15463,-0.297
1661660,-0.19,-0.81,0.15463,-0.297
1661661,-0.19,-0.84,0.15463,-0.297
1661662,-0.185,-0.82,0.15463,-0.297
1661663,-0.183,-0.81,0.15463,-0.297
1661664,-0.182,-0.79,0.15463,-0.297
1661665,-0.183,-0.79,0.15463,-0.297
1661666,-0.182,-0.76,0.15463,-0.297
1661667,-0.183,-0.76,0.13878,-0.308
1663900,-0.21,-0.95,0.02854,-0.451
1663901,-0.197,-0.91,0.02149,-0.473
1663902,-0.197,-0.91,0.02149,-0.473
1663903,-0.21,-1.01,0.02149,-0.473
1663904,-0.221,-1.07,0.02854,-0.451
1663905,-0.222,-1.11,0.0375,-0.429
1663909,-0.228,-1.2,0.02149,-0.473
1663910,-0.232,-1.25,0.02149,-0.473
1663911,-0.233,-1.34,0.02854,-0.451
1663912,-0.232,-1.35,0.02854,-0.451
1663913,-0.222,-1.27,0.02854,-0.451
1663914,-0.222,-1.25,0.0325,-0.44
1663915,-0.222,-1.23,0.0375,-0.429
1663916,-0.22,-1.26,0.0325,-0.44
1663917,-0.219,-1.27,0.0325,-0.44
1663918,-0.219,-1.26,0.0325,-0.44
1663919,-0.217,-1.37,0.0375,-0.429
1663920,-0.214,-1.32,0.0375,-0.429
1663921,-0.214,-1.36,0.0375,-0.429
1663922,-0.213,-1.39,0.0375,-0.429
1663923,-0.211,-1.43,0.0375,-0.429
1663924,-0.21,-1.47,0.0375,-0.429
1663925,-0.211,-1.56,0.04874,-0.407
1663926,-0.209,-1.59,0.04874,-0.407
1663927,-0.206,-1.59,0.04874,-0.407
1663928,-0.203,-1.63,0.04874,-0.407
1663929,-0.196,-1.53,0.04874,-0.407
1663930,-0.19,-1.44,0.05499,-0.396
1663931,-0.186,-1.42,0.10052,-0.341
1663932,-0.177,-1.31,0.10052,-0.341
1663933,-0.171,-1.22,0.10052,-0.341
1663934,-0.162,-1.12,0.0798,-0.363
1663937,-0.142,-0.84,0.0892,-0.352
1663938,-0.146,-0.93,0.10052,-0.341
1663939,-0.163,-1.15,0.0627,-0.385
1663940,-0.15,-1.03,0.0798,-0.363
1663941,-0.147,-0.93,0.11184,-0.33
1663942,-0.147,-0.93,0.11184,-0.33
1663943,-0.147,-0.88,0.12531,-0.319
1663944,-0.152,-0.84,0.12531,-0.319
1663945,-0.155,-0.95,0.12531,-0.319
1663946,-0.162,-1.04,0.12531,-0.319
1663947,-0.167,-1.09,0.12531,-0.319
1663948,-0.146,-0.96,0.15463,-0.297
1663949,-0.149,-1.01,0.12531,-0.319
1663950,-0.153,-1.05,0.12531,-0.319
1663951,-0.158,-1.12,0.12531,-0.319
1663952,-0.155,-1.11,0.12531,-0.319
1663953,-0.161,-1.17,0.12531,-0.319
1663954,-0.169,-1.35,0.12531,-0.319
1663955,-0.175,-1.54,0.12531,-0.319
1663956,-0.2,-1.87,0.0627,-0.385
1663957,-0.195,-1.75,0.0798,-0.363
1663958,-0.2,-1.76,0.07041,-0.374
1663959,-0.2,-1.79,0.0627,-0.385
1663960,-0.2,-1.97,0.0627,-0.385
1663961,-0.204,-2.22,0.0627,-0.385
1663962,-0.203,-2.07,0.0627,-0.385
1663963,-0.202,-1.85,0.0627,-0.385
1663964,-0.206,-1.76,0.0627,-0.385
1663965,-0.208,-1.66,0.07041,-0.374
1663966,-0.209,-1.64,0.05499,-0.396
1663967,-0.21,-1.6,0.05499,-0.396
1663968,-0.211,-1.56,0.05499,-0.396
1663969,-0.216,-1.51,0.0627,-0.385
1663970,-0.207,-1.36,0.0627,-0.385
1663971,-0.219,-1.39,0.0627,-0.385
1663972,-0.235,-1.44,0.0375,-0.429
1663973,-0.235,-1.48,0.0375,-0.429
1663974,-0.23,-1.4,0.0375,-0.429
1663975,-0.245,-1.57,0.02854,-0.451
1663976,-0.245,-1.6,0.02854,-0.451
1663977,-0.246,-1.69,0.02854,-0.451
1663978,-0.243,-1.57,0.02854,-0.451
1663979,-0.2,-1.16,0.02854,-0.451
1663980,-0.194,-1.17,0.02854,-0.451
1663981,-0.185,-1.15,0.02854,-0.451
1663982,-0.184,-1.15,0.02854,-0.451
1663983,-0.189,-1.1,0.04874,-0.407
1663984,-0.185,-1.08,0.0627,-0.385
1663985,-0.181,-1.05,0.0798,-0.363
1663986,-0.19,-1.15,0.0798,-0.363
1663987,-0.166,-1.05,0.0798,-0.363
1663988,-0.169,-1.03,0.0892,-0.352
1663989,-0.17,-0.99,0.0798,-0.363
1663990,-0.168,-1.01,0.0798,-0.363
1663991,-0.159,-0.95,0.11184,-0.33
1663992,-0.146,-0.85,0.22844,-0.253
1663993,-0.135,-0.75,0.22844,-0.253
1663994,-0.12,-0.65,0.18889,-0.275
1663995,-0.11,-0.58,0.18889,-0.275
1663996,-0.115,-0.61,0.15463,-0.297
1663997,-0.125,-0.68,0.17048,-0.286
1663998,-0.136,-0.78,0.18889,-0.275
1663999,-0.137,-0.82,0.18889,-0.275
1664000,-0.137,-0.86,0.22844,-0.253
1664001,-0.139,-0.87,0.24958,-0.242
1664002,-0.139,-0.87,0.2073,-0.264
1664003,-0.142,-0.88,0.17048,-0.286
1664004,-0.135,-0.84,0.17048,-0.286
1664005,-0.154,-0.96,0.18889,-0.275
1664006,-0.136,-0.82,0.22844,-0.253
1664007,-0.142,-0.92,0.18889,-0.275
1664008,-0.14,-0.9,0.12531,-0.319
1664009,-0.142,-0.86,0.12531,-0.319
1664010,-0.149,-0.95,0.12531,-0.319
1664011,-0.14,-0.87,0.12531,-0.319
1664012,-0.155,-1.02,0.12531,-0.319
1664013,-0.16,-1.05,0.10052,-0.341
1664014,-0.175,-1.11,0.10052,-0.341
1664015,-0.178,-1.09,0.10052,-0.341
1664016,-0.18,-1.07,0.10052,-0.341
1664017,-0.175,-1,0.11184,-0.33
1664018,-0.178,-1.04,0.10052,-0.341
1664019,-0.175,-1.04,0.0892,-0.352
1664020,-0.185,-1.15,0.0892,-0.352
1664021,-0.188,-1.17,0.10052,-0.341
1664022,-0.185,-1.1,0.0798,-0.363
1664023,-0.18,-1.02,0.0798,-0.363
1664024,-0.184,-1.02,0.0798,-0.363
1664025,-0.184,-1.02,0.0798,-0.363
1664026,-0.175,-0.95,0.0798,-0.363
1664027,-0.177,-0.97,0.0798,-0.363
1664028,-0.18,-0.98,0.0798,-0.363
1664029,-0.188,-1.04,0.0798,-0.363
1664030,-0.2,-1.14,0.0798,-0.363
1664031,-0.202,-1.18,0.0798,-0.363
1664032,-0.193,-1.12,0.0798,-0.363
1664033,-0.192,-1.13,0.0627,-0.385
1664034,-0.185,-1.04,0.0627,-0.385
1664035,-0.175,-0.94,0.07041,-0.374
1664036,-0.18,-0.99,0.0627,-0.385
1664037,-0.176,-0.94,0.0627,-0.385
1664038,-0.18,-0.96,0.0627,-0.385
1664039,-0.188,-0.98,0.0798,-0.363
1664040,-0.19,-0.96,0.0627,-0.385
1664041,-0.199,-0.98,0.0627,-0.385
1664042,-0.199,-0.97,0.0627,-0.385
1664043,-0.194,-0.93,0.0627,-0.385
1664044,-0.193,-0.93,0.0627,-0.385
1664045,-0.189,-0.89,0.0798,-0.363
1664046,-0.18,-0.83,0.10052,-0.341
1664047,-0.17,-0.78,0.10052,-0.341
1664048,-0.17,-0.8,0.10052,-0.341
1664049,-0.17,-0.81,0.10052,-0.341
1664050,-0.167,-0.78,0.11184,-0.33
1664051,-0.167,-0.8,0.10052,-0.341
1664052,-0.18,-0.88,0.10052,-0.341
1664053,-0.183,-0.91,0.10052,-0.341
1664054,-0.191,-0.95,0.10052,-0.341
1664055,-0.192,-0.96,0.10052,-0.341
1664056,-0.193,-0.94,0.12531,-0.319
1664057,-0.19,-0.89,0.13878,-0.308
1664058,-0.19,-0.93,0.10052,-0.341
1664059,-0.195,-0.93,0.11184,-0.33
1664060,-0.19,-0.87,0.13878,-0.308
1664061,-0.188,-0.83,0.15463,-0.297
1664062,-0.189,-0.83,0.15463,-0.297
1664063,-0.185,-0.85,0.13878,-0.308
1664064,-0.182,-0.84,0.12531,-0.319
1664065,-0.178,-0.81,0.15463,-0.297
1664066,-0.178,-0.8,0.15463,-0.297
1664067,-0.182,-0.8,0.15463,-0.297
1664068,-0.18,-0.78,0.15463,-0.297
1664069,-0.182,-0.78,0.15463,-0.297
1664070,-0.18,-0.75,0.13878,-0.308
1666300,-0.226,-1,0.02854,-0.451
1666302,-0.197,-0.9,0.02149,-0.473
1666303,-0.2,-0.92,0.02149,-0.473
1666304,-0.2,-0.94,0.02149,-0.473
1666305,-0.21,-1.01,0.02149,-0.473
1666306,-0.22,-1.09,0.02854,-0.451
1666307,-0.222,-1.11,0.02854,-0.451
1666308,-0.227,-1.16,0.0375,-0.429
1666311,-0.228,-1.21,0.02149,-0.473
1666312,-0.236,-1.35,0.01601,-0.495
1666313,-0.235,-1.39,0.02854,-0.451
1666314,-0.231,-1.39,0.02854,-0.451
1666315,-0.232,-1.4,0.02854,-0.451
1666316,-0.225,-1.34,0.02854,-0.451
1666317,-0.225,-1.3,0.02854,-0.451
1666318,-0.225,-1.39,0.02854,-0.451
1666319,-0.223,-1.43,0.02854,-0.451
1666320,-0.216,-1.43,0.0375,-0.429
1666321,-0.213,-1.31,0.0375,-0.429
1666322,-0.21,-1.26,0.0375,-0.429
1666323,-0.21,-1.3,0.0375,-0.429
1666324,-0.21,-1.37,0.0375,-0.429
1666325,-0.209,-1.43,0.0375,-0.429
1666326,-0.209,-1.52,0.04874,-0.407
1666327,-0.206,-1.54,0.04874,-0.407
1666328,-0.203,-1.5,0.04874,-0.407
1666329,-0.199,-1.51,0.04874,-0.407
1666330,-0.199,-1.54,0.04874,-0.407
1666331,-0.193,-1.54,0.04874,-0.407
1666332,-0.186,-1.49,0.10052,-0.341
1666333,-0.179,-1.44,0.10052,-0.341
1666334,-0.174,-1.4,0.0798,-0.363
1666335,-0.164,-1.26,0.0798,-0.363
1666336,-0.155,-1.14,0.0892,-0.352
1666338,-0.15,-1.02,0.10052,-0.341
1666339,-0.153,-0.99,0.0627,-0.385
1666340,-0.157,-1.01,0.0627,-0.385
1666341,-0.163,-1.18,0.0627,-0.385
1666342,-0.153,-1.06,0.10052,-0.341
1666343,-0.151,-1.03,0.10052,-0.341
1666344,-0.15,-0.99,0.11184,-0.33
1666345,-0.146,-0.9,0.10052,-0.341
1666346,-0.145,-0.82,0.12531,-0.319
1666347,-0.153,-0.93,0.12531,-0.319
1666348,-0.157,-1.01,0.12531,-0.319
1666349,-0.16,-1.11,0.12531,-0.319
1666350,-0.167,-1.2,0.12531,-0.319
1666351,-0.17,-1.26,0.12531,-0.319
1666352,-0.178,-1.36,0.12531,-0.319
1666353,-0.159,-1.19,0.12531,-0.319
1666354,-0.161,-1.22,0.12531,-0.319
1666355,-0.159,-1.16,0.12531,-0.319
1666356,-0.164,-1.25,0.12531,-0.319
1666357,-0.174,-1.47,0.12531,-0.319
1666358,-0.205,-1.89,0.0627,-0.385
1666359,-0.205,-2,0.0627,-0.385
1666360,-0.204,-2.07,0.0627,-0.385
1666361,-0.205,-2.04,0.0627,-0.385
1666362,-0.206,-2.2,0.04874,-0.407
1666363,-0.209,-2.26,0.04874,-0.407
1666364,-0.207,-2.07,0.04874,-0.407
1666365,-0.208,-2.03,0.05499,-0.396
1666366,-0.21,-1.95,0.0627,-0.385
1666367,-0.212,-1.9,0.05499,-0.396
1666368,-0.208,-1.77,0.04874,-0.407
1666369,-0.205,-1.65,0.04874,-0.407
1666370,-0.212,-1.61,0.04874,-0.407
1666371,-0.215,-1.54,0.04874,-0.407
1666372,-0.213,-1.46,0.0425,-0.418
1666373,-0.215,-1.38,0.0425,-0.418
1666374,-0.237,-1.52,0.02854,-0.451
1666375,-0.235,-1.54,0.02854,-0.451
1666376,-0.245,-1.57,0.02854,-0.451
1666377,-0.245,-1.58,0.02854,-0.451
1666378,-0.247,-1.69,0.02854,-0.451
1666379,-0.247,-1.71,0.02854,-0.451
1666380,-0.245,-1.6,0.02854,-0.451
1666381,-0.212,-1.3,0.02149,-0.473
1666382,-0.207,-1.31,0.02854,-0.451
1666383,-0.196,-1.26,0.02854,-0.451
1666384,-0.187,-1.19,0.0325,-0.44
1666385,-0.189,-1.14,0.0375,-0.429
1666386,-0.188,-1.14,0.0627,-0.385
1666387,-0.182,-1.07,0.07041,-0.374
1666388,-0.187,-1.14,0.0798,-0.363
1666389,-0.17,-1.07,0.0798,-0.363
1666390,-0.169,-1.03,0.10052,-0.341
1666391,-0.17,-1.03,0.0798,-0.363
1666392,-0.17,-1.06,0.0798,-0.363
1666393,-0.163,-0.99,0.10052,-0.341
1666394,-0.135,-0.77,0.18889,-0.275
1666395,-0.125,-0.69,0.17048,-0.286
1666396,-0.13,-0.71,0.17048,-0.286
1666397,-0.125,-0.7,0.18889,-0.275
1666398,-0.12,-0.66,0.18889,-0.275
1666399,-0.115,-0.61,0.17048,-0.286
1666400,-0.135,-0.78,0.18756,-0.275
1666401,-0.141,-0.85,0.22844,-0.253
1666402,-0.14,-0.88,0.2073,-0.264
1666403,-0.141,-0.91,0.2073,-0.264
1666404,-0.148,-0.97,0.18889,-0.275
1666405,-0.149,-0.94,0.15339,-0.297
1666406,-0.14,-0.87,0.0892,-0.352
1666407,-0.143,-0.92,0.07041,-0.374
1666408,-0.142,-0.9,0.22844,-0.253
1666409,-0.147,-0.98,0.17048,-0.286
1666410,-0.144,-0.95,0.12531,-0.319
1666411,-0.145,-0.92,0.12531,-0.319
1666412,-0.142,-0.92,0.12531,-0.319
1666413,-0.153,-1.01,0.12531,-0.319
1666414,-0.158,-1.08,0.10052,-0.341
1666415,-0.176,-1.15,0.10052,-0.341
1666416,-0.176,-1.09,0.10052,-0.341
1666417,-0.179,-1.08,0.10052,-0.341
1666418,-0.179,-1.1,0.10052,-0.341
1666419,-0.18,-1.12,0.10052,-0.341
1666420,-0.184,-1.13,0.10052,-0.341
1666421,-0.182,-1.13,0.10052,-0.341
1666422,-0.187,-1.16,0.0892,-0.352
1666423,-0.188,-1.2,0.10052,-0.341
1666424,-0.18,-1.1,0.0892,-0.352
1666425,-0.18,-1.04,0.0798,-0.363
1666426,-0.18,-1.03,0.0798,-0.363
1666427,-0.181,-1.02,0.0798,-0.363
1666428,-0.185,-1.04,0.0798,-0.363
1666429,-0.183,-1.02,0.0798,-0.363
1666430,-0.19,-1.09,0.0798,-0.363
1666431,-0.188,-1.04,0.0798,-0.363
1666432,-0.197,-1.12,0.0798,-0.363
1666433,-0.2,-1.17,0.0798,-0.363
1666434,-0.205,-1.2,0.0798,-0.363
1666435,-0.193,-1.12,0.0798,-0.363
1666436,-0.187,-1.04,0.0798,-0.363
1666437,-0.18,-1.01,0.0627,-0.385
1666438,-0.18,-1.01,0.0627,-0.385
1666439,-0.175,-0.96,0.0627,-0.385
1666440,-0.174,-0.96,0.0627,-0.385
1666441,-0.182,-0.97,0.0798,-0.363
1666442,-0.19,-0.97,0.07041,-0.374
1666443,-0.196,-0.97,0.0627,-0.385
1666444,-0.197,-0.94,0.0627,-0.385
1666445,-0.194,-0.92,0.0627,-0.385
1666446,-0.193,-0.91,0.0798,-0.363
1666447,-0.19,-0.88,0.0798,-0.363
1666448,-0.185,-0.87,0.10052,-0.341
1666449,-0.183,-0.87,0.10052,-0.341
1666450,-0.185,-0.89,0.10052,-0.341
1666451,-0.183,-0.89,0.10052,-0.341
1666452,-0.18,-0.86,0.10052,-0.341
1666453,-0.18,-0.87,0.10052,-0.341
1666454,-0.183,-0.89,0.10052,-0.341
1666455,-0.189,-0.93,0.10052,-0.341
1666456,-0.191,-0.94,0.0892,-0.352
1666457,-0.193,-0.95,0.0892,-0.352
1666458,-0.192,-0.95,0.11184,-0.33
1666459,-0.194,-0.96,0.10052,-0.341
1666460,-0.184,-0.93,0.10052,-0.341
1666461,-0.19,-0.92,0.10052,-0.341
1666462,-0.19,-0.89,0.15463,-0.297
1666463,-0.191,-0.86,0.15463,-0.297
1666464,-0.19,-0.84,0.15463,-0.297
1666465,-0.18,-0.83,0.15463,-0.297
1666466,-0.177,-0.84,0.12531,-0.319
1666467,-0.177,-0.83,0.12531,-0.319
1666468,-0.177,-0.81,0.12531,-0.319
1666469,-0.182,-0.81,0.13878,-0.308
1666470,-0.182,-0.79,0.15463,-0.297
1666471,-0.182,-0.77,0.15463,-0.297
1666472,-0.182,-0.77,0.15463,-0.297
1666473,-0.185,-0.77,0.15463,-0.297
1666475,-0.181,-0.75,0.15463,-0.297
1668702,-0.21,-0.92,0.04874,-0.407
1668703,-0.2,-0.91,0.02854,-0.451
1668704,-0.2,-0.92,0.02149,-0.473
1668705,-0.202,-0.95,0.02149,-0.473
1668706,-0.208,-0.99,0.02149,-0.473
1668707,-0.215,-1.04,0.02149,-0.473
1668708,-0.224,-1.11,0.02854,-0.451
1668709,-0.223,-1.12,0.02854,-0.451
1668710,-0.228,-1.17,0.0325,-0.44
1668713,-0.227,-1.26,0.02854,-0.451
1668714,-0.234,-1.36,0.01601,-0.495
1668715,-0.232,-1.43,0.0375,-0.429
1668716,-0.233,-1.47,0.0325,-0.44
1668717,-0.233,-1.5,0.02458,-0.462
1668718,-0.223,-1.38,0.0325,-0.44
1668719,-0.225,-1.38,0.02854,-0.451
1668720,-0.214,-1.46,0.0375,-0.429
1668721,-0.219,-1.55,0.0375,-0.429
1668722,-0.213,-1.39,0.0375,-0.429
1668723,-0.211,-1.37,0.0375,-0.429
1668724,-0.207,-1.28,0.0375,-0.429
1668725,-0.203,-1.22,0.0375,-0.429
1668726,-0.203,-1.28,0.0375,-0.429
1668727,-0.203,-1.33,0.0375,-0.429
1668728,-0.201,-1.36,0.04874,-0.407
1668729,-0.199,-1.35,0.04874,-0.407
1668730,-0.197,-1.38,0.04874,-0.407
1668731,-0.194,-1.4,0.04874,-0.407
1668732,-0.188,-1.39,0.0627,-0.385
1668733,-0.184,-1.41,0.0798,-0.363
1668734,-0.177,-1.42,0.10052,-0.341
1668735,-0.173,-1.41,0.0798,-0.363
1668736,-0.165,-1.37,0.12531,-0.319
1668737,-0.159,-1.31,0.12531,-0.319
1668738,-0.162,-1.3,0.12531,-0.319
1668739,-0.16,-1.22,0.0627,-0.385
1668741,-0.155,-1.07,0.0627,-0.385
1668742,-0.157,-1.03,0.0627,-0.385
1668743,-0.161,-1.17,0.0627,-0.385
1668744,-0.157,-1.16,0.0995,-0.341
1668745,-0.156,-1.14,0.10052,-0.341
1668746,-0.152,-1.04,0.10052,-0.341
1668747,-0.15,-0.96,0.10052,-0.341
1668748,-0.143,-0.83,0.12531,-0.319
1668749,-0.145,-0.85,0.12531,-0.319
1668750,-0.153,-0.96,0.12531,-0.319
1668751,-0.155,-1.05,0.11184,-0.33
1668752,-0.163,-1.2,0.12531,-0.319
1668753,-0.168,-1.34,0.12531,-0.319
1668754,-0.172,-1.4,0.12531,-0.319
1668755,-0.178,-1.49,0.12531,-0.319
1668756,-0.182,-1.54,0.11184,-0.33
1668757,-0.187,-1.56,0.10052,-0.341
1668758,-0.166,-1.37,0.12531,-0.319
1668759,-0.167,-1.36,0.12531,-0.319
1668760,-0.207,-1.91,0.04874,-0.407
1668761,-0.21,-2.22,0.04874,-0.407
1668762,-0.212,-2.31,0.04874,-0.407
1668763,-0.209,-2.09,0.04874,-0.407
1668764,-0.211,-2.15,0.0627,-0.385
1668765,-0.215,-2.36,0.0627,-0.385
1668766,-0.212,-2.23,0.05499,-0.396
1668767,-0.214,-2.15,0.04874,-0.407
1668768,-0.213,-2.12,0.04874,-0.407
1668769,-0.212,-1.99,0.04874,-0.407
1668770,-0.21,-1.84,0.0375,-0.429
1668771,-0.21,-1.74,0.0375,-0.429
1668772,-0.208,-1.63,0.0375,-0.429
1668773,-0.208,-1.54,0.0375,-0.429
1668774,-0.222,-1.54,0.0375,-0.429
1668775,-0.224,-1.49,0.0375,-0.429
1668776,-0.243,-1.67,0.02854,-0.451
1668777,-0.239,-1.61,0.02854,-0.451
1668778,-0.24,-1.62,0.02854,-0.451
1668779,-0.241,-1.67,0.02854,-0.451
1668780,-0.242,-1.75,0.02854,-0.451
1668781,-0.242,-1.77,0.02854,-0.451
1668782,-0.24,-1.64,0.02854,-0.451
1668783,-0.217,-1.4,0.02149,-0.473
1668784,-0.217,-1.43,0.02149,-0.473
1668785,-0.209,-1.4,0.02854,-0.451
1668786,-0.194,-1.25,0.02854,-0.451
1668787,-0.191,-1.2,0.02854,-0.451
1668788,-0.191,-1.2,0.0325,-0.44
1668789,-0.185,-1.12,0.0627,-0.385
1668790,-0.183,-1.16,0.0627,-0.385
1668791,-0.172,-1.14,0.0798,-0.363
1668792,-0.168,-1.09,0.0798,-0.363
1668793,-0.171,-1.08,0.0892,-0.352
1668794,-0.171,-1.04,0.0798,-0.363
1668795,-0.138,-0.81,0.12531,-0.319
1668796,-0.135,-0.77,0.13878,-0.308
1668797,-0.15,-0.87,0.22844,-0.253
1668798,-0.145,-0.84,0.22844,-0.253
1668799,-0.143,-0.84,0.22844,-0.253
1668800,-0.14,-0.81,0.2073,-0.264
1668801,-0.12,-0.66,0.22844,-0.253
1668802,-0.125,-0.71,0.22844,-0.253
1668803,-0.135,-0.78,0.18889,-0.275
1668804,-0.132,-0.8,0.11184,-0.33
1668805,-0.14,-0.91,0.10052,-0.341
1668806,-0.15,-0.98,0.10052,-0.341
1668807,-0.146,-0.93,0.0798,-0.363
1668808,-0.143,-0.91,0.0892,-0.352
1668809,-0.143,-0.91,0.0798,-0.363
1668810,-0.143,-0.94,0.18889,-0.275
1668811,-0.148,-1.01,0.15463,-0.297
1668812,-0.146,-0.99,0.12531,-0.319
1668813,-0.149,-0.98,0.12531,-0.319
1668814,-0.153,-1.03,0.12531,-0.319
1668815,-0.156,-1.1,0.10052,-0.341
1668816,-0.174,-1.17,0.10052,-0.341
1668817,-0.177,-1.16,0.10052,-0.341
1668818,-0.179,-1.16,0.10052,-0.341
1668819,-0.179,-1.16,0.10052,-0.341
1668820,-0.182,-1.17,0.10052,-0.341
1668821,-0.184,-1.2,0.10052,-0.341
1668822,-0.183,-1.19,0.0798,-0.363
1668823,-0.183,-1.19,0.10052,-0.341
1668824,-0.184,-1.22,0.10052,-0.341
1668825,-0.182,-1.2,0.10052,-0.341
1668826,-0.183,-1.12,0.0798,-0.363
1668827,-0.177,-1.06,0.0798,-0.363
1668828,-0.179,-1.08,0.0798,-0.363
1668829,-0.181,-1.05,0.0798,-0.363
1668830,-0.183,-1.03,0.0798,-0.363
1668831,-0.186,-1.07,0.0798,-0.363
1668832,-0.187,-1.1,0.0798,-0.363
1668833,-0.193,-1.1,0.0798,-0.363
1668834,-0.195,-1.15,0.0798,-0.363
1668835,-0.197,-1.17,0.0798,-0.363
1668836,-0.2,-1.2,0.0892,-0.352
1668837,-0.203,-1.18,0.0798,-0.363
1668838,-0.182,-1.03,0.0798,-0.363
1668839,-0.185,-1.06,0.0627,-0.385
1668840,-0.183,-1.03,0.0627,-0.385
1668841,-0.172,-0.95,0.0627,-0.385
1668842,-0.172,-0.92,0.0798,-0.363
1668843,-0.176,-0.92,0.0798,-0.363
1668844,-0.184,-0.93,0.07041,-0.374
1668845,-0.192,-0.94,0.0627,-0.385
1668846,-0.192,-0.96,0.0627,-0.385
1668847,-0.198,-0.98,0.0627,-0.385
1668848,-0.192,-0.91,0.0798,-0.363
1668849,-0.194,-0.93,0.07041,-0.374
1668850,-0.193,-0.92,0.07041,-0.374
1668851,-0.191,-0.94,0.07041,-0.374
1668852,-0.187,-0.93,0.10052,-0.341
1668853,-0.187,-0.94,0.0892,-0.352
1668854,-0.19,-0.94,0.10052,-0.341
1668855,-0.19,-0.94,0.10052,-0.341
1668856,-0.192,-0.95,0.10052,-0.341
1668857,-0.192,-0.94,0.0892,-0.352
1668858,-0.191,-0.94,0.0892,-0.352
1668859,-0.194,-0.95,0.11184,-0.33
1668860,-0.195,-0.95,0.11184,-0.33
1668861,-0.192,-0.95,0.10052,-0.341
1668862,-0.182,-0.92,0.10052,-0.341
1668863,-0.19,-0.92,0.10052,-0.341
1668864,-0.19,-0.9,0.12531,-0.319
1668865,-0.188,-0.86,0.15463,-0.297
1668866,-0.185,-0.83,0.15463,-0.297
1668867,-0.182,-0.82,0.15463,-0.297
1668868,-0.182,-0.85,0.12531,-0.319
1668869,-0.177,-0.85,0.12531,-0.319
1668870,-0.178,-0.83,0.12531,-0.319
1668871,-0.177,-0.8,0.13878,-0.308
1668872,-0.182,-0.81,0.13878,-0.308
1668873,-0.18,-0.8,0.15463,-0.297
1668874,-0.18,-0.79,0.15463,-0.297
1668875,-0.182,-0.78,0.15463,-0.297
1668876,-0.182,-0.76,0.12531,-0.319
1668877,-0.182,-0.75,0.15463,-0.297
1668879,-0.18,-0.74,0.15463,-0.297
1671104,-0.225,-1,0.04874,-0.407
1671105,-0.223,-1,0.04874,-0.407
1671106,-0.232,-1.04,0.04874,-0.407
1671107,-0.203,-0.96,0.02149,-0.473
1671108,-0.21,-1.01,0.02149,-0.473
1671109,-0.22,-1.08,0.02149,-0.473
1671110,-0.223,-1.11,0.02854,-0.451
1671111,-0.222,-1.13,0.02854,-0.451
1671112,-0.227,-1.17,0.02854,-0.451
1671113,-0.23,-1.2,0.02854,-0.451
1671115,-0.218,-1.21,0.02149,-0.473
1671116,-0.227,-1.36,0.02149,-0.473
1671117,-0.231,-1.49,0.02149,-0.473
1671118,-0.232,-1.56,0.02149,-0.473
1671119,-0.232,-1.57,0.02149,-0.473
1671120,-0.241,-1.59,0.0375,-0.429
1671121,-0.213,-1.42,0.0375,-0.429
1671122,-0.213,-1.45,0.0375,-0.429
1671123,-0.213,-1.5,0.0375,-0.429
1671124,-0.21,-1.37,0.0375,-0.429
1671125,-0.207,-1.27,0.0375,-0.429
1671126,-0.204,-1.28,0.0375,-0.429
1671127,-0.199,-1.22,0.0375,-0.429
1671128,-0.199,-1.21,0.0375,-0.429
1671129,-0.2,-1.26,0.04874,-0.407
1671130,-0.199,-1.28,0.04874,-0.407
1671131,-0.194,-1.28,0.05499,-0.396
1671132,-0.19,-1.29,0.0627,-0.385
1671133,-0.184,-1.27,0.0627,-0.385
1671134,-0.181,-1.31,0.0627,-0.385
1671135,-0.173,-1.29,0.10052,-0.341
1671136,-0.167,-1.28,0.0798,-0.363
1671137,-0.16,-1.24,0.12531,-0.319
1671138,-0.153,-1.21,0.11184,-0.33
1671139,-0.163,-1.42,0.0627,-0.385
1671140,-0.167,-1.45,0.0627,-0.385
1671141,-0.163,-1.31,0.0627,-0.385
1671142,-0.163,-1.3,0.0627,-0.385
1671143,-0.159,-1.18,0.0627,-0.385
1671144,-0.155,-1.07,0.0627,-0.385
1671145,-0.155,-1.14,0.0627,-0.385
1671146,-0.152,-1.16,0.0627,-0.385
1671147,-0.157,-1.22,0.07041,-0.374
1671148,-0.155,-1.09,0.0892,-0.352
1671149,-0.151,-0.99,0.10052,-0.341
1671150,-0.147,-0.9,0.11184,-0.33
1671151,-0.143,-0.85,0.10052,-0.341
1671152,-0.145,-0.86,0.10052,-0.341
1671153,-0.153,-1.01,0.10052,-0.341
