"nie_malla_modi_id","sen_slope_prem08","sen_slope_per_prem08","p_value_prem08","tau_prem08"
1668851,-0.027,-0.32,1,-0.011
1668852,-0.032,-0.39,0.91281,-0.033
1668853,-0.072,-0.88,0.91281,-0.033
1668854,-0.025,-0.37,1,-0.011
1668855,0.015,0.22,1,0.011
1668856,-0.028,-0.43,0.91281,-0.033
1668857,-0.023,-0.36,0.91281,-0.033
1668858,0.008,0.13,1,0.011
1668859,0.017,0.28,0.95628,0.022
1668860,0.028,0.46,0.91281,0.033
1668861,0.022,0.37,0.91281,0.033
1668862,0.025,0.4,1,0.011
1668863,0.034,0.59,0.91281,0.033
1668864,0.002,0.04,0.91281,0.033
1668865,-0.014,-0.26,0.86935,-0.044
1668866,-0.01,-0.19,0.91281,-0.033
1668867,-0.006,-0.12,0.95628,-0.022
1668868,-0.008,-0.15,1,-0.011
1668869,0,0,0.82441,0.055
1668870,0,0,0.82441,0.055
1668871,0,0,0.82441,0.055
1668872,0,0,0.82441,0.055
1668873,0,0,0.82441,0.055
1668874,0,0,0.82441,0.055
1668875,0,0,0.82441,0.055
1668876,0,0,0.82441,0.055
1668877,0,0,0.82441,0.055
1668879,0.016,0.39,0.73927,0.077
1671104,-0.017,-0.43,0.62029,-0.11
1671105,-0.02,-0.52,0.54483,-0.132
1671106,-0.016,-0.4,0.54483,-0.132
1671107,-0.021,-0.53,0.54483,-0.132
1671108,-0.026,-0.62,0.54483,-0.132
1671109,-0.028,-0.65,0.54483,-0.132
1671110,-0.028,-0.64,0.54483,-0.132
1671111,-0.026,-0.6,0.65722,-0.099
1671112,-0.028,-0.62,0.65722,-0.099
1671113,-0.025,-0.57,0.65722,-0.099
1671115,-0.015,-0.33,0.73927,-0.077
1671116,-0.013,-0.26,0.73927,-0.077
1671117,-0.013,-0.25,0.73927,-0.077
1671118,-0.008,-0.15,0.74181,-0.077
1671119,-0.005,-0.1,0.62029,-0.11
1671120,-0.005,-0.1,0.62029,-0.11
1671121,-0.005,-0.1,0.65917,-0.099
1671122,-0.005,-0.1,0.65917,-0.099
1671123,-0.002,-0.03,0.7408,-0.077
1671124,-0.005,-0.11,0.69999,-0.088
1671125,-0.005,-0.11,0.69999,-0.088
1671126,-0.005,-0.11,0.69999,-0.088
1671127,-0.005,-0.11,0.69999,-0.088
1671128,-0.005,-0.11,0.69999,-0.088
1671129,-0.005,-0.11,0.69999,-0.088
1671130,-0.005,-0.11,0.69999,-0.088
1671131,0,0,0.9122,0.033
1671132,0,0,0.9122,0.033
1671133,0,0,0.9122,0.033
1671134,0.001,0.02,0.82546,0.055
1671135,0.001,0.02,0.82546,0.055
1671136,0.001,0.02,0.82546,0.055
1671137,0.001,0.02,0.82546,0.055
1671138,0.001,0.02,0.82546,0.055
1671139,-0.001,-0.02,1,-0.011
1671140,-0.001,-0.02,1,-0.011
1671141,-0.002,-0.03,1,-0.011
1671142,0.017,0.32,0.91281,0.033
1671143,0.045,0.87,0.91281,0.033
1671144,0.06,1.25,0.91281,0.033
1671145,0.073,1.43,0.91281,0.033
1671146,0.077,1.39,0.82667,0.055
1671147,0.193,3.15,0.6217,0.11
1671148,0.166,2.96,0.6217,0.11
1671149,0.147,2.81,0.6217,0.11
1671150,0.155,3.29,0.47422,0.154
1671151,0.14,3.09,0.47422,0.154
1671152,0.142,3.1,0.47422,0.154
1671153,0.187,3.59,0.70113,0.088
1671154,0.221,3.87,0.6217,0.11
1671155,0.248,4.06,0.6217,0.11
1671156,0.275,4.21,0.6217,0.11
1671157,0.222,3.21,0.6217,0.11
1671158,0.221,3.08,0.6217,0.11
1671159,0.22,3.08,0.6217,0.11
1671160,0.22,3.01,0.6217,0.11
1671161,0.219,3.04,0.6217,0.11
1671162,0.218,2.92,0.66046,0.099
1671163,0.217,2.66,0.78398,0.066
1671164,0.217,2.74,0.78398,0.066
1671165,0.216,2.78,0.70113,0.088
1671166,0.396,4.86,0.78398,0.066
1671167,0.421,4.88,0.82667,0.055
1671168,0.422,4.89,0.82667,0.055
1671169,0.416,4.94,0.82667,0.055
1671170,0.414,4.97,0.82667,0.055
1671171,0.418,5.02,0.74256,0.077
1671172,0.413,5.09,0.74256,0.077
1671173,0.409,5.18,0.66142,0.099
1671174,0.36,4.69,0.66142,0.099
1671175,0.366,4.93,0.54644,0.132
1671176,0.437,5.59,0.66142,0.099
1671177,0.435,5.65,0.66142,0.099
1671178,0.452,5.77,0.66142,0.099
1671179,0.483,6.29,0.66142,0.099
1671180,0.475,5.88,0.66142,0.099
1671181,0.494,6.12,0.66142,0.099
1671182,0.502,6.01,0.66142,0.099
1671183,0.513,6.11,0.66142,0.099
1671184,0.57,6.92,0.66142,0.099
1671185,0.595,7.15,0.66142,0.099
1671186,0.585,6.86,0.66142,0.099
1671187,0.588,6.73,0.74256,0.077
1671188,0.58,6.8,0.74256,0.077
1671189,0.574,6.66,0.74256,0.077
1671190,0.537,6.22,0.74256,0.077
1671191,0.51,5.97,0.66142,0.099
1671192,0.504,5.84,0.66142,0.099
1671193,0.527,5.71,0.66142,0.099
1671194,0.517,5.56,0.58407,0.121
1671195,0.494,5.39,0.58407,0.121
1671196,0.473,5.2,0.51122,0.143
1671197,0.423,4.67,0.58407,0.121
1671198,0.423,4.67,0.58407,0.121
1671199,0.44,4.86,0.51122,0.143
1671200,0.503,5.53,0.58407,0.121
1671201,0.507,5.49,0.58407,0.121
1671202,0.563,6.29,0.51122,0.143
1671203,0.602,6.82,0.51122,0.143
1671204,0.44,4.51,0.66142,0.099
1671205,0.406,4.2,0.66142,0.099
1671206,0.42,4.31,0.66142,0.099
1671207,0.43,4.17,0.66142,0.099
1671208,0.447,4.28,0.66142,0.099
1671209,0.46,4.4,0.66142,0.099
1671210,0.453,4.36,0.66142,0.099
1671211,0.408,4.03,0.66142,0.099
1671212,0.395,3.79,0.51122,0.143
1671213,0.52,4.81,0.51122,0.143
1671214,0.56,5.08,0.58407,0.121
1671215,0.345,3.12,0.66142,0.099
1671216,0.269,2.41,0.74256,0.077
1671217,0.251,2.19,0.82667,0.055
1671218,0.188,1.65,0.91281,0.033
1671219,0.128,1.13,0.95628,0.022
1671220,0.067,0.59,0.91281,0.033
1671221,0.015,0.14,1,0.011
1671222,-0.031,-0.27,1,-0.011
1671223,-0.072,-0.62,0.91281,-0.033
1671224,-0.116,-1,0.91281,-0.033
1671225,-0.151,-1.29,0.91281,-0.033
1671226,-0.052,-0.43,0.91281,-0.033
1671227,-0.05,-0.42,1,-0.011
1671228,-0.135,-1.18,0.74256,-0.077
1671229,-0.13,-1.1,0.66142,-0.099
1671230,-0.045,-0.38,0.82667,-0.055
1671231,-0.035,-0.3,0.82667,-0.055
1671232,-0.09,-0.79,0.66142,-0.099
1671233,-0.04,-0.35,0.82667,-0.055
1671234,-0.038,-0.33,0.82667,-0.055
1671235,-0.035,-0.32,0.82667,-0.055
1671236,-0.033,-0.3,0.91281,-0.033
1671237,-0.033,-0.3,0.91281,-0.033
1671238,-0.05,-0.45,0.82667,-0.055
1671239,-0.05,-0.48,0.82667,-0.055
1671240,-0.032,-0.3,0.91281,-0.033
1671241,-0.03,-0.28,0.91281,-0.033
1671242,-0.03,-0.29,0.91281,-0.033
1671243,-0.08,-0.83,0.82667,-0.055
1671244,-0.08,-0.86,0.82667,-0.055
1671245,-0.103,-1.16,0.70113,-0.088
1671246,-0.085,-0.96,0.70113,-0.088
1671247,-0.028,-0.31,1,-0.011
1671248,-0.028,-0.33,0.82667,-0.055
1671249,-0.085,-1.02,0.82667,-0.055
1671250,-0.092,-1.12,0.82667,-0.055
1671251,-0.085,-1.03,0.82667,-0.055
1671252,-0.085,-1.02,0.91281,-0.033
1671253,-0.08,-0.96,0.86935,-0.044
1671254,-0.08,-0.96,0.86935,-0.044
1671255,-0.075,-0.91,0.82667,-0.055
1671256,0.056,0.81,0.82667,0.055
1671257,0.007,0.1,1,0.011
1671258,-0.01,-0.15,1,-0.011
1671259,0.005,0.08,1,0.011
1671260,0.017,0.27,1,0.011
1671261,0.02,0.32,0.91281,0.033
1671262,0.051,0.83,0.91281,0.033
1671263,0.022,0.36,1,0.011
1671264,0.01,0.17,1,0.011
1671265,0.001,0.02,1,0.011
1671266,0.008,0.13,1,0.011
1671267,-0.006,-0.11,1,-0.011
1671268,-0.012,-0.22,0.86935,-0.044
1671269,-0.009,-0.18,1,-0.011
1671270,0,0,0.91166,0.033
1671271,0,0,0.91166,0.033
1671272,0,0,0.82441,0.055
1671273,0,0,0.82441,0.055
1671274,0,0,0.82441,0.055
1671275,0,0,0.82441,0.055
1671276,0,0,0.82441,0.055
1671277,0,0,0.82441,0.055
1671278,0,0,0.82441,0.055
1671279,0,0,0.82441,0.055
1671280,0.017,0.41,0.73927,0.077
1671281,0.016,0.38,0.73927,0.077
1671282,0.016,0.4,0.73927,0.077
1673508,-0.024,-0.59,0.54483,-0.132
1673509,-0.019,-0.45,0.54483,-0.132
1673510,-0.029,-0.66,0.54483,-0.132
1673511,-0.031,-0.71,0.65722,-0.099
1673512,-0.034,-0.75,0.65722,-0.099
1673513,-0.032,-0.72,0.65722,-0.099
1673514,-0.034,-0.74,0.65722,-0.099
1673515,-0.025,-0.54,0.73927,-0.077
1673517,-0.018,-0.38,0.73927,-0.077
1673518,-0.017,-0.36,0.73927,-0.077
1673519,-0.015,-0.3,0.74181,-0.077
1673520,-0.01,-0.19,0.62029,-0.11
1673521,-0.008,-0.14,0.62029,-0.11
1673522,-0.005,-0.1,0.62029,-0.11
1673523,-0.005,-0.1,0.65917,-0.099
1673524,-0.005,-0.1,0.69999,-0.088
1673525,-0.005,-0.1,0.69999,-0.088
1673526,-0.005,-0.1,0.69999,-0.088
1673527,-0.005,-0.11,0.69999,-0.088
1673528,-0.005,-0.11,0.69999,-0.088
1673529,-0.01,-0.2,0.78398,-0.066
1673530,-0.01,-0.21,0.78398,-0.066
1673531,-0.01,-0.22,0.69999,-0.088
1673532,-0.01,-0.22,0.69999,-0.088
1673533,-0.01,-0.21,0.69999,-0.088
1673534,-0.01,-0.21,0.69999,-0.088
1673535,0,0,1,0.011
1673536,0,0,1,0.011
1673537,0,0,1,0.011
1673538,0,0,1,0.011
1673539,-0.001,-0.02,1,-0.011
1673540,-0.001,-0.02,1,-0.011
1673541,-0.001,-0.02,1,-0.011
1673542,0,0,1,0
1673543,0.016,0.27,1,0.011
1673544,0.05,0.88,0.91281,0.033
1673545,0.067,1.23,0.91281,0.033
1673546,0.07,1.37,0.91281,0.033
1673547,0.077,1.43,0.82667,0.055
1673548,0.08,1.43,0.82667,0.055
1673549,0.083,1.47,0.82667,0.055
1673550,0.09,1.72,0.78398,0.066
1673551,0.093,1.94,0.78398,0.066
1673552,0.142,3.14,0.47422,0.154
1673553,0.173,3.49,0.54644,0.132
1673554,0.153,3.25,0.47422,0.154
1673555,0.167,3.4,0.54644,0.132
1673556,0.191,3.62,0.70113,0.088
1673557,0.229,3.92,0.6217,0.11
1673558,0.269,4.19,0.6217,0.11
1673559,0.222,3.18,0.6217,0.11
1673560,0.221,2.98,0.6217,0.11
1673561,0.22,2.88,0.6217,0.11
1673562,0.22,2.77,0.70113,0.088
1673563,0.219,2.82,0.70113,0.088
1673564,0.218,2.86,0.66046,0.099
1673565,0.218,2.66,0.78398,0.066
1673566,0.216,2.73,0.78398,0.066
1673567,0.215,2.78,0.70113,0.088
1673568,0.214,2.77,0.70113,0.088
1673569,0.4,4.62,0.82667,0.055
1673570,0.408,4.63,0.82667,0.055
1673571,0.398,4.63,0.82667,0.055
1673572,0.381,4.65,0.74256,0.077
1673573,0.378,4.68,0.74256,0.077
1673574,0.386,4.71,0.74256,0.077
1673575,0.392,4.77,0.74256,0.077
1673576,0.381,4.84,0.66142,0.099
1673577,0.365,4.83,0.58407,0.121
1673578,0.367,4.94,0.58407,0.121
1673579,0.41,5.16,0.58407,0.121
1673580,0.434,5.5,0.66142,0.099
1673581,0.44,5.59,0.66142,0.099
1673582,0.442,5.42,0.66142,0.099
1673583,0.461,5.54,0.66142,0.099
1673584,0.479,5.65,0.66142,0.099
1673585,0.486,5.77,0.66142,0.099
1673586,0.51,6.14,0.66142,0.099
1673587,0.508,5.93,0.66142,0.099
1673588,0.521,5.97,0.66142,0.099
1673589,0.528,5.98,0.74256,0.077
1673590,0.585,6.7,0.74256,0.077
1673591,0.579,6.58,0.74256,0.077
1673592,0.547,6.2,0.74256,0.077
1673593,0.516,5.86,0.66142,0.099
1673594,0.502,5.75,0.66142,0.099
1673595,0.519,5.65,0.66142,0.099
1673596,0.526,5.55,0.58407,0.121
1673597,0.508,5.4,0.58407,0.121
1673598,0.5,5.28,0.54644,0.132
1673599,0.487,5.14,0.51122,0.143
1673600,0.468,5,0.66142,0.099
1673601,0.453,4.87,0.66142,0.099
1673602,0.446,4.76,0.58407,0.121
1673603,0.443,4.69,0.58407,0.121
1673604,0.427,4.65,0.58407,0.121
1673605,0.48,5.22,0.58407,0.121
1673606,0.436,4.34,0.66142,0.099
1673607,0.416,4.09,0.66142,0.099
1673608,0.417,4.11,0.66142,0.099
1673609,0.433,4.17,0.66142,0.099
1673610,0.45,4.19,0.58407,0.121
1673611,0.463,4.33,0.58407,0.121
1673612,0.426,4.08,0.58407,0.121
1673613,0.381,3.76,0.51122,0.143
1673614,0.502,4.82,0.58407,0.121
1673615,0.541,5.05,0.58407,0.121
1673616,0.58,5.21,0.58407,0.121
1673617,0.277,2.42,0.66142,0.099
1673618,0.227,1.96,0.74256,0.077
1673619,0.225,1.91,0.91281,0.033
1673620,0.165,1.4,0.91281,0.033
1673621,0.091,0.78,0.91281,0.033
1673622,0.045,0.38,1,0.011
1673623,-0.008,-0.07,1,-0.011
1673624,-0.062,-0.51,0.91281,-0.033
1673625,-0.104,-0.86,0.91281,-0.033
1673626,-0.143,-1.18,0.91281,-0.033
1673627,-0.175,-1.43,0.91281,-0.033
1673628,-0.203,-1.64,0.91281,-0.033
1673629,-0.038,-0.3,0.91281,-0.033
1673630,-0.038,-0.31,0.82667,-0.055
1673631,-0.05,-0.41,0.82667,-0.055
1673632,-0.05,-0.41,0.82667,-0.055
1673633,-0.048,-0.39,0.74256,-0.077
1673634,-0.143,-1.21,0.66142,-0.099
1673635,-0.037,-0.31,0.82667,-0.055
1673636,-0.035,-0.29,0.91281,-0.033
1673637,-0.04,-0.34,0.82667,-0.055
1673638,-0.038,-0.33,0.82667,-0.055
1673639,-0.035,-0.3,0.82667,-0.055
1673640,-0.033,-0.29,0.91281,-0.033
1673641,-0.032,-0.29,0.82667,-0.055
1673642,-0.05,-0.45,0.82667,-0.055
1673643,-0.055,-0.51,0.82667,-0.055
1673644,-0.03,-0.29,0.82667,-0.055
1673645,-0.03,-0.3,0.91281,-0.033
1673646,-0.236,-2.54,0.74256,-0.077
1673647,-0.2,-2.14,0.74256,-0.077
1673648,-0.075,-0.8,0.82667,-0.055
1673649,-0.1,-1.1,0.74256,-0.077
1673650,-0.087,-1,0.66142,-0.099
1673651,-0.093,-1.08,0.74256,-0.077
1673652,-0.075,-0.88,0.74256,-0.077
1673653,-0.075,-0.9,0.74256,-0.077
1673654,-0.107,-1.25,0.74256,-0.077
1673655,-0.117,-1.37,0.74256,-0.077
1673656,-0.038,-0.44,0.82667,-0.055
1673657,-0.028,-0.33,0.82667,-0.055
1673658,0.015,0.21,1,0.011
1673659,0.004,0.05,1,0.011
1673660,0.005,0.07,1,0.011
1673661,0.015,0.23,0.91281,0.033
1673662,0.015,0.23,0.91281,0.033
1673663,0.039,0.61,0.91281,0.033
1673664,0.026,0.41,0.91281,0.033
1673665,-0.007,-0.11,1,-0.011
1673666,0.027,0.46,0.95628,0.022
1673667,0.006,0.09,1,0.011
1673668,-0.015,-0.27,0.91281,-0.033
1673669,-0.013,-0.23,0.86935,-0.044
1673670,-0.01,-0.18,0.95628,-0.022
1673671,-0.008,-0.16,1,-0.011
1673672,0,0,0.91166,0.033
1673673,0,0,0.91166,0.033
1673674,0,0,0.82441,0.055
1673675,0,0,0.82441,0.055
1673676,0,0,0.82441,0.055
1673677,0,0,0.82441,0.055
1673678,0,0,0.82441,0.055
1673679,0,0,0.82441,0.055
1673680,0,0,0.82441,0.055
1673681,0,0,0.82441,0.055
1673682,0.017,0.4,0.73927,0.077
1673683,0.017,0.41,0.73927,0.077
1673684,0.016,0.39,0.73927,0.077
1673685,0.016,0.39,0.73927,0.077
1675910,-0.002,-0.04,0.82546,-0.055
1675911,-0.027,-0.62,0.54483,-0.132
1675912,-0.023,-0.52,0.65722,-0.099
1675913,-0.031,-0.69,0.65722,-0.099
1675914,-0.036,-0.77,0.65722,-0.099
1675915,-0.039,-0.82,0.65722,-0.099
1675916,-0.039,-0.82,0.65722,-0.099
1675917,-0.032,-0.69,0.73927,-0.077
1675919,-0.02,-0.44,0.73927,-0.077
1675920,-0.02,-0.41,0.73927,-0.077
1675921,-0.018,-0.34,0.62029,-0.11
1675922,-0.012,-0.24,0.62029,-0.11
1675923,-0.005,-0.1,0.62029,-0.11
1675924,-0.005,-0.09,0.58142,-0.121
1675925,-0.005,-0.1,0.69999,-0.088
1675926,-0.005,-0.1,0.69999,-0.088
1675927,-0.005,-0.1,0.69999,-0.088
1675928,-0.005,-0.1,0.70113,-0.088
1675929,-0.01,-0.21,0.78398,-0.066
1675930,-0.01,-0.2,0.69999,-0.088
1675931,-0.01,-0.2,0.69999,-0.088
1675932,-0.01,-0.2,0.69999,-0.088
1675933,-0.01,-0.21,0.69999,-0.088
1675934,-0.01,-0.21,0.69999,-0.088
1675935,-0.01,-0.2,0.69999,-0.088
1675936,-0.01,-0.2,0.69999,-0.088
1675937,-0.01,-0.21,0.69999,-0.088
1675938,-0.01,-0.2,0.69999,-0.088
1675939,0,0,1,0.011
1675940,-0.001,-0.02,1,-0.011
1675941,-0.001,-0.02,1,-0.011
1675942,-0.001,-0.02,1,-0.011
1675943,-0.003,-0.06,1,-0.011
1675944,0.016,0.28,1,0.011
1675945,0.016,0.27,0.91281,0.033
1675946,0.063,1.08,0.91281,0.033
1675947,0.067,1.17,0.91281,0.033
1675948,0.073,1.37,0.86935,0.044
1675949,0.077,1.4,0.82667,0.055
1675950,0.08,1.4,0.82667,0.055
1675951,0.087,1.47,0.82667,0.055
1675952,0.093,1.75,0.78398,0.066
1675953,0.097,2,0.70113,0.088
1675954,0.167,3.46,0.54644,0.132
1675955,0.206,3.82,0.6217,0.11
1675956,0.166,3.42,0.54644,0.132
1675957,0.162,3.35,0.54644,0.132
1675958,0.211,3.81,0.6217,0.11
1675959,0.243,4.04,0.6217,0.11
1675960,0.275,4.24,0.6217,0.11
1675961,0.221,3.23,0.6217,0.11
1675962,0.222,3,0.6217,0.11
1675963,0.22,2.9,0.6217,0.11
1675964,0.22,2.83,0.70113,0.088
1675965,0.219,2.72,0.70113,0.088
1675966,0.217,2.73,0.74181,0.077
1675967,0.217,2.77,0.78398,0.066
1675968,0.216,2.8,0.70113,0.088
1675969,0.215,2.86,0.70113,0.088
1675970,0.214,2.75,0.70113,0.088
1675971,0.214,2.57,0.78398,0.066
1675972,0.378,4.38,0.78398,0.066
1675973,0.366,4.36,0.82667,0.055
1675974,0.361,4.35,0.78398,0.066
1675975,0.346,4.35,0.74256,0.077
1675976,0.351,4.38,0.74256,0.077
1675977,0.37,4.43,0.74256,0.077
1675978,0.36,4.46,0.66142,0.099
1675979,0.357,4.53,0.66142,0.099
1675980,0.359,4.64,0.58407,0.121
1675981,0.361,4.75,0.58407,0.121
1675982,0.391,4.8,0.66142,0.099
1675983,0.401,4.92,0.74256,0.077
1675984,0.417,5.04,0.74256,0.077
1675985,0.439,5.17,0.74256,0.077
1675986,0.46,5.31,0.74256,0.077
1675987,0.459,5.43,0.66142,0.099
1675988,0.473,5.54,0.66142,0.099
1675989,0.491,5.61,0.66142,0.099
1675990,0.509,5.69,0.66142,0.099
1675991,0.516,5.73,0.74256,0.077
1675992,0.516,5.77,0.74256,0.077
1675993,0.53,5.91,0.74256,0.077
1675994,0.559,6.12,0.74256,0.077
1675995,0.527,5.72,0.66142,0.099
1675996,0.521,5.67,0.66142,0.099
1675997,0.528,5.59,0.66142,0.099
1675998,0.539,5.51,0.58407,0.121
1675999,0.53,5.43,0.58407,0.121
1676000,0.513,5.32,0.58407,0.121
1676001,0.496,5.2,0.51122,0.143
1676002,0.499,5.13,0.51122,0.143
1676003,0.496,5.04,0.58407,0.121
1676004,0.477,4.93,0.66142,0.099
1676005,0.46,4.81,0.6217,0.11
1676006,0.453,4.76,0.58407,0.121
1676007,0.477,4.93,0.58407,0.121
1676008,0.44,4.16,0.66142,0.099
1676009,0.406,3.83,0.6217,0.11
1676010,0.417,3.91,0.58407,0.121
1676011,0.433,4.03,0.58407,0.121
1676012,0.453,4.25,0.58407,0.121
1676013,0.436,4.08,0.58407,0.121
1676014,0.407,3.81,0.51122,0.143
1676015,0.501,4.83,0.58407,0.121
1676016,0.324,3.15,0.58407,0.121
1676017,0.521,4.86,0.66142,0.099
1676018,0.059,0.51,0.91281,0.033
1676019,0.056,0.47,0.91281,0.033
1676020,0.053,0.44,0.91281,0.033
1676021,-0.016,-0.13,1,-0.011
1676022,-0.017,-0.14,1,-0.011
1676023,-0.05,-0.41,1,-0.011
1676024,-0.067,-0.54,1,-0.011
1676025,-0.063,-0.51,0.91281,-0.033
1676026,-0.086,-0.69,0.91281,-0.033
1676027,-0.125,-0.99,0.91281,-0.033
1676028,-0.162,-1.27,0.91281,-0.033
1676029,-0.177,-1.38,0.91281,-0.033
1676030,-0.058,-0.43,0.82667,-0.055
1676031,-0.058,-0.43,0.82667,-0.055
1676032,-0.055,-0.42,0.82667,-0.055
1676033,-0.04,-0.31,0.82667,-0.055
1676034,-0.04,-0.31,0.91281,-0.033
1676035,-0.047,-0.37,0.82667,-0.055
1676036,-0.05,-0.4,0.82667,-0.055
1676037,-0.05,-0.39,0.82667,-0.055
1676038,-0.048,-0.38,0.82667,-0.055
1676039,-0.037,-0.3,0.82667,-0.055
1676040,-0.037,-0.31,0.91281,-0.033
1676041,-0.042,-0.35,0.82667,-0.055
1676042,-0.038,-0.32,0.82667,-0.055
1676043,-0.035,-0.3,0.82667,-0.055
1676044,-0.033,-0.29,0.91281,-0.033
1676045,-0.032,-0.29,0.82667,-0.055
1676046,-0.066,-0.62,0.66142,-0.099
1676047,-0.05,-0.48,0.74256,-0.077
1676048,-0.078,-0.79,0.66142,-0.099
1676049,-0.065,-0.65,0.82667,-0.055
1676050,-0.03,-0.31,0.91281,-0.033
1676051,-0.212,-2.31,0.74256,-0.077
1676052,-0.205,-2.26,0.74256,-0.077
1676053,-0.028,-0.31,0.82667,-0.055
1676054,-0.185,-2.11,0.74256,-0.077
1676055,-0.07,-0.83,0.66142,-0.099
1676056,-0.075,-0.87,0.74256,-0.077
1676057,-0.008,-0.09,1,-0.011
1676058,-0.008,-0.09,1,-0.011
1676059,-0.008,-0.09,1,-0.011
1676060,0.059,0.81,0.82667,0.055
1676061,0.015,0.21,0.91281,0.033
1676062,0.015,0.22,1,0.011
1676063,0.015,0.23,1,0.011
1676064,0.018,0.26,1,0.011
1676065,-0.013,-0.21,1,-0.011
1676066,-0.007,-0.11,1,-0.011
1676067,0.025,0.41,0.95628,0.022
1676068,-0.012,-0.2,1,-0.011
1676069,-0.006,-0.1,0.95628,-0.022
1676070,-0.009,-0.16,0.95628,-0.022
1676071,-0.003,-0.05,1,-0.011
1676072,0,0,1,0
1676073,0,0,0.91166,0.033
1676074,0,0,0.91166,0.033
1676075,0,0,0.91166,0.033
1676076,0,0,0.91166,0.033
1676077,0,0,0.82441,0.055
1676078,0,0,0.82441,0.055
1676079,0,0,0.82441,0.055
1676080,0,0,0.82441,0.055
1676081,0,0,0.82441,0.055
1676082,0,0,0.82441,0.055
1676083,0,0,0.82441,0.055
1676084,0,0,0.82441,0.055
1676085,0.017,0.4,0.73927,0.077
1676086,0.016,0.38,0.73927,0.077
1676087,0.016,0.38,0.73927,0.077
1676088,0.016,0.39,0.73927,0.077
1678314,-0.02,-0.45,0.62029,-0.11
1678315,-0.034,-0.72,0.61708,-0.11
1678316,-0.034,-0.72,0.5791,-0.121
1678317,-0.039,-0.8,0.5791,-0.121
1678318,-0.047,-0.94,0.65722,-0.099
1678319,-0.04,-0.82,0.65722,-0.099
1678322,-0.022,-0.46,0.73927,-0.077
1678323,-0.017,-0.34,0.62029,-0.11
1678324,-0.013,-0.23,0.62029,-0.11
1678325,-0.007,-0.14,0.62029,-0.11
1678326,-0.005,-0.09,0.65917,-0.099
1678327,-0.005,-0.09,0.69999,-0.088
1678328,-0.01,-0.19,0.78398,-0.066
1678329,-0.01,-0.2,0.69999,-0.088
1678330,-0.01,-0.2,0.69999,-0.088
1678331,-0.01,-0.2,0.69999,-0.088
1678332,-0.01,-0.2,0.69999,-0.088
1678333,-0.003,-0.06,0.7408,-0.077
1678334,-0.01,-0.2,0.69999,-0.088
1678335,-0.01,-0.2,0.69999,-0.088
1678336,-0.01,-0.2,0.78398,-0.066
1678337,-0.005,-0.1,0.82615,-0.055
1678338,-0.01,-0.2,0.78398,-0.066
1678339,-0.005,-0.1,0.86935,-0.044
1678340,-0.005,-0.1,0.86935,-0.044
1678341,0.001,0.03,1,0.011
1678342,-0.001,-0.02,1,-0.011
1678343,-0.001,-0.02,1,-0.011
1678344,-0.003,-0.07,1,-0.011
1678345,-0.003,-0.06,1,-0.011
1678346,0.016,0.29,1,0.011
1678347,0.02,0.35,0.91281,0.033
1678348,0.063,1.06,0.91281,0.033
1678349,0.07,1.19,0.82667,0.055
1678350,0.073,1.31,0.82667,0.055
1678351,0.08,1.39,0.82667,0.055
1678352,0.083,1.41,0.82667,0.055
1678353,0.09,1.56,0.78398,0.066
1678354,0.093,1.75,0.78398,0.066
1678355,0.097,2.06,0.70113,0.088
1678356,0.203,3.82,0.70113,0.088
1678357,0.232,4.04,0.6217,0.11
1678358,0.193,3.7,0.70113,0.088
1678359,0.151,3.24,0.47422,0.154
1678360,0.171,3.45,0.54644,0.132
1678361,0.225,3.91,0.6217,0.11
1678362,0.248,4.08,0.6217,0.11
1678363,0.25,3.74,0.6217,0.11
1678364,0.22,3.17,0.6217,0.11
1678365,0.22,3.04,0.6217,0.11
1678366,0.219,2.89,0.6217,0.11
1678367,0.219,2.73,0.70113,0.088
1678368,0.217,2.8,0.66046,0.099
1678369,0.216,2.87,0.70113,0.088
1678370,0.215,2.94,0.70113,0.088
1678371,0.214,2.95,0.70113,0.088
1678372,0.213,2.72,0.70113,0.088
1678373,0.212,2.56,0.78398,0.066
1678374,0.211,2.56,0.78398,0.066
1678375,0.34,4.1,0.78398,0.066
1678376,0.324,4.06,0.74256,0.077
1678377,0.321,4.05,0.66142,0.099
1678378,0.321,4.04,0.66142,0.099
1678379,0.338,4.08,0.74256,0.077
1678380,0.338,4.1,0.74256,0.077
1678381,0.344,4.15,0.74256,0.077
1678382,0.349,4.23,0.66142,0.099
1678383,0.352,4.34,0.66142,0.099
1678384,0.381,4.43,0.66142,0.099
1678385,0.396,4.56,0.66142,0.099
1678386,0.412,4.69,0.74256,0.077
1678387,0.427,4.84,0.74256,0.077
1678388,0.439,4.95,0.74256,0.077
1678389,0.45,5.11,0.74256,0.077
1678390,0.461,5.22,0.74256,0.077
1678391,0.479,5.34,0.74256,0.077
1678392,0.501,5.44,0.74256,0.077
1678393,0.509,5.52,0.82667,0.055
1678394,0.513,5.57,0.74256,0.077
1678395,0.516,5.6,0.74256,0.077
1678396,0.52,5.62,0.74256,0.077
1678397,0.53,5.61,0.74256,0.077
1678398,0.513,5.31,0.66142,0.099
1678399,0.481,4.95,0.66142,0.099
1678400,0.456,4.5,0.6217,0.11
1678401,0.537,5.42,0.58407,0.121
1678402,0.511,5.32,0.58407,0.121
