"nie_malla_modi_id","sen_slope_preau","sen_slope_per_preau","p_value_preau","tau_preau"
1728798,-2.26,-0.69,1,-0.011
1728799,-2.278,-0.7,1,-0.011
1728800,-2.215,-0.67,1,-0.011
1728801,-2.087,-0.63,1,-0.011
1728802,-2.065,-0.62,1,-0.011
1728803,-2.192,-0.64,1,-0.011
1728804,-2.27,-0.64,1,-0.011
1728805,-2.282,-0.64,1,-0.011
1728806,-2.135,-0.62,1,-0.011
1728807,-1.872,-0.57,1,-0.011
1728808,-1.562,-0.51,0.91281,-0.033
1728809,-1.098,-0.4,0.91281,-0.033
1728810,-0.813,-0.32,0.91281,-0.033
1728811,-0.795,-0.32,0.91281,-0.033
1728812,-2.013,-0.84,1,-0.011
1728813,-1.51,-0.65,1,-0.011
1728814,1.813,0.8,1,0.011
1728815,2.53,1.01,1,0.011
1728816,3.026,1.12,1,0.011
1728817,2.33,0.76,1,0.011
1728818,1.82,0.53,1,0.011
1728819,1.139,0.33,1,0.011
1728820,1.183,0.35,1,0.011
1728821,1.246,0.38,1,0.011
1728822,1.289,0.42,0.91281,0.033
1728823,1.66,0.55,0.91281,0.033
1728824,3.195,1.12,0.91281,0.033
1728825,3.829,1.41,0.91281,0.033
1728826,3.694,1.37,0.82667,0.055
1728827,3.686,1.35,0.82667,0.055
1728828,4.183,1.37,0.82667,0.055
1728829,4.506,1.38,0.82667,0.055
1728830,4.32,1.38,0.82667,0.055
1728831,4.12,1.37,0.82667,0.055
1728832,3.937,1.37,0.82667,0.055
1728833,3.763,1.37,0.82667,0.055
1728834,3.6,1.37,0.82667,0.055
1728835,3.396,1.37,0.82667,0.055
1728836,2.44,0.9,0.82667,0.055
1728837,1.47,0.51,0.82667,0.055
1728838,1.135,0.4,0.82667,0.055
1728839,1.009,0.37,0.82667,0.055
1728840,0.977,0.36,0.82667,0.055
1728841,0.942,0.36,0.82667,0.055
1728842,0.921,0.36,0.82667,0.055
1728843,0.897,0.35,0.91281,0.033
1728844,0.89,0.36,0.91281,0.033
1728845,0.886,0.38,0.82667,0.055
1728846,0.872,0.39,0.82667,0.055
1728847,0.851,0.36,0.91281,0.033
1728848,0.844,0.37,0.91281,0.033
1728849,0.849,0.38,0.91281,0.033
1728850,0.841,0.4,0.91281,0.033
1728851,-0.56,-0.25,1,-0.011
1728852,0.489,0.22,1,0.011
1728853,0.477,0.21,1,0.011
1728854,-0.403,-0.18,1,-0.011
1728855,-3.736,-1.78,0.74256,-0.077
1728856,-4.24,-2.04,0.74256,-0.077
1728857,-3.88,-1.9,0.74256,-0.077
1728858,-3.13,-1.55,0.74256,-0.077
1728876,-2.925,-1.53,0.74256,-0.077
1728877,-2.817,-1.44,0.74256,-0.077
1728878,-3.418,-1.74,0.74256,-0.077
1728879,-3.733,-1.89,0.74256,-0.077
1728880,-4.951,-2.29,0.66142,-0.099
1728881,-5.576,-2.57,0.66142,-0.099
1728882,-6.1,-2.82,0.66142,-0.099
1728883,-6.098,-2.83,0.66142,-0.099
1728884,-5.927,-2.88,0.66142,-0.099
1728885,-5.883,-2.89,0.66142,-0.099
1728886,-5.933,-2.85,0.66142,-0.099
1728887,-5.833,-2.85,0.66142,-0.099
1728888,-5.817,-2.81,0.66142,-0.099
1728889,-5.873,-2.73,0.66142,-0.099
1728890,-5.42,-2.69,0.66142,-0.099
1728891,-4.858,-2.53,0.66142,-0.099
1728892,-4.663,-2.43,0.66142,-0.099
1728893,-4.413,-2.33,0.66142,-0.099
1728894,-4.509,-2.32,0.66142,-0.099
1728895,-4.111,-2.22,0.66142,-0.099
1728896,-3.741,-2.13,0.58407,-0.121
1728897,-3.677,-2.12,0.51122,-0.143
1728898,-3.513,-2.1,0.44342,-0.165
1728899,-4.183,-2.61,0.44342,-0.165
1728900,-4.2,-2.71,0.44342,-0.165
1728901,-4.234,-2.81,0.38107,-0.187
1728902,-4.407,-3.02,0.32442,-0.209
1728903,-4.545,-3.23,0.27356,-0.231
1728904,-4.655,-3.4,0.27356,-0.231
1728905,-4.38,-3.31,0.27356,-0.231
1728906,-4.878,-3.56,0.27356,-0.231
1728907,-4.576,-3.52,0.27356,-0.231
1728908,-4.862,-3.95,0.22844,-0.253
1728909,-4.63,-3.87,0.22844,-0.253
1728910,-4.796,-4.31,0.15463,-0.297
1728911,-4.568,-4.23,0.15463,-0.297
1728912,-4.681,-4.46,0.10052,-0.341
1728913,-4.61,-4.28,0.15463,-0.297
1728914,-4.507,-4.76,0.0627,-0.385
1728915,-4.295,-4.42,0.10052,-0.341
1728916,-4.59,-5.06,0.0627,-0.385
1728917,-4.582,-5.13,0.0627,-0.385
1728918,-4.351,-4.71,0.12531,-0.319
1728919,-4.413,-4.96,0.10052,-0.341
1728920,-4.11,-4.4,0.18889,-0.275
1728921,-4.044,-4.31,0.15463,-0.297
1728922,-3.844,-4.1,0.22844,-0.253
1728923,-3.638,-4.13,0.27356,-0.231
1728924,-3.566,-3.9,0.32442,-0.209
1728925,-2.932,-3.26,0.32442,-0.209
1728926,-2.985,-3.34,0.44342,-0.165
1728927,-3.033,-3.53,0.38107,-0.187
1728928,-2.929,-3.52,0.38107,-0.187
1728929,-2.7,-3.25,0.44342,-0.165
1728930,-2.638,-3.13,0.51122,-0.143
1728931,-2.544,-3.03,0.51122,-0.143
1728932,-2.499,-3.03,0.51122,-0.143
1728933,-2.363,-2.76,0.58407,-0.121
1728934,-2.281,-2.61,0.66142,-0.099
1728935,-2.233,-2.53,0.66142,-0.099
1728936,-2.21,-2.49,0.66142,-0.099
1728937,-2.286,-2.68,0.58407,-0.121
1728938,-2.401,-2.99,0.44342,-0.165
1728939,-2.316,-3.06,0.32442,-0.209
1728940,-2.609,-3.58,0.27356,-0.231
1731148,-1.33,-0.84,0.91281,-0.033
1731149,-1.445,-0.91,0.91281,-0.033
1731160,-1.713,-0.87,1,-0.011
1731161,-0.903,-0.42,1,-0.011
1731162,-0.3,-0.13,1,-0.011
1731163,-0.126,-0.05,1,-0.011
1731164,-0.486,-0.19,1,-0.011
1731165,-0.544,-0.21,1,-0.011
1731166,-0.427,-0.17,1,-0.011
1731167,-0.64,-0.25,0.91281,-0.033
1731168,-1.878,-0.71,1,-0.011
1731169,-2.596,-1.01,1,-0.011
1731170,-2.135,-0.81,1,-0.011
1731171,-0.38,-0.15,1,-0.011
1731172,0.84,0.32,1,0.011
1731173,0.43,0.15,1,0.011
1731174,0.635,0.22,1,0.011
1731175,0.515,0.17,1,0.011
1731176,-0.09,-0.03,1,-0.011
1731177,-0.777,-0.22,1,-0.011
1731178,-1.04,-0.29,1,-0.011
1731179,-0.977,-0.26,1,-0.011
1731180,-1.06,-0.28,1,-0.011
1731181,0.533,0.14,1,0.011
1731182,-0.31,-0.09,1,-0.011
1731183,-1.766,-0.46,0.91281,-0.033
1731184,-1.187,-0.29,0.91281,-0.033
1731185,-0.8,-0.19,0.91281,-0.033
1731186,-1.13,-0.27,0.91281,-0.033
1731187,-1.447,-0.36,1,-0.011
1731188,-1.743,-0.44,1,-0.011
1731189,-1.97,-0.49,1,-0.011
1731190,-2.147,-0.52,1,-0.011
1731191,-2.383,-0.59,1,-0.011
1731192,-2.58,-0.66,1,-0.011
1731193,-2.76,-0.73,1,-0.011
1731194,-2.913,-0.8,1,-0.011
1731195,-1.77,-0.52,1,-0.011
1731196,-1.517,-0.44,1,-0.011
1731197,-2.417,-0.67,1,-0.011
1731198,-2.507,-0.7,1,-0.011
1731199,-1.3,-0.39,1,-0.011
1731200,-2.113,-0.65,1,-0.011
1731201,-2.35,-0.72,1,-0.011
1731202,-2.377,-0.71,1,-0.011
1731203,-2.332,-0.68,1,-0.011
1731204,-2.308,-0.67,1,-0.011
1731205,-2.38,-0.67,1,-0.011
1731206,-2.393,-0.67,1,-0.011
1731207,-2.208,-0.64,1,-0.011
1731208,-1.985,-0.6,1,-0.011
1731209,-1.863,-0.58,1,-0.011
1731210,-1.538,-0.51,0.91281,-0.033
1731211,-1.238,-0.44,0.91281,-0.033
1731212,-0.932,-0.36,0.91281,-0.033
1731213,-0.645,-0.27,0.91281,-0.033
1731214,-1.47,-0.64,1,-0.011
1731215,1.777,0.8,1,0.011
1731216,2.577,1.04,1,0.011
1731217,3.197,1.22,1,0.011
1731218,3.073,1.09,1,0.011
1731219,2.867,0.88,1,0.011
1731220,1.151,0.33,1,0.011
1731221,1.199,0.35,1,0.011
1731222,1.27,0.37,0.91281,0.033
1731223,2.115,0.64,0.91281,0.033
1731224,3.76,1.19,0.91281,0.033
1731225,4.151,1.37,0.82667,0.055
1731226,3.84,1.32,0.82667,0.055
1731227,2.54,0.93,0.82667,0.055
1731228,1.632,0.61,0.82667,0.055
1731229,3.637,1.24,0.82667,0.055
1731230,4.013,1.28,0.82667,0.055
1731231,4.141,1.29,0.82667,0.055
1731232,4.094,1.29,0.82667,0.055
1731233,3.953,1.3,0.82667,0.055
1731234,3.687,1.29,0.82667,0.055
1731235,3.589,1.3,0.82667,0.055
1731236,3.39,1.31,0.82667,0.055
1731237,3.24,1.31,0.82667,0.055
1731238,3.075,1.1,0.82667,0.055
1731239,2.235,0.78,0.82667,0.055
1731240,1.935,0.71,0.82667,0.055
1731241,1.555,0.58,0.82667,0.055
1731242,1.29,0.5,0.82667,0.055
1731243,1,0.4,0.82667,0.055
1731244,0.917,0.37,0.82667,0.055
1731245,0.908,0.37,0.82667,0.055
1731246,0.876,0.37,0.82667,0.055
1731247,0.891,0.39,0.82667,0.055
1731248,-2.036,-0.87,1,-0.011
1731249,-1.01,-0.41,1,-0.011
1731250,-1.35,-0.56,1,-0.011
1731251,-2.176,-0.93,1,-0.011
1731252,-1.843,-0.82,1,-0.011
1731253,-2.068,-0.89,1,-0.011
1731254,-1.003,-0.47,1,-0.011
1731255,-0.495,-0.23,0.91281,-0.033
1731279,-3.356,-1.76,0.74256,-0.077
1731280,-3.793,-1.94,0.74256,-0.077
1731281,-4.217,-2.19,0.74256,-0.077
1731282,-4.996,-2.54,0.74256,-0.077
1731283,-5.696,-2.84,0.66142,-0.099
1731284,-5.867,-2.91,0.66142,-0.099
1731285,-4.71,-2.31,0.66142,-0.099
1731286,-3.29,-1.64,0.66142,-0.099
1731287,-5.707,-2.98,0.66142,-0.099
1731288,-5.14,-2.6,0.66142,-0.099
1731289,-5.775,-2.91,0.66142,-0.099
1731290,-5.862,-2.82,0.66142,-0.099
1731291,-5.727,-2.8,0.66142,-0.099
1731292,-5.288,-2.78,0.66142,-0.099
1731293,-4.932,-2.64,0.66142,-0.099
1731294,-4.683,-2.52,0.66142,-0.099
1731295,-4.612,-2.45,0.66142,-0.099
1731296,-4.113,-2.3,0.58407,-0.121
1731297,-3.814,-2.21,0.51122,-0.143
1731298,-3.809,-2.19,0.51122,-0.143
1731299,-3.729,-2.17,0.44342,-0.165
1731300,-3.528,-2.13,0.44342,-0.165
1731301,-3.773,-2.3,0.44342,-0.165
1731302,-4.66,-2.86,0.44342,-0.165
1731303,-4.183,-2.82,0.32442,-0.209
1731304,-4.242,-3.05,0.27356,-0.231
1731305,-4.302,-3.22,0.27356,-0.231
1731306,-4.485,-3.32,0.27356,-0.231
1731307,-4.501,-3.48,0.27356,-0.231
1731308,-4.812,-3.81,0.27356,-0.231
1731309,-4.967,-4.07,0.22844,-0.253
1731310,-4.612,-3.86,0.22844,-0.253
1731311,-4.865,-4.14,0.22844,-0.253
1731312,-4.878,-4.39,0.15463,-0.297
1731313,-4.365,-4.27,0.10052,-0.341
1731314,-4.339,-4.27,0.10052,-0.341
1731315,-4.449,-4.28,0.10052,-0.341
1731316,-4.35,-4.54,0.0627,-0.385
1731317,-4.482,-4.84,0.0627,-0.385
1731320,-4.468,-5.04,0.0798,-0.363
1731321,-4.75,-5.12,0.18889,-0.275
1731322,-4.293,-4.79,0.15463,-0.297
1731323,-3.915,-4.3,0.18889,-0.275
1731324,-3.723,-4.07,0.22844,-0.253
1731325,-3.729,-4.41,0.22844,-0.253
1731326,-3.397,-3.9,0.27356,-0.231
1731327,-3.23,-3.86,0.27356,-0.231
1731328,-3.155,-3.82,0.44342,-0.165
1731329,-3.107,-3.79,0.38107,-0.187
1731330,-2.971,-3.58,0.38107,-0.187
1731331,-2.568,-3.15,0.38107,-0.187
1731332,-2.707,-3.25,0.44342,-0.165
1731333,-2.51,-3.15,0.38107,-0.187
1731334,-2.586,-3.18,0.51122,-0.143
1731335,-2.498,-3.03,0.51122,-0.143
1731336,-2.343,-2.67,0.58407,-0.121
1731337,-2.352,-2.74,0.58407,-0.121
1731338,-2.351,-2.76,0.58407,-0.121
1731339,-2.431,-2.99,0.51122,-0.143
1731340,-2.384,-2.85,0.51122,-0.143
1731341,-2.468,-3.16,0.38107,-0.187
1731342,-2.65,-3.65,0.27356,-0.231
1733551,-2.75,-1.75,1,-0.011
1733562,-1.733,-0.9,1,-0.011
1733563,-1.47,-0.7,1,-0.011
1733564,-0.877,-0.38,1,-0.011
1733565,-0.23,-0.09,1,-0.011
1733566,-1.229,-0.5,1,-0.011
1733567,-1.311,-0.52,1,-0.011
1733568,-1.434,-0.58,1,-0.011
1733569,-1.374,-0.56,1,-0.011
1733570,-1.183,-0.49,1,-0.011
1733571,-1.137,-0.47,0.91281,-0.033
1733572,-1.866,-0.79,0.82667,-0.055
1733573,-1.62,-0.64,1,-0.011
1733574,-1.785,-0.65,1,-0.011
1733575,-1.815,-0.62,1,-0.011
1733576,-1.79,-0.59,1,-0.011
1733577,-2.05,-0.65,1,-0.011
1733578,-1.047,-0.31,1,-0.011
1733579,-1.21,-0.34,1,-0.011
1733580,-1.257,-0.34,1,-0.011
1733581,0.787,0.2,1,0.011
1733582,0.54,0.15,1,0.011
1733583,0.34,0.1,1,0.011
1733584,0.313,0.08,1,0.011
1733585,-1.536,-0.39,0.91281,-0.033
1733586,-0.986,-0.24,0.91281,-0.033
1733587,-0.937,-0.23,0.91281,-0.033
1733588,-1.273,-0.32,0.91281,-0.033
1733589,-1.523,-0.39,1,-0.011
1733590,-1.817,-0.47,1,-0.011
1733591,-2.003,-0.51,1,-0.011
1733592,-2.153,-0.52,1,-0.011
1733593,-2.367,-0.58,1,-0.011
1733594,-2.553,-0.65,1,-0.011
1733595,-2.743,-0.72,1,-0.011
1733596,-2.883,-0.78,1,-0.011
1733597,-2.627,-0.74,1,-0.011
1733598,-1.417,-0.42,1,-0.011
1733599,-1.05,-0.32,1,-0.011
1733600,-1.78,-0.52,1,-0.011
1733601,-0.833,-0.26,1,-0.011
1733602,-2.533,-0.76,1,-0.011
1733603,-2.595,-0.76,1,-0.011
1733604,-2.518,-0.73,1,-0.011
1733605,-2.487,-0.71,1,-0.011
1733606,-2.525,-0.71,1,-0.011
1733607,-2.49,-0.69,1,-0.011
1733608,-2.407,-0.68,1,-0.011
1733609,-2.115,-0.63,1,-0.011
1733610,-1.785,-0.57,1,-0.011
1733611,-1.653,-0.54,1,-0.011
1733612,-1.447,-0.49,0.91281,-0.033
1733613,-1.293,-0.46,0.91281,-0.033
1733614,-1.095,-0.41,0.91281,-0.033
1733615,-0.747,-0.31,0.91281,-0.033
1733616,1.833,0.81,1,0.011
1733617,2.217,0.97,1,0.011
1733618,3.07,1.21,1,0.011
1733619,3.314,1.17,1,0.011
1733620,3.095,1.01,1,0.011
1733621,2.908,0.9,1,0.011
1733622,1.204,0.35,0.91281,0.033
1733623,1.475,0.42,0.91281,0.033
1733624,3.23,0.95,0.91281,0.033
1733625,4.549,1.38,0.82667,0.055
1733626,4.243,1.32,0.82667,0.055
1733627,3.929,1.27,0.82667,0.055
1733628,2.53,0.86,0.82667,0.055
1733629,1.728,0.61,0.91281,0.033
1733630,1.783,0.68,0.91281,0.033
1733631,1.757,0.59,0.91281,0.033
1733632,2.63,0.85,0.82667,0.055
1733633,3.779,1.2,0.82667,0.055
1733634,3.8,1.22,0.82667,0.055
1733635,3.707,1.23,0.82667,0.055
1733636,3.604,1.24,0.82667,0.055
1733637,3.409,1.25,0.82667,0.055
1733638,3.227,1.26,0.82667,0.055
1733639,3.321,1.29,0.82667,0.055
1733640,3.603,1.33,0.82667,0.055
1733641,2.93,1.05,0.82667,0.055
1733642,2.48,0.92,0.82667,0.055
1733643,2.13,0.83,0.82667,0.055
1733644,1.825,0.73,0.82667,0.055
1733645,0.14,0.05,1,0.011
1733646,-0.65,-0.26,1,-0.011
1733647,-1.18,-0.48,1,-0.011
1733648,-1.57,-0.64,1,-0.011
1733649,-2.191,-0.92,1,-0.011
1733650,-1.773,-0.78,1,-0.011
1733653,-1.829,-0.81,1,-0.011
1733654,-1.394,-0.65,1,-0.011
1733656,-0.697,-0.34,0.91281,-0.033
1733657,-1.44,-0.69,0.91281,-0.033
1733682,-4.063,-2.17,0.66142,-0.099
1733683,-4.679,-2.47,0.74256,-0.077
1733684,-5.267,-2.77,0.74256,-0.077
1733685,-5.705,-2.96,0.66142,-0.099
1733686,-5.752,-2.96,0.66142,-0.099
1733687,-2.654,-1.33,0.66142,-0.099
1733688,-2.63,-1.34,0.66142,-0.099
1733689,-3.4,-1.81,0.58407,-0.121
1733690,-2.684,-1.38,0.66142,-0.099
1733691,-2.679,-1.32,0.66142,-0.099
1733692,-5.69,-2.81,0.66142,-0.099
1733693,-5.513,-2.9,0.66142,-0.099
1733694,-5.239,-2.87,0.58407,-0.121
1733695,-4.937,-2.71,0.58407,-0.121
1733696,-4.486,-2.56,0.58407,-0.121
1733697,-4.158,-2.42,0.58407,-0.121
1733698,-4.053,-2.35,0.58407,-0.121
1733699,-3.962,-2.29,0.58407,-0.121
1733700,-4.07,-2.28,0.58407,-0.121
1733701,-3.672,-2.18,0.44342,-0.165
1733702,-3.678,-2.13,0.51122,-0.143
1733703,-3.586,-2.2,0.44342,-0.165
1733704,-4.222,-2.73,0.44342,-0.165
1733705,-4.96,-3.09,0.44342,-0.165
1733706,-4.512,-2.98,0.44342,-0.165
1733707,-4.434,-3.42,0.27356,-0.231
1733708,-4.333,-3.25,0.27356,-0.231
1733709,-4.517,-3.48,0.27356,-0.231
1733710,-4.829,-3.81,0.27356,-0.231
1733711,-5.062,-4.22,0.22844,-0.253
1733712,-4.772,-4.39,0.15463,-0.297
1733713,-4.832,-4.24,0.18889,-0.275
1733714,-4.827,-4.23,0.18889,-0.275
1733715,-4.704,-4.23,0.18889,-0.275
1733716,-4.506,-4.33,0.15463,-0.297
1733717,-4.442,-4.52,0.10052,-0.341
1733726,-3.754,-4.2,0.22844,-0.253
1733727,-3.702,-4.45,0.22844,-0.253
1733728,-3.743,-4.54,0.27356,-0.231
1733729,-3.314,-4,0.27356,-0.231
1733730,-3.456,-4.43,0.27356,-0.231
1733731,-3.056,-3.88,0.35131,-0.198
1733732,-3.008,-3.77,0.38107,-0.187
1733733,-2.912,-3.74,0.32442,-0.209
1733734,-2.486,-3.12,0.38107,-0.187
1733735,-2.461,-3.17,0.32442,-0.209
1733736,-2.441,-3.21,0.27356,-0.231
1733737,-2.487,-3.15,0.44342,-0.165
1733738,-2.513,-3.17,0.44342,-0.165
1733739,-2.511,-3.08,0.51122,-0.143
1733740,-2.522,-3.19,0.44342,-0.165
1733741,-2.41,-3.11,0.38107,-0.187
1733742,-2.526,-3.17,0.44342,-0.165
1733743,-2.365,-3.08,0.38107,-0.187
1733744,-2.387,-3.27,0.27356,-0.231
1735964,-1.48,-0.81,0.91281,-0.033
1735965,-2.203,-1.08,1,-0.011
1735966,-1.431,-0.61,1,-0.011
1735967,-0.99,-0.42,1,-0.011
1735968,-2.153,-0.88,1,-0.011
1735969,-2.55,-1.08,1,-0.011
1735970,-2.433,-1.08,0.91281,-0.033
1735971,-2.498,-1.08,0.91281,-0.033
1735972,-2.261,-0.98,0.91281,-0.033
1735973,-2.021,-0.88,0.91281,-0.033
1735974,-0.993,-0.4,0.91281,-0.033
1735975,-2.053,-0.76,0.91281,-0.033
1735976,-3.26,-1.15,1,-0.011
1735977,-3.51,-1.19,1,-0.011
1735978,-1.39,-0.44,1,-0.011
1735979,-0.52,-0.16,1,-0.011
1735980,-1.077,-0.31,1,-0.011
1735981,-0.873,-0.24,0.91281,-0.033
1735982,0.81,0.22,1,0.011
1735983,0.637,0.18,1,0.011
1735984,0.41,0.12,1,0.011
1735985,0.38,0.1,1,0.011
1735986,0.343,0.09,1,0.011
1735987,0.263,0.06,1,0.011
1735988,-0.894,-0.22,0.91281,-0.033
1735989,-1.04,-0.26,0.91281,-0.033
1735990,-1.347,-0.35,0.91281,-0.033
1735991,-1.623,-0.43,1,-0.011
1735992,-1.877,-0.51,1,-0.011
1735993,-2.02,-0.52,1,-0.011
1735994,-2.16,-0.53,1,-0.011
1735995,-2.347,-0.59,1,-0.011
1735996,-2.523,-0.64,1,-0.011
1735997,-2.687,-0.7,1,-0.011
1735998,-2.833,-0.76,1,-0.011
1735999,-2.91,-0.8,1,-0.011
1736000,-2.44,-0.7,1,-0.011
1736001,-1.05,-0.32,1,-0.011
1736002,-1.147,-0.35,1,-0.011
1736003,-1.25,-0.39,1,-0.011
1736004,-2.693,-0.79,1,-0.011
1736005,-2.748,-0.78,1,-0.011
1736006,-2.71,-0.76,1,-0.011
1736007,-2.67,-0.75,1,-0.011
1736008,-2.587,-0.71,1,-0.011
1736009,-2.533,-0.68,1,-0.011
1736010,-2.39,-0.69,1,-0.011
1736011,-2.058,-0.63,1,-0.011
1736012,-1.617,-0.54,1,-0.011
1736013,-1.373,-0.48,1,-0.011
1736014,-1.325,-0.47,0.91281,-0.033
1736015,-1.414,-0.49,1,-0.011
1736016,-1.78,-0.62,1,-0.011
1736017,-2.281,-0.85,1,-0.011
1736018,1.977,0.91,1,0.011
1736019,2.64,1.13,1,0.011
1736020,3.539,1.36,1,0.011
1736021,3.303,1.16,1,0.011
1736022,3.09,1.03,0.91281,0.033
1736023,1.178,0.35,0.91281,0.033
1736024,2.1,0.61,0.91281,0.033
1736025,3.83,1.12,0.82667,0.055
1736026,4.624,1.36,0.82667,0.055
1736027,4.331,1.31,0.82667,0.055
1736028,3.989,1.24,0.82667,0.055
1736029,3.27,1.04,0.82667,0.055
1736030,1.814,0.61,0.91281,0.033
1736031,1.893,0.67,0.91281,0.033
1736032,1.965,0.74,0.91281,0.033
1736033,1.933,0.66,0.91281,0.033
1736034,1.877,0.62,0.91281,0.033
1736035,1.797,0.58,0.91281,0.033
1736036,2.21,0.71,0.82667,0.055
1736037,2.53,0.85,0.82667,0.055
1736038,2.63,0.93,0.82667,0.055
1736039,2.22,0.83,0.82667,0.055
1736040,1.336,0.53,0.82667,0.055
1736041,2.59,1.04,0.82667,0.055
1736042,2.31,0.8,0.82667,0.055
1736043,1.756,0.62,0.82667,0.055
1736044,1.666,0.61,0.82667,0.055
1736045,0.83,0.31,0.91281,0.033
1736046,-0.21,-0.08,1,-0.011
1736047,-0.99,-0.4,1,-0.011
1736048,-1.615,-0.67,1,-0.011
1736050,-2.004,-0.86,1,-0.011
1736055,-1.553,-0.71,1,-0.011
1736092,-2.673,-1.4,0.66142,-0.099
1736093,-3.99,-2.07,0.66142,-0.099
1736094,-5.645,-2.93,0.66142,-0.099
1736095,-5.437,-2.94,0.58407,-0.121
1736096,-5.237,-2.92,0.58407,-0.121
1736097,-4.911,-2.78,0.58407,-0.121
1736098,-4.773,-2.66,0.58407,-0.121
1736099,-4.451,-2.53,0.58407,-0.121
1736100,-4.163,-2.42,0.58407,-0.121
1736101,-3.854,-2.3,0.51122,-0.143
1736102,-3.77,-2.26,0.51122,-0.143
1736103,-3.694,-2.22,0.44342,-0.165
1736104,-3.71,-2.16,0.44342,-0.165
1736105,-3.569,-2.19,0.44342,-0.165
1736106,-4.034,-2.7,0.38107,-0.187
1736107,-4.322,-2.83,0.44342,-0.165
1736108,-4.141,-3.02,0.27356,-0.231
1736109,-4.316,-3.24,0.27356,-0.231
1736110,-4.561,-3.63,0.27356,-0.231
1736111,-4.609,-3.55,0.27356,-0.231
1736112,-4.892,-3.92,0.27356,-0.231
1736113,-4.805,-4.25,0.22844,-0.253
1736114,-4.81,-4.44,0.15463,-0.297
1736115,-4.54,-4.34,0.18889,-0.275
1736116,-4.377,-4.25,0.18889,-0.275
1736117,-4.308,-4.27,0.12531,-0.319
1736140,-2.433,-3.26,0.27356,-0.231
1736141,-2.4,-3.16,0.32442,-0.209
1736142,-2.376,-3.09,0.32442,-0.209
1736143,-2.401,-3.23,0.32442,-0.209
1736144,-2.364,-3.07,0.38107,-0.187
1736145,-2.412,-3.31,0.27356,-0.231
1736146,-2.404,-3.27,0.27356,-0.231
1736147,-2.514,-3.53,0.22844,-0.253
1738367,-2.068,-1.1,0.91281,-0.033
1738368,-2.989,-1.41,1,-0.011
1738369,-1.76,-0.8,1,-0.011
1738370,-2.449,-1.14,0.82667,-0.055
1738371,-2.312,-1.09,0.82667,-0.055
1738372,-2.778,-1.34,0.82667,-0.055
1738373,-2.889,-1.37,0.82667,-0.055
1738374,-2.985,-1.4,0.82667,-0.055
1738375,-2.581,-1.09,0.82667,-0.055
1738376,-2.004,-0.8,0.91281,-0.033
1738377,-1.064,-0.4,0.91281,-0.033
1738378,-1.41,-0.49,0.91281,-0.033
1738379,-0.44,-0.15,1,-0.011
1738380,0.73,0.23,1,0.011
1738381,-1.457,-0.43,1,-0.011
1738382,-1.193,-0.34,0.91281,-0.033
1738383,-1.09,-0.31,1,-0.011
1738384,0.657,0.18,1,0.011
1738385,0.45,0.13,1,0.011
1738386,0.32,0.09,1,0.011
1738387,0.337,0.09,1,0.011
1738388,0.323,0.08,1,0.011
1738389,0.16,0.04,1,0.011
1738390,-0.913,-0.23,0.91281,-0.033
1738391,-1.17,-0.3,0.91281,-0.033
1738392,-1.417,-0.37,0.91281,-0.033
1738393,-1.657,-0.45,1,-0.011
1738394,-1.917,-0.53,1,-0.011
1738395,-2.013,-0.52,1,-0.011
1738396,-2.177,-0.55,1,-0.011
1738397,-2.347,-0.6,1,-0.011
1738398,-2.52,-0.66,1,-0.011
1738399,-2.643,-0.71,1,-0.011
1738400,-2.777,-0.76,1,-0.011
1738401,-2.853,-0.81,1,-0.011
1738402,-2.38,-0.69,1,-0.011
1738403,-1.363,-0.42,1,-0.011
1738404,-0.047,-0.02,1,-0.011
1738405,-2.017,-0.62,1,-0.011
1738406,-2.565,-0.77,1,-0.011
1738407,-2.727,-0.78,1,-0.011
1738408,-2.757,-0.76,1,-0.011
1738409,-2.653,-0.73,1,-0.011
1738410,-2.6,-0.7,1,-0.011
1738411,-2.563,-0.7,1,-0.011
1738412,-2.402,-0.69,1,-0.011
1738413,-0.407,-0.12,0.91281,-0.033
1738414,-0.614,-0.2,0.91281,-0.033
1738415,-1.001,-0.35,1,-0.011
1738416,-1.286,-0.46,1,-0.011
1738417,-1.593,-0.56,1,-0.011
1738418,-1.964,-0.7,1,-0.011
1738419,-0.57,-0.21,1,-0.011
1738420,2.267,1.03,1,0.011
1738421,3.243,1.32,1,0.011
1738422,3.496,1.32,1,0.011
1738423,3.279,1.17,0.91281,0.033
1738424,1.475,0.45,0.91281,0.033
1738425,2.35,0.69,0.82667,0.055
1738426,3.91,1.14,0.82667,0.055
1738427,4.519,1.34,0.82667,0.055
1738428,4.279,1.29,0.82667,0.055
1738429,4.109,1.24,0.82667,0.055
1738430,3.786,1.17,0.82667,0.055
1738431,1.845,0.59,0.91281,0.033
1738432,1.968,0.64,0.91281,0.033
1738433,2.075,0.72,0.91281,0.033
1738434,2.132,0.79,0.91281,0.033
1738435,2.108,0.77,0.91281,0.033
1738436,2.036,0.7,0.91281,0.033
1738437,1.93,0.65,0.91281,0.033
1738438,1.77,0.58,0.91281,0.033
1738439,2.003,0.67,0.91281,0.033
1738440,1.943,0.68,0.91281,0.033
1738441,1.898,0.69,0.91281,0.033
1738442,1.915,0.74,0.91281,0.033
