"nie_malla_modi_id","sen_slope_prem09","sen_slope_per_prem09","p_value_prem09","tau_prem09"
1661538,0.51,1.25,0.82667,0.055
1661539,-0.044,-0.12,1,-0.011
1661540,-0.039,-0.1,1,-0.011
1661541,0.714,1.85,0.74256,0.077
1661542,0.74,1.85,0.74256,0.077
1661543,0.79,1.9,0.74256,0.077
1661544,0.764,1.85,0.74256,0.077
1661545,0.799,1.88,0.66142,0.099
1661546,0.641,1.57,0.58407,0.121
1661547,0.674,1.63,0.58407,0.121
1661548,0.72,1.7,0.51122,0.143
1661549,0.967,2.25,0.51122,0.143
1661550,1.103,2.52,0.51122,0.143
1661551,1.35,2.92,0.51122,0.143
1661552,1.573,3.26,0.51122,0.143
1661553,1.816,3.52,0.51122,0.143
1661554,1.869,3.84,0.44342,0.165
1661555,1.869,3.93,0.44342,0.165
1661556,1.874,3.99,0.44342,0.165
1661557,1.894,3.94,0.44342,0.165
1661558,2.166,4.35,0.44342,0.165
1661559,2.223,4.3,0.44342,0.165
1661560,2.259,4.28,0.44342,0.165
1661561,2.226,4.4,0.44342,0.165
1661562,2.107,4.37,0.44342,0.165
1661563,1.906,4.17,0.44342,0.165
1661564,1.933,4.64,0.44342,0.165
1661565,2.01,4.91,0.44342,0.165
1661566,1.81,4.47,0.44342,0.165
1661567,1.277,3.22,0.44342,0.165
1661568,1.289,3.43,0.51122,0.143
1661569,1.296,3.65,0.6217,0.11
1661570,1.105,3.2,0.58407,0.121
1661571,1.057,3.12,0.58407,0.121
1661572,1.034,3.07,0.58407,0.121
1661573,1.012,3,0.58407,0.121
1661574,0.978,2.79,0.58407,0.121
1661575,1.01,2.69,0.51122,0.143
1661576,0.9,2.46,0.54644,0.132
1661577,0.914,2.71,0.58407,0.121
1661578,0.96,2.83,0.66142,0.099
1661579,0.868,2.48,0.58407,0.121
1661580,0.889,2.51,0.58407,0.121
1661581,0.857,2.53,0.51122,0.143
1661582,0.804,2.52,0.51122,0.143
1661583,0.803,2.37,0.51122,0.143
1661584,0.88,2.43,0.51122,0.143
1661585,0.947,2.54,0.58407,0.121
1661586,0.94,2.66,0.58407,0.121
1661587,1.033,3.12,0.44342,0.165
1661588,1.003,2.85,0.476,0.154
1661589,1.105,3.25,0.44342,0.165
1661590,1.04,2.98,0.44342,0.165
1661591,1.014,2.92,0.44342,0.165
1661592,0.961,2.89,0.38107,0.187
1661593,0.823,2.63,0.38107,0.187
1661594,0.654,2.14,0.38107,0.187
1661595,0.91,2.82,0.44342,0.165
1661596,0.952,2.79,0.38107,0.187
1661597,1.167,3.33,0.38107,0.187
1661598,1.197,3.33,0.38107,0.187
1661599,1.265,3.37,0.38107,0.187
1661600,1.23,3.31,0.38107,0.187
1661601,1.162,3.22,0.38107,0.187
1661602,1.073,3.09,0.44342,0.165
1661603,1.06,3.09,0.476,0.154
1661604,1.099,3.2,0.51122,0.143
1661605,1.169,3.3,0.58407,0.121
1661606,1.052,2.86,0.58407,0.121
1661607,0.932,2.71,0.66142,0.099
1661608,0.772,2.23,0.66142,0.099
1661609,0.903,2.52,0.66142,0.099
1661610,0.938,2.5,0.74256,0.077
1661611,0.906,2.45,0.74256,0.077
1661612,0.856,2.33,0.74256,0.077
1661613,0.85,2.42,0.82667,0.055
1661614,0.804,2.38,0.74256,0.077
1661615,0.688,2.22,0.66142,0.099
1661616,0.802,2.39,0.74256,0.077
1661617,0.777,2.26,0.74256,0.077
1661618,0.778,2.16,0.66142,0.099
1661619,0.78,2.2,0.66142,0.099
1661620,0.711,2.1,0.74256,0.077
1661621,0.726,2.18,0.82667,0.055
1661622,0.599,1.72,0.74256,0.077
1661623,0.588,1.79,0.91281,0.033
1661624,0.055,0.18,1,0.011
1661625,0.459,1.41,0.91281,0.033
1661626,0.494,1.44,0.82667,0.055
1661627,0.506,1.45,0.82667,0.055
1661628,0.521,1.42,0.82667,0.055
1661629,0.533,1.48,0.82667,0.055
1661630,0.543,1.53,0.82667,0.055
1661631,0.559,1.52,0.82667,0.055
1661632,0.566,1.59,0.74256,0.077
1661633,0.42,1.29,0.91281,0.033
1661634,0.576,1.77,0.91281,0.033
1661635,0.553,1.65,0.82667,0.055
1661636,0.584,1.89,0.82667,0.055
1661637,0.589,1.89,0.82667,0.055
1661638,0.599,2.04,0.66142,0.099
1661639,0.586,2.03,0.66142,0.099
1661640,0.584,2.01,0.74256,0.077
1661641,0.587,2.02,0.74256,0.077
1661642,0.576,2.03,0.74256,0.077
1661643,0.569,2.03,0.74256,0.077
1661644,0.561,2.04,0.74256,0.077
1661645,0.545,2.06,0.66142,0.099
1661646,0.537,2.12,0.66142,0.099
1661647,0.728,2.79,0.51122,0.143
1661648,0.734,2.69,0.51122,0.143
1661649,0.728,2.61,0.51122,0.143
1661650,0.731,2.71,0.58407,0.121
1661651,0.723,2.66,0.58407,0.121
1661652,0.715,2.63,0.58407,0.121
1661653,0.713,2.64,0.58407,0.121
1661654,0.694,2.66,0.51122,0.143
1661655,0.759,3.15,0.58407,0.121
1661656,0.738,2.97,0.66142,0.099
1661657,0.723,2.89,0.74256,0.077
1661658,0.786,3.25,0.74256,0.077
1661659,0.799,3.46,0.70113,0.088
1661660,0.577,2.63,0.74256,0.077
1661661,0.533,2.24,0.82667,0.055
1661662,0.496,2.08,0.91281,0.033
1661663,0.385,1.6,0.91281,0.033
1661664,0.197,0.84,0.91281,0.033
1661665,0.435,1.9,0.91281,0.033
1661666,0.407,1.85,0.91281,0.033
1661667,0.315,1.45,0.91281,0.033
1663900,0.35,1.19,0.82667,0.055
1663901,0.307,1.02,0.91281,0.033
1663902,0.166,0.55,1,0.011
1663903,0.23,0.72,1,0.011
1663904,0.159,0.49,1,0.011
1663905,0.149,0.45,1,0.011
1663909,-0.274,-0.81,1,-0.011
1663910,-0.271,-0.78,1,-0.011
1663911,0.287,0.73,1,0.011
1663912,0.297,0.74,1,0.011
1663913,0.314,0.8,1,0.011
1663914,0.18,0.47,1,0.011
1663915,0.055,0.15,1,0.011
1663916,0.269,0.69,1,0.011
1663917,0.348,0.88,1,0.011
1663918,0.312,0.79,1,0.011
1663919,0.395,0.93,1,0.011
1663920,0.383,0.91,1,0.011
1663921,0.337,0.76,1,0.011
1663922,0.387,0.85,0.91281,0.033
1663923,0.438,0.93,0.82667,0.055
1663924,0.436,0.9,0.74256,0.077
1663925,0.902,1.79,0.74256,0.077
1663926,1.22,2.35,0.74256,0.077
1663927,1.21,2.3,0.74256,0.077
1663928,1.27,2.35,0.74256,0.077
1663929,1.18,2.2,0.74256,0.077
1663930,1.07,2.02,0.74256,0.077
1663931,1.081,2.01,0.70113,0.088
1663932,1.094,2.07,0.66142,0.099
1663933,1.096,2.11,0.66142,0.099
1663934,1.109,2.16,0.66142,0.099
1663937,0.112,0.29,0.91281,0.033
1663938,0.544,1.31,0.82667,0.055
1663939,1.202,2.7,0.82667,0.055
1663940,0.98,2.19,0.78398,0.066
1663941,0.889,2.06,0.74256,0.077
1663942,0.874,2.02,0.74256,0.077
1663943,0.731,1.79,0.74256,0.077
1663944,0.692,1.83,0.74256,0.077
1663945,0.744,1.78,0.66142,0.099
1663946,0.667,1.53,0.66142,0.099
1663947,0.602,1.46,0.58407,0.121
1663948,0.77,1.81,0.51122,0.143
1663949,0.917,2.1,0.51122,0.143
1663950,1.01,2.29,0.51122,0.143
1663951,1.156,2.55,0.51122,0.143
1663952,1.237,2.72,0.51122,0.143
1663953,1.339,2.91,0.51122,0.143
1663954,1.643,3.35,0.51122,0.143
1663955,1.819,3.52,0.51122,0.143
1663956,1.871,3.49,0.44342,0.165
1663957,1.91,3.91,0.44342,0.165
1663958,1.897,3.92,0.44342,0.165
1663959,1.983,4.07,0.44342,0.165
1663960,2.18,4.26,0.44342,0.165
1663961,2.237,4.19,0.44342,0.165
1663962,2.223,4.28,0.44342,0.165
1663963,2.183,4.44,0.44342,0.165
1663964,1.932,4.1,0.44342,0.165
1663965,1.919,4.25,0.38107,0.187
1663966,1.916,4.29,0.38107,0.187
1663967,1.907,4.37,0.38107,0.187
1663968,1.9,4.44,0.38107,0.187
1663969,1.75,4.33,0.44342,0.165
1663970,1.319,3.47,0.51122,0.143
1663971,1.321,3.59,0.58407,0.121
1663972,1.305,3.79,0.51122,0.143
1663973,1.297,3.64,0.66142,0.099
1663974,1.133,3.3,0.58407,0.121
1663975,1.217,3.36,0.58407,0.121
1663976,1.193,3.23,0.66142,0.099
1663977,1.136,2.93,0.44342,0.165
1663978,0.974,2.67,0.58407,0.121
1663979,0.968,2.88,0.51122,0.143
1663980,0.615,1.74,0.51122,0.143
1663981,0.627,1.72,0.44342,0.165
1663982,0.881,2.39,0.44342,0.165
1663983,0.924,2.7,0.51122,0.143
1663984,0.844,2.45,0.51122,0.143
1663985,0.83,2.42,0.51122,0.143
1663986,0.867,2.41,0.58407,0.121
1663987,0.94,2.47,0.58407,0.121
1663988,0.987,2.69,0.58407,0.121
1663989,0.895,2.56,0.58407,0.121
1663990,0.858,2.37,0.51122,0.143
1663991,0.94,2.6,0.51122,0.143
1663992,1.094,3.09,0.44342,0.165
1663993,1.034,3.08,0.44342,0.165
1663994,0.992,3.05,0.38107,0.187
1663995,0.914,2.93,0.38107,0.187
1663996,0.936,2.96,0.38107,0.187
1663997,0.962,2.94,0.44342,0.165
1663998,1.153,3.31,0.38107,0.187
1663999,1.21,3.34,0.38107,0.187
1664000,1.13,2.99,0.38107,0.187
1664001,1.07,2.84,0.38107,0.187
1664002,1.22,3.24,0.38107,0.187
1664003,1.177,3.19,0.44342,0.165
1664004,1.138,3.11,0.51122,0.143
1664005,1.149,3.15,0.58407,0.121
1664006,1.164,3.29,0.58407,0.121
1664007,1.067,2.84,0.58407,0.121
1664008,1.037,2.79,0.51122,0.143
1664009,0.883,2.53,0.66142,0.099
1664010,0.921,2.5,0.74256,0.077
1664011,0.943,2.62,0.74256,0.077
1664012,0.874,2.32,0.74256,0.077
1664013,0.825,2.21,0.66142,0.099
1664014,0.851,2.35,0.74256,0.077
1664015,0.793,2.27,0.74256,0.077
1664016,0.8,2.38,0.74256,0.077
1664017,0.724,2.26,0.74256,0.077
1664018,0.799,2.41,0.74256,0.077
1664019,0.791,2.36,0.74256,0.077
1664020,0.773,2.17,0.66142,0.099
1664021,0.767,2.14,0.66142,0.099
1664022,0.649,1.9,0.66142,0.099
1664023,0.62,1.9,0.82667,0.055
1664024,0.462,1.44,0.82667,0.055
1664025,0.385,1.2,0.91281,0.033
1664026,0.459,1.41,0.74256,0.077
1664027,0.467,1.43,0.82667,0.055
1664028,0.477,1.44,0.82667,0.055
1664029,0.49,1.44,0.82667,0.055
1664030,0.503,1.42,0.82667,0.055
1664031,0.516,1.42,0.82667,0.055
1664032,0.527,1.46,0.82667,0.055
1664033,0.54,1.47,0.82667,0.055
1664034,0.549,1.57,0.82667,0.055
1664035,0.556,1.62,0.82667,0.055
1664036,0.563,1.64,0.74256,0.077
1664037,0.521,1.57,0.82667,0.055
1664038,0.533,1.61,0.82667,0.055
1664039,0.576,1.79,0.82667,0.055
1664040,0.574,1.87,0.82667,0.055
1664041,0.722,2.46,0.74256,0.077
1664042,0.661,2.3,0.74256,0.077
1664043,0.565,2.03,0.74256,0.077
1664044,0.665,2.35,0.74256,0.077
1664045,0.55,2.05,0.74256,0.077
1664046,0.541,2.08,0.66142,0.099
1664047,0.535,2.1,0.66142,0.099
1664048,0.66,2.52,0.66142,0.099
1664049,0.715,2.66,0.51122,0.143
1664050,0.699,2.69,0.51122,0.143
1664051,0.742,2.72,0.58407,0.121
1664052,0.734,2.61,0.51122,0.143
1664053,0.99,3.46,0.58407,0.121
1664054,0.903,3.18,0.74256,0.077
1664055,0.707,2.48,0.74256,0.077
1664056,0.699,2.55,0.74256,0.077
1664057,0.686,2.64,0.66142,0.099
1664058,0.368,1.31,0.74256,0.077
1664059,0.32,1.19,0.74256,0.077
1664060,0.72,2.89,0.74256,0.077
1664061,0.799,3.47,0.66142,0.099
1664062,0.8,3.51,0.74256,0.077
1664063,0.524,2.06,0.91281,0.033
1664064,0.481,1.83,0.91281,0.033
1664065,0.448,1.77,0.91281,0.033
1664066,0.458,1.84,0.91281,0.033
1664067,0.421,1.72,0.91281,0.033
1664068,0.392,1.67,0.91281,0.033
1664069,0.358,1.55,0.91281,0.033
1664070,0.121,0.56,0.91281,0.033
1666300,0.745,2.61,0.74256,0.077
1666302,0.38,1.28,0.82667,0.055
1666303,0.267,0.88,0.91281,0.033
1666304,0.228,0.74,0.91281,0.033
1666305,0.204,0.64,0.91281,0.033
1666306,0.214,0.65,0.91281,0.033
1666307,0.154,0.46,0.91281,0.033
1666308,0.133,0.4,0.91281,0.033
1666311,0.001,0,1,0.011
1666312,0.384,0.97,0.91281,0.033
1666313,0.42,1.03,0.91281,0.033
1666314,0.348,0.84,0.91281,0.033
1666315,0.308,0.74,0.91281,0.033
1666316,0.337,0.82,0.91281,0.033
1666317,0.377,0.95,1,0.011
1666318,0.364,0.85,0.91281,0.033
1666319,0.51,1.16,0.74256,0.077
1666320,0.632,1.42,0.74256,0.077
1666321,0.415,0.98,0.82667,0.055
1666322,0.348,0.84,0.82667,0.055
1666323,0.481,1.11,0.74256,0.077
1666324,0.447,0.96,0.82667,0.055
1666325,0.52,1.08,0.74256,0.077
1666326,0.99,1.96,0.74256,0.077
1666327,1.274,2.47,0.74256,0.077
1666328,1.31,2.54,0.74256,0.077
1666329,1.35,2.55,0.74256,0.077
1666330,1.36,2.53,0.74256,0.077
1666331,1.4,2.55,0.74256,0.077
1666332,1.38,2.5,0.74256,0.077
1666333,1.35,2.43,0.66142,0.099
1666334,1.38,2.48,0.66142,0.099
1666335,1.369,2.51,0.66142,0.099
1666336,1.359,2.54,0.66142,0.099
1666338,0.838,1.91,0.74256,0.077
1666339,0.546,1.31,0.82667,0.055
1666340,0.668,1.61,0.82667,0.055
1666341,0.767,1.66,0.74256,0.077
1666342,0.582,1.25,0.74256,0.077
1666343,0.587,1.28,0.74256,0.077
1666344,0.668,1.5,0.66142,0.099
1666345,0.716,1.71,0.66142,0.099
1666346,0.681,1.78,0.74256,0.077
1666347,0.637,1.56,0.66142,0.099
1666348,0.568,1.4,0.58407,0.121
1666349,0.84,1.94,0.51122,0.143
1666350,0.957,2.15,0.51122,0.143
1666351,1.11,2.44,0.51122,0.143
1666352,1.22,2.63,0.51122,0.143
1666353,1.29,2.75,0.51122,0.143
1666354,1.393,2.94,0.51122,0.143
1666355,1.361,2.95,0.51122,0.143
1666356,1.544,3.25,0.51122,0.143
1666357,1.797,3.56,0.51122,0.143
1666358,1.867,3.51,0.44342,0.165
1666359,1.905,3.5,0.44342,0.165
1666360,2.154,4.14,0.44342,0.165
1666361,2.16,4.19,0.44342,0.165
1666362,2.203,4.15,0.44342,0.165
1666363,2.219,4.16,0.44342,0.165
1666364,2.199,4.26,0.44342,0.165
1666365,2.198,4.32,0.44342,0.165
1666366,2.185,4.4,0.38107,0.187
1666367,2.181,4.48,0.38107,0.187
1666368,1.97,4.17,0.38107,0.187
1666369,1.939,4.26,0.38107,0.187
1666370,1.928,4.41,0.38107,0.187
1666371,1.949,4.73,0.38107,0.187
1666372,1.321,3.32,0.38107,0.187
1666373,1.367,3.67,0.44342,0.165
1666374,1.349,3.69,0.51122,0.143
1666375,1.322,3.56,0.44342,0.165
1666376,1.314,3.62,0.51122,0.143
1666377,1.287,3.52,0.58407,0.121
1666378,1.23,3.18,0.51122,0.143
1666379,1.197,3.06,0.51122,0.143
1666380,1.127,3.06,0.58407,0.121
1666381,1.006,2.8,0.58407,0.121
1666382,0.973,2.6,0.51122,0.143
1666383,0.945,2.48,0.51122,0.143
1666384,0.79,2.11,0.51122,0.143
1666385,0.911,2.54,0.51122,0.143
1666386,0.873,2.43,0.51122,0.143
1666387,0.867,2.49,0.44342,0.165
1666388,0.86,2.35,0.51122,0.143
1666389,0.893,2.37,0.58407,0.121
1666390,0.967,2.63,0.58407,0.121
1666391,1.017,2.77,0.58407,0.121
1666392,0.979,2.59,0.51122,0.143
1666393,0.868,2.36,0.51122,0.143
1666394,1.079,3.15,0.51122,0.143
1666395,1.069,3.24,0.38107,0.187
1666396,1.038,3.2,0.38107,0.187
1666397,1.041,3.12,0.38107,0.187
1666398,1.021,3.09,0.38107,0.187
1666399,0.978,3.09,0.38107,0.187
1666400,1.128,3.25,0.38107,0.187
1666401,1.202,3.3,0.38107,0.187
1666402,1.09,2.89,0.38107,0.187
1666403,1.111,2.88,0.51122,0.143
1666404,1.131,2.9,0.51122,0.143
1666405,1.141,3.04,0.58407,0.121
1666406,1.12,3.05,0.58407,0.121
1666407,1.115,2.96,0.58407,0.121
1666408,1.08,2.9,0.58407,0.121
1666409,1.12,2.89,0.51122,0.143
1666410,1.042,2.74,0.51122,0.143
1666411,0.991,2.73,0.58407,0.121
1666412,0.971,2.59,0.74256,0.077
1666413,0.851,2.23,0.74256,0.077
1666414,0.771,1.98,0.66142,0.099
1666415,0.778,2.07,0.66142,0.099
1666416,0.792,2.24,0.82667,0.055
1666417,0.792,2.31,0.74256,0.077
1666418,0.782,2.24,0.74256,0.077
1666419,0.72,2.04,0.66142,0.099
1666420,0.706,2.04,0.66142,0.099
1666421,0.703,1.99,0.66142,0.099
1666422,0.71,2,0.66142,0.099
1666423,0.747,2.04,0.66142,0.099
1666424,0.703,2,0.66142,0.099
1666425,0.623,1.87,0.74256,0.077
1666426,0.576,1.75,0.82667,0.055
1666427,0.436,1.29,0.78398,0.066
1666428,0.447,1.32,0.74256,0.077
1666429,0.456,1.35,0.74256,0.077
1666430,0.52,1.48,0.74256,0.077
1666431,0.473,1.39,0.82667,0.055
1666432,0.487,1.39,0.82667,0.055
1666433,0.608,1.67,0.82667,0.055
1666434,0.614,1.66,0.82667,0.055
1666435,0.521,1.43,0.82667,0.055
1666436,0.53,1.52,0.82667,0.055
1666437,0.544,1.51,0.82667,0.055
1666438,0.553,1.53,0.82667,0.055
1666439,0.692,2.02,0.74256,0.077
1666440,0.676,1.98,0.74256,0.077
1666441,0.555,1.69,0.82667,0.055
1666442,0.556,1.78,0.82667,0.055
1666443,0.553,1.87,0.82667,0.055
1666444,0.67,2.41,0.74256,0.077
1666445,0.633,2.32,0.74256,0.077
1666446,0.61,2.28,0.66142,0.099
1666447,0.574,2.19,0.66142,0.099
1666448,0.655,2.49,0.66142,0.099
1666449,0.776,2.88,0.58407,0.121
1666450,0.511,1.88,0.51122,0.143
1666451,0.79,2.85,0.51122,0.143
1666452,0.756,2.81,0.58407,0.121
1666453,0.753,2.74,0.51122,0.143
1666454,1.023,3.76,0.58407,0.121
1666455,0.99,3.55,0.58407,0.121
1666456,0.732,2.61,0.74256,0.077
1666457,0.723,2.6,0.66142,0.099
1666458,0.703,2.53,0.82667,0.055
1666459,0.329,1.17,0.82667,0.055
1666460,0.311,1.07,0.91281,0.033
1666461,0.38,1.39,0.82667,0.055
1666462,0.505,1.96,0.74256,0.077
1666463,0.608,2.53,0.66142,0.099
1666464,0.579,2.46,0.74256,0.077
1666465,0.532,2.08,0.91281,0.033
1666466,0.468,1.72,0.91281,0.033
1666467,0.44,1.63,0.91281,0.033
1666468,0.457,1.74,0.82667,0.055
1666469,0.422,1.67,0.91281,0.033
1666470,0.389,1.63,0.91281,0.033
1666471,0.358,1.55,0.91281,0.033
1666472,0.165,0.72,0.91281,0.033
1666473,0.12,0.53,1,0.011
1666475,0.117,0.53,1,0.011
1668702,0.812,2.8,0.74256,0.077
1668703,0.494,1.66,0.82667,0.055
1668704,0.398,1.32,0.82667,0.055
1668705,0.387,1.25,0.91281,0.033
1668706,0.277,0.88,0.91281,0.033
1668707,0.193,0.6,0.91281,0.033
1668708,0.173,0.53,0.91281,0.033
1668709,0.17,0.51,0.91281,0.033
1668710,0.217,0.64,0.91281,0.033
1668713,0.912,2.34,0.74256,0.077
1668714,1.022,2.52,0.74256,0.077
1668715,1.194,2.8,0.74256,0.077
1668716,1.266,2.91,0.74256,0.077
1668717,1.296,2.93,0.74256,0.077
1668718,0.898,2.1,0.74256,0.077
1668719,0.776,1.82,0.74256,0.077
1668720,1.318,2.89,0.74256,0.077
1668721,1.559,3.3,0.74256,0.077
1668722,1.074,2.39,0.74256,0.077
1668723,1.028,2.3,0.74256,0.077
1668724,0.764,1.76,0.74256,0.077
1668725,0.707,1.66,0.74256,0.077
1668726,1.092,2.44,0.74256,0.077
1668727,1.446,3.11,0.74256,0.077
1668728,1.044,2.13,0.74256,0.077
1668729,1.121,2.26,0.74256,0.077
1668730,1.296,2.55,0.66142,0.099
1668731,1.41,2.72,0.66142,0.099
1668732,1.44,2.72,0.66142,0.099
1668733,1.49,2.75,0.66142,0.099
1668734,1.55,2.78,0.66142,0.099
1668735,1.581,2.8,0.66142,0.099
1668736,1.619,2.84,0.66142,0.099
1668737,1.627,2.86,0.66142,0.099
1668738,1.623,2.88,0.66142,0.099
1668739,0.884,1.71,0.58407,0.121
1668741,0.859,1.8,0.58407,0.121
1668742,0.806,1.87,0.74256,0.077
1668743,0.774,1.66,0.74256,0.077
1668744,0.9,1.87,0.82667,0.055
1668745,0.877,1.84,0.82667,0.055
1668746,0.85,1.87,0.74256,0.077
1668747,0.702,1.63,0.66142,0.099
1668748,0.663,1.69,0.66142,0.099
1668749,0.634,1.72,0.66142,0.099
1668750,0.585,1.48,0.66142,0.099
1668751,0.73,1.72,0.51122,0.143
1668752,0.993,2.2,0.51122,0.143
1668753,1.37,2.88,0.51122,0.143
1668754,1.47,3.04,0.51122,0.143
1668755,1.55,3.16,0.51122,0.143
1668756,1.62,3.27,0.51122,0.143
1668757,1.594,3.25,0.51122,0.143
1668758,1.727,3.48,0.51122,0.143
1668759,1.777,3.6,0.51122,0.143
1668760,1.865,3.52,0.44342,0.165
1668761,1.938,3.44,0.44342,0.165
1668762,1.961,3.45,0.44342,0.165
1668763,2.145,4.15,0.44342,0.165
1668764,2.167,4.15,0.44342,0.165
1668765,2.208,4.11,0.44342,0.165
1668766,2.2,4.17,0.44342,0.165
1668767,2.19,4.24,0.32442,0.209
1668768,2.194,4.27,0.32442,0.209
1668769,2.176,4.36,0.38107,0.187
1668770,2.154,4.48,0.38107,0.187
1668771,1.954,4.21,0.38107,0.187
1668772,1.945,4.35,0.38107,0.187
1668773,1.934,4.5,0.38107,0.187
1668774,1.7,4.23,0.38107,0.187
1668775,1.46,3.78,0.44342,0.165
1668776,1.33,3.39,0.38107,0.187
1668777,1.334,3.48,0.44342,0.165
1668778,1.323,3.45,0.44342,0.165
1668779,1.29,3.29,0.51122,0.143
1668780,1.46,3.6,0.44342,0.165
1668781,1.68,4.1,0.44342,0.165
1668782,1.221,3.17,0.51122,0.143
1668783,1.19,3.12,0.58407,0.121
1668784,1.146,2.95,0.44342,0.165
1668785,1.094,2.77,0.44342,0.165
1668786,0.967,2.54,0.51122,0.143
1668787,0.707,1.9,0.51122,0.143
1668788,0.84,2.25,0.38107,0.187
1668789,0.906,2.53,0.44342,0.165
1668790,0.873,2.31,0.38107,0.187
1668791,0.818,2.06,0.44342,0.165
1668792,0.824,2.11,0.51122,0.143
1668793,0.935,2.45,0.58407,0.121
1668794,1.018,2.76,0.58407,0.121
1668795,0.916,2.54,0.58407,0.121
1668796,0.891,2.53,0.51122,0.143
1668797,0.971,2.76,0.44342,0.165
1668798,1.08,3.11,0.44342,0.165
1668799,1.08,3.04,0.44342,0.165
1668800,1.112,3.19,0.44342,0.165
1668801,1.054,3.22,0.35131,0.198
1668802,1.05,3.13,0.38107,0.187
1668803,1.083,3.14,0.44342,0.165
1668804,1.068,2.93,0.44342,0.165
1668805,1.101,2.83,0.58407,0.121
1668806,1.069,2.74,0.58407,0.121
1668807,1.11,2.92,0.58407,0.121
1668808,1.118,2.99,0.58407,0.121
1668809,1.082,2.91,0.58407,0.121
1668810,1.087,2.86,0.51122,0.143
1668811,1.115,2.83,0.44342,0.165
1668812,1.048,2.69,0.51122,0.143
1668813,1.051,2.79,0.66142,0.099
1668814,0.816,2.1,0.66142,0.099
1668815,0.763,1.9,0.58407,0.121
1668816,0.77,2.01,0.66142,0.099
1668817,0.773,2.06,0.66142,0.099
1668818,0.773,2.09,0.66142,0.099
1668819,0.769,2.09,0.66142,0.099
1668820,0.745,2.04,0.66142,0.099
1668821,0.747,2.02,0.66142,0.099
1668822,0.722,1.96,0.66142,0.099
1668823,0.582,1.58,0.66142,0.099
1668824,0.52,1.37,0.74256,0.077
1668825,0.446,1.18,0.74256,0.077
1668826,0.633,1.78,0.66142,0.099
1668827,0.605,1.74,0.66142,0.099
1668828,0.421,1.17,0.82667,0.055
1668829,0.387,1.11,0.91281,0.033
1668830,0.304,0.9,0.82667,0.055
1668831,0.284,0.81,0.82667,0.055
1668832,0.261,0.72,0.91281,0.033
1668833,0.459,1.3,0.82667,0.055
1668834,0.469,1.28,0.82667,0.055
1668835,0.481,1.3,0.82667,0.055
1668836,0.493,1.3,0.74256,0.077
1668837,0.592,1.62,0.82667,0.055
1668838,0.513,1.44,0.82667,0.055
1668839,0.576,1.55,0.82667,0.055
1668840,0.536,1.47,0.82667,0.055
1668841,0.809,2.35,0.74256,0.077
1668842,0.62,1.88,0.74256,0.077
1668843,0.507,1.59,0.82667,0.055
1668844,0.536,1.77,0.82667,0.055
1668845,0.531,1.86,0.91281,0.033
1668846,0.534,1.8,0.82667,0.055
1668847,0.53,1.83,0.66142,0.099
1668848,0.751,2.81,0.66142,0.099
1668849,0.67,2.45,0.51122,0.143
1668850,0.51,1.88,0.51122,0.143
1668851,0.588,2.07,0.66142,0.099
1668852,0.539,1.9,0.66142,0.099
1668853,0.715,2.5,0.51122,0.143
1668854,1.027,3.66,0.44342,0.165
1668855,1.068,3.79,0.51122,0.143
1668856,1.08,3.83,0.58407,0.121
1668857,0.87,3.13,0.74256,0.077
1668858,0.747,2.68,0.74256,0.077
1668859,0.737,2.67,0.74256,0.077
1668860,0.71,2.61,0.66142,0.099
1668861,0.314,1.12,0.82667,0.055
1668862,0.3,1.04,0.82667,0.055
1668863,0.437,1.62,0.74256,0.077
1668864,0.297,1.13,0.74256,0.077
1668865,0.616,2.47,0.74256,0.077
1668866,0.589,2.44,0.82667,0.055
1668867,0.548,2.22,0.91281,0.033
1668868,0.498,1.87,0.91281,0.033
1668869,0.445,1.58,0.66142,0.099
1668870,0.467,1.74,0.74256,0.077
1668871,0.428,1.68,0.91281,0.033
1668872,0.382,1.5,0.91281,0.033
1668873,0.338,1.35,0.91281,0.033
1668874,0.297,1.2,0.91281,0.033
1668875,0.117,0.49,0.91281,0.033
1668876,0.117,0.51,1,0.011
1668877,0.117,0.53,1,0.011
1668879,0.117,0.53,1,0.011
1671104,0.842,2.86,0.74256,0.077
1671105,0.453,1.49,0.82667,0.055
1671106,0.204,0.67,0.91281,0.033
1671107,0.161,0.52,0.91281,0.033
1671108,0.123,0.39,1,0.011
1671109,0.096,0.3,1,0.011
1671110,0.072,0.22,1,0.011
1671111,0.07,0.21,0.91281,0.033
1671112,0.21,0.62,0.91281,0.033
1671113,0.17,0.5,0.91281,0.033
1671115,0.843,2.19,0.74256,0.077
1671116,1.051,2.52,0.74256,0.077
1671117,1.217,2.76,0.74256,0.077
1671118,1.326,2.91,0.74256,0.077
1671119,1.356,2.97,0.74256,0.077
1671120,1.359,3,0.74256,0.077
1671121,1.387,3.06,0.74256,0.077
1671122,1.457,3.14,0.74256,0.077
1671123,1.54,3.24,0.74256,0.077
1671124,1.424,3.14,0.74256,0.077
1671125,1.168,2.68,0.74256,0.077
1671126,1.336,3,0.74256,0.077
1671127,1.254,2.84,0.74256,0.077
1671128,1.286,2.9,0.74256,0.077
1671129,1.479,3.23,0.70113,0.088
1671130,1.543,3.29,0.66142,0.099
1671131,1.42,2.88,0.66142,0.099
