"nie_malla_modi_id","sen_slope_pnm01","sen_slope_per_pnm01","p_value_pnm01","tau_pnm01"
1666408,2.415,6.14,0.18889,0.275
1666409,2.773,6.09,0.18889,0.275
1666410,2.658,6.12,0.22844,0.253
1666411,2.479,6.29,0.15463,0.297
1666412,2.652,6.31,0.10052,0.341
1666413,3.026,6.85,0.10052,0.341
1666414,3.207,6.88,0.10052,0.341
1666415,2.756,6.32,0.10052,0.341
1666416,2.089,5.53,0.10052,0.341
1666417,2.37,6.8,0.12531,0.319
1666418,2.33,6.27,0.10052,0.341
1666419,2.438,6.42,0.12531,0.319
1666420,2.48,6.79,0.10052,0.341
1666421,2.547,6.62,0.12531,0.319
1666422,2.599,6.71,0.12531,0.319
1666423,2.572,6.17,0.10052,0.341
1666424,2.732,7.32,0.10052,0.341
1666425,2.015,7.02,0.0798,0.363
1666426,1.894,7.29,0.02854,0.451
1666427,1.913,7.1,0.02149,0.473
1666428,1.893,7.18,0.02854,0.451
1666429,1.643,6.54,0.02149,0.473
1666430,2.198,7.41,0.02149,0.473
1666431,2.009,8.09,0.01601,0.495
1666432,2.285,7.98,0.02149,0.473
1666433,2.209,6.93,0.02854,0.451
1666434,2.229,6.95,0.0375,0.429
1666435,2.273,7.54,0.0375,0.429
1666436,1.993,7.91,0.01601,0.495
1666437,2.057,8.37,0.02854,0.451
1666438,2.05,8.24,0.02854,0.451
1666439,1.51,7.5,0.0798,0.363
1666440,1.525,7.6,0.0798,0.363
1666441,1.288,7.88,0.0798,0.363
1666442,0.932,7.64,0.05499,0.396
1666443,0.488,5.5,0.11184,0.33
1666444,0.07,1.47,0.1831,0.275
1666445,0.057,1.49,0.36884,0.187
1666446,0.047,1.61,0.50032,0.143
1666447,0,0,1,0
1666448,0,0,0.86368,0.044
1666449,0.073,1.77,0.1831,0.275
1666450,0.156,2.97,0.1831,0.275
1666451,0.277,4.46,0.26726,0.231
1666452,0.081,1.74,0.23747,0.242
1666453,0.31,4.93,0.26726,0.231
1666454,0.213,3.65,0.22234,0.253
1666455,0.487,5.97,0.14924,0.297
1666456,0.499,5.92,0.14924,0.297
1666457,0.501,6,0.14924,0.297
1666458,0.543,6.42,0.1831,0.275
1666459,0.592,6.85,0.1831,0.275
1666460,1.04,9.31,0.04167,0.418
1666461,0.433,5.92,0.12038,0.319
1666462,0.121,3.38,0.21659,0.253
1666463,0,0,0.90282,0.033
1666464,0,0,0.89763,-0.033
1666465,0.062,1.9,0.27689,0.22
1666466,0.371,7.37,0.05618,0.385
1666467,0.291,6.48,0.09199,0.341
1666468,0.064,1.76,0.17767,0.275
1666469,0,0,1,-0.011
1666470,0,0,1,0.011
1666471,0,0,1,0
1666472,0,0,0.70024,-0.066
1666473,0,0,0.70024,-0.066
1666475,0,0,1,0.011
1668702,0,0,0.6532,0.099
1668703,0.128,3.48,0.26726,0.231
1668704,0.148,3.58,0.26726,0.231
1668705,0.493,8.92,0.17048,0.286
1668706,0.388,5.68,0.11184,0.33
1668707,0.501,5.98,0.22844,0.253
1668708,0.86,7.93,0.18889,0.275
1668709,1.504,11.31,0.10052,0.341
1668710,1.745,10.79,0.0798,0.363
1668713,3.186,10.1,0.0627,0.385
1668714,3.767,9.4,0.0627,0.385
1668715,4.523,8.72,0.10052,0.341
1668716,4.774,8.48,0.22844,0.253
1668717,4.909,8,0.27356,0.231
1668718,4.275,7.66,0.22844,0.253
1668719,4.322,8.05,0.18889,0.275
1668720,5.013,7.29,0.15463,0.297
1668721,4.327,5.78,0.18889,0.275
1668722,4.589,7.29,0.22844,0.253
1668723,4.587,7.53,0.22844,0.253
1668724,4.298,8.46,0.22844,0.253
1668725,3.72,8.23,0.22844,0.253
1668726,4.082,7.74,0.15463,0.297
1668727,4.693,7.87,0.18889,0.275
1668728,4.97,7.52,0.22844,0.253
1668729,4.926,7.36,0.22844,0.253
1668730,4.681,6.56,0.22844,0.253
1668731,4.96,6.56,0.22844,0.253
1668732,5.006,6.26,0.32442,0.209
1668733,4.903,5.91,0.32442,0.209
1668734,5.325,6.05,0.27356,0.231
1668735,5.35,5.97,0.27356,0.231
1668736,5.372,5.88,0.22844,0.253
1668737,5.375,5.94,0.27356,0.231
1668738,5.397,6.18,0.27356,0.231
1668739,5.429,8,0.12531,0.319
1668741,4.43,8.29,0.12531,0.319
1668742,4.622,9.08,0.12531,0.319
1668743,5.298,7.81,0.0798,0.363
1668744,5.327,7.61,0.0798,0.363
1668745,5.866,8.6,0.0798,0.363
1668746,4.786,8.38,0.0798,0.363
1668747,4.421,10,0.0627,0.385
1668748,3.493,13.71,0.0062,0.56
1668749,3.17,13.52,0.0086,0.538
1668750,3.983,10.97,0.02854,0.451
1668751,4.454,8.72,0.0798,0.363
1668752,5.037,8,0.0627,0.385
1668753,4.92,6.79,0.12531,0.319
1668754,4.993,6.57,0.17048,0.286
1668755,5.095,6.55,0.18889,0.275
1668756,4.943,6.24,0.22844,0.253
1668757,5.028,6.49,0.18889,0.275
1668758,5.238,6.54,0.22844,0.253
1668759,4.815,6.16,0.15463,0.297
1668760,4.709,5.41,0.18889,0.275
1668761,4.881,5.06,0.22844,0.253
1668762,4.893,5.01,0.22844,0.253
1668763,4.604,5.55,0.22844,0.253
1668764,4.453,5.3,0.22844,0.253
1668765,4.62,5.23,0.22844,0.253
1668766,4.293,5.05,0.22844,0.253
1668767,4.19,5.1,0.27356,0.231
1668768,4.146,5.09,0.27356,0.231
1668769,4.267,5.38,0.27356,0.231
1668770,4.253,5.7,0.18889,0.275
1668771,3.973,5.7,0.15463,0.297
1668772,3.622,5.78,0.22844,0.253
1668773,3.46,6,0.27356,0.231
1668774,2.867,6.09,0.27356,0.231
1668775,2.755,6.94,0.18889,0.275
1668776,2.656,6.29,0.32442,0.209
1668777,2.593,6.76,0.32442,0.209
1668778,2.588,6.76,0.32442,0.209
1668779,2.745,6.52,0.32442,0.209
1668780,2.925,6.1,0.32442,0.209
1668781,2.77,5.61,0.32442,0.209
1668782,2.544,6.45,0.22844,0.253
1668783,2.213,6.18,0.32442,0.209
1668784,2.427,6.22,0.27356,0.231
1668785,2.703,6.67,0.32442,0.209
1668786,2.19,6.11,0.27356,0.231
1668787,1.964,5.94,0.38107,0.187
1668788,1.923,5.8,0.38107,0.187
1668789,1.789,6.48,0.18889,0.275
1668790,2.297,6.35,0.27356,0.231
1668791,2.707,6.48,0.22844,0.253
1668792,2.374,6.06,0.27356,0.231
1668793,2.244,6.14,0.27356,0.231
1668794,2.099,6.62,0.27356,0.231
1668795,1.907,7.17,0.18889,0.275
1668796,1.76,7.01,0.18889,0.275
1668797,1.805,6.96,0.22844,0.253
1668798,1.772,7.08,0.22844,0.253
1668799,1.866,6.5,0.32442,0.209
1668800,1.807,7.21,0.22844,0.253
1668801,1.116,5.82,0.32442,0.209
1668802,1.685,7.19,0.18889,0.275
1668803,1.823,7.06,0.18889,0.275
1668804,1.967,5.78,0.24958,0.242
1668805,2.257,5.37,0.15463,0.297
1668806,2.371,5.5,0.18889,0.275
1668807,2.313,5.74,0.18889,0.275
1668808,2.321,5.95,0.15463,0.297
1668809,2.401,6.13,0.18889,0.275
1668810,2.542,5.83,0.22844,0.253
1668811,2.94,6.2,0.18889,0.275
1668812,2.942,6.25,0.18889,0.275
1668813,2.66,6.14,0.15463,0.297
1668814,3.115,6.82,0.12531,0.319
1668815,4.51,8.77,0.0798,0.363
1668816,3.066,6.73,0.10052,0.341
1668817,2.807,6.34,0.12531,0.319
1668818,2.812,6.59,0.10052,0.341
1668819,2.837,6.61,0.10052,0.341
1668820,2.848,6.68,0.12531,0.319
1668821,2.888,6.61,0.12531,0.319
1668822,2.898,6.65,0.12531,0.319
1668823,2.64,6.17,0.12531,0.319
1668824,2.958,6.39,0.12531,0.319
1668825,3.118,6.72,0.12531,0.319
1668826,2.652,6.79,0.12531,0.319
1668827,2.546,7.24,0.0627,0.385
1668828,3.045,7.8,0.0627,0.385
1668829,2.444,7.25,0.0627,0.385
1668830,1.92,6.96,0.02854,0.451
1668831,2.31,7.56,0.02854,0.451
1668832,2.266,6.63,0.0375,0.429
1668833,2.251,7.49,0.02149,0.473
1668834,2.447,7.36,0.0325,0.44
1668835,2.364,6.74,0.04874,0.407
1668836,2.873,7.53,0.04874,0.407
1668837,2.306,7.44,0.0375,0.429
1668838,2.232,8.05,0.01601,0.495
1668839,2.257,7.87,0.0375,0.429
1668840,2.117,8.2,0.02149,0.473
1668841,1.648,7.54,0.04874,0.407
1668842,1.351,7.87,0.05499,0.396
1668843,1.098,7.63,0.07041,0.374
1668844,0.76,7.11,0.05499,0.396
1668845,0.302,4.15,0.1372,0.308
1668846,0.632,6.47,0.0892,0.352
1668847,0.432,5.24,0.13878,0.308
1668848,0.055,1.74,0.50032,0.143
1668849,0.091,1.81,0.14924,0.297
1668850,0.082,1.69,0.14924,0.297
1668851,0.513,6.19,0.0892,0.352
1668852,0.507,5.88,0.07041,0.374
1668853,0.601,5.96,0.11184,0.33
1668854,0.416,5.16,0.14924,0.297
1668855,0.467,5.51,0.1104,0.33
1668856,0.499,5.82,0.14924,0.297
1668857,0.499,5.91,0.1831,0.275
1668858,0.508,5.89,0.22234,0.253
1668859,0.543,6.37,0.1831,0.275
1668860,0.396,5.06,0.14924,0.297
1668861,0.615,6.7,0.1831,0.275
1668862,1.093,9.67,0.04167,0.418
1668863,0.432,6.11,0.09609,0.341
1668864,0.219,4.23,0.09199,0.341
1668865,0.036,1.17,0.33061,0.198
1668866,0,0,1,-0.011
1668867,0,0,1,-0.011
1668868,0.288,6.67,0.05618,0.385
1668869,0.563,8.23,0.09609,0.341
1668870,0.141,3.36,0.14421,0.297
1668871,0,0,0.68069,0.088
1668872,0,0,1,-0.011
1668873,0,0,0.89763,-0.033
1668874,0,0,0.89763,0.033
1668875,0,0,1,0.011
1668876,0,0,1,0.011
1668877,0,0,1,0.011
1668879,0,0,1,0.011
1671104,0,0,0.73612,0.077
1671105,0.059,2.57,0.43741,0.165
1671106,0.066,2.96,0.3748,0.187
1671107,0.465,7.63,0.11184,0.33
1671108,0.383,4.84,0.27356,0.231
1671109,0.61,6.18,0.22844,0.253
1671110,1.182,9.41,0.15463,0.297
1671111,1.54,11.05,0.0627,0.385
1671112,1.684,9.91,0.0798,0.363
1671113,1.677,9.3,0.10052,0.341
1671115,2.56,9.41,0.10052,0.341
1671116,3.755,8.49,0.0798,0.363
1671117,4.76,8.33,0.18889,0.275
1671118,4.834,7.45,0.27356,0.231
1671119,4.804,7.34,0.22844,0.253
1671120,4.742,7.4,0.22844,0.253
1671121,4.606,7.1,0.18889,0.275
1671122,4.756,7.05,0.15463,0.297
1671123,4.446,6.09,0.18889,0.275
1671124,4.631,7.67,0.22844,0.253
1671125,4.424,8.95,0.15463,0.297
1671126,4.545,8.73,0.22844,0.253
1671127,3.487,7.26,0.22844,0.253
1671128,4.001,8.52,0.18889,0.275
1671129,4.231,8.2,0.18889,0.275
1671130,4.722,8.7,0.18889,0.275
1671131,4.33,7.17,0.27356,0.231
1671132,4.397,6.76,0.22844,0.253
1671133,4.539,6.79,0.18889,0.275
1671134,5.114,6.9,0.15463,0.297
1671135,5.006,6.43,0.18889,0.275
1671136,5.24,6.38,0.27356,0.231
1671137,5.379,6.44,0.27356,0.231
1671138,5.436,6.39,0.27356,0.231
1671139,6.042,7.25,0.22844,0.253
1671140,5.99,7.21,0.22844,0.253
1671141,5.369,7.19,0.15463,0.297
1671142,6.825,9.2,0.10052,0.341
1671143,6.331,9.57,0.10052,0.341
1671144,5.162,9.56,0.0627,0.385
1671145,5.703,8.87,0.10052,0.341
1671146,6.137,9,0.0798,0.363
1671147,6.185,8.19,0.0798,0.363
1671148,5.54,9.04,0.10052,0.341
1671149,4.528,9.01,0.0627,0.385
1671150,3.524,11.4,0.02854,0.451
1671151,3.403,13.13,0.01601,0.495
1671152,3.407,12.96,0.01601,0.495
1671153,4.12,8.86,0.0375,0.429
1671154,4.84,8.16,0.0798,0.363
1671155,5.187,7.61,0.0798,0.363
1671156,5.01,6.52,0.15463,0.297
1671157,5.35,6.41,0.18889,0.275
1671158,5.357,6.15,0.18889,0.275
1671159,5.049,5.87,0.18889,0.275
1671160,4.917,5.62,0.18889,0.275
1671161,4.629,5.46,0.18889,0.275
1671162,4.663,5.3,0.18889,0.275
1671163,4.921,5.03,0.22844,0.253
1671164,4.763,5.15,0.22844,0.253
1671165,4.666,5.29,0.18889,0.275
1671166,4.248,5.33,0.22844,0.253
1671167,4.369,5.01,0.22844,0.253
1671168,4.326,5.02,0.22844,0.253
1671169,4.385,5.42,0.22844,0.253
1671170,4.243,5.38,0.22844,0.253
1671171,4.232,5.42,0.22844,0.253
1671172,4.237,5.48,0.27356,0.231
1671173,4.117,5.69,0.22844,0.253
1671174,3.65,5.37,0.22844,0.253
1671175,3.491,5.75,0.22844,0.253
1671176,2.861,5.66,0.27356,0.231
1671177,3.147,6.58,0.27356,0.231
1671178,2.642,5.37,0.27356,0.231
1671179,2.68,6.23,0.38107,0.187
1671180,2.709,5.23,0.27356,0.231
1671181,2.648,5.31,0.27356,0.231
1671182,3.11,5.82,0.27356,0.231
1671183,2.971,5.62,0.27356,0.231
1671184,2.885,6.13,0.32442,0.209
1671185,2.867,6.63,0.32442,0.209
1671186,2.962,6.54,0.27356,0.231
1671187,3.15,6.48,0.22844,0.253
1671188,2.727,6.65,0.32442,0.209
1671189,2.72,6.66,0.32442,0.209
1671190,2.458,6.3,0.27356,0.231
1671191,2.164,6.03,0.27356,0.231
1671192,2.289,6.39,0.32442,0.209
1671193,2.805,6.4,0.18889,0.275
1671194,2.7,6.22,0.18889,0.275
1671195,2.402,6.04,0.27356,0.231
1671196,2.249,6.09,0.27356,0.231
1671197,2.028,6.1,0.27356,0.231
1671198,1.95,6.22,0.27356,0.231
1671199,1.862,6.08,0.27356,0.231
1671200,1.947,5.88,0.22844,0.253
1671201,2.14,6.14,0.22844,0.253
1671202,1.87,6.52,0.32442,0.209
1671203,2.365,10.24,0.10052,0.341
1671204,2.09,6.8,0.18889,0.275
1671205,1.94,6.7,0.15463,0.297
1671206,2.059,6.76,0.15463,0.297
1671207,2.404,5.67,0.15463,0.297
1671208,2.578,5.8,0.18889,0.275
1671209,2.89,6.42,0.18889,0.275
1671210,2.439,5.58,0.22844,0.253
1671211,2.425,6.49,0.15463,0.297
1671212,2.728,6.04,0.18889,0.275
1671213,3.243,6.45,0.18889,0.275
1671214,3.371,6.36,0.18889,0.275
1671215,3.62,7.41,0.10052,0.341
1671216,3.916,7.71,0.10052,0.341
1671217,4.69,8.51,0.0798,0.363
1671218,4.515,8.53,0.0798,0.363
1671219,3.836,7.5,0.0798,0.363
1671220,3.385,6.98,0.0627,0.385
1671221,3.4,7.13,0.0798,0.363
1671222,3.44,7.1,0.10052,0.341
1671223,3.473,7.09,0.10052,0.341
1671224,3.458,7.2,0.12531,0.319
1671225,3.394,7.1,0.12531,0.319
1671226,3.856,7.22,0.10052,0.341
1671227,3.2,6.68,0.12531,0.319
1671228,2.698,6.7,0.12531,0.319
1671229,3.218,7.42,0.10052,0.341
1671230,3.225,7.16,0.12531,0.319
1671231,3.336,7.91,0.10052,0.341
1671232,2.581,7.38,0.04874,0.407
1671233,2.514,6.64,0.0798,0.363
1671234,3.092,7.25,0.12531,0.319
1671235,2.278,7.01,0.02854,0.451
1671236,3.075,8,0.04874,0.407
1671237,3.008,6.86,0.10052,0.341
1671238,2.852,6.74,0.10052,0.341
1671239,2.223,7.39,0.02149,0.473
1671240,2.832,7.33,0.04874,0.407
1671241,2.51,7.93,0.04874,0.407
1671242,2.128,7.87,0.02149,0.473
1671243,1.62,8.25,0.0425,0.418
1671244,1.219,7.95,0.05499,0.396
1671245,0.655,6.5,0.0892,0.352
1671246,0.645,6.28,0.0892,0.352
1671247,1.062,7.37,0.07041,0.374
1671248,0.642,6.32,0.0892,0.352
1671249,0.14,2.44,0.26726,0.231
1671250,0.083,1.63,0.1831,0.275
1671251,0.216,3.05,0.1372,0.308
1671252,0.52,6.09,0.0892,0.352
1671253,0.61,6.01,0.0995,0.341
1671254,0.875,7.88,0.0892,0.352
1671255,0.879,7.9,0.11184,0.33
1671256,1.1,9.16,0.05402,0.396
1671257,0.89,8.22,0.08792,0.352
1671258,0.9,8.29,0.08792,0.352
1671259,0.739,7.23,0.08792,0.352
1671260,0.673,6.68,0.1104,0.33
1671261,0.603,6.76,0.1831,0.275
1671262,0.559,6.51,0.12038,0.319
1671263,0.614,6.53,0.14924,0.297
1671264,0.552,6.56,0.12038,0.319
1671265,0.616,6.7,0.1831,0.275
1671266,0.501,7.04,0.12038,0.319
1671267,0.2,4.25,0.07229,0.363
1671268,0.049,1.95,0.22944,0.242
1671269,0,0,1,-0.011
1671270,0.321,6.9,0.07229,0.363
1671271,0.558,8.07,0.09609,0.341
1671272,0.566,8.37,0.09609,0.341
1671273,0.156,3.51,0.1158,0.319
1671274,0,0,0.68069,0.088
1671275,0,0,1,0.011
1671276,0,0,1,0.011
1671277,0,0,1,-0.011
1671278,0,0,1,-0.011
1671279,0,0,1,0.011
1671280,0,0,1,0.011
1671281,0,0,1,0.011
1671282,0,0,0.80408,-0.033
1673508,0.218,6.82,0.26726,0.231
1673509,0.316,5.34,0.0892,0.352
1673510,0.449,5.23,0.17048,0.286
1673511,0.76,7.54,0.12531,0.319
1673512,1.103,9.03,0.0627,0.385
1673513,1.26,8.26,0.12531,0.319
1673514,1.797,10.2,0.10052,0.341
1673515,1.973,9.8,0.10052,0.341
1673517,2.552,8.64,0.0627,0.385
1673518,3.528,8.32,0.0798,0.363
1673519,4.83,8.89,0.10052,0.341
1673520,5.074,7.62,0.22844,0.253
1673521,5.05,7.45,0.18889,0.275
1673522,4.81,7.11,0.18889,0.275
1673523,4.851,7.13,0.15463,0.297
1673524,4.749,7.25,0.18889,0.275
1673525,4.786,6.79,0.18889,0.275
1673526,4.57,7.51,0.18889,0.275
1673527,4.442,8.78,0.10052,0.341
1673528,4.442,8.99,0.10052,0.341
1673529,4.837,7.85,0.18889,0.275
1673530,4.243,8.34,0.18889,0.275
1673531,3.841,8.3,0.18889,0.275
1673532,3.852,8.51,0.15463,0.297
1673533,4.216,8.32,0.18889,0.275
1673534,4.361,8.18,0.15463,0.297
1673535,4.9,7.76,0.18889,0.275
1673536,5.133,7.55,0.18889,0.275
1673537,5.134,7.7,0.18889,0.275
1673538,5.183,7.54,0.18889,0.275
1673539,5.446,8.33,0.15463,0.297
1673540,6.236,8.58,0.12531,0.319
1673541,5.595,7,0.22844,0.253
1673542,6.206,7.53,0.22844,0.253
1673543,7.76,9.34,0.18889,0.275
1673544,7.478,9.39,0.15463,0.297
1673545,6.366,8.84,0.10052,0.341
1673546,5.345,9.79,0.04874,0.407
1673547,5.927,9.34,0.10052,0.341
1673548,6.74,9.54,0.0798,0.363
1673549,6.632,9.13,0.0798,0.363
1673550,5.366,8.94,0.10052,0.341
1673551,5.073,10.4,0.0375,0.429
1673552,3.334,13,0.02149,0.473
1673553,4.064,10.44,0.02854,0.451
1673554,3.568,11.77,0.02854,0.451
1673555,3.978,10.96,0.02854,0.451
1673556,4.14,8.63,0.0627,0.385
1673557,4.978,7.97,0.0798,0.363
1673558,4.735,6.36,0.12531,0.319
1673559,5.495,6.48,0.18889,0.275
1673560,5.674,6.21,0.18889,0.275
1673561,5.166,5.48,0.22844,0.253
1673562,5.322,5.4,0.22844,0.253
1673563,5.099,5.44,0.22844,0.253
1673564,4.749,5.23,0.22844,0.253
1673565,4.949,5.02,0.22844,0.253
1673566,4.781,5.15,0.22844,0.253
1673567,4.654,5.32,0.18889,0.275
1673568,4.351,5.06,0.18889,0.275
1673569,4.41,5.01,0.27356,0.231
1673570,4.431,4.93,0.27356,0.231
1673571,4.281,5.06,0.22844,0.253
1673572,4.087,5.26,0.22844,0.253
1673573,3.991,5.32,0.22844,0.253
1673574,4.038,5.3,0.22844,0.253
1673575,4.201,5.35,0.22844,0.253
1673576,4.03,5.6,0.32442,0.209
1673577,3.633,5.72,0.27356,0.231
1673578,3.5,5.77,0.27356,0.231
1673579,2.973,5.44,0.27356,0.231
1673580,2.781,5.22,0.27356,0.231
1673581,2.739,5.27,0.27356,0.231
1673582,3.127,5.65,0.27356,0.231
1673583,3.218,5.67,0.27356,0.231
1673584,3.141,5.39,0.27356,0.231
1673585,3.016,5.45,0.27356,0.231
1673586,2.882,5.58,0.27356,0.231
1673587,3.103,5.96,0.27356,0.231
1673588,3.238,6.08,0.27356,0.231
1673589,3.217,6.12,0.27356,0.231
1673590,3.139,6.46,0.22844,0.253
1673591,3.005,6.5,0.27356,0.231
1673592,2.916,6.54,0.22844,0.253
1673593,2.6,6.1,0.22844,0.253
1673594,2.404,6.15,0.32442,0.209
1673595,2.995,6.52,0.15463,0.297
1673596,2.997,6.12,0.18889,0.275
1673597,2.886,6.33,0.18889,0.275
1673598,2.672,5.93,0.18889,0.275
1673599,2.785,6.48,0.18889,0.275
1673600,2.322,5.84,0.22844,0.253
1673601,2.279,6.07,0.18889,0.275
1673602,2.301,6.13,0.18889,0.275
1673603,2.332,5.87,0.15463,0.297
1673604,1.896,5.55,0.22844,0.253
1673605,1.97,5.76,0.22844,0.253
1673606,2.269,6,0.18889,0.275
1673607,2.301,5.79,0.15463,0.297
1673608,2.327,5.97,0.18889,0.275
1673609,2.47,5.64,0.18889,0.275
1673610,2.926,5.79,0.18889,0.275
1673611,3.191,6.49,0.18889,0.275
1673612,2.749,6.16,0.18889,0.275
1673613,2.362,6.36,0.15463,0.297
1673614,2.603,6.17,0.12531,0.319
1673615,2.896,6.14,0.18889,0.275
1673616,3.73,6.91,0.18889,0.275
1673617,4.775,8.55,0.0798,0.363
1673618,4.772,8.44,0.0798,0.363
1673619,4.763,8.11,0.0798,0.363
1673620,4.772,8.24,0.0798,0.363
1673621,3.905,7.31,0.0798,0.363
1673622,4.14,7.42,0.10052,0.341
1673623,4.02,7.38,0.0798,0.363
1673624,4.071,7.43,0.10052,0.341
1673625,4.066,7.52,0.10052,0.341
1673626,4.197,7.78,0.10052,0.341
1673627,4.151,7.58,0.10052,0.341
1673628,4.21,7.58,0.10052,0.341
1673629,3.91,7.1,0.10052,0.341
1673630,3.281,6.51,0.12531,0.319
1673631,3.321,7,0.10052,0.341
1673632,3.254,6.65,0.12531,0.319
1673633,3.348,7.46,0.10052,0.341
1673634,2.81,7.29,0.0798,0.363
1673635,3.285,7.47,0.10052,0.341
1673636,3.362,7.34,0.10052,0.341
1673637,2.97,7.17,0.0798,0.363
1673638,3.198,7.83,0.04874,0.407
1673639,3.312,6.84,0.0798,0.363
1673640,2.932,6.73,0.0798,0.363
1673641,2.932,7.74,0.0375,0.429
1673642,3.035,7.16,0.0627,0.385
1673643,2.668,7.27,0.02854,0.451
1673644,1.943,8.27,0.01362,0.505
1673645,1.503,8.43,0.0325,0.44
1673646,1.05,7.77,0.07041,0.374
1673647,1.176,7.57,0.0425,0.418
1673648,1.256,7.15,0.05499,0.396
1673649,1.101,7.52,0.0892,0.352
1673650,0.564,5.81,0.11184,0.33
1673651,0.772,7.22,0.07041,0.374
1673652,0.554,5.78,0.11184,0.33
1673653,0.354,4.38,0.17048,0.286
1673654,1.038,8.34,0.05499,0.396
1673655,1.14,8.39,0.0425,0.418
1673656,1.274,8.27,0.04874,0.407
1673657,1.21,7.87,0.0627,0.385
1673658,1.534,8.41,0.05499,0.396
1673659,1.532,9.07,0.07041,0.374
1673660,1.292,9.49,0.0425,0.418
1673661,1.278,9.74,0.0318,0.44
1673662,0.696,6.65,0.08792,0.352
1673663,0.61,6.38,0.1104,0.33
1673664,0.596,6.62,0.12038,0.319
1673665,0.54,6.38,0.12038,0.319
1673666,0.27,4.4,0.1831,0.275
1673667,0.447,6.2,0.12038,0.319
1673668,0.177,3.96,0.07229,0.363
1673669,0.267,6.31,0.05618,0.385
1673670,0.05,1.5,0.17767,0.275
1673671,0,0,1,-0.011
1673672,0.09,2.35,0.1158,0.319
1673673,0.379,7.42,0.07229,0.363
1673674,0.561,8.48,0.09609,0.341
1673675,0.352,7.23,0.07229,0.363
1673676,0.043,1.2,0.17767,0.275
1673677,0,0,0.68069,0.088
1673678,0,0,1,0.011
1673679,0,0,1,-0.011
1673680,0,0,0.89763,0.033
1673681,0,0,0.9486,0.022
1673682,0,0,0.83548,0.044
1673683,0,0,0.83548,0.044
1673684,0,0,0.80408,-0.033
1673685,0,0,0.80408,-0.033
1675910,0.28,8.71,0.29754,0.22
1675911,0.232,6.28,0.3748,0.187
1675912,0.451,5.44,0.2073,0.264
1675913,0.898,8.12,0.15463,0.297
1675914,1.127,8.26,0.12531,0.319
1675915,1.33,8.51,0.12531,0.319
1675916,1.777,9.99,0.10052,0.341
1675917,1.819,8.83,0.12531,0.319
1675919,1.967,9.98,0.10052,0.341
1675920,3.347,8.99,0.04874,0.407
1675921,4.907,9.01,0.0798,0.363
1675922,4.946,7.91,0.15463,0.297
1675923,4.968,7.74,0.15463,0.297
1675924,5.201,7.43,0.18889,0.275
1675925,4.861,7.16,0.15463,0.297
1675926,4.834,7.28,0.15463,0.297
1675927,5.053,6.88,0.15463,0.297
1675928,4.794,7.45,0.18889,0.275
1675929,4.409,8.9,0.10052,0.341
1675930,4.817,8.19,0.15463,0.297
1675931,5.119,8.21,0.18889,0.275
1675932,4.561,7.91,0.18889,0.275
1675933,4.529,8.57,0.15463,0.297
1675934,4.45,8.59,0.15463,0.297
1675935,4.869,8.83,0.15463,0.297
1675936,4.329,8.16,0.12531,0.319
1675937,3.986,8.26,0.15463,0.297
1675938,4.351,8.49,0.15463,0.297
1675939,4.664,8.38,0.12531,0.319
1675940,4.48,8.55,0.12531,0.319
1675941,4.883,8.25,0.12531,0.319
1675942,5.386,8.18,0.12531,0.319
1675943,5.928,8.44,0.10052,0.341
1675944,7.095,8.91,0.18889,0.275
1675945,7.638,9.24,0.18889,0.275
1675946,7.752,9.21,0.18889,0.275
1675947,6.674,9.05,0.10052,0.341
1675948,5.993,9.35,0.10052,0.341
1675949,6.03,8.92,0.10052,0.341
1675950,6.73,9.09,0.0798,0.363
1675951,7.29,9.32,0.0798,0.363
1675952,5.862,9.29,0.10052,0.341
1675953,4.923,10.77,0.02854,0.451
1675954,4.025,11.26,0.02854,0.451
1675955,4.526,8.62,0.0798,0.363
1675956,3.998,11.17,0.02854,0.451
1675957,3.958,11.34,0.02854,0.451
1675958,4.64,8.45,0.10052,0.341
1675959,5.157,7.74,0.0798,0.363
1675960,5.038,6.58,0.15463,0.297
1675961,5.297,6.41,0.18889,0.275
1675962,5.72,6.26,0.18889,0.275
1675963,5.647,6.03,0.18889,0.275
1675964,5.216,5.45,0.22844,0.253
1675965,5.35,5.39,0.22844,0.253
1675966,4.92,5.14,0.22844,0.253
1675967,4.811,5.21,0.22844,0.253
1675968,4.697,5.31,0.22844,0.253
1675969,4.551,5.44,0.18889,0.275
1675970,4.596,5.3,0.18889,0.275
1675971,4.536,4.75,0.27356,0.231
1675972,4.374,4.99,0.27356,0.231
1675973,4.217,5.15,0.22844,0.253
1675974,4.193,5.29,0.22844,0.253
1675975,3.953,5.38,0.2073,0.264
1675976,3.964,5.35,0.22844,0.253
1675977,4.182,5.33,0.22844,0.253
1675978,4.045,5.32,0.22844,0.253
1675979,3.959,5.48,0.38107,0.187
1675980,3.814,5.57,0.22844,0.253
1675981,3.481,5.4,0.27356,0.231
1675982,3.122,5.21,0.32442,0.209
1675983,3.064,5.21,0.32442,0.209
1675984,3.176,5.29,0.32442,0.209
1675985,3.344,5.33,0.27356,0.231
1675986,3.249,5.08,0.27356,0.231
1675987,3.257,5.57,0.27356,0.231
1675988,3.261,5.66,0.27356,0.231
1675989,3.311,5.61,0.22844,0.253
