"nie_malla_modi_id","sen_slope_tempm11","sen_slope_per_tempm11","p_value_tempm11","tau_tempm11"
1671124,0.027,0.79,0.62029,0.11
1671125,0.032,0.76,0.44342,0.165
1671126,0.03,0.76,0.44342,0.165
1671127,0.035,0.82,0.44342,0.165
1671128,0.039,0.89,0.44205,0.165
1671129,0.04,1.01,0.44205,0.165
1671130,0.037,1.02,0.51122,0.143
1671131,0.035,1.04,0.476,0.154
1671132,0.035,1.15,0.44342,0.165
1671133,0.035,1.21,0.44342,0.165
1671134,0.034,1.44,0.51122,0.143
1671135,0.031,1.53,0.51122,0.143
1671136,0.028,1.5,0.54644,0.132
1671137,0.025,1.45,0.58407,0.121
1671138,0.022,1.44,0.58407,0.121
1671139,0.008,0.77,0.86935,0.044
1671140,0.005,0.5,1,0.011
1671141,0.017,0.92,0.74256,0.077
1671142,0.017,0.85,0.82667,0.055
1671143,0.023,0.86,0.58407,0.121
1671144,0.038,1.02,0.66142,0.099
1671145,0.023,0.8,0.58407,0.121
1671146,0.009,0.32,0.95628,0.022
1671147,0.021,0.88,0.74256,0.077
1671148,0.04,1.13,0.6217,0.11
1671149,0.049,1.11,0.58407,0.121
1671150,0.056,1.04,0.58407,0.121
1671151,0.059,1,0.58407,0.121
1671152,0.054,0.93,0.58407,0.121
1671153,0.029,0.66,0.74256,0.077
1671154,0.03,0.89,0.66142,0.099
1671155,0.046,1.83,0.86935,0.044
1671156,0.036,2.13,0.86935,0.044
1671157,0.02,2.22,0.91281,0.033
1671158,0.007,1.85,1,0.011
1671159,0.009,1.82,1,0.011
1671160,0.004,1.79,0.91255,0.033
1671161,0.02,7.57,0.91281,0.033
1671162,0.024,12.26,1,0.011
1671163,0.022,1.91,1,0.011
1671164,0.02,3.46,1,0.011
1671165,0,0,1,0.011
1671166,0.01,10.53,0.95628,0.022
1671167,0.02,1.95,1,0.011
1671168,0.02,2.15,1,0.011
1671169,0.021,6.23,1,0.011
1671170,0.021,26.37,1,0.011
1671171,0.023,83.73,1,0.011
1671172,0.01,1.86,1,0.011
1671173,0,0,1,0.011
1671174,0.015,0.9,1,0.011
1671175,0.017,0.77,1,0.011
1671176,-0.01,-0.33,1,-0.011
1671177,-0.015,-0.45,1,-0.011
1671178,0.028,0.92,1,0.011
1671179,0.03,0.88,1,0.011
1671180,0.02,0.74,1,0.011
1671181,0.022,0.79,1,0.011
1671182,0.013,0.51,1,0.011
1671183,0.02,0.81,1,0.011
1671184,0.033,1.08,1,0.011
1671185,0.013,0.42,1,0.011
1671186,0.015,0.51,1,0.011
1671187,0.015,0.56,1,0.011
1671188,0.025,0.75,1,0.011
1671189,0.03,0.91,1,0.011
1671190,0.025,0.72,0.91281,0.033
1671191,0.033,0.86,0.82667,0.055
1671192,0.035,0.91,0.82667,0.055
1671193,0.03,1.07,0.82667,0.055
1671194,0.032,1.13,0.95628,0.022
1671195,0.022,0.67,0.86935,0.044
1671196,0.02,0.55,0.74256,0.077
1671197,0.061,1.49,0.66142,0.099
1671198,0.06,1.42,0.66142,0.099
1671199,0.063,1.44,0.66142,0.099
1671200,0.063,1.61,0.58407,0.121
1671201,0.061,1.66,0.58407,0.121
1671202,0.06,1.38,0.58407,0.121
1671203,0.06,1.22,0.51122,0.143
1671204,0.05,1.16,0.51122,0.143
1671205,0.052,1.17,0.58407,0.121
1671206,0.045,1.03,0.58407,0.121
1671207,0.047,1.51,0.44342,0.165
1671208,0.04,1.36,0.44342,0.165
1671209,0.033,1.12,0.476,0.154
1671210,0.04,1.29,0.51122,0.143
1671211,0.074,1.99,0.58294,0.121
1671212,0.065,2.1,0.51122,0.143
1671213,0.065,2.67,0.44342,0.165
1671214,0.05,2.35,0.35131,0.198
1671215,0.035,1.37,0.24958,0.242
1671216,0.037,1.46,0.24958,0.242
1671217,0.052,2.57,0.27356,0.231
1671218,0.074,3.18,0.27356,0.231
1671219,0.1,3.88,0.27356,0.231
1671220,0.11,3.91,0.32442,0.209
1671221,0.115,3.93,0.32442,0.209
1671222,0.125,4.37,0.32442,0.209
1671223,0.142,5.01,0.32442,0.209
1671224,0.139,4.62,0.32442,0.209
1671225,0.138,4.5,0.32442,0.209
1671226,0.14,5.54,0.32442,0.209
1671227,0.142,4.44,0.32442,0.209
1671228,0.143,3.45,0.32442,0.209
1671229,0.145,3.34,0.32442,0.209
1671230,0.149,3.54,0.27356,0.231
1671231,0.113,2.5,0.38107,0.187
1671232,0.095,1.82,0.38107,0.187
1671233,0.091,1.82,0.38107,0.187
1671234,0.064,1.37,0.32442,0.209
1671235,0.052,0.95,0.32442,0.209
1671236,0.043,0.85,0.38107,0.187
1671237,0.04,0.86,0.38107,0.187
1671238,0.047,0.98,0.476,0.154
1671239,0.05,0.86,0.44342,0.165
1671240,0.049,0.96,0.66142,0.099
1671241,0.007,0.12,0.86935,0.044
1671242,0.02,0.31,0.82667,0.055
1671243,0.033,0.46,0.74256,0.077
1671244,0.044,0.57,0.74256,0.077
1671245,0.061,0.71,0.58407,0.121
1671246,0.053,0.62,0.74256,0.077
1671247,0.042,0.54,0.82667,0.055
1671248,0.052,0.61,0.82667,0.055
1671249,0.067,0.72,0.66142,0.099
1671250,0.069,0.73,0.74256,0.077
1671251,0.06,0.66,0.74256,0.077
1671252,0.062,0.71,0.74256,0.077
1671253,0.05,0.58,0.82667,0.055
1671254,0.055,0.66,0.82667,0.055
1671255,0.052,0.63,0.82667,0.055
1671256,0.055,0.68,0.82667,0.055
1671257,0.05,0.6,0.82667,0.055
1671258,0.055,0.66,0.82667,0.055
1671259,0.055,0.65,0.82667,0.055
1671260,0.055,0.64,0.82667,0.055
1671261,0.051,0.59,0.78398,0.066
1671262,0.061,0.7,0.74256,0.077
1671263,0.06,0.7,0.74256,0.077
1671264,0.071,0.82,0.74256,0.077
1671265,0.069,0.8,0.74256,0.077
1671266,0.055,0.61,0.74256,0.077
1671267,0.069,0.74,0.58407,0.121
1671268,0.071,0.72,0.54644,0.132
1671269,0.05,0.49,0.51122,0.143
1671270,0.065,0.69,0.58407,0.121
1671271,0.062,0.69,0.66142,0.099
1671272,0.061,0.69,0.66142,0.099
1671273,0.06,0.64,0.58407,0.121
1671274,0.047,0.47,0.476,0.154
1671275,0.062,0.59,0.50995,0.143
1671276,0.075,0.68,0.54644,0.132
1671277,0.075,0.68,0.51122,0.143
1671278,0.072,0.65,0.51122,0.143
1671279,0.078,0.68,0.58407,0.121
1671280,0.075,0.66,0.58294,0.121
1671281,0.075,0.65,0.58294,0.121
1671282,0.084,0.69,0.58407,0.121
1673508,0.058,0.62,0.66142,0.099
1673509,0.051,0.62,0.66142,0.099
1673510,0.047,0.6,0.66142,0.099
1673511,0.046,0.61,0.66142,0.099
1673512,0.042,0.59,0.66142,0.099
1673513,0.038,0.54,0.70113,0.088
1673514,0.038,0.58,0.70113,0.088
1673515,0.041,0.64,0.70113,0.088
1673517,0.025,0.43,0.6217,0.11
1673518,0.03,0.62,0.74256,0.077
1673519,0.024,0.63,0.78398,0.066
1673520,0.018,0.63,0.74256,0.077
1673521,0.016,0.57,0.74256,0.077
1673522,0.015,0.54,0.82667,0.055
1673523,0.017,0.62,0.70113,0.088
1673524,0.025,0.87,0.6217,0.11
1673525,0.026,1.02,0.66142,0.099
1673526,0.027,0.83,0.50995,0.143
1673527,0.033,0.8,0.44342,0.165
1673528,0.037,0.92,0.44342,0.165
1673529,0.022,0.72,0.476,0.154
1673530,0.042,1.06,0.44342,0.165
1673531,0.043,1,0.44342,0.165
1673532,0.047,1.07,0.476,0.154
1673533,0.047,1.17,0.51122,0.143
1673534,0.042,1.13,0.476,0.154
1673535,0.035,1.11,0.58407,0.121
1673536,0.034,1.22,0.54644,0.132
1673537,0.032,1.13,0.476,0.154
1673538,0.031,1.17,0.6217,0.11
1673539,0.02,0.79,0.74256,0.077
1673540,0.013,0.69,0.78398,0.066
1673541,0.007,0.53,0.95628,0.022
1673542,0.003,0.27,1,0.011
1673543,0.009,0.81,0.91281,0.033
1673544,0.014,0.98,0.74256,0.077
1673545,0.02,0.94,0.66142,0.099
1673546,0.028,0.74,0.74256,0.077
1673547,0.023,0.73,0.74256,0.077
1673548,0.014,0.58,0.95628,0.022
1673549,0.004,0.19,0.95628,0.022
1673550,0.021,0.62,0.82667,0.055
1673551,0.05,1.18,0.58407,0.121
1673552,0.065,1.13,0.58407,0.121
1673553,0.045,0.93,0.58407,0.121
1673554,0.046,0.85,0.6217,0.11
1673555,0.04,0.8,0.66142,0.099
1673556,0.02,0.47,0.66142,0.099
1673557,0.032,1.05,0.78398,0.066
1673558,0.037,1.97,0.82667,0.055
1673559,0.011,1.46,0.95628,0.022
1673560,0.003,2.05,1,0.011
1673561,0.006,1.09,0.95628,0.022
1673562,0.02,1.72,0.91281,0.033
1673563,0.016,1.75,0.91281,0.033
1673564,0.018,3.31,0.91281,0.033
1673565,-0.035,-2.9,0.86935,-0.044
1673566,-0.03,-5.56,0.91281,-0.033
1673567,-0.027,-52.58,0.91281,-0.033
1673568,0.025,36.17,1,0.011
1673569,-0.02,-1.79,1,-0.011
1673570,-0.032,-2.42,1,-0.011
1673571,-0.03,-3.94,1,-0.011
1673572,0.019,12.04,1,0.011
1673573,0.022,4.36,1,0.011
1673574,0.018,4.94,1,0.011
1673575,-0.01,-2.68,1,-0.011
1673576,0.02,1.68,1,0.011
1673577,0.01,0.51,0.91281,0.033
1673578,0.01,0.45,0.91281,0.033
1673579,0.015,0.57,1,0.011
1673580,0.012,0.47,0.95628,0.022
1673581,0.013,0.45,1,0.011
1673582,0.02,0.87,0.91281,0.033
1673583,0.028,1.33,0.91281,0.033
1673584,0.02,1.03,0.95628,0.022
1673585,0.01,0.45,0.91281,0.033
1673586,0.013,0.47,0.95628,0.022
1673587,-0.015,-0.62,0.86935,-0.044
1673588,-0.015,-0.66,0.91281,-0.033
1673589,-0.015,-0.66,1,-0.011
1673590,0.01,0.37,1,0.011
1673591,0.005,0.18,1,0.011
1673592,0.01,0.35,0.91281,0.033
1673593,0.015,0.48,0.82667,0.055
1673594,0.033,0.96,0.82667,0.055
1673595,0.03,1.11,0.86935,0.044
1673596,0.035,1.54,0.91281,0.033
1673597,0.03,1.16,0.91281,0.033
1673598,0.032,1.22,1,0.011
1673599,0.02,0.65,0.82667,0.055
1673600,0.033,0.97,0.82667,0.055
1673601,0.037,1,0.78398,0.066
1673602,0.033,0.91,0.82667,0.055
1673603,0.054,1.64,0.58407,0.121
1673604,0.042,1.07,0.58407,0.121
1673605,0.047,1.2,0.54644,0.132
1673606,0.042,1.15,0.54644,0.132
1673607,0.04,1.16,0.50995,0.143
1673608,0.035,0.99,0.44342,0.165
1673609,0.037,1.23,0.44342,0.165
1673610,0.035,1.5,0.58407,0.121
1673611,0.025,1.02,0.54644,0.132
1673612,0.046,1.49,0.54644,0.132
1673613,0.079,2.05,0.58407,0.121
1673614,0.079,2.38,0.50995,0.143
1673615,0.067,2.37,0.38107,0.187
1673616,0.043,2.11,0.32442,0.209
1673617,0.027,1.39,0.17048,0.286
1673618,0.034,1.86,0.22844,0.253
1673619,0.05,3.38,0.27356,0.231
1673620,0.07,4.23,0.27356,0.231
1673621,0.092,4.02,0.27356,0.231
1673622,0.1,4.73,0.27356,0.231
1673623,0.11,4.97,0.27356,0.231
1673624,0.115,5.22,0.27356,0.231
1673625,0.14,5.91,0.32442,0.209
1673626,0.14,5.75,0.32442,0.209
1673627,0.135,5.74,0.32442,0.209
1673628,0.14,6.16,0.32442,0.209
1673629,0.14,4.84,0.32442,0.209
1673630,0.144,4.15,0.32442,0.209
1673631,0.146,3.8,0.27356,0.231
1673632,0.145,3.89,0.27356,0.231
1673633,0.14,3.22,0.22844,0.253
1673634,0.14,2.78,0.22844,0.253
1673635,0.115,2.52,0.22844,0.253
1673636,0.06,1.35,0.32442,0.209
1673637,0.044,0.89,0.32442,0.209
1673638,0.037,0.73,0.32442,0.209
1673639,0.043,0.99,0.44342,0.165
1673640,0.05,1.05,0.44342,0.165
1673641,0.053,1.02,0.44342,0.165
1673642,0.049,1.02,0.66046,0.099
1673643,0.06,1.12,0.66142,0.099
1673644,0.017,0.25,0.74256,0.077
1673645,0.03,0.4,0.58407,0.121
1673646,0.055,0.68,0.58407,0.121
1673647,0.046,0.59,0.70113,0.088
1673648,0.033,0.44,0.74256,0.077
1673649,0.038,0.48,0.82667,0.055
1673650,0.056,0.64,0.66142,0.099
1673651,0.052,0.62,0.74256,0.077
1673652,0.055,0.63,0.74256,0.077
1673653,0.055,0.62,0.74256,0.077
1673654,0.052,0.64,0.82667,0.055
1673655,0.055,0.69,0.82667,0.055
1673656,0.06,0.79,0.82667,0.055
1673657,0.06,0.79,0.82667,0.055
1673658,0.055,0.77,0.91281,0.033
1673659,0.052,0.71,0.82667,0.055
1673660,0.057,0.73,0.82667,0.055
1673661,0.062,0.78,0.82667,0.055
1673662,0.058,0.69,0.82667,0.055
1673663,0.055,0.64,0.82667,0.055
1673664,0.06,0.69,0.74256,0.077
1673665,0.069,0.78,0.74256,0.077
1673666,0.075,0.82,0.74256,0.077
1673667,0.071,0.79,0.74256,0.077
1673668,0.073,0.77,0.66142,0.099
1673669,0.069,0.73,0.58407,0.121
1673670,0.069,0.71,0.58407,0.121
1673671,0.07,0.68,0.51122,0.143
1673672,0.06,0.62,0.58407,0.121
1673673,0.063,0.68,0.58407,0.121
1673674,0.06,0.67,0.66142,0.099
1673675,0.064,0.69,0.58407,0.121
1673676,0.045,0.46,0.54644,0.132
1673677,0.05,0.5,0.51122,0.143
1673678,0.065,0.62,0.51122,0.143
1673679,0.076,0.68,0.58407,0.121
1673680,0.062,0.58,0.476,0.154
1673681,0.052,0.49,0.51122,0.143
1673682,0.062,0.56,0.54644,0.132
1673683,0.065,0.58,0.58407,0.121
1673684,0.084,0.7,0.6217,0.11
1673685,0.083,0.69,0.58294,0.121
1675910,0.06,0.65,0.66142,0.099
1675911,0.058,0.63,0.66142,0.099
1675912,0.046,0.58,0.66142,0.099
1675913,0.05,0.67,0.70113,0.088
1675914,0.041,0.57,0.70113,0.088
1675915,0.037,0.54,0.74256,0.077
1675916,0.036,0.54,0.74256,0.077
1675917,0.037,0.58,0.70113,0.088
1675919,0.041,0.63,0.6217,0.11
1675920,0.032,0.63,0.6217,0.11
1675921,0.025,0.65,0.74256,0.077
1675922,0.019,0.58,0.74256,0.077
1675923,0.018,0.56,0.74256,0.077
1675924,0.014,0.53,0.6217,0.11
1675925,0.018,0.66,0.58294,0.121
1675926,0.023,0.8,0.6217,0.11
1675927,0.015,0.64,0.58294,0.121
1675928,0.025,0.85,0.66142,0.099
1675929,0.037,0.93,0.476,0.154
1675930,0.025,0.75,0.476,0.154
1675931,0.023,0.76,0.51122,0.143
1675932,0.032,0.97,0.54644,0.132
1675933,0.04,1.07,0.44342,0.165
1675934,0.044,1.13,0.51122,0.143
1675935,0.04,1.13,0.51122,0.143
1675936,0.04,1.07,0.44342,0.165
1675937,0.042,1.05,0.54644,0.132
1675938,0.042,1.1,0.58407,0.121
1675939,0.046,1.27,0.54644,0.132
1675940,0.028,0.75,0.66142,0.099
1675941,0.024,0.79,0.66142,0.099
1675942,0.022,0.87,0.66046,0.099
1675943,0.018,0.79,0.66142,0.099
1675944,0.015,1.01,0.74256,0.077
1675945,0.014,1.21,0.74256,0.077
1675946,0.012,1.21,0.74256,0.077
1675947,0.013,0.58,0.70113,0.088
1675948,0.023,0.75,0.74256,0.077
1675949,0.019,0.7,0.74256,0.077
1675950,0.014,0.67,0.66142,0.099
1675951,0.015,0.86,0.91281,0.033
1675952,0.017,0.56,0.74256,0.077
1675953,0.028,0.63,0.74256,0.077
1675954,0.059,1.18,0.58407,0.121
1675955,0.032,0.86,0.66142,0.099
1675956,0.041,0.82,0.66142,0.099
1675957,0.04,0.78,0.66142,0.099
1675958,0.022,0.6,0.66142,0.099
1675959,0.027,1.02,0.91281,0.033
1675960,0.03,1.72,0.82667,0.055
1675961,0.011,1.09,0.91281,0.033
1675962,0.01,10.77,0.95628,0.022
1675963,0.006,1.3,0.91281,0.033
1675964,0.008,1.07,0.91281,0.033
1675965,0.018,1.42,0.95628,0.022
1675966,-0.03,-4.4,0.82667,-0.055
1675967,-0.036,-9.92,0.86935,-0.044
1675968,-0.037,-65.82,0.82667,-0.055
1675969,-0.03,-6.09,0.91281,-0.033
1675970,-0.037,-5200,0.82667,-0.055
1675971,-0.04,-3.78,0.78398,-0.066
1675972,-0.045,-4.57,0.74256,-0.077
1675973,-0.03,-8.28,1,-0.011
1675974,-0.032,-41.36,1,-0.011
1675975,0.01,1.28,1,0.011
1675976,-0.02,-2.99,1,-0.011
1675977,-0.038,-83.33,1,-0.011
1675978,-0.03,-4.17,1,-0.011
1675979,-0.02,-1.67,1,-0.011
1675980,0.01,0.65,1,0.011
1675981,0.016,0.86,1,0.011
1675982,0.013,0.69,1,0.011
1675983,0.02,1,1,0.011
1675984,0.01,0.53,1,0.011
1675985,-0.01,-0.64,1,-0.011
1675986,-0.018,-1.29,0.91281,-0.033
1675987,0.013,0.69,1,0.011
1675988,0.013,0.68,0.95628,0.022
1675989,-0.03,-1.68,0.82667,-0.055
1675990,-0.024,-1.52,0.82667,-0.055
1675991,-0.025,-1.49,0.82667,-0.055
1675992,-0.02,-1,0.82667,-0.055
1675993,-0.015,-0.7,1,-0.011
1675994,0.005,0.25,1,0.011
1675995,0.008,0.37,0.91281,0.033
1675996,0.02,0.88,0.91281,0.033
1675997,0.027,1.38,0.91281,0.033
1675998,0.023,1.64,0.91281,0.033
1675999,0.037,2.26,0.91281,0.033
1676000,0,0,0.9561,0.022
1676001,0.011,0.41,0.82667,0.055
1676002,0.004,0.17,0.91281,0.033
1676003,0.004,0.18,0.91281,0.033
1676004,0.037,1.43,0.70113,0.088
1676005,0.045,1.55,0.74256,0.077
1676006,0.045,1.48,0.70113,0.088
1676007,0.045,1.63,0.74256,0.077
1676008,0.05,1.86,0.66046,0.099
1676009,0.045,1.72,0.74256,0.077
1676010,0.037,1.46,0.66142,0.099
1676011,0.03,1.26,0.6217,0.11
1676012,0.032,1.22,0.58407,0.121
1676013,0.047,1.8,0.58407,0.121
1676014,0.04,1.45,0.47422,0.154
1676015,0.071,2.04,0.58407,0.121
1676016,0.06,1.56,0.44342,0.165
1676017,0.057,1.88,0.38107,0.187
1676018,0.037,1.87,0.32442,0.209
1676019,0.02,1.68,0.15463,0.297
1676020,0.03,2.84,0.27356,0.231
1676021,0.05,5.57,0.29754,0.22
1676022,0.072,6.27,0.27356,0.231
1676023,0.086,5.83,0.27356,0.231
1676024,0.089,5.99,0.27356,0.231
1676025,0.1,6.51,0.32442,0.209
1676026,0.115,6.73,0.27356,0.231
1676027,0.115,7.4,0.32442,0.209
1676028,0.11,7.73,0.32442,0.209
1676029,0.115,7.7,0.32442,0.209
1676030,0.115,7.19,0.32442,0.209
1676031,0.115,5.93,0.32442,0.209
1676032,0.12,4.93,0.27356,0.231
1676033,0.135,4.36,0.27356,0.231
1676034,0.115,3.78,0.27356,0.231
1676035,0.12,3.15,0.22844,0.253
1676036,0.115,2.64,0.22844,0.253
1676037,0.104,2.77,0.22844,0.253
1676038,0.106,2.62,0.22844,0.253
1676039,0.113,2.63,0.22844,0.253
1676040,0.04,0.87,0.27356,0.231
1676041,0.053,1.28,0.41085,0.176
1676042,0.053,1.18,0.44342,0.165
1676043,0.052,1.18,0.66142,0.099
1676044,0.05,1.13,0.6217,0.11
1676045,0.052,1,0.66142,0.099
1676046,0.022,0.32,0.70113,0.088
1676047,0.008,0.11,0.6217,0.11
1676048,0.015,0.21,0.58407,0.121
1676049,0.016,0.24,0.86935,0.044
1676050,0.021,0.31,0.82667,0.055
1676051,0.047,0.6,0.66142,0.099
1676052,0.041,0.53,0.70113,0.088
1676053,0.038,0.52,0.82667,0.055
1676054,0.039,0.47,0.82667,0.055
1676055,0.053,0.6,0.70113,0.088
1676056,0.035,0.44,0.82667,0.055
1676057,0.035,0.46,0.82667,0.055
1676058,0.053,0.75,0.91281,0.033
1676059,0.053,0.77,0.91281,0.033
1676060,0.05,0.75,0.91281,0.033
1676061,0.052,0.76,0.91281,0.033
1676062,0.055,0.76,0.82667,0.055
1676063,0.062,0.79,0.82667,0.055
1676064,0.055,0.7,0.82667,0.055
1676065,0.065,0.79,0.78398,0.066
1676066,0.064,0.73,0.74256,0.077
1676067,0.07,0.78,0.74256,0.077
1676068,0.06,0.64,0.70113,0.088
1676069,0.072,0.75,0.66142,0.099
1676070,0.072,0.74,0.58407,0.121
1676071,0.073,0.74,0.58407,0.121
1676072,0.07,0.71,0.58407,0.121
1676073,0.06,0.6,0.51122,0.143
1676074,0.07,0.7,0.51122,0.143
1676075,0.065,0.68,0.58407,0.121
1676076,0.063,0.69,0.66142,0.099
1676077,0.061,0.68,0.66142,0.099
1676078,0.061,0.65,0.58407,0.121
1676079,0.042,0.43,0.51122,0.143
1676080,0.052,0.51,0.51122,0.143
1676081,0.048,0.45,0.54644,0.132
1676082,0.05,0.48,0.54644,0.132
1676083,0.06,0.58,0.51122,0.143
1676084,0.058,0.52,0.54644,0.132
1676085,0.062,0.55,0.54644,0.132
1676086,0.077,0.66,0.58407,0.121
1676087,0.07,0.6,0.58294,0.121
1676088,0.085,0.69,0.58407,0.121
1678314,0.056,0.62,0.66142,0.099
1678315,0.049,0.56,0.66142,0.099
1678316,0.04,0.56,0.66142,0.099
1678317,0.037,0.55,0.74256,0.077
1678318,0.037,0.58,0.78398,0.066
1678319,0.037,0.58,0.74256,0.077
1678322,0.03,0.56,0.58407,0.121
1678323,0.026,0.62,0.82667,0.055
1678324,0.024,0.64,0.82667,0.055
1678325,0.019,0.55,0.82667,0.055
1678326,0.022,0.77,0.70113,0.088
1678327,0.019,0.72,0.62029,0.11
1678328,0.025,0.84,0.66142,0.099
1678329,0.025,0.83,0.66142,0.099
1678330,0.029,0.85,0.58407,0.121
1678331,0.03,0.82,0.51122,0.143
1678332,0.026,0.78,0.54644,0.132
1678333,0.022,0.94,0.51122,0.143
1678334,0.027,0.98,0.54644,0.132
1678335,0.033,1.06,0.476,0.154
1678336,0.038,1.16,0.51122,0.143
1678337,0.034,1.12,0.58407,0.121
1678338,0.036,1.07,0.44342,0.165
1678339,0.016,0.49,0.74256,0.077
1678340,0.015,0.46,0.66142,0.099
1678341,0.025,0.75,0.74256,0.077
1678342,0.026,0.83,0.6217,0.11
1678343,0.024,0.82,0.58407,0.121
1678344,0.031,1.03,0.66142,0.099
1678345,0.031,1.2,0.66142,0.099
1678346,0.031,1.43,0.66142,0.099
1678347,0.017,0.81,0.66142,0.099
1678348,0.013,0.93,0.74256,0.077
1678349,0.015,0.93,0.66142,0.099
1678350,0.03,1.27,0.58407,0.121
1678351,0.017,0.88,0.66142,0.099
1678352,0.012,0.79,0.66142,0.099
1678353,0.016,0.78,0.66142,0.099
1678354,0.021,0.67,0.74256,0.077
1678355,0.03,0.63,0.58407,0.121
1678356,0.024,0.58,0.78398,0.066
1678357,0.006,0.18,1,0.011
1678358,0.029,0.68,0.66142,0.099
1678359,0.042,0.78,0.58407,0.121
1678360,0.038,0.77,0.74256,0.077
1678361,0.017,0.54,0.82667,0.055
1678362,0.038,1.46,0.82667,0.055
1678363,0.014,1.05,0.86935,0.044
1678364,0.008,0.86,0.91281,0.033
1678365,-0.002,-0.67,1,-0.011
1678366,0.01,2.92,1,0.011
1678367,0.02,1.63,0.91281,0.033
1678368,-0.033,-14.33,0.82667,-0.055
1678369,-0.034,-10.21,0.82667,-0.055
1678370,-0.036,-4.1,0.86935,-0.044
1678371,-0.037,-3.41,0.91281,-0.033
1678372,-0.037,-185.71,0.82667,-0.055
1678373,-0.034,-3.85,0.74256,-0.077
1678374,-0.037,-4.97,0.74256,-0.077
1678375,-0.039,-24,0.74256,-0.077
1678376,-0.041,-7.35,0.82667,-0.055
1678377,-0.03,-3.84,1,-0.011
1678378,-0.035,-4.19,1,-0.011
1678379,-0.041,-23.98,0.82667,-0.055
1678380,-0.042,-13.46,0.82667,-0.055
1678381,-0.042,-16.37,0.82667,-0.055
1678382,-0.042,-9.92,0.78398,-0.066
1678383,-0.045,-6.14,0.82667,-0.055
1678384,-0.04,-5.12,0.82667,-0.055
1678385,-0.041,-5.62,0.82667,-0.055
1678386,-0.04,-6.85,0.82667,-0.055
1678387,-0.037,-5.83,0.82667,-0.055
1678388,-0.037,-5.32,0.82667,-0.055
1678389,-0.027,-2.83,0.86935,-0.044
1678390,-0.025,-2.26,0.91281,-0.033
1678391,-0.053,-4.66,0.74256,-0.077
1678392,-0.053,-6.84,0.74256,-0.077
1678393,-0.043,-4.4,0.82667,-0.055
1678394,-0.028,-2.28,0.82667,-0.055
1678395,-0.023,-1.66,0.82667,-0.055
1678396,-0.01,-0.66,0.86935,-0.044
1678397,-0.005,-0.38,0.91281,-0.033
1678398,-0.003,-0.31,1,-0.011
1678399,0,0,1,0
1678400,0.022,2.52,0.91281,0.033
1678401,0.012,0.79,0.82667,0.055
1678402,0.03,1.3,0.91281,0.033
1678403,0.03,0.99,0.91281,0.033
1678404,0.014,0.5,0.91281,0.033
1678405,0,0,1,0.011
1678406,0.044,2.59,0.74256,0.077
1678407,0.03,1.62,0.74256,0.077
1678408,0.035,1.87,0.66142,0.099
1678409,0.034,1.68,0.66142,0.099
1678410,0.034,1.86,0.74256,0.077
1678411,0.033,2.04,0.74256,0.077
1678412,0.035,2.07,0.82667,0.055
1678413,0.022,1,0.66142,0.099
1678414,0.029,0.9,0.6217,0.11
1678415,0.049,1.37,0.51122,0.143
1678416,0.061,1.74,0.54644,0.132
1678417,0.077,2.15,0.54644,0.132
1678418,0.059,1.5,0.44342,0.165
1678419,0.05,1.64,0.35131,0.198
1678420,0.033,1.43,0.24958,0.242
1678421,0.023,1.92,0.18889,0.275
1678422,0.03,5.95,0.27356,0.231
1678423,0.046,7.85,0.29754,0.22
1678424,0.068,9.79,0.32442,0.209
1678425,0.082,10.5,0.32442,0.209
1678426,0.098,9.78,0.32442,0.209
1678427,0.099,7.3,0.32442,0.209
1678428,0.115,6.03,0.27356,0.231
1678429,0.115,7.25,0.32442,0.209
1678430,0.11,7.32,0.32442,0.209
1678431,0.11,7.51,0.29754,0.22
1678432,0.115,7.64,0.32442,0.209
1678433,0.115,6.8,0.27356,0.231
1678434,0.1,5.94,0.27356,0.231
1678435,0.1,4.94,0.27356,0.231
1678436,0.1,4.64,0.29754,0.22
1678437,0.1,3.54,0.27356,0.231
1678438,0.104,3.14,0.22844,0.253
1678439,0.1,3,0.22844,0.253
1678440,0.102,3.17,0.22844,0.253
1678441,0.107,3.07,0.22844,0.253
1678442,0.115,2.99,0.22844,0.253
1678443,0.099,3.27,0.18889,0.275
1678444,0.114,3.03,0.22844,0.253
1678445,0.046,1.35,0.66142,0.099
1678446,0.049,1.14,0.66142,0.099
1678447,0.056,1.03,0.54644,0.132
1678448,0.018,0.28,0.74256,0.077
1678449,0.015,0.24,0.74256,0.077
1678450,0.02,0.31,0.86935,0.044
1678451,0.009,0.14,0.91281,0.033
1678452,0.02,0.29,0.70113,0.088
1678453,0.022,0.31,0.66142,0.099
1678454,0.02,0.29,0.82667,0.055
1678455,0.015,0.23,0.82667,0.055
1678456,0.03,0.41,0.82667,0.055
1678457,0.03,0.41,0.82667,0.055
1678458,0.035,0.48,0.82667,0.055
1678459,0.025,0.35,0.82667,0.055
1678460,0.058,0.87,0.91281,0.033
1678461,0.047,0.77,0.91281,0.033
1678462,0.046,0.74,0.91281,0.033
1678463,0.045,0.7,0.91281,0.033
1678464,0.053,0.74,0.82667,0.055
1678465,0.053,0.75,0.82667,0.055
1678466,0.055,0.74,0.82667,0.055
1678467,0.055,0.7,0.82667,0.055
1678468,0.058,0.7,0.74256,0.077
