"nie_malla_modi_id","sen_slope_presp","sen_slope_per_presp","p_value_presp","tau_presp"
1642356,-3.98,-3.81,0.18889,-0.275
1642357,-4.274,-4.14,0.18889,-0.275
1642358,-4.506,-4.41,0.18889,-0.275
1642359,-4.73,-4.68,0.18889,-0.275
1642360,-4.742,-4.5,0.18889,-0.275
1642361,-4.77,-4.4,0.15463,-0.297
1642362,-4.974,-4.76,0.18889,-0.275
1642363,-4.996,-4.93,0.18889,-0.275
1642364,-4.99,-4.93,0.18889,-0.275
1642365,-4.88,-4.84,0.22844,-0.253
1642366,-5.052,-4.94,0.22844,-0.253
1642367,-5.01,-5,0.22844,-0.253
1642368,-4.892,-4.79,0.22844,-0.253
1642369,-4.696,-4.46,0.18889,-0.275
1642370,-4.616,-4.37,0.18889,-0.275
1642371,-4.534,-4.26,0.15463,-0.297
1642372,-5.087,-4.6,0.12531,-0.319
1642374,-4.937,-4.58,0.18889,-0.275
1642375,-4.704,-4.57,0.22844,-0.253
1642377,-4.78,-4.72,0.27356,-0.231
1642381,-4.612,-4.35,0.15463,-0.297
1642382,-5.143,-4.68,0.15463,-0.297
1642383,-5.177,-4.71,0.15463,-0.297
1642384,-4.887,-4.58,0.18889,-0.275
1642385,-4.178,-4.06,0.22844,-0.253
1642387,-3.8,-3.68,0.22844,-0.253
1642388,-4.68,-4.36,0.22844,-0.253
1642389,-4.323,-4.04,0.22844,-0.253
1642390,-3.94,-3.78,0.18889,-0.275
1642392,-4.358,-4.28,0.22844,-0.253
1642393,-4.204,-4.06,0.22844,-0.253
1642394,-2.999,-3.03,0.44342,-0.165
1642395,-2.69,-2.85,0.51122,-0.143
1642396,-2.491,-2.59,0.51122,-0.143
1642406,-0.073,-0.08,0.91281,-0.033
1642407,0.064,0.07,0.91281,0.033
1642408,0.168,0.2,1,0.011
1642409,0.238,0.28,1,0.011
1642410,0.378,0.48,1,0.011
1642411,0.254,0.33,1,0.011
1642412,-0.073,-0.09,1,-0.011
1642413,-0.232,-0.29,0.91281,-0.033
1642414,-0.48,-0.61,0.82667,-0.055
1642415,-0.925,-1.18,0.82667,-0.055
1642416,-1.242,-1.6,0.82667,-0.055
1642417,-1.54,-1.95,0.74256,-0.077
1642418,-1.672,-2.23,0.74256,-0.077
1642419,-1.666,-2.21,0.66142,-0.099
1642420,-1.453,-1.97,0.66142,-0.099
1642421,-1.36,-1.92,0.58407,-0.121
1642422,-1.39,-1.99,0.58407,-0.121
1642423,-1.353,-1.97,0.58407,-0.121
1642424,-1.224,-1.8,0.58407,-0.121
1642425,-1.099,-1.63,0.58407,-0.121
1642426,-1.051,-1.57,0.58407,-0.121
1642427,-0.971,-1.47,0.58407,-0.121
1642428,-0.874,-1.34,0.66142,-0.099
1644734,-0.605,-0.43,1,-0.011
1644735,-0.607,-0.43,1,-0.011
1644736,-0.458,-0.33,1,-0.011
1644737,-0.425,-0.31,1,-0.011
1644738,-2.828,-2.23,0.74256,-0.077
1644739,-1.535,-1.25,0.44342,-0.165
1644740,-1.41,-1.14,0.38107,-0.187
1644741,-1.282,-1.03,0.38107,-0.187
1644742,-1.25,-0.99,0.32442,-0.209
1644743,-1.45,-1.13,0.22844,-0.253
1644744,-1.078,-0.82,0.18889,-0.275
1644745,-1.98,-1.47,0.12531,-0.319
1644746,-2.94,-2.2,0.10052,-0.341
1644747,-3.63,-2.68,0.10052,-0.341
1644748,-4.04,-2.95,0.12531,-0.319
1644749,-4.237,-3.11,0.15463,-0.297
1644750,-3.617,-2.75,0.12531,-0.319
1644751,-3.34,-2.64,0.12531,-0.319
1644752,-2.75,-2.29,0.0798,-0.363
1644753,-2.703,-2.3,0.10052,-0.341
1644754,-3.303,-2.87,0.10052,-0.341
1644755,-3.9,-3.46,0.10052,-0.341
1644756,-4.093,-3.73,0.10052,-0.341
1644757,-3.76,-3.61,0.15463,-0.297
1644758,-3.662,-3.54,0.18889,-0.275
1644759,-3.85,-3.66,0.18889,-0.275
1644760,-4.24,-4.26,0.18889,-0.275
1644761,-4.306,-4.17,0.18889,-0.275
1644762,-4.304,-3.97,0.18889,-0.275
1644763,-4.506,-4.24,0.18889,-0.275
1644764,-4.684,-4.51,0.18889,-0.275
1644765,-4.802,-4.71,0.18889,-0.275
1644766,-4.722,-4.5,0.22844,-0.253
1644767,-4.73,-4.52,0.22844,-0.253
1644768,-4.746,-4.58,0.22844,-0.253
1644769,-4.71,-4.57,0.22844,-0.253
1644770,-4.63,-4.46,0.18889,-0.275
1644771,-4.538,-4.31,0.18889,-0.275
1644772,-4.346,-3.95,0.15463,-0.297
1644773,-4.758,-4.25,0.12531,-0.319
1644774,-5.165,-4.65,0.12531,-0.319
1644775,-5.11,-4.79,0.15463,-0.297
1644776,-4.544,-4.34,0.18889,-0.275
1644779,-4.63,-4.38,0.15463,-0.297
1644782,-4.614,-4.35,0.15463,-0.297
1644783,-5.019,-4.6,0.15463,-0.297
1644784,-5.818,-5.13,0.15463,-0.297
1644785,-5.701,-5.07,0.15463,-0.297
1644786,-4.896,-4.5,0.15463,-0.297
1644787,-4.525,-4.29,0.22844,-0.253
1644789,-4.2,-4.02,0.22844,-0.253
1644790,-5.022,-4.45,0.18889,-0.275
1644791,-4.253,-3.91,0.22844,-0.253
1644792,-4.189,-3.98,0.22844,-0.253
1644793,-3.491,-3.5,0.32442,-0.209
1644794,-3.738,-3.55,0.44342,-0.165
1644795,-2.946,-2.81,0.44342,-0.165
1644796,-2.868,-2.82,0.51122,-0.143
1644797,-2.68,-2.73,0.51122,-0.143
1644798,-2.364,-2.4,0.51122,-0.143
1644803,-0.692,-0.79,0.91281,-0.033
1644809,0.047,0.05,0.91281,0.033
1644810,0.139,0.17,1,0.011
1644811,0.313,0.38,1,0.011
1644812,0.408,0.51,1,0.011
1644813,0.379,0.49,1,0.011
1644814,0.099,0.12,1,0.011
1644815,-0.237,-0.3,1,-0.011
1644816,-0.529,-0.63,0.91281,-0.033
1644817,-0.864,-1.05,0.82667,-0.055
1644818,-1.155,-1.42,0.82667,-0.055
1644819,-1.495,-1.92,0.74256,-0.077
1644820,-1.557,-1.94,0.74256,-0.077
1644821,-1.547,-1.93,0.74256,-0.077
1644822,-1.729,-2.27,0.66142,-0.099
1644823,-1.377,-1.88,0.58407,-0.121
1644824,-1.383,-1.96,0.58407,-0.121
1644825,-1.398,-2.01,0.58407,-0.121
1644826,-1.387,-2.01,0.58407,-0.121
1644827,-1.239,-1.82,0.58407,-0.121
1644828,-1.176,-1.75,0.58407,-0.121
1644829,-1.051,-1.58,0.58407,-0.121
1644830,-0.947,-1.45,0.66142,-0.099
1644831,-1.1,-1.7,0.66142,-0.099
1644832,-0.982,-1.54,0.66142,-0.099
1647136,-0.763,-0.53,1,-0.011
1647137,-0.847,-0.57,1,-0.011
1647138,-0.693,-0.48,1,-0.011
1647139,-0.356,-0.28,1,-0.011
1647140,-0.71,-0.57,0.74256,-0.077
1647141,-1.427,-1.11,0.44342,-0.165
1647142,-1.298,-1,0.44342,-0.165
1647143,-1.192,-0.92,0.38107,-0.187
1647144,-1.113,-0.89,0.27356,-0.231
1647145,-0.932,-0.71,0.18889,-0.275
1647146,-1.315,-0.97,0.12531,-0.319
1647147,-1.765,-1.28,0.12531,-0.319
1647148,-2.033,-1.46,0.10052,-0.341
1647149,-2.24,-1.6,0.12531,-0.319
1647150,-5.407,-3.78,0.18889,-0.275
1647151,-4.523,-3.32,0.18889,-0.275
1647152,-3.942,-3.01,0.15463,-0.297
1647153,-3.51,-2.8,0.12531,-0.319
1647154,-3.2,-2.64,0.0798,-0.363
1647155,-2.66,-2.29,0.10052,-0.341
1647156,-3.213,-2.84,0.10052,-0.341
1647157,-3.365,-3.17,0.12531,-0.319
1647158,-2.938,-2.82,0.10052,-0.341
1647159,-3.267,-3.09,0.10052,-0.341
1647160,-3.627,-3.37,0.10052,-0.341
1647161,-3.552,-3.47,0.18889,-0.275
1647162,-3.688,-3.54,0.18889,-0.275
1647163,-4.125,-3.85,0.18889,-0.275
1647164,-4.508,-3.98,0.10052,-0.341
1647165,-4.36,-4,0.15463,-0.297
1647166,-4.318,-4.18,0.18889,-0.275
1647167,-4.406,-4.27,0.22844,-0.253
1647168,-4.338,-4.07,0.22844,-0.253
1647169,-4.308,-3.97,0.18889,-0.275
1647170,-4.392,-4.17,0.18889,-0.275
1647171,-4.478,-4.36,0.18889,-0.275
1647172,-4.234,-3.86,0.18889,-0.275
1647173,-4.306,-4.02,0.18889,-0.275
1647174,-4.353,-4.01,0.15463,-0.297
1647175,-4.95,-4.31,0.12531,-0.319
1647176,-5.222,-4.69,0.12531,-0.319
1647177,-5.416,-5.02,0.15463,-0.297
1647178,-4.54,-4.38,0.18889,-0.275
1647180,-4.576,-4.35,0.15463,-0.297
1647186,-5.28,-4.77,0.15463,-0.297
1647187,-5.838,-5.07,0.15463,-0.297
1647188,-5.764,-5.03,0.15463,-0.297
1647189,-4.714,-4.39,0.18889,-0.275
1647190,-4.185,-4.02,0.22844,-0.253
1647191,-5.178,-4.66,0.18889,-0.275
1647192,-4.932,-4.38,0.18889,-0.275
1647193,-4.677,-4.07,0.22844,-0.253
1647194,-4.127,-3.87,0.27356,-0.231
1647195,-3.769,-3.63,0.38107,-0.187
1647196,-3.677,-3.38,0.66142,-0.099
1647197,-2.85,-2.69,0.51122,-0.143
1647198,-2.698,-2.53,0.58407,-0.121
1647199,-2.451,-2.36,0.58407,-0.121
1647200,-2.161,-2.07,0.58407,-0.121
1647204,-0.825,-0.92,0.74256,-0.077
1647205,-0.597,-0.68,0.91281,-0.033
1647206,-0.403,-0.45,0.91281,-0.033
1647207,-0.258,-0.29,0.91281,-0.033
1647208,-0.113,-0.12,0.91281,-0.033
1647210,-0.009,-0.01,1,-0.011
1647211,0.103,0.12,0.91281,0.033
1647212,0.163,0.2,1,0.011
1647213,0.294,0.36,1,0.011
1647214,0.377,0.48,1,0.011
1647215,0.46,0.56,1,0.011
1647216,0.304,0.36,1,0.011
1647217,-0.035,-0.04,1,-0.011
1647218,-0.379,-0.45,0.91281,-0.033
1647219,-0.695,-0.8,0.82667,-0.055
1647220,-0.82,-0.98,0.91281,-0.033
1647221,-1.055,-1.29,0.74256,-0.077
1647222,-1.083,-1.29,0.74256,-0.077
1647223,-1.29,-1.54,0.74256,-0.077
1647224,-1.552,-1.94,0.74256,-0.077
1647225,-1.698,-2.23,0.66142,-0.099
1647226,-1.353,-1.87,0.58407,-0.121
1647227,-1.37,-1.93,0.58407,-0.121
1647228,-1.36,-1.95,0.58407,-0.121
1647229,-1.332,-1.93,0.58407,-0.121
1647230,-1.29,-1.89,0.58407,-0.121
1647231,-1.232,-1.83,0.66142,-0.099
1647232,-1.107,-1.67,0.66142,-0.099
1647233,-1.063,-1.64,0.66142,-0.099
1647234,-0.948,-1.48,0.66142,-0.099
1647235,-0.808,-1.28,0.66142,-0.099
1647242,-1.174,-1.99,0.74256,-0.077
1647243,-0.944,-1.56,0.74256,-0.077
1649539,-0.163,-0.12,1,-0.011
1649540,-0.644,-0.49,0.82667,-0.055
1649541,-0.736,-0.58,0.82667,-0.055
1649542,-0.7,-0.54,0.66142,-0.099
1649543,-1.01,-0.77,0.66142,-0.099
1649544,-1.217,-0.91,0.32442,-0.209
1649545,-1.13,-0.86,0.27356,-0.231
1649546,-3.675,-2.94,0.18889,-0.275
1649547,-3.755,-2.98,0.18889,-0.275
1649548,-4.05,-3.03,0.22844,-0.253
1649549,-3.982,-2.87,0.22844,-0.253
1649550,-4.325,-3.03,0.22844,-0.253
1649551,-4.468,-3.11,0.22844,-0.253
1649552,-4.32,-3.11,0.22844,-0.253
1649553,-4.933,-3.61,0.18889,-0.275
1649554,-4.55,-3.42,0.18889,-0.275
1649555,-3.81,-2.97,0.12531,-0.319
1649556,-3.71,-3.04,0.10052,-0.341
1649557,-3.33,-2.79,0.0798,-0.363
1649558,-2.813,-2.48,0.10052,-0.341
1649559,-3.66,-3.36,0.10052,-0.341
1649560,-3.687,-3.33,0.10052,-0.341
1649561,-3.975,-3.61,0.10052,-0.341
1649562,-3.39,-3.17,0.12531,-0.319
1649563,-3.265,-3.22,0.15463,-0.297
1649564,-3.602,-3.32,0.10052,-0.341
1649565,-4.425,-3.9,0.10052,-0.341
1649566,-4.138,-3.69,0.10052,-0.341
1649567,-4.48,-4.14,0.15463,-0.297
1649568,-3.884,-3.68,0.18889,-0.275
1649569,-3.942,-3.68,0.18889,-0.275
1649570,-4.73,-4.28,0.15463,-0.297
1649571,-5.08,-4.53,0.15463,-0.297
1649572,-4.038,-3.72,0.18889,-0.275
1649573,-4.152,-3.93,0.18889,-0.275
1649574,-4.675,-4.17,0.15463,-0.297
1649575,-4.605,-4.1,0.15463,-0.297
1649576,-5.075,-4.43,0.15463,-0.297
1649577,-5.1,-4.43,0.12531,-0.319
1649578,-5.175,-4.7,0.15463,-0.297
1649579,-4.99,-4.72,0.15463,-0.297
1649581,-4.903,-4.58,0.15463,-0.297
1649582,-4.86,-4.52,0.15463,-0.297
1649583,-4.53,-4.28,0.15463,-0.297
1649585,-4.991,-4.64,0.15463,-0.297
1649586,-5.161,-4.71,0.15463,-0.297
1649587,-5.109,-4.65,0.15463,-0.297
1649588,-5.758,-5.09,0.15463,-0.297
1649589,-5.866,-5.05,0.15463,-0.297
1649590,-5.694,-5,0.15463,-0.297
1649591,-4.694,-4.41,0.22844,-0.253
1649592,-3.96,-3.82,0.22844,-0.253
1649593,-4.461,-4.18,0.22844,-0.253
1649594,-4.858,-4.2,0.18889,-0.275
1649595,-4.552,-3.99,0.22844,-0.253
1649596,-4.05,-3.78,0.38107,-0.187
1649597,-3.461,-3.38,0.38107,-0.187
1649598,-3.558,-3.19,0.66142,-0.099
1649599,-2.647,-2.42,0.58407,-0.121
1649600,-2.432,-2.19,0.58407,-0.121
1649601,-2.302,-2.11,0.58407,-0.121
1649602,-1.987,-1.84,0.58407,-0.121
1649603,-1.832,-1.78,0.66142,-0.099
1649606,-0.715,-0.78,0.82667,-0.055
1649607,-0.478,-0.54,0.91281,-0.033
1649608,-0.302,-0.34,0.91281,-0.033
1649609,-0.163,-0.17,1,-0.011
1649610,-0.068,-0.07,1,-0.011
1649611,0.042,0.04,1,0.011
1649612,0.14,0.14,0.91281,0.033
1649613,0.2,0.22,0.91281,0.033
1649614,0.261,0.3,0.91281,0.033
1649615,0.311,0.38,1,0.011
1649616,0.46,0.56,1,0.011
1649617,0.497,0.59,1,0.011
1649618,0.442,0.5,1,0.011
1649619,0.103,0.12,1,0.011
1649620,-0.138,-0.15,1,-0.011
1649621,-0.46,-0.51,0.91281,-0.033
1649622,-0.67,-0.76,0.91281,-0.033
1649623,-0.895,-1.03,0.91281,-0.033
1649624,-1.018,-1.18,0.82667,-0.055
1649625,-1.127,-1.29,0.82667,-0.055
1649626,-1.265,-1.51,0.74256,-0.077
1649627,-1.65,-2.11,0.66142,-0.099
1649628,-1.645,-2.18,0.66142,-0.099
1649629,-1.352,-1.86,0.66142,-0.099
1649630,-1.312,-1.83,0.66142,-0.099
1649631,-1.283,-1.83,0.66142,-0.099
1649632,-1.235,-1.78,0.66142,-0.099
1649633,-1.177,-1.73,0.66142,-0.099
1649634,-1.103,-1.65,0.74256,-0.077
1649635,-1.025,-1.56,0.74256,-0.077
1649636,-0.892,-1.38,0.66142,-0.099
1649637,-0.758,-1.19,0.66142,-0.099
1649638,-0.767,-1.18,0.58407,-0.121
1649639,-0.883,-1.4,0.58407,-0.121
1649640,-0.701,-1.12,0.58407,-0.121
1649641,-0.801,-1.29,0.58407,-0.121
1649642,-0.921,-1.51,0.74256,-0.077
1649643,-1.047,-1.75,0.74256,-0.077
1649644,-0.992,-1.6,0.74256,-0.077
1649645,-1.053,-1.68,0.66142,-0.099
1651907,-2.504,-1.86,0.74256,-0.077
1651908,-2.633,-2,0.74256,-0.077
1651909,-2.49,-1.85,0.74256,-0.077
1651910,-2.517,-1.87,0.74256,-0.077
1651912,-2.23,-1.61,0.74256,-0.077
1651941,-0.695,-0.51,0.74256,-0.077
1651942,-0.672,-0.51,0.66142,-0.099
1651943,-0.775,-0.6,0.66142,-0.099
1651944,-1.385,-1.04,0.66142,-0.099
1651945,-1.836,-1.36,0.58407,-0.121
1651946,-3.415,-2.57,0.22844,-0.253
1651947,-3.523,-2.66,0.22844,-0.253
1651948,-3.69,-2.87,0.18889,-0.275
1651949,-4.093,-3.12,0.18889,-0.275
1651950,-4.09,-3.04,0.18889,-0.275
1651951,-4,-2.85,0.22844,-0.253
1651952,-4.318,-2.98,0.22844,-0.253
1651953,-4.355,-3.03,0.22844,-0.253
1651954,-4.27,-3.09,0.22844,-0.253
1651955,-4.18,-3.15,0.22844,-0.253
1651956,-4.87,-3.74,0.22844,-0.253
1651957,-4.13,-3.23,0.18889,-0.275
1651958,-3.552,-2.88,0.15463,-0.297
1651959,-3.76,-3.2,0.0798,-0.363
1651960,-3.26,-2.91,0.10052,-0.341
1651961,-2.91,-2.58,0.10052,-0.341
1651962,-2.717,-2.37,0.10052,-0.341
1651963,-3.323,-2.96,0.10052,-0.341
1651964,-3.343,-3.12,0.12531,-0.319
1651965,-3.33,-3.24,0.10052,-0.341
1651966,-3.98,-3.58,0.10052,-0.341
1651967,-3.923,-3.42,0.10052,-0.341
1651968,-3.99,-3.44,0.12531,-0.319
1651969,-3.965,-3.53,0.12531,-0.319
1651970,-4.015,-3.78,0.15463,-0.297
1651971,-4.445,-4.11,0.15463,-0.297
1651972,-4.15,-3.7,0.15463,-0.297
1651973,-3.625,-3.15,0.15463,-0.297
1651974,-3.925,-3.63,0.15463,-0.297
1651975,-3.818,-3.53,0.15463,-0.297
1651976,-5.235,-4.62,0.15463,-0.297
1651977,-5.257,-4.44,0.15463,-0.297
1651978,-5.337,-4.48,0.15463,-0.297
1651979,-5.797,-4.94,0.12531,-0.319
1651980,-5.185,-4.63,0.12531,-0.319
1651981,-5.179,-4.89,0.15463,-0.297
1651982,-5.514,-5.08,0.15463,-0.297
1651983,-5.678,-5.13,0.15463,-0.297
1651984,-5.393,-4.93,0.15463,-0.297
1651985,-5.311,-4.85,0.15463,-0.297
1651986,-4.566,-4.42,0.18889,-0.275
1651987,-4.95,-4.58,0.15463,-0.297
1651988,-5.862,-5.14,0.15463,-0.297
1651989,-5.629,-5.02,0.15463,-0.297
1651990,-5.872,-5.05,0.15463,-0.297
1651991,-5.943,-4.97,0.15463,-0.297
1651992,-5.668,-4.97,0.15463,-0.297
1651993,-5.433,-4.79,0.15463,-0.297
1651994,-4.714,-4.38,0.22844,-0.253
1651995,-4.263,-4.03,0.22844,-0.253
1651996,-4.683,-4.11,0.22844,-0.253
1651997,-4.448,-3.73,0.32442,-0.209
1651998,-3.86,-3.45,0.44342,-0.165
1651999,-3.632,-3.43,0.44342,-0.165
1652000,-3.367,-3.07,0.58407,-0.121
1652001,-2.554,-2.25,0.58407,-0.121
1652002,-2.228,-1.95,0.58407,-0.121
1652003,-2.127,-1.9,0.66142,-0.099
1652004,-1.947,-1.83,0.66142,-0.099
1652005,-1.635,-1.6,0.66142,-0.099
1652006,-1.088,-1.11,0.74256,-0.077
1652007,-0.822,-0.85,0.82667,-0.055
1652008,-0.543,-0.6,0.91281,-0.033
1652009,-0.362,-0.39,1,-0.011
1652010,-0.192,-0.2,1,-0.011
1652011,-0.043,-0.05,1,-0.011
1652012,0.063,0.06,1,0.011
1652013,0.368,0.35,0.82667,0.055
1652014,0.39,0.39,0.66142,0.099
1652015,0.22,0.24,0.91281,0.033
1652016,0.283,0.32,0.91281,0.033
1652017,0.269,0.33,0.91281,0.033
1652018,0.523,0.61,0.91281,0.033
1652019,0.542,0.64,1,0.011
1652020,0.473,0.52,0.91281,0.033
1652021,0.392,0.41,0.91281,0.033
1652022,0.407,0.44,0.91281,0.033
1652023,-0.134,-0.15,0.91281,-0.033
1652024,-0.4,-0.45,0.82667,-0.055
1652025,-0.29,-0.33,0.82667,-0.055
1652026,-0.91,-1.04,0.91281,-0.033
1652027,-1.03,-1.18,0.82667,-0.055
1652028,-1.123,-1.31,0.74256,-0.077
1652029,-1.192,-1.42,0.74256,-0.077
1652030,-1.54,-1.92,0.74256,-0.077
1652031,-1.746,-2.29,0.74256,-0.077
1652032,-1.467,-1.99,0.66142,-0.099
1652033,-1.275,-1.78,0.66142,-0.099
1652034,-1.163,-1.65,0.66142,-0.099
1652035,-1.102,-1.6,0.74256,-0.077
1652036,-1.033,-1.52,0.74256,-0.077
1652037,-0.95,-1.43,0.78398,-0.066
1652038,-0.832,-1.27,0.66142,-0.099
1652039,-0.727,-1.12,0.66142,-0.099
1652040,-1.11,-1.69,0.58407,-0.121
1652041,-0.993,-1.51,0.58407,-0.121
1652042,-0.823,-1.29,0.58407,-0.121
1652043,-0.819,-1.34,0.58407,-0.121
1652044,-0.919,-1.49,0.74256,-0.077
1652045,-1.006,-1.59,0.74256,-0.077
1652046,-1.004,-1.6,0.74256,-0.077
1652047,-0.95,-1.53,0.66142,-0.099
1652048,-0.693,-1.14,0.74256,-0.077
1654308,-2.292,-1.67,0.66142,-0.099
1654309,-2.385,-1.75,0.74256,-0.077
1654310,-2.483,-1.84,0.74256,-0.077
1654311,-2.338,-1.71,0.74256,-0.077
1654312,-2.205,-1.58,0.74256,-0.077
1654313,-2.293,-1.65,0.74256,-0.077
1654314,-2.162,-1.52,0.74256,-0.077
1654315,-2.245,-1.59,0.74256,-0.077
1654320,-1.469,-1.04,0.74256,-0.077
1654321,-1.413,-1,0.74256,-0.077
1654337,-1.633,-1.19,0.74256,-0.077
1654338,-1.337,-0.92,0.74256,-0.077
1654339,-1.107,-0.74,0.82667,-0.055
1654340,-1,-0.66,0.91281,-0.033
1654343,-1.468,-1.06,0.58407,-0.121
1654344,-1.65,-1.21,0.58407,-0.121
1654345,-1.754,-1.29,0.58407,-0.121
1654346,-1.604,-1.17,0.58407,-0.121
1654347,-1.384,-0.99,0.58407,-0.121
1654348,-3.3,-2.43,0.22844,-0.253
1654349,-3.37,-2.5,0.22844,-0.253
1654350,-3.477,-2.63,0.22844,-0.253
1654351,-3.633,-2.71,0.22844,-0.253
1654352,-3.762,-2.7,0.22844,-0.253
1654353,-3.982,-2.78,0.27356,-0.231
1654354,-4.226,-2.87,0.27356,-0.231
1654355,-4.253,-2.94,0.27356,-0.231
1654356,-4.43,-3.21,0.22844,-0.253
1654357,-4.08,-3.08,0.22844,-0.253
1654358,-5.115,-4,0.22844,-0.253
1654359,-4.213,-3.39,0.18889,-0.275
1654360,-3.74,-3.1,0.12531,-0.319
1654361,-4.29,-3.74,0.10052,-0.341
1654362,-3.91,-3.46,0.0798,-0.363
1654363,-3.68,-3.17,0.0798,-0.363
1654364,-3.24,-2.84,0.10052,-0.341
1654365,-2.913,-2.61,0.10052,-0.341
1654366,-2.837,-2.7,0.12531,-0.319
1654367,-2.515,-2.43,0.10052,-0.341
1654368,-3.71,-3.37,0.10052,-0.341
1654369,-3.203,-2.74,0.12531,-0.319
1654370,-3.19,-2.69,0.12531,-0.319
1654371,-4.02,-3.51,0.12531,-0.319
1654372,-3.76,-3.49,0.15463,-0.297
1654373,-3.34,-3.04,0.15463,-0.297
1654374,-3.455,-3.05,0.15463,-0.297
1654375,-3.7,-3.19,0.15463,-0.297
1654376,-4.75,-4.33,0.15463,-0.297
1654377,-4.665,-4.24,0.15463,-0.297
1654378,-5.05,-4.31,0.15463,-0.297
1654379,-4.493,-3.68,0.15463,-0.297
1654380,-4.847,-3.99,0.15463,-0.297
1654381,-5.565,-4.81,0.12531,-0.319
1654382,-5.062,-4.63,0.15463,-0.297
1654383,-5.335,-4.89,0.15463,-0.297
1654384,-5.635,-4.99,0.15463,-0.297
1654385,-5.822,-5.1,0.15463,-0.297
1654386,-5.714,-5.12,0.15463,-0.297
1654387,-5.653,-5.12,0.15463,-0.297
1654388,-4.786,-4.51,0.15463,-0.297
1654389,-5.019,-4.66,0.15463,-0.297
1654390,-5.788,-5.13,0.15463,-0.297
1654391,-5.904,-5.03,0.15463,-0.297
1654392,-5.878,-4.99,0.15463,-0.297
1654393,-5.802,-4.75,0.15463,-0.297
1654394,-5.582,-4.67,0.18889,-0.275
1654395,-5.28,-4.63,0.15463,-0.297
1654396,-5.015,-4.44,0.18889,-0.275
1654397,-4.25,-3.89,0.22844,-0.253
1654398,-4.066,-3.65,0.22844,-0.253
1654399,-4.263,-3.6,0.38107,-0.187
1654400,-3.716,-3.26,0.51122,-0.143
1654401,-3.483,-3.22,0.58407,-0.121
1654402,-3.192,-2.84,0.66142,-0.099
1654403,-2.474,-2.16,0.58407,-0.121
1654404,-2.17,-1.89,0.66142,-0.099
1654405,-2.021,-1.83,0.66142,-0.099
1654406,-1.841,-1.73,0.66142,-0.099
1654407,-1.44,-1.42,0.66142,-0.099
1654408,-0.935,-0.94,0.74256,-0.077
1654409,-0.642,-0.68,0.91281,-0.033
1654410,-0.415,-0.45,1,-0.011
1654411,-0.202,-0.22,1,-0.011
1654412,-0.055,-0.06,1,-0.011
1654413,0.08,0.08,1,0.011
1654414,0.285,0.28,0.91281,0.033
1654415,0.366,0.34,0.82667,0.055
1654416,0.663,0.66,0.74256,0.077
1654417,0.234,0.25,0.91281,0.033
1654418,0.227,0.27,1,0.011
1654419,0.371,0.44,0.91281,0.033
1654420,0.56,0.63,0.91281,0.033
1654421,0.542,0.59,0.82667,0.055
1654422,0.52,0.57,0.91281,0.033
1654423,1.337,1.4,0.82667,0.055
1654424,0.917,0.99,0.82667,0.055
1654425,0.25,0.27,1,0.011
1654426,-0.273,-0.29,0.91281,-0.033
1654427,-0.632,-0.68,0.91281,-0.033
1654428,-0.175,-0.19,0.91281,-0.033
1654429,-0.9,-1.03,0.91281,-0.033
1654430,-0.998,-1.18,0.74256,-0.077
1654431,-1.067,-1.25,0.74256,-0.077
1654432,-1.117,-1.33,0.74256,-0.077
1654433,-1.506,-1.86,0.74256,-0.077
1654434,-1.667,-2.14,0.74256,-0.077
1654435,-1.675,-2.23,0.74256,-0.077
1654436,-1.323,-1.85,0.74256,-0.077
1654437,-1.351,-1.89,0.74256,-0.077
1654438,-1.182,-1.69,0.82667,-0.055
1654439,-1.073,-1.57,0.91281,-0.033
1654440,-0.938,-1.4,0.66142,-0.099
1654441,-0.872,-1.32,0.58407,-0.121
1654442,-1.267,-1.89,0.58407,-0.121
1654443,-0.843,-1.34,0.58407,-0.121
1654444,-0.736,-1.17,0.58407,-0.121
1654445,-1.017,-1.57,0.66142,-0.099
1654446,-1.047,-1.63,0.66142,-0.099
1654447,-0.988,-1.52,0.82667,-0.055
1654448,-1.101,-1.74,0.74256,-0.077
1654449,-0.78,-1.26,0.66142,-0.099
1654450,-0.728,-1.21,0.66142,-0.099
1654451,-0.726,-1.27,0.66142,-0.099
1656699,-1.027,-0.97,1,-0.011
1656710,-2.362,-1.72,0.66142,-0.099
1656711,-2.307,-1.67,0.66142,-0.099
1656712,-2.337,-1.7,0.74256,-0.077
1656713,-2.333,-1.7,0.74256,-0.077
1656714,-2.197,-1.61,0.74256,-0.077
1656715,-2.242,-1.62,0.74256,-0.077
1656716,-2.068,-1.43,0.74256,-0.077
1656717,-1.985,-1.35,0.74256,-0.077
1656718,-2.253,-1.57,0.74256,-0.077
1656719,-2.198,-1.52,0.74256,-0.077
1656720,-2.092,-1.43,0.74256,-0.077
1656721,-2.028,-1.37,0.74256,-0.077
1656722,-1.925,-1.28,0.74256,-0.077
1656723,-1.928,-1.26,0.74256,-0.077
1656724,-1.401,-0.97,0.82667,-0.055
1656730,-0.63,-0.51,0.91281,-0.033
1656731,-0.838,-0.66,0.91281,-0.033
1656732,-0.636,-0.51,0.91281,-0.033
1656738,-1.897,-1.56,0.74256,-0.077
1656739,-1.664,-1.29,0.74256,-0.077
